WORK_ORDER_ID,PRODUCT_ID,PLANT_ID,START_DATE,END_DATE,QUANTITY,STATUS
7990,483,4,2024-03-07,2024-03-18,359.00,COMPLETED
7991,382,3,2024-08-13,2024-08-21,586.00,COMPLETED
7992,268,5,2024-06-24,2024-06-28,789.00,IN_PROGRESS
7993,98,2,2024-07-25,2024-08-06,965.00,COMPLETED
7994,308,1,2024-01-24,2024-01-28,702.00,ON_HOLD
7995,477,8,2024-11-01,2024-11-07,690.00,IN_PROGRESS
7996,481,8,2026-06-11,2026-06-16,835.00,COMPLETED
7997,241,3,2025-01-31,2025-02-07,543.00,COMPLETED
7998,255,4,2025-05-24,2025-06-02,985.00,COMPLETED
7999,334,7,2024-01-22,2024-02-05,127.00,COMPLETED
8000,477,7,2026-05-21,2026-06-02,766.00,COMPLETED
8001,48,3,2026-08-27,2026-09-10,506.00,IN_PROGRESS
8002,235,1,2025-01-31,2025-02-07,942.00,IN_PROGRESS
8003,380,2,2023-09-10,2023-09-26,154.00,COMPLETED
8004,123,9,2024-04-13,2024-04-18,200.00,COMPLETED
8005,244,9,2026-04-25,2026-05-11,449.00,COMPLETED
8006,243,4,2024-03-29,2024-04-05,478.00,ON_HOLD
8007,491,2,2025-07-28,2025-08-12,362.00,COMPLETED
8008,194,6,2025-01-17,2025-01-24,233.00,ON_HOLD
8009,374,3,2026-05-13,2026-05-25,98.00,IN_PROGRESS
8010,193,9,2024-03-29,2024-04-08,786.00,ON_HOLD
8011,301,12,2026-08-13,2026-08-22,690.00,ON_HOLD
8012,236,4,2026-07-09,2026-07-12,387.00,IN_PROGRESS
8013,15,12,2025-09-26,2025-10-03,162.00,COMPLETED
8014,2,4,2026-06-24,2026-07-09,152.00,COMPLETED
8015,137,2,2026-07-17,2026-07-25,490.00,COMPLETED
8016,202,4,2023-03-23,2023-04-08,978.00,COMPLETED
8017,471,7,2023-10-22,2023-10-25,677.00,IN_PROGRESS
8018,121,12,2025-11-08,2025-11-23,878.00,IN_PROGRESS
8019,7,5,2024-07-25,2024-08-02,266.00,ON_HOLD
8020,78,5,2023-07-18,2023-07-30,769.00,COMPLETED
8021,202,6,2023-03-01,2023-03-05,651.00,ON_HOLD
8022,481,8,2026-07-02,2026-07-14,884.00,ON_HOLD
8023,328,2,2025-08-02,2025-08-10,685.00,COMPLETED
8024,481,12,2023-06-18,2023-07-01,626.00,COMPLETED
8025,105,4,2025-04-01,2025-04-11,643.00,COMPLETED
8026,462,8,2023-02-10,2023-02-15,73.00,COMPLETED
8027,52,7,2025-05-20,2025-05-31,527.00,COMPLETED
8028,133,9,2025-11-07,2025-11-11,682.00,COMPLETED
8029,26,10,2026-08-30,2026-09-14,705.00,ON_HOLD
8030,345,3,2026-02-04,2026-02-19,303.00,COMPLETED
8031,388,5,2023-04-15,2023-04-25,265.00,COMPLETED
8032,444,12,2023-07-28,2023-08-13,195.00,COMPLETED
8033,229,12,2023-03-31,2023-04-10,189.00,IN_PROGRESS
8034,397,12,2023-08-20,2023-09-03,127.00,COMPLETED
8035,257,2,2023-06-10,2023-06-15,376.00,COMPLETED
8036,40,1,2023-07-11,2023-07-16,827.00,COMPLETED
8037,446,4,2024-11-25,2024-12-08,428.00,IN_PROGRESS
8038,172,5,2023-12-30,2024-01-07,898.00,ON_HOLD
8039,274,10,2024-06-17,2024-06-28,821.00,COMPLETED
8040,406,4,2025-10-08,2025-10-19,992.00,ON_HOLD
8041,380,3,2023-08-29,2023-09-04,240.00,COMPLETED
8042,466,7,2023-12-07,2023-12-19,726.00,IN_PROGRESS
8043,376,5,2026-05-01,2026-05-15,435.00,COMPLETED
8044,385,11,2025-06-08,2025-06-18,862.00,COMPLETED
8045,266,7,2024-06-17,2024-07-03,559.00,COMPLETED
8046,377,7,2024-09-13,2024-09-19,139.00,ON_HOLD
8047,267,6,2024-08-21,2024-08-26,181.00,COMPLETED
8048,243,2,2026-07-26,2026-08-04,856.00,ON_HOLD
8049,340,6,2026-09-26,2026-09-29,516.00,ON_HOLD
8050,263,11,2024-04-25,2024-05-08,596.00,COMPLETED
8051,154,6,2023-09-07,2023-09-19,398.00,ON_HOLD
8052,384,10,2025-11-06,2025-11-10,508.00,ON_HOLD
8053,22,11,2025-08-23,2025-09-05,278.00,COMPLETED
8054,59,9,2023-05-18,2023-05-26,284.00,ON_HOLD
8055,114,2,2023-04-08,2023-04-21,927.00,ON_HOLD
8056,376,9,2025-03-16,2025-03-22,176.00,COMPLETED
8057,371,12,2026-02-19,2026-02-26,232.00,COMPLETED
8058,33,4,2024-06-17,2024-06-22,794.00,COMPLETED
8059,393,9,2024-03-22,2024-03-28,201.00,COMPLETED
8060,287,8,2024-06-18,2024-07-02,389.00,COMPLETED
8061,421,7,2024-01-19,2024-02-04,150.00,COMPLETED
8062,147,7,2023-08-28,2023-09-03,264.00,COMPLETED
8063,204,6,2023-06-21,2023-07-03,502.00,ON_HOLD
8064,264,6,2026-09-18,2026-09-26,316.00,IN_PROGRESS
8065,381,1,2023-01-26,2023-01-29,643.00,COMPLETED
8066,38,7,2023-07-07,2023-07-21,705.00,IN_PROGRESS
8067,33,5,2023-11-03,2023-11-06,727.00,ON_HOLD
8068,122,2,2024-08-28,2024-09-03,169.00,COMPLETED
8069,361,10,2023-04-28,2023-05-13,236.00,COMPLETED
8070,141,12,2023-01-09,2023-01-20,416.00,COMPLETED
8071,477,11,2025-06-20,2025-07-01,256.00,COMPLETED
8072,382,4,2025-07-25,2025-08-02,901.00,COMPLETED
8073,146,10,2026-05-15,2026-05-20,812.00,IN_PROGRESS
8074,358,3,2026-09-30,2026-10-09,887.00,COMPLETED
8075,242,9,2026-02-26,2026-03-08,929.00,COMPLETED
8076,60,4,2025-05-06,2025-05-12,439.00,ON_HOLD
8077,60,6,2023-01-22,2023-02-03,750.00,IN_PROGRESS
8078,69,11,2025-11-21,2025-11-28,280.00,IN_PROGRESS
8079,54,11,2025-09-05,2025-09-12,774.00,ON_HOLD
8080,349,5,2023-06-17,2023-06-21,404.00,COMPLETED
8081,356,5,2025-07-12,2025-07-28,586.00,COMPLETED
8082,481,7,2023-08-28,2023-09-11,798.00,COMPLETED
8083,450,10,2024-10-02,2024-10-14,437.00,COMPLETED
8084,208,5,2026-01-22,2026-01-26,269.00,IN_PROGRESS
8085,398,7,2024-07-22,2024-07-27,816.00,COMPLETED
8086,87,10,2025-11-15,2025-11-26,368.00,COMPLETED
8087,330,9,2026-06-03,2026-06-14,367.00,ON_HOLD
8088,475,1,2025-11-30,2025-12-15,899.00,IN_PROGRESS
8089,101,3,2023-03-04,2023-03-19,898.00,COMPLETED
8090,42,4,2023-01-21,2023-01-30,257.00,COMPLETED
8091,37,7,2024-06-11,2024-06-25,186.00,ON_HOLD
8092,468,5,2025-12-22,2025-12-26,622.00,COMPLETED
8093,90,9,2023-10-09,2023-10-23,74.00,IN_PROGRESS
8094,340,10,2025-10-13,2025-10-18,289.00,COMPLETED
8095,226,10,2024-09-13,2024-09-23,198.00,COMPLETED
8096,156,10,2023-10-17,2023-11-01,139.00,ON_HOLD
8097,438,10,2023-12-20,2024-01-02,872.00,ON_HOLD
8098,32,4,2023-05-20,2023-05-31,686.00,COMPLETED
8099,397,11,2025-08-27,2025-09-10,293.00,COMPLETED
8100,171,12,2026-02-25,2026-03-11,407.00,IN_PROGRESS
8101,9,7,2026-05-06,2026-05-12,336.00,ON_HOLD
8102,245,5,2025-09-07,2025-09-20,732.00,IN_PROGRESS
8103,476,11,2023-04-28,2023-05-03,239.00,ON_HOLD
8104,490,6,2024-05-07,2024-05-14,505.00,ON_HOLD
8105,16,3,2024-11-28,2024-12-14,859.00,COMPLETED
8106,86,8,2025-01-29,2025-02-04,72.00,COMPLETED
8107,257,3,2025-02-24,2025-03-10,603.00,COMPLETED
8108,59,7,2025-06-26,2025-07-08,105.00,COMPLETED
8109,84,6,2025-12-20,2025-12-29,812.00,COMPLETED
8110,152,3,2024-04-16,2024-05-01,489.00,ON_HOLD
8111,224,10,2024-03-01,2024-03-06,137.00,COMPLETED
8112,475,11,2025-01-13,2025-01-28,66.00,COMPLETED
8113,72,11,2024-11-08,2024-11-16,174.00,COMPLETED
8114,47,10,2024-07-17,2024-07-21,848.00,IN_PROGRESS
8115,96,9,2026-08-23,2026-09-03,472.00,COMPLETED
8116,134,1,2024-03-31,2024-04-14,168.00,COMPLETED
8117,217,2,2023-12-24,2024-01-06,715.00,COMPLETED
8118,264,5,2025-06-13,2025-06-16,94.00,COMPLETED
8119,258,9,2026-07-21,2026-08-04,172.00,COMPLETED
8120,255,1,2023-05-03,2023-05-13,323.00,ON_HOLD
8121,344,8,2025-11-30,2025-12-12,318.00,COMPLETED
8122,433,2,2025-10-13,2025-10-22,794.00,COMPLETED
8123,479,11,2025-12-26,2026-01-07,76.00,COMPLETED
8124,344,10,2026-07-31,2026-08-07,588.00,COMPLETED
8125,362,8,2026-09-26,2026-10-07,951.00,IN_PROGRESS
8126,359,6,2024-06-06,2024-06-11,438.00,COMPLETED
8127,389,6,2023-10-16,2023-11-01,210.00,COMPLETED
8128,186,9,2023-03-03,2023-03-16,904.00,ON_HOLD
8129,406,6,2026-01-23,2026-01-30,769.00,COMPLETED
8130,462,10,2023-09-29,2023-10-09,469.00,COMPLETED
8131,484,9,2024-10-13,2024-10-20,803.00,ON_HOLD
8132,31,5,2024-08-05,2024-08-15,709.00,ON_HOLD
8133,497,4,2026-06-25,2026-07-10,179.00,COMPLETED
8134,93,3,2023-08-25,2023-09-04,72.00,COMPLETED
8135,197,6,2023-06-03,2023-06-10,859.00,COMPLETED
8136,172,4,2023-01-25,2023-02-03,745.00,ON_HOLD
8137,34,11,2025-01-16,2025-01-31,163.00,IN_PROGRESS
8138,20,7,2023-09-10,2023-09-16,975.00,IN_PROGRESS
8139,418,11,2026-03-31,2026-04-05,102.00,COMPLETED
8140,455,10,2024-05-20,2024-05-24,83.00,IN_PROGRESS
8141,167,9,2025-05-02,2025-05-11,408.00,IN_PROGRESS
8142,204,5,2024-06-12,2024-06-27,615.00,COMPLETED
8143,464,7,2026-06-13,2026-06-22,657.00,ON_HOLD
8144,101,1,2025-02-28,2025-03-10,701.00,ON_HOLD
8145,111,8,2024-10-20,2024-10-30,294.00,COMPLETED
8146,253,9,2026-04-18,2026-04-21,672.00,IN_PROGRESS
8147,238,12,2025-09-23,2025-10-04,147.00,COMPLETED
8148,358,10,2025-10-19,2025-11-04,565.00,COMPLETED
8149,175,2,2023-02-02,2023-02-15,68.00,COMPLETED
8150,7,11,2026-01-17,2026-01-20,990.00,COMPLETED
8151,377,1,2024-10-29,2024-11-14,165.00,COMPLETED
8152,291,1,2024-08-09,2024-08-12,615.00,ON_HOLD
8153,59,6,2025-07-30,2025-08-02,668.00,ON_HOLD
8154,319,10,2024-05-03,2024-05-16,86.00,COMPLETED
8155,482,12,2024-03-20,2024-03-30,174.00,COMPLETED
8156,307,6,2026-07-30,2026-08-10,875.00,COMPLETED
8157,373,4,2024-08-18,2024-08-29,259.00,COMPLETED
8158,249,12,2023-03-19,2023-03-27,103.00,COMPLETED
8159,144,1,2026-05-28,2026-06-02,362.00,COMPLETED
8160,428,1,2024-07-08,2024-07-22,667.00,COMPLETED
8161,157,2,2024-10-26,2024-10-30,365.00,IN_PROGRESS
8162,436,1,2025-07-19,2025-07-27,909.00,ON_HOLD
8163,349,11,2023-08-24,2023-09-01,794.00,IN_PROGRESS
8164,233,11,2023-11-06,2023-11-22,170.00,ON_HOLD
8165,114,6,2023-07-26,2023-07-29,563.00,COMPLETED
8166,147,5,2023-04-08,2023-04-24,638.00,COMPLETED
8167,375,2,2025-10-07,2025-10-14,879.00,COMPLETED
8168,73,12,2024-07-23,2024-07-26,135.00,IN_PROGRESS
8169,259,1,2026-08-07,2026-08-11,170.00,COMPLETED
8170,464,6,2025-07-20,2025-08-03,780.00,IN_PROGRESS
8171,246,10,2024-09-18,2024-09-28,966.00,IN_PROGRESS
8172,302,9,2026-06-26,2026-06-29,617.00,COMPLETED
8173,413,4,2026-05-01,2026-05-15,457.00,COMPLETED
8174,138,2,2024-12-20,2024-12-30,932.00,IN_PROGRESS
8175,390,3,2026-08-18,2026-08-28,935.00,IN_PROGRESS
8176,237,10,2025-05-02,2025-05-14,287.00,COMPLETED
8177,241,4,2025-12-07,2025-12-13,713.00,COMPLETED
8178,378,7,2026-07-08,2026-07-13,787.00,COMPLETED
8179,300,2,2024-03-01,2024-03-14,795.00,ON_HOLD
8180,412,4,2023-05-18,2023-06-02,112.00,ON_HOLD
8181,285,8,2023-03-27,2023-04-02,911.00,COMPLETED
8182,194,9,2025-09-19,2025-09-23,260.00,IN_PROGRESS
8183,386,3,2023-11-09,2023-11-15,995.00,COMPLETED
8184,128,2,2025-05-25,2025-06-02,631.00,COMPLETED
8185,269,4,2023-01-28,2023-02-11,538.00,COMPLETED
8186,460,9,2025-05-19,2025-05-30,920.00,ON_HOLD
8187,302,3,2024-07-17,2024-07-27,144.00,COMPLETED
8188,134,8,2024-10-05,2024-10-09,532.00,ON_HOLD
8189,195,8,2026-01-06,2026-01-14,463.00,IN_PROGRESS
8190,215,5,2024-07-18,2024-08-02,957.00,COMPLETED
8191,369,7,2023-08-29,2023-09-02,384.00,COMPLETED
8192,479,5,2023-08-13,2023-08-23,856.00,COMPLETED
8193,29,4,2023-08-13,2023-08-29,844.00,COMPLETED
8194,104,2,2024-03-10,2024-03-16,696.00,IN_PROGRESS
8195,355,8,2024-02-18,2024-02-26,563.00,ON_HOLD
8196,32,5,2024-03-21,2024-04-06,567.00,COMPLETED
8197,209,10,2023-12-12,2023-12-23,255.00,COMPLETED
8198,442,1,2024-07-01,2024-07-16,149.00,COMPLETED
8199,449,5,2025-01-21,2025-02-06,718.00,ON_HOLD
8200,83,8,2025-10-19,2025-10-26,355.00,IN_PROGRESS
8201,246,2,2024-06-05,2024-06-10,961.00,COMPLETED
8202,353,2,2026-06-22,2026-07-02,100.00,COMPLETED
8203,437,8,2023-08-19,2023-08-28,260.00,COMPLETED
8204,34,5,2024-01-14,2024-01-24,843.00,COMPLETED
8205,53,6,2025-06-03,2025-06-17,880.00,ON_HOLD
8206,427,7,2026-05-10,2026-05-22,435.00,COMPLETED
8207,97,8,2024-11-20,2024-11-29,548.00,IN_PROGRESS
8208,72,9,2025-09-22,2025-09-27,403.00,COMPLETED
8209,190,11,2024-03-08,2024-03-16,803.00,COMPLETED
8210,272,1,2025-03-21,2025-04-04,225.00,COMPLETED
8211,123,4,2025-03-14,2025-03-19,843.00,COMPLETED
8212,93,5,2026-08-08,2026-08-24,831.00,ON_HOLD
8213,427,12,2023-05-13,2023-05-23,374.00,COMPLETED
8214,434,6,2023-11-15,2023-11-25,905.00,COMPLETED
8215,80,5,2023-01-16,2023-01-21,95.00,COMPLETED
8216,114,1,2024-01-04,2024-01-12,840.00,ON_HOLD
8217,355,2,2024-05-14,2024-05-27,234.00,IN_PROGRESS
8218,156,1,2025-11-15,2025-12-01,403.00,IN_PROGRESS
8219,192,2,2025-07-01,2025-07-11,748.00,COMPLETED
8220,176,8,2025-02-17,2025-03-03,363.00,COMPLETED
8221,174,5,2023-03-04,2023-03-13,195.00,COMPLETED
8222,238,1,2024-03-16,2024-03-20,886.00,COMPLETED
8223,92,3,2025-04-19,2025-04-23,491.00,COMPLETED
8224,398,7,2024-04-09,2024-04-23,101.00,IN_PROGRESS
8225,212,4,2025-08-12,2025-08-16,783.00,COMPLETED
8226,183,8,2026-01-27,2026-02-01,851.00,COMPLETED
8227,240,1,2025-09-28,2025-10-03,911.00,COMPLETED
8228,145,9,2023-11-29,2023-12-13,399.00,COMPLETED
8229,121,1,2025-05-07,2025-05-22,720.00,COMPLETED
8230,223,3,2026-06-13,2026-06-24,801.00,COMPLETED
8231,238,3,2023-07-24,2023-08-09,292.00,ON_HOLD
8232,362,9,2025-12-31,2026-01-15,689.00,COMPLETED
8233,458,11,2026-09-05,2026-09-19,836.00,COMPLETED
8234,226,7,2026-02-23,2026-03-04,552.00,IN_PROGRESS
8235,474,6,2023-06-28,2023-07-13,518.00,ON_HOLD
8236,73,6,2024-03-03,2024-03-06,340.00,COMPLETED
8237,101,5,2023-02-06,2023-02-17,516.00,IN_PROGRESS
8238,220,12,2025-05-18,2025-05-23,892.00,COMPLETED
8239,500,12,2024-05-18,2024-05-22,525.00,ON_HOLD
8240,477,1,2024-01-19,2024-01-22,682.00,COMPLETED
8241,162,6,2026-07-28,2026-08-08,142.00,IN_PROGRESS
8242,227,1,2025-05-28,2025-06-05,762.00,IN_PROGRESS
8243,433,10,2024-07-25,2024-08-02,83.00,IN_PROGRESS
8244,393,9,2023-02-04,2023-02-20,815.00,COMPLETED
8245,494,11,2024-12-31,2025-01-16,522.00,ON_HOLD
8246,423,7,2024-03-28,2024-04-10,350.00,COMPLETED
8247,80,6,2023-07-16,2023-07-30,122.00,COMPLETED
8248,401,4,2023-10-05,2023-10-14,997.00,IN_PROGRESS
8249,9,8,2026-06-08,2026-06-17,696.00,COMPLETED
8250,172,10,2023-10-19,2023-10-27,459.00,COMPLETED
8251,431,8,2026-09-06,2026-09-16,55.00,COMPLETED
8252,125,6,2023-07-01,2023-07-14,861.00,COMPLETED
8253,449,9,2024-04-04,2024-04-07,735.00,COMPLETED
8254,249,4,2024-01-16,2024-01-23,572.00,COMPLETED
8255,207,9,2025-07-26,2025-07-30,608.00,COMPLETED
8256,212,6,2023-05-31,2023-06-16,184.00,COMPLETED
8257,339,8,2024-05-03,2024-05-09,490.00,COMPLETED
8258,456,5,2025-06-19,2025-07-01,378.00,ON_HOLD
8259,231,12,2026-06-21,2026-07-04,236.00,IN_PROGRESS
8260,490,9,2025-08-15,2025-08-20,133.00,COMPLETED
8261,197,9,2023-10-13,2023-10-24,136.00,COMPLETED
8262,58,5,2025-09-14,2025-09-20,884.00,IN_PROGRESS
8263,321,12,2025-06-18,2025-06-23,435.00,ON_HOLD
8264,227,11,2026-01-10,2026-01-15,868.00,IN_PROGRESS
8265,14,1,2026-09-10,2026-09-15,594.00,ON_HOLD
8266,278,10,2026-06-06,2026-06-17,196.00,ON_HOLD
8267,218,12,2023-11-23,2023-12-04,474.00,COMPLETED
8268,377,10,2025-08-20,2025-09-01,439.00,COMPLETED
8269,48,4,2023-09-25,2023-09-29,413.00,COMPLETED
8270,482,10,2023-11-08,2023-11-22,314.00,COMPLETED
8271,270,7,2026-07-26,2026-08-03,872.00,IN_PROGRESS
8272,356,4,2023-07-26,2023-08-05,646.00,ON_HOLD
8273,382,10,2023-06-12,2023-06-22,786.00,ON_HOLD
8274,498,1,2025-12-29,2026-01-13,577.00,ON_HOLD
8275,441,12,2025-01-16,2025-01-31,810.00,COMPLETED
8276,182,1,2024-08-30,2024-09-09,804.00,COMPLETED
8277,213,4,2024-07-09,2024-07-23,943.00,ON_HOLD
8278,487,9,2023-08-01,2023-08-09,832.00,COMPLETED
8279,3,7,2024-02-02,2024-02-11,369.00,COMPLETED
8280,300,5,2024-03-28,2024-04-05,275.00,COMPLETED
8281,123,8,2025-04-13,2025-04-24,248.00,ON_HOLD
8282,85,5,2024-01-28,2024-02-12,506.00,COMPLETED
8283,184,4,2023-12-12,2023-12-19,694.00,IN_PROGRESS
8284,387,11,2024-01-01,2024-01-14,731.00,COMPLETED
8285,475,2,2024-03-04,2024-03-11,155.00,ON_HOLD
8286,247,9,2024-11-28,2024-12-14,528.00,COMPLETED
8287,384,4,2024-07-23,2024-08-02,921.00,IN_PROGRESS
8288,456,4,2025-12-11,2025-12-15,847.00,COMPLETED
8289,407,10,2025-02-24,2025-03-11,745.00,COMPLETED
8290,424,9,2024-09-26,2024-10-09,205.00,ON_HOLD
8291,366,12,2023-10-30,2023-11-13,571.00,COMPLETED
8292,171,10,2023-10-16,2023-10-19,362.00,COMPLETED
8293,377,5,2024-02-06,2024-02-10,260.00,COMPLETED
8294,85,11,2026-02-02,2026-02-14,497.00,COMPLETED
8295,434,5,2025-01-25,2025-02-05,329.00,ON_HOLD
8296,56,9,2023-06-20,2023-06-26,634.00,COMPLETED
8297,136,6,2026-01-17,2026-02-02,497.00,COMPLETED
8298,442,3,2026-07-16,2026-07-28,162.00,COMPLETED
8299,378,3,2026-09-25,2026-10-01,156.00,COMPLETED
8300,187,2,2024-11-13,2024-11-19,570.00,IN_PROGRESS
8301,330,1,2023-09-18,2023-10-01,365.00,COMPLETED
8302,150,7,2025-02-02,2025-02-12,198.00,COMPLETED
8303,81,8,2024-05-27,2024-06-08,94.00,COMPLETED
8304,493,10,2025-05-17,2025-05-22,392.00,COMPLETED
8305,66,8,2024-05-08,2024-05-24,630.00,IN_PROGRESS
8306,114,10,2023-11-30,2023-12-16,378.00,IN_PROGRESS
8307,458,7,2023-01-15,2023-01-21,725.00,COMPLETED
8308,81,10,2024-01-18,2024-02-02,131.00,ON_HOLD
8309,139,10,2024-01-11,2024-01-19,669.00,COMPLETED
8310,397,10,2023-08-01,2023-08-16,833.00,COMPLETED
8311,35,11,2026-02-15,2026-03-01,808.00,ON_HOLD
8312,434,2,2026-03-07,2026-03-14,850.00,COMPLETED
8313,250,3,2024-10-29,2024-11-08,410.00,ON_HOLD
8314,31,7,2026-05-28,2026-06-06,510.00,COMPLETED
8315,446,4,2025-09-20,2025-10-02,802.00,ON_HOLD
8316,115,5,2026-05-08,2026-05-11,476.00,ON_HOLD
8317,485,9,2025-02-23,2025-03-08,736.00,IN_PROGRESS
8318,429,8,2026-04-07,2026-04-14,100.00,COMPLETED
8319,280,6,2024-05-05,2024-05-11,801.00,COMPLETED
8320,243,2,2025-03-28,2025-04-06,803.00,COMPLETED
8321,114,12,2023-01-12,2023-01-18,606.00,COMPLETED
8322,260,10,2023-08-14,2023-08-26,645.00,ON_HOLD
8323,15,2,2026-01-13,2026-01-25,233.00,COMPLETED
8324,356,11,2024-11-05,2024-11-15,417.00,COMPLETED
8325,319,2,2023-03-21,2023-04-01,145.00,ON_HOLD
8326,101,3,2025-06-29,2025-07-02,548.00,ON_HOLD
8327,183,6,2025-03-11,2025-03-23,846.00,IN_PROGRESS
8328,176,7,2024-04-03,2024-04-14,813.00,COMPLETED
8329,282,10,2025-11-16,2025-11-22,375.00,ON_HOLD
8330,105,8,2024-01-29,2024-02-06,390.00,IN_PROGRESS
8331,452,8,2024-11-16,2024-11-20,655.00,COMPLETED
8332,243,4,2026-05-09,2026-05-24,859.00,IN_PROGRESS
8333,324,12,2026-07-10,2026-07-17,821.00,COMPLETED
8334,279,3,2023-12-28,2024-01-09,732.00,ON_HOLD
8335,196,10,2026-07-07,2026-07-20,698.00,IN_PROGRESS
8336,442,3,2024-01-02,2024-01-08,354.00,ON_HOLD
8337,176,4,2025-07-29,2025-08-05,661.00,ON_HOLD
8338,387,9,2026-01-06,2026-01-18,140.00,ON_HOLD
8339,73,10,2025-06-22,2025-06-28,332.00,COMPLETED
8340,438,7,2024-04-23,2024-05-02,267.00,COMPLETED
8341,402,12,2025-01-31,2025-02-06,585.00,COMPLETED
8342,331,5,2026-09-30,2026-10-14,756.00,COMPLETED
8343,146,9,2024-05-14,2024-05-19,892.00,ON_HOLD
8344,189,1,2026-04-21,2026-04-24,194.00,COMPLETED
8345,308,5,2026-05-04,2026-05-09,198.00,COMPLETED
8346,242,2,2023-04-23,2023-04-26,292.00,COMPLETED
8347,42,1,2023-10-13,2023-10-28,593.00,COMPLETED
8348,471,11,2026-01-29,2026-02-07,819.00,COMPLETED
8349,63,4,2024-10-04,2024-10-09,306.00,COMPLETED
8350,21,12,2025-04-17,2025-05-01,812.00,COMPLETED
8351,463,10,2025-09-25,2025-10-09,587.00,IN_PROGRESS
8352,260,1,2024-07-22,2024-08-04,114.00,COMPLETED
8353,260,9,2024-10-02,2024-10-14,574.00,COMPLETED
8354,257,5,2024-02-15,2024-02-26,282.00,COMPLETED
8355,430,9,2025-10-28,2025-11-05,452.00,ON_HOLD
8356,375,4,2025-02-03,2025-02-15,802.00,IN_PROGRESS
8357,364,6,2023-08-02,2023-08-15,537.00,IN_PROGRESS
8358,480,9,2025-01-13,2025-01-17,642.00,ON_HOLD
8359,321,6,2023-05-03,2023-05-06,987.00,IN_PROGRESS
8360,257,7,2023-12-05,2023-12-15,80.00,ON_HOLD
8361,296,12,2025-07-25,2025-08-04,156.00,COMPLETED
8362,390,11,2023-07-20,2023-08-01,489.00,COMPLETED
8363,41,6,2023-01-09,2023-01-13,836.00,IN_PROGRESS
8364,84,9,2025-01-04,2025-01-08,776.00,COMPLETED
8365,199,12,2023-04-15,2023-04-20,850.00,IN_PROGRESS
8366,105,10,2025-06-26,2025-07-12,784.00,IN_PROGRESS
8367,140,9,2024-12-09,2024-12-20,420.00,ON_HOLD
8368,373,5,2023-01-11,2023-01-20,616.00,COMPLETED
8369,173,10,2024-09-27,2024-10-09,741.00,COMPLETED
8370,78,11,2025-06-14,2025-06-24,232.00,ON_HOLD
8371,447,2,2023-12-14,2023-12-23,669.00,ON_HOLD
8372,262,3,2025-12-07,2025-12-14,666.00,ON_HOLD
8373,54,11,2023-06-30,2023-07-16,259.00,COMPLETED
8374,108,6,2024-07-25,2024-07-30,695.00,COMPLETED
8375,24,9,2025-08-01,2025-08-05,591.00,ON_HOLD
8376,154,6,2023-04-30,2023-05-03,242.00,ON_HOLD
8377,262,10,2025-12-06,2025-12-16,770.00,IN_PROGRESS
8378,297,6,2023-04-04,2023-04-15,736.00,ON_HOLD
8379,374,4,2024-07-24,2024-08-02,837.00,IN_PROGRESS
8380,325,8,2023-02-21,2023-03-07,493.00,IN_PROGRESS
8381,323,12,2024-03-24,2024-03-29,249.00,COMPLETED
8382,136,2,2025-03-22,2025-04-05,85.00,COMPLETED
8383,484,9,2026-01-07,2026-01-19,693.00,COMPLETED
8384,418,9,2023-08-07,2023-08-16,163.00,COMPLETED
8385,452,1,2025-12-06,2025-12-17,300.00,ON_HOLD
8386,191,11,2024-02-16,2024-03-03,449.00,IN_PROGRESS
8387,491,3,2024-02-11,2024-02-27,63.00,COMPLETED
8388,245,3,2026-07-21,2026-07-28,939.00,COMPLETED
8389,222,11,2024-03-14,2024-03-28,985.00,COMPLETED
8390,172,12,2024-05-04,2024-05-08,658.00,COMPLETED
8391,500,9,2023-08-19,2023-09-03,591.00,IN_PROGRESS
8392,2,3,2026-07-14,2026-07-30,106.00,COMPLETED
8393,12,7,2023-03-31,2023-04-07,791.00,COMPLETED
8394,487,4,2025-01-27,2025-02-06,111.00,COMPLETED
8395,471,7,2025-11-10,2025-11-22,568.00,COMPLETED
8396,134,10,2025-03-08,2025-03-20,384.00,COMPLETED
8397,189,7,2024-03-18,2024-03-22,819.00,COMPLETED
8398,47,9,2023-05-09,2023-05-23,385.00,COMPLETED
8399,140,11,2025-05-29,2025-06-12,249.00,COMPLETED
8400,262,7,2025-10-11,2025-10-14,502.00,COMPLETED
8401,44,5,2023-10-17,2023-10-23,731.00,ON_HOLD
8402,412,1,2024-08-07,2024-08-22,205.00,COMPLETED
8403,262,8,2023-03-09,2023-03-12,57.00,COMPLETED
8404,358,5,2026-01-12,2026-01-15,909.00,IN_PROGRESS
8405,322,10,2023-05-13,2023-05-16,503.00,COMPLETED
8406,175,5,2024-05-27,2024-06-03,487.00,COMPLETED
8407,131,2,2023-09-23,2023-09-27,499.00,COMPLETED
8408,2,2,2026-09-05,2026-09-09,532.00,ON_HOLD
8409,375,10,2026-02-04,2026-02-18,515.00,COMPLETED
8410,212,3,2026-04-13,2026-04-22,798.00,COMPLETED
8411,53,8,2024-05-31,2024-06-06,123.00,COMPLETED
8412,376,10,2025-03-09,2025-03-17,652.00,IN_PROGRESS
8413,257,8,2026-08-05,2026-08-18,942.00,IN_PROGRESS
8414,232,7,2025-11-10,2025-11-23,71.00,COMPLETED
