EVENT_ID,SHIPMENT_ID,MILESTONE,EVENT_TS,LOCATION
234092,16721,DELIVERED,2023-11-29 08:00:00,Singapore
234093,16721,POD_SIGNED,2026-04-28 16:00:00,Hamburg
234094,16721,INVOICE_SENT,2025-02-15 08:00:00,Los Angeles
234095,16722,BOOKING_CONFIRMED,2023-10-26 01:00:00,Mumbai
234096,16722,PICKED_UP,2023-03-28 05:00:00,Shenzhen
234097,16722,GATE_IN,2023-08-03 21:00:00,Hamburg
234098,16722,LOADED,2025-12-03 08:00:00,Los Angeles
234099,16722,DEPARTED,2024-09-02 04:00:00,Rotterdam
234100,16722,IN_TRANSIT,2024-01-11 14:00:00,Penang
234101,16722,TRANSSHIPMENT,2026-01-14 06:00:00,Shenzhen
234102,16722,ARRIVED_PORT,2024-01-07 23:00:00,Busan
234103,16722,CUSTOMS_CLEARANCE,2026-08-26 11:00:00,Penang
234104,16722,GATE_OUT,2023-02-02 20:00:00,Rotterdam
234105,16722,OUT_FOR_DELIVERY,2023-02-26 23:00:00,Rotterdam
234106,16722,DELIVERED,2026-05-30 01:00:00,Singapore
234107,16722,POD_SIGNED,2024-08-27 19:00:00,Guadalajara
234108,16722,INVOICE_SENT,2023-05-22 22:00:00,Los Angeles
234109,16723,BOOKING_CONFIRMED,2024-10-10 21:00:00,Savannah
234110,16723,PICKED_UP,2026-02-17 16:00:00,Singapore
234111,16723,GATE_IN,2023-06-02 09:00:00,Shanghai
234112,16723,LOADED,2024-01-29 18:00:00,Rotterdam
234113,16723,DEPARTED,2024-11-23 22:00:00,Houston
234114,16723,IN_TRANSIT,2024-11-28 01:00:00,Hamburg
234115,16723,TRANSSHIPMENT,2024-06-24 19:00:00,Houston
234116,16723,ARRIVED_PORT,2026-04-24 06:00:00,Penang
234117,16723,CUSTOMS_CLEARANCE,2025-04-20 14:00:00,Mumbai
234118,16723,GATE_OUT,2025-03-25 21:00:00,Savannah
234119,16723,OUT_FOR_DELIVERY,2025-03-05 10:00:00,Mumbai
234120,16723,DELIVERED,2023-08-03 03:00:00,Penang
234121,16723,POD_SIGNED,2025-05-16 21:00:00,Shenzhen
234122,16723,INVOICE_SENT,2025-05-09 01:00:00,Tokyo
234123,16724,BOOKING_CONFIRMED,2025-01-06 21:00:00,Savannah
234124,16724,PICKED_UP,2025-05-20 12:00:00,Mumbai
234125,16724,GATE_IN,2024-11-13 06:00:00,Houston
234126,16724,LOADED,2026-03-03 21:00:00,Busan
234127,16724,DEPARTED,2024-12-06 17:00:00,Singapore
234128,16724,IN_TRANSIT,2026-06-24 20:00:00,Los Angeles
234129,16724,TRANSSHIPMENT,2025-04-01 19:00:00,Long Beach
234130,16724,ARRIVED_PORT,2024-10-19 19:00:00,Singapore
234131,16724,CUSTOMS_CLEARANCE,2026-06-07 08:00:00,Shenzhen
234132,16724,GATE_OUT,2026-05-16 00:00:00,Shenzhen
234133,16724,OUT_FOR_DELIVERY,2025-09-17 20:00:00,Long Beach
234134,16724,DELIVERED,2025-10-02 10:00:00,Tokyo
234135,16724,POD_SIGNED,2024-03-11 11:00:00,Penang
234136,16724,INVOICE_SENT,2024-03-08 13:00:00,Rotterdam
234137,16725,BOOKING_CONFIRMED,2023-07-19 06:00:00,Hamburg
234138,16725,PICKED_UP,2025-02-07 08:00:00,Shanghai
234139,16725,GATE_IN,2025-07-13 19:00:00,Tokyo
234140,16725,LOADED,2023-02-27 18:00:00,Long Beach
234141,16725,DEPARTED,2024-02-13 07:00:00,Savannah
234142,16725,IN_TRANSIT,2023-01-08 08:00:00,Singapore
234143,16725,TRANSSHIPMENT,2024-12-17 05:00:00,Tokyo
234144,16725,ARRIVED_PORT,2023-04-30 01:00:00,Tokyo
234145,16725,CUSTOMS_CLEARANCE,2025-07-07 14:00:00,Penang
234146,16725,GATE_OUT,2025-03-10 10:00:00,Shanghai
234147,16725,OUT_FOR_DELIVERY,2023-06-19 07:00:00,Shanghai
234148,16725,DELIVERED,2025-07-26 19:00:00,Shenzhen
234149,16725,POD_SIGNED,2024-12-07 18:00:00,Shenzhen
234150,16725,INVOICE_SENT,2023-01-24 15:00:00,Houston
234151,16726,BOOKING_CONFIRMED,2025-03-18 01:00:00,Houston
234152,16726,PICKED_UP,2024-04-30 08:00:00,Guadalajara
234153,16726,GATE_IN,2024-11-12 13:00:00,Penang
234154,16726,LOADED,2026-02-12 02:00:00,Penang
234155,16726,DEPARTED,2026-04-23 01:00:00,Busan
234156,16726,IN_TRANSIT,2026-08-08 02:00:00,Shanghai
234157,16726,TRANSSHIPMENT,2025-08-27 13:00:00,Long Beach
234158,16726,ARRIVED_PORT,2026-06-22 09:00:00,Los Angeles
234159,16726,CUSTOMS_CLEARANCE,2026-06-27 09:00:00,Los Angeles
234160,16726,GATE_OUT,2026-06-28 21:00:00,Singapore
234161,16726,OUT_FOR_DELIVERY,2024-08-02 03:00:00,Houston
234162,16726,DELIVERED,2025-09-09 17:00:00,Los Angeles
234163,16726,POD_SIGNED,2025-11-04 08:00:00,Penang
234164,16726,INVOICE_SENT,2023-12-09 11:00:00,Mumbai
234165,16727,BOOKING_CONFIRMED,2023-05-08 06:00:00,Hamburg
234166,16727,PICKED_UP,2026-08-10 17:00:00,Busan
234167,16727,GATE_IN,2025-12-20 05:00:00,Los Angeles
234168,16727,LOADED,2026-09-23 19:00:00,Mumbai
234169,16727,DEPARTED,2024-08-28 14:00:00,Guadalajara
234170,16727,IN_TRANSIT,2024-05-07 12:00:00,Rotterdam
234171,16727,TRANSSHIPMENT,2025-09-03 14:00:00,Singapore
234172,16727,ARRIVED_PORT,2025-03-15 02:00:00,Guadalajara
234173,16727,CUSTOMS_CLEARANCE,2026-03-30 05:00:00,Busan
234174,16727,GATE_OUT,2023-06-29 18:00:00,Rotterdam
234175,16727,OUT_FOR_DELIVERY,2025-03-14 21:00:00,Mumbai
234176,16727,DELIVERED,2026-06-03 01:00:00,Tokyo
234177,16727,POD_SIGNED,2023-12-27 15:00:00,Singapore
234178,16727,INVOICE_SENT,2024-01-08 08:00:00,Houston
234179,16728,BOOKING_CONFIRMED,2026-03-02 10:00:00,Guadalajara
234180,16728,PICKED_UP,2026-07-14 10:00:00,Savannah
234181,16728,GATE_IN,2025-12-25 05:00:00,Los Angeles
234182,16728,LOADED,2024-01-21 04:00:00,Los Angeles
234183,16728,DEPARTED,2024-12-08 13:00:00,Houston
234184,16728,IN_TRANSIT,2023-06-30 05:00:00,Shanghai
234185,16728,TRANSSHIPMENT,2026-06-06 06:00:00,Hamburg
234186,16728,ARRIVED_PORT,2024-04-19 16:00:00,Long Beach
234187,16728,CUSTOMS_CLEARANCE,2026-05-17 01:00:00,Singapore
234188,16728,GATE_OUT,2024-05-12 01:00:00,Rotterdam
234189,16728,OUT_FOR_DELIVERY,2024-01-16 07:00:00,Penang
234190,16728,DELIVERED,2024-05-22 10:00:00,Hamburg
234191,16728,POD_SIGNED,2024-04-11 03:00:00,Shenzhen
234192,16728,INVOICE_SENT,2026-08-30 18:00:00,Guadalajara
234193,16729,BOOKING_CONFIRMED,2025-04-21 09:00:00,Busan
234194,16729,PICKED_UP,2026-03-03 23:00:00,Shenzhen
234195,16729,GATE_IN,2023-03-23 06:00:00,Busan
234196,16729,LOADED,2024-04-06 09:00:00,Los Angeles
234197,16729,DEPARTED,2025-07-12 09:00:00,Hamburg
234198,16729,IN_TRANSIT,2025-05-21 03:00:00,Penang
234199,16729,TRANSSHIPMENT,2023-10-28 17:00:00,Tokyo
234200,16729,ARRIVED_PORT,2024-06-02 14:00:00,Guadalajara
234201,16729,CUSTOMS_CLEARANCE,2023-09-16 19:00:00,Savannah
234202,16729,GATE_OUT,2024-10-05 22:00:00,Rotterdam
234203,16729,OUT_FOR_DELIVERY,2023-12-02 10:00:00,Singapore
234204,16729,DELIVERED,2023-02-12 16:00:00,Singapore
234205,16729,POD_SIGNED,2023-11-11 02:00:00,Savannah
234206,16729,INVOICE_SENT,2024-08-11 00:00:00,Busan
234207,16730,BOOKING_CONFIRMED,2024-06-04 20:00:00,Busan
234208,16730,PICKED_UP,2024-11-07 18:00:00,Guadalajara
234209,16730,GATE_IN,2025-01-20 16:00:00,Rotterdam
234210,16730,LOADED,2026-05-20 15:00:00,Hamburg
234211,16730,DEPARTED,2025-11-07 07:00:00,Shenzhen
234212,16730,IN_TRANSIT,2023-12-03 21:00:00,Hamburg
234213,16730,TRANSSHIPMENT,2025-10-14 01:00:00,Busan
234214,16730,ARRIVED_PORT,2023-11-27 20:00:00,Hamburg
234215,16730,CUSTOMS_CLEARANCE,2026-07-29 09:00:00,Long Beach
234216,16730,GATE_OUT,2024-10-23 16:00:00,Tokyo
234217,16730,OUT_FOR_DELIVERY,2023-12-26 04:00:00,Tokyo
234218,16730,DELIVERED,2023-06-02 06:00:00,Long Beach
234219,16730,POD_SIGNED,2023-12-09 12:00:00,Guadalajara
234220,16730,INVOICE_SENT,2024-03-07 09:00:00,Rotterdam
234221,16731,BOOKING_CONFIRMED,2025-03-14 02:00:00,Mumbai
234222,16731,PICKED_UP,2026-05-18 12:00:00,Shanghai
234223,16731,GATE_IN,2026-10-03 20:00:00,Long Beach
234224,16731,LOADED,2023-02-19 14:00:00,Long Beach
234225,16731,DEPARTED,2026-02-28 05:00:00,Rotterdam
234226,16731,IN_TRANSIT,2025-07-10 09:00:00,Savannah
234227,16731,TRANSSHIPMENT,2023-06-07 03:00:00,Busan
234228,16731,ARRIVED_PORT,2025-03-14 11:00:00,Penang
234229,16731,CUSTOMS_CLEARANCE,2026-03-24 11:00:00,Rotterdam
234230,16731,GATE_OUT,2023-03-31 09:00:00,Long Beach
234231,16731,OUT_FOR_DELIVERY,2025-12-08 11:00:00,Hamburg
234232,16731,DELIVERED,2023-08-09 09:00:00,Houston
234233,16731,POD_SIGNED,2024-06-27 21:00:00,Tokyo
234234,16731,INVOICE_SENT,2023-04-14 04:00:00,Shanghai
234235,16732,BOOKING_CONFIRMED,2023-06-01 04:00:00,Guadalajara
234236,16732,PICKED_UP,2025-12-28 20:00:00,Tokyo
234237,16732,GATE_IN,2026-07-27 16:00:00,Long Beach
234238,16732,LOADED,2024-10-02 13:00:00,Savannah
234239,16732,DEPARTED,2025-07-05 16:00:00,Hamburg
234240,16732,IN_TRANSIT,2025-11-08 00:00:00,Long Beach
234241,16732,TRANSSHIPMENT,2024-06-24 04:00:00,Guadalajara
234242,16732,ARRIVED_PORT,2024-09-05 06:00:00,Savannah
234243,16732,CUSTOMS_CLEARANCE,2026-04-20 02:00:00,Penang
234244,16732,GATE_OUT,2026-03-07 07:00:00,Hamburg
234245,16732,OUT_FOR_DELIVERY,2025-06-08 21:00:00,Mumbai
234246,16732,DELIVERED,2025-10-24 02:00:00,Savannah
234247,16732,POD_SIGNED,2024-12-07 12:00:00,Tokyo
234248,16732,INVOICE_SENT,2023-11-25 17:00:00,Long Beach
234249,16733,BOOKING_CONFIRMED,2025-01-30 05:00:00,Tokyo
234250,16733,PICKED_UP,2024-02-27 16:00:00,Mumbai
234251,16733,GATE_IN,2023-02-13 07:00:00,Hamburg
234252,16733,LOADED,2025-11-20 19:00:00,Houston
234253,16733,DEPARTED,2025-09-10 12:00:00,Long Beach
234254,16733,IN_TRANSIT,2025-10-08 10:00:00,Long Beach
234255,16733,TRANSSHIPMENT,2024-10-30 10:00:00,Rotterdam
234256,16733,ARRIVED_PORT,2023-03-23 06:00:00,Hamburg
234257,16733,CUSTOMS_CLEARANCE,2025-07-04 04:00:00,Penang
234258,16733,GATE_OUT,2025-07-13 17:00:00,Hamburg
234259,16733,OUT_FOR_DELIVERY,2024-04-08 20:00:00,Los Angeles
234260,16733,DELIVERED,2024-03-16 15:00:00,Mumbai
234261,16733,POD_SIGNED,2025-03-17 09:00:00,Singapore
234262,16733,INVOICE_SENT,2024-06-12 09:00:00,Tokyo
234263,16734,BOOKING_CONFIRMED,2023-08-23 23:00:00,Guadalajara
234264,16734,PICKED_UP,2025-03-08 23:00:00,Houston
234265,16734,GATE_IN,2024-03-28 20:00:00,Mumbai
234266,16734,LOADED,2024-12-19 10:00:00,Rotterdam
234267,16734,DEPARTED,2024-10-24 04:00:00,Houston
234268,16734,IN_TRANSIT,2025-07-09 11:00:00,Shenzhen
234269,16734,TRANSSHIPMENT,2024-04-30 03:00:00,Tokyo
234270,16734,ARRIVED_PORT,2026-08-15 06:00:00,Shanghai
234271,16734,CUSTOMS_CLEARANCE,2024-10-20 03:00:00,Los Angeles
234272,16734,GATE_OUT,2026-01-27 14:00:00,Guadalajara
234273,16734,OUT_FOR_DELIVERY,2025-08-17 10:00:00,Tokyo
234274,16734,DELIVERED,2024-10-30 04:00:00,Los Angeles
234275,16734,POD_SIGNED,2026-09-07 20:00:00,Shanghai
234276,16734,INVOICE_SENT,2023-08-09 23:00:00,Hamburg
234277,16735,BOOKING_CONFIRMED,2025-02-16 08:00:00,Savannah
234278,16735,PICKED_UP,2024-10-29 06:00:00,Houston
234279,16735,GATE_IN,2024-12-23 05:00:00,Savannah
234280,16735,LOADED,2025-12-12 15:00:00,Tokyo
234281,16735,DEPARTED,2025-09-30 05:00:00,Long Beach
234282,16735,IN_TRANSIT,2026-09-02 14:00:00,Shanghai
234283,16735,TRANSSHIPMENT,2023-02-16 17:00:00,Shanghai
234284,16735,ARRIVED_PORT,2025-08-23 17:00:00,Singapore
234285,16735,CUSTOMS_CLEARANCE,2023-10-19 00:00:00,Mumbai
234286,16735,GATE_OUT,2023-11-20 02:00:00,Penang
234287,16735,OUT_FOR_DELIVERY,2025-01-09 19:00:00,Long Beach
234288,16735,DELIVERED,2023-08-15 06:00:00,Savannah
234289,16735,POD_SIGNED,2023-12-06 02:00:00,Houston
234290,16735,INVOICE_SENT,2024-02-16 10:00:00,Los Angeles
234291,16736,BOOKING_CONFIRMED,2024-04-17 04:00:00,Tokyo
234292,16736,PICKED_UP,2024-11-13 00:00:00,Shenzhen
234293,16736,GATE_IN,2024-10-23 12:00:00,Long Beach
234294,16736,LOADED,2024-04-25 11:00:00,Shenzhen
234295,16736,DEPARTED,2024-06-16 18:00:00,Houston
234296,16736,IN_TRANSIT,2023-09-08 22:00:00,Savannah
234297,16736,TRANSSHIPMENT,2023-05-16 21:00:00,Shanghai
234298,16736,ARRIVED_PORT,2023-08-30 11:00:00,Singapore
234299,16736,CUSTOMS_CLEARANCE,2025-04-29 18:00:00,Long Beach
234300,16736,GATE_OUT,2025-11-03 19:00:00,Houston
234301,16736,OUT_FOR_DELIVERY,2024-09-07 12:00:00,Shenzhen
234302,16736,DELIVERED,2023-05-10 02:00:00,Mumbai
234303,16736,POD_SIGNED,2025-06-24 17:00:00,Houston
234304,16736,INVOICE_SENT,2024-02-16 13:00:00,Mumbai
234305,16737,BOOKING_CONFIRMED,2025-05-31 03:00:00,Hamburg
234306,16737,PICKED_UP,2023-12-03 06:00:00,Shanghai
234307,16737,GATE_IN,2023-05-04 03:00:00,Los Angeles
234308,16737,LOADED,2026-03-10 02:00:00,Shenzhen
234309,16737,DEPARTED,2024-07-01 23:00:00,Singapore
234310,16737,IN_TRANSIT,2024-05-11 16:00:00,Shanghai
234311,16737,TRANSSHIPMENT,2023-05-12 22:00:00,Busan
234312,16737,ARRIVED_PORT,2024-10-06 03:00:00,Singapore
234313,16737,CUSTOMS_CLEARANCE,2025-11-08 09:00:00,Savannah
234314,16737,GATE_OUT,2025-08-15 14:00:00,Penang
234315,16737,OUT_FOR_DELIVERY,2026-05-27 09:00:00,Singapore
234316,16737,DELIVERED,2023-11-07 05:00:00,Tokyo
234317,16737,POD_SIGNED,2023-11-29 17:00:00,Shenzhen
234318,16737,INVOICE_SENT,2024-12-18 13:00:00,Singapore
234319,16738,BOOKING_CONFIRMED,2024-11-24 08:00:00,Hamburg
234320,16738,PICKED_UP,2025-05-26 11:00:00,Tokyo
234321,16738,GATE_IN,2026-06-02 22:00:00,Tokyo
234322,16738,LOADED,2024-04-20 01:00:00,Singapore
234323,16738,DEPARTED,2026-03-10 17:00:00,Hamburg
234324,16738,IN_TRANSIT,2024-06-10 21:00:00,Shenzhen
234325,16738,TRANSSHIPMENT,2025-07-19 16:00:00,Tokyo
234326,16738,ARRIVED_PORT,2026-06-10 18:00:00,Penang
234327,16738,CUSTOMS_CLEARANCE,2024-03-08 13:00:00,Savannah
234328,16738,GATE_OUT,2025-05-02 09:00:00,Rotterdam
234329,16738,OUT_FOR_DELIVERY,2025-03-27 04:00:00,Penang
234330,16738,DELIVERED,2026-05-07 20:00:00,Los Angeles
234331,16738,POD_SIGNED,2025-11-22 19:00:00,Long Beach
234332,16738,INVOICE_SENT,2024-02-27 03:00:00,Rotterdam
234333,16739,BOOKING_CONFIRMED,2024-10-17 16:00:00,Long Beach
234334,16739,PICKED_UP,2023-04-30 23:00:00,Long Beach
234335,16739,GATE_IN,2024-10-18 08:00:00,Savannah
234336,16739,LOADED,2025-04-01 07:00:00,Long Beach
234337,16739,DEPARTED,2023-07-08 13:00:00,Shanghai
234338,16739,IN_TRANSIT,2026-06-26 16:00:00,Mumbai
234339,16739,TRANSSHIPMENT,2024-12-08 18:00:00,Tokyo
234340,16739,ARRIVED_PORT,2025-05-29 03:00:00,Guadalajara
234341,16739,CUSTOMS_CLEARANCE,2026-09-12 06:00:00,Tokyo
234342,16739,GATE_OUT,2026-03-24 03:00:00,Guadalajara
234343,16739,OUT_FOR_DELIVERY,2023-05-20 22:00:00,Busan
234344,16739,DELIVERED,2023-06-23 19:00:00,Hamburg
234345,16739,POD_SIGNED,2024-03-22 09:00:00,Penang
234346,16739,INVOICE_SENT,2025-09-24 13:00:00,Shenzhen
234347,16740,BOOKING_CONFIRMED,2025-11-29 13:00:00,Tokyo
234348,16740,PICKED_UP,2026-04-02 06:00:00,Shenzhen
234349,16740,GATE_IN,2023-09-27 13:00:00,Long Beach
234350,16740,LOADED,2025-02-26 12:00:00,Los Angeles
234351,16740,DEPARTED,2025-11-28 05:00:00,Shanghai
234352,16740,IN_TRANSIT,2024-05-04 12:00:00,Shanghai
234353,16740,TRANSSHIPMENT,2025-04-08 05:00:00,Shenzhen
234354,16740,ARRIVED_PORT,2026-01-13 15:00:00,Penang
234355,16740,CUSTOMS_CLEARANCE,2023-05-26 02:00:00,Houston
234356,16740,GATE_OUT,2024-01-04 02:00:00,Tokyo
234357,16740,OUT_FOR_DELIVERY,2024-05-20 07:00:00,Rotterdam
234358,16740,DELIVERED,2025-01-27 14:00:00,Shenzhen
234359,16740,POD_SIGNED,2023-04-02 18:00:00,Shanghai
234360,16740,INVOICE_SENT,2023-07-21 12:00:00,Shenzhen
234361,16741,BOOKING_CONFIRMED,2026-04-12 19:00:00,Savannah
234362,16741,PICKED_UP,2023-09-02 15:00:00,Guadalajara
234363,16741,GATE_IN,2026-04-28 05:00:00,Guadalajara
234364,16741,LOADED,2025-06-29 15:00:00,Busan
234365,16741,DEPARTED,2023-04-20 04:00:00,Penang
234366,16741,IN_TRANSIT,2026-03-18 01:00:00,Tokyo
234367,16741,TRANSSHIPMENT,2024-12-10 23:00:00,Rotterdam
234368,16741,ARRIVED_PORT,2025-03-17 07:00:00,Los Angeles
234369,16741,CUSTOMS_CLEARANCE,2023-08-25 14:00:00,Long Beach
234370,16741,GATE_OUT,2024-08-23 17:00:00,Los Angeles
234371,16741,OUT_FOR_DELIVERY,2026-02-06 15:00:00,Savannah
234372,16741,DELIVERED,2023-09-12 00:00:00,Savannah
234373,16741,POD_SIGNED,2023-05-19 05:00:00,Tokyo
234374,16741,INVOICE_SENT,2026-02-19 21:00:00,Rotterdam
234375,16742,BOOKING_CONFIRMED,2026-05-01 09:00:00,Penang
234376,16742,PICKED_UP,2026-02-24 13:00:00,Tokyo
234377,16742,GATE_IN,2023-04-21 07:00:00,Singapore
234378,16742,LOADED,2023-06-27 15:00:00,Shanghai
234379,16742,DEPARTED,2024-11-15 06:00:00,Shenzhen
234380,16742,IN_TRANSIT,2024-04-06 17:00:00,Shanghai
234381,16742,TRANSSHIPMENT,2023-02-27 13:00:00,Tokyo
234382,16742,ARRIVED_PORT,2026-08-25 20:00:00,Rotterdam
234383,16742,CUSTOMS_CLEARANCE,2024-06-18 14:00:00,Rotterdam
234384,16742,GATE_OUT,2026-02-11 22:00:00,Busan
234385,16742,OUT_FOR_DELIVERY,2023-12-13 12:00:00,Shenzhen
234386,16742,DELIVERED,2024-05-15 16:00:00,Savannah
234387,16742,POD_SIGNED,2024-02-13 01:00:00,Tokyo
234388,16742,INVOICE_SENT,2026-07-11 18:00:00,Savannah
234389,16743,BOOKING_CONFIRMED,2023-08-27 13:00:00,Houston
234390,16743,PICKED_UP,2024-08-02 04:00:00,Tokyo
234391,16743,GATE_IN,2025-05-16 22:00:00,Guadalajara
234392,16743,LOADED,2023-10-13 13:00:00,Los Angeles
234393,16743,DEPARTED,2025-08-26 07:00:00,Long Beach
234394,16743,IN_TRANSIT,2023-08-26 04:00:00,Rotterdam
234395,16743,TRANSSHIPMENT,2024-05-05 02:00:00,Los Angeles
234396,16743,ARRIVED_PORT,2024-05-24 08:00:00,Rotterdam
234397,16743,CUSTOMS_CLEARANCE,2023-08-27 23:00:00,Shenzhen
234398,16743,GATE_OUT,2024-01-21 22:00:00,Long Beach
234399,16743,OUT_FOR_DELIVERY,2024-05-14 03:00:00,Savannah
234400,16743,DELIVERED,2024-10-06 20:00:00,Rotterdam
234401,16743,POD_SIGNED,2023-01-31 07:00:00,Savannah
234402,16743,INVOICE_SENT,2025-03-04 04:00:00,Penang
234403,16744,BOOKING_CONFIRMED,2023-04-21 21:00:00,Rotterdam
234404,16744,PICKED_UP,2023-10-23 04:00:00,Guadalajara
234405,16744,GATE_IN,2025-05-23 01:00:00,Singapore
234406,16744,LOADED,2024-04-29 04:00:00,Guadalajara
234407,16744,DEPARTED,2026-07-07 23:00:00,Tokyo
234408,16744,IN_TRANSIT,2025-05-13 03:00:00,Shenzhen
234409,16744,TRANSSHIPMENT,2026-05-24 12:00:00,Busan
234410,16744,ARRIVED_PORT,2026-01-16 05:00:00,Guadalajara
234411,16744,CUSTOMS_CLEARANCE,2023-09-06 10:00:00,Penang
234412,16744,GATE_OUT,2023-12-10 10:00:00,Shenzhen
234413,16744,OUT_FOR_DELIVERY,2026-03-09 08:00:00,Los Angeles
234414,16744,DELIVERED,2025-07-22 20:00:00,Los Angeles
234415,16744,POD_SIGNED,2025-03-16 08:00:00,Singapore
234416,16744,INVOICE_SENT,2023-12-30 08:00:00,Los Angeles
234417,16745,BOOKING_CONFIRMED,2024-11-19 12:00:00,Guadalajara
234418,16745,PICKED_UP,2024-04-18 06:00:00,Savannah
234419,16745,GATE_IN,2024-06-08 21:00:00,Tokyo
234420,16745,LOADED,2023-03-16 14:00:00,Houston
234421,16745,DEPARTED,2026-06-22 14:00:00,Singapore
234422,16745,IN_TRANSIT,2024-09-07 12:00:00,Long Beach
234423,16745,TRANSSHIPMENT,2023-03-06 04:00:00,Savannah
234424,16745,ARRIVED_PORT,2024-07-14 21:00:00,Busan
234425,16745,CUSTOMS_CLEARANCE,2023-09-22 11:00:00,Tokyo
234426,16745,GATE_OUT,2023-10-12 14:00:00,Houston
234427,16745,OUT_FOR_DELIVERY,2024-01-12 07:00:00,Hamburg
234428,16745,DELIVERED,2023-07-22 04:00:00,Tokyo
234429,16745,POD_SIGNED,2024-05-01 06:00:00,Savannah
234430,16745,INVOICE_SENT,2026-08-16 11:00:00,Busan
234431,16746,BOOKING_CONFIRMED,2024-01-28 11:00:00,Tokyo
234432,16746,PICKED_UP,2024-03-06 11:00:00,Shanghai
234433,16746,GATE_IN,2023-04-18 20:00:00,Guadalajara
234434,16746,LOADED,2026-10-04 12:00:00,Mumbai
234435,16746,DEPARTED,2026-06-27 15:00:00,Guadalajara
234436,16746,IN_TRANSIT,2025-06-29 15:00:00,Savannah
234437,16746,TRANSSHIPMENT,2025-04-25 00:00:00,Singapore
234438,16746,ARRIVED_PORT,2024-03-13 05:00:00,Shenzhen
234439,16746,CUSTOMS_CLEARANCE,2024-05-23 05:00:00,Rotterdam
234440,16746,GATE_OUT,2026-02-01 01:00:00,Savannah
234441,16746,OUT_FOR_DELIVERY,2023-06-09 04:00:00,Busan
234442,16746,DELIVERED,2023-06-16 23:00:00,Mumbai
234443,16746,POD_SIGNED,2023-03-20 21:00:00,Savannah
234444,16746,INVOICE_SENT,2024-11-15 17:00:00,Los Angeles
234445,16747,BOOKING_CONFIRMED,2026-09-05 09:00:00,Guadalajara
234446,16747,PICKED_UP,2026-01-22 16:00:00,Shenzhen
234447,16747,GATE_IN,2025-08-11 06:00:00,Savannah
234448,16747,LOADED,2024-05-24 18:00:00,Tokyo
234449,16747,DEPARTED,2026-07-16 15:00:00,Singapore
234450,16747,IN_TRANSIT,2024-05-10 09:00:00,Shanghai
234451,16747,TRANSSHIPMENT,2025-12-23 08:00:00,Hamburg
234452,16747,ARRIVED_PORT,2023-08-20 03:00:00,Mumbai
234453,16747,CUSTOMS_CLEARANCE,2025-01-28 00:00:00,Shanghai
234454,16747,GATE_OUT,2023-05-23 10:00:00,Rotterdam
234455,16747,OUT_FOR_DELIVERY,2024-04-22 07:00:00,Tokyo
234456,16747,DELIVERED,2026-02-21 00:00:00,Houston
234457,16747,POD_SIGNED,2025-01-08 04:00:00,Savannah
234458,16747,INVOICE_SENT,2024-04-19 11:00:00,Tokyo
234459,16748,BOOKING_CONFIRMED,2025-09-19 00:00:00,Hamburg
234460,16748,PICKED_UP,2023-10-28 12:00:00,Guadalajara
234461,16748,GATE_IN,2023-01-13 13:00:00,Houston
234462,16748,LOADED,2023-09-23 17:00:00,Penang
234463,16748,DEPARTED,2025-03-10 10:00:00,Guadalajara
234464,16748,IN_TRANSIT,2025-08-21 06:00:00,Rotterdam
234465,16748,TRANSSHIPMENT,2023-03-29 00:00:00,Rotterdam
234466,16748,ARRIVED_PORT,2025-12-04 04:00:00,Guadalajara
234467,16748,CUSTOMS_CLEARANCE,2023-09-17 22:00:00,Singapore
234468,16748,GATE_OUT,2026-01-22 08:00:00,Penang
234469,16748,OUT_FOR_DELIVERY,2026-04-14 20:00:00,Houston
234470,16748,DELIVERED,2024-11-29 00:00:00,Mumbai
234471,16748,POD_SIGNED,2023-10-31 19:00:00,Guadalajara
234472,16748,INVOICE_SENT,2026-04-23 02:00:00,Shanghai
234473,16749,BOOKING_CONFIRMED,2026-04-26 14:00:00,Shenzhen
234474,16749,PICKED_UP,2026-01-01 20:00:00,Rotterdam
234475,16749,GATE_IN,2023-04-07 08:00:00,Houston
234476,16749,LOADED,2026-06-20 00:00:00,Houston
234477,16749,DEPARTED,2023-03-09 11:00:00,Singapore
234478,16749,IN_TRANSIT,2026-04-19 05:00:00,Houston
234479,16749,TRANSSHIPMENT,2026-07-19 10:00:00,Shanghai
234480,16749,ARRIVED_PORT,2025-04-28 05:00:00,Long Beach
234481,16749,CUSTOMS_CLEARANCE,2023-01-14 12:00:00,Shenzhen
234482,16749,GATE_OUT,2024-07-09 17:00:00,Long Beach
234483,16749,OUT_FOR_DELIVERY,2024-12-16 07:00:00,Shenzhen
234484,16749,DELIVERED,2024-11-27 01:00:00,Long Beach
234485,16749,POD_SIGNED,2026-09-18 20:00:00,Tokyo
234486,16749,INVOICE_SENT,2024-12-06 00:00:00,Tokyo
234487,16750,BOOKING_CONFIRMED,2023-08-04 07:00:00,Savannah
234488,16750,PICKED_UP,2023-04-25 03:00:00,Penang
234489,16750,GATE_IN,2023-03-30 15:00:00,Houston
234490,16750,LOADED,2025-09-12 04:00:00,Hamburg
234491,16750,DEPARTED,2025-01-22 02:00:00,Penang
234492,16750,IN_TRANSIT,2024-06-03 03:00:00,Long Beach
234493,16750,TRANSSHIPMENT,2023-01-07 21:00:00,Mumbai
