PO_ID,PO_NUMBER,SUPPLIER_ID,PLANT_ID,ORDER_DATE,CURRENCY_CODE,STATUS
18537,PO-0018537,282,11,2024-01-10,USD,RECEIVED
18538,PO-0018538,350,7,2026-04-09,USD,OPEN
18539,PO-0018539,57,12,2023-02-10,USD,RECEIVED
18540,PO-0018540,122,7,2026-06-12,USD,RECEIVED
18541,PO-0018541,41,4,2026-07-22,USD,RECEIVED
18542,PO-0018542,145,1,2024-09-22,USD,RECEIVED
18543,PO-0018543,229,9,2023-06-22,USD,RECEIVED
18544,PO-0018544,176,1,2024-06-09,USD,CANCELLED
18545,PO-0018545,282,6,2026-05-21,USD,CANCELLED
18546,PO-0018546,307,9,2024-03-21,USD,CANCELLED
18547,PO-0018547,28,6,2026-08-07,USD,PARTIAL
18548,PO-0018548,471,4,2025-05-23,USD,RECEIVED
18549,PO-0018549,443,10,2024-02-09,USD,RECEIVED
18550,PO-0018550,159,1,2023-12-24,USD,RECEIVED
18551,PO-0018551,146,8,2026-06-05,USD,OPEN
18552,PO-0018552,201,8,2026-01-16,USD,RECEIVED
18553,PO-0018553,351,11,2025-10-11,USD,RECEIVED
18554,PO-0018554,70,10,2025-07-15,USD,RECEIVED
18555,PO-0018555,120,2,2025-03-03,USD,RECEIVED
18556,PO-0018556,203,3,2024-12-24,USD,RECEIVED
18557,PO-0018557,274,5,2023-10-05,USD,OPEN
18558,PO-0018558,32,1,2024-06-19,USD,PARTIAL
18559,PO-0018559,307,6,2025-04-17,USD,CANCELLED
18560,PO-0018560,372,5,2025-08-06,USD,OPEN
18561,PO-0018561,330,2,2023-07-05,USD,RECEIVED
18562,PO-0018562,460,3,2024-10-31,USD,RECEIVED
18563,PO-0018563,361,4,2023-05-24,USD,RECEIVED
18564,PO-0018564,51,6,2025-12-19,USD,RECEIVED
18565,PO-0018565,234,1,2025-08-12,USD,CANCELLED
18566,PO-0018566,141,3,2025-07-20,USD,RECEIVED
18567,PO-0018567,255,8,2026-02-02,USD,RECEIVED
18568,PO-0018568,264,8,2023-02-17,USD,RECEIVED
18569,PO-0018569,437,2,2023-04-07,USD,PARTIAL
18570,PO-0018570,169,4,2026-08-01,USD,RECEIVED
18571,PO-0018571,11,7,2024-06-18,USD,RECEIVED
18572,PO-0018572,101,3,2023-06-11,USD,RECEIVED
18573,PO-0018573,218,5,2025-12-13,USD,PARTIAL
18574,PO-0018574,346,2,2023-05-05,USD,RECEIVED
18575,PO-0018575,360,5,2023-07-01,USD,RECEIVED
18576,PO-0018576,432,3,2023-04-26,USD,RECEIVED
18577,PO-0018577,248,3,2023-12-30,USD,CANCELLED
18578,PO-0018578,223,6,2023-05-24,USD,RECEIVED
18579,PO-0018579,422,3,2023-09-14,USD,PARTIAL
18580,PO-0018580,82,12,2023-04-13,USD,OPEN
18581,PO-0018581,159,4,2026-05-23,USD,RECEIVED
18582,PO-0018582,259,1,2025-04-21,USD,RECEIVED
18583,PO-0018583,340,5,2024-03-29,USD,RECEIVED
18584,PO-0018584,487,5,2026-07-02,USD,RECEIVED
18585,PO-0018585,241,5,2026-06-24,USD,CANCELLED
18586,PO-0018586,189,4,2025-08-29,USD,RECEIVED
18587,PO-0018587,141,6,2023-04-06,USD,RECEIVED
18588,PO-0018588,64,8,2024-03-10,USD,RECEIVED
18589,PO-0018589,113,10,2026-09-26,USD,RECEIVED
18590,PO-0018590,391,5,2025-01-05,USD,RECEIVED
18591,PO-0018591,94,3,2026-02-18,USD,CANCELLED
18592,PO-0018592,332,10,2024-08-18,USD,RECEIVED
18593,PO-0018593,275,9,2025-11-04,USD,RECEIVED
18594,PO-0018594,250,12,2025-09-18,USD,CANCELLED
18595,PO-0018595,196,10,2023-04-10,USD,RECEIVED
18596,PO-0018596,25,12,2023-05-31,USD,RECEIVED
18597,PO-0018597,446,12,2026-01-14,USD,CANCELLED
18598,PO-0018598,35,4,2025-11-20,USD,RECEIVED
18599,PO-0018599,343,8,2026-03-07,USD,RECEIVED
18600,PO-0018600,135,7,2026-07-13,USD,RECEIVED
18601,PO-0018601,231,9,2025-11-24,USD,RECEIVED
18602,PO-0018602,232,8,2023-01-15,USD,RECEIVED
18603,PO-0018603,395,10,2024-07-07,USD,RECEIVED
18604,PO-0018604,138,1,2023-02-16,USD,PARTIAL
18605,PO-0018605,112,1,2023-05-23,USD,RECEIVED
18606,PO-0018606,476,1,2026-06-03,USD,RECEIVED
18607,PO-0018607,133,8,2024-03-10,USD,CANCELLED
18608,PO-0018608,223,7,2024-12-28,USD,RECEIVED
18609,PO-0018609,330,2,2025-12-23,USD,CANCELLED
18610,PO-0018610,62,7,2025-09-26,USD,RECEIVED
18611,PO-0018611,268,12,2024-11-01,USD,RECEIVED
18612,PO-0018612,69,11,2024-11-15,USD,PARTIAL
18613,PO-0018613,356,8,2025-10-16,USD,RECEIVED
18614,PO-0018614,102,7,2025-09-05,USD,RECEIVED
18615,PO-0018615,361,4,2024-08-26,USD,RECEIVED
18616,PO-0018616,79,3,2023-01-29,USD,RECEIVED
18617,PO-0018617,203,6,2023-02-06,USD,RECEIVED
18618,PO-0018618,434,4,2025-01-15,USD,OPEN
18619,PO-0018619,190,1,2024-08-15,USD,RECEIVED
18620,PO-0018620,255,3,2023-01-28,USD,RECEIVED
18621,PO-0018621,238,1,2025-08-31,USD,RECEIVED
18622,PO-0018622,372,5,2025-09-11,USD,RECEIVED
18623,PO-0018623,481,9,2023-10-25,USD,RECEIVED
18624,PO-0018624,489,3,2023-02-05,USD,RECEIVED
18625,PO-0018625,146,7,2025-07-01,USD,OPEN
18626,PO-0018626,151,12,2024-05-05,USD,RECEIVED
18627,PO-0018627,461,8,2023-07-20,USD,OPEN
18628,PO-0018628,272,9,2024-02-25,USD,RECEIVED
18629,PO-0018629,399,8,2025-12-17,USD,OPEN
18630,PO-0018630,140,1,2023-09-22,USD,RECEIVED
18631,PO-0018631,197,11,2023-11-02,USD,OPEN
18632,PO-0018632,72,8,2024-11-20,USD,RECEIVED
18633,PO-0018633,231,2,2024-03-14,USD,RECEIVED
18634,PO-0018634,160,9,2023-05-05,USD,CANCELLED
18635,PO-0018635,64,4,2026-03-22,USD,RECEIVED
18636,PO-0018636,437,2,2024-05-14,USD,RECEIVED
18637,PO-0018637,30,5,2025-08-10,USD,RECEIVED
18638,PO-0018638,22,9,2023-11-05,USD,RECEIVED
18639,PO-0018639,22,1,2025-04-10,USD,RECEIVED
18640,PO-0018640,329,4,2023-05-14,USD,PARTIAL
18641,PO-0018641,93,8,2025-03-08,USD,RECEIVED
18642,PO-0018642,95,8,2025-05-17,USD,OPEN
18643,PO-0018643,379,9,2026-04-21,USD,RECEIVED
18644,PO-0018644,459,7,2024-08-03,USD,RECEIVED
18645,PO-0018645,247,3,2023-10-02,USD,RECEIVED
18646,PO-0018646,59,1,2024-05-03,USD,RECEIVED
18647,PO-0018647,373,6,2025-04-30,USD,CANCELLED
18648,PO-0018648,154,6,2023-11-05,USD,CANCELLED
18649,PO-0018649,173,6,2023-10-18,USD,RECEIVED
18650,PO-0018650,161,5,2026-09-09,USD,RECEIVED
18651,PO-0018651,362,12,2025-08-30,USD,CANCELLED
18652,PO-0018652,259,1,2024-05-21,USD,RECEIVED
18653,PO-0018653,374,10,2023-01-02,USD,CANCELLED
18654,PO-0018654,194,2,2024-12-28,USD,RECEIVED
18655,PO-0018655,140,6,2026-07-26,USD,RECEIVED
18656,PO-0018656,71,11,2026-09-01,USD,CANCELLED
18657,PO-0018657,93,2,2024-01-27,USD,RECEIVED
18658,PO-0018658,443,1,2026-04-18,USD,RECEIVED
18659,PO-0018659,27,3,2025-08-08,USD,RECEIVED
18660,PO-0018660,356,2,2026-02-27,USD,RECEIVED
18661,PO-0018661,228,4,2023-07-09,USD,OPEN
18662,PO-0018662,497,2,2025-03-29,USD,RECEIVED
18663,PO-0018663,139,7,2024-05-19,USD,RECEIVED
18664,PO-0018664,29,2,2025-11-06,USD,RECEIVED
18665,PO-0018665,81,11,2026-07-09,USD,OPEN
18666,PO-0018666,221,11,2024-09-11,USD,RECEIVED
18667,PO-0018667,221,8,2023-01-23,USD,CANCELLED
18668,PO-0018668,224,11,2026-05-29,USD,RECEIVED
18669,PO-0018669,43,10,2024-04-22,USD,RECEIVED
18670,PO-0018670,179,6,2024-06-04,USD,RECEIVED
18671,PO-0018671,204,7,2025-01-02,USD,RECEIVED
18672,PO-0018672,423,1,2025-01-11,USD,RECEIVED
18673,PO-0018673,262,2,2026-07-16,USD,RECEIVED
18674,PO-0018674,359,3,2023-01-12,USD,RECEIVED
18675,PO-0018675,220,8,2025-02-16,USD,CANCELLED
18676,PO-0018676,397,11,2026-08-24,USD,RECEIVED
18677,PO-0018677,145,3,2024-10-14,USD,RECEIVED
18678,PO-0018678,160,7,2026-02-10,USD,RECEIVED
18679,PO-0018679,103,8,2025-06-02,USD,RECEIVED
18680,PO-0018680,192,2,2026-03-30,USD,RECEIVED
18681,PO-0018681,65,6,2025-11-01,USD,PARTIAL
18682,PO-0018682,341,6,2024-10-30,USD,RECEIVED
18683,PO-0018683,259,6,2025-05-30,USD,PARTIAL
18684,PO-0018684,201,8,2025-02-24,USD,RECEIVED
18685,PO-0018685,60,10,2024-12-26,USD,RECEIVED
18686,PO-0018686,409,4,2023-10-11,USD,PARTIAL
18687,PO-0018687,213,10,2026-04-12,USD,PARTIAL
18688,PO-0018688,235,6,2026-08-27,USD,OPEN
18689,PO-0018689,304,2,2025-02-02,USD,RECEIVED
18690,PO-0018690,150,1,2026-02-07,USD,RECEIVED
18691,PO-0018691,19,1,2024-03-07,USD,OPEN
18692,PO-0018692,314,4,2023-11-08,USD,CANCELLED
18693,PO-0018693,398,10,2023-04-17,USD,RECEIVED
18694,PO-0018694,174,9,2025-04-05,USD,RECEIVED
18695,PO-0018695,4,11,2023-08-14,USD,RECEIVED
18696,PO-0018696,322,10,2026-03-21,USD,RECEIVED
18697,PO-0018697,18,5,2025-02-20,USD,RECEIVED
18698,PO-0018698,26,6,2025-08-08,USD,RECEIVED
18699,PO-0018699,72,2,2024-05-20,USD,OPEN
18700,PO-0018700,76,11,2025-04-16,USD,RECEIVED
18701,PO-0018701,121,7,2026-06-24,USD,RECEIVED
18702,PO-0018702,208,7,2025-07-23,USD,CANCELLED
18703,PO-0018703,164,11,2026-07-19,USD,RECEIVED
18704,PO-0018704,299,3,2023-03-26,USD,PARTIAL
18705,PO-0018705,93,9,2025-08-17,USD,PARTIAL
18706,PO-0018706,23,6,2024-10-10,USD,RECEIVED
18707,PO-0018707,461,8,2024-07-01,USD,RECEIVED
18708,PO-0018708,414,7,2025-12-05,USD,RECEIVED
18709,PO-0018709,336,7,2026-05-15,USD,RECEIVED
18710,PO-0018710,353,6,2026-04-04,USD,PARTIAL
18711,PO-0018711,294,4,2024-07-15,USD,RECEIVED
18712,PO-0018712,487,1,2023-07-30,USD,OPEN
18713,PO-0018713,238,9,2025-03-30,USD,RECEIVED
18714,PO-0018714,20,6,2024-08-14,USD,RECEIVED
18715,PO-0018715,88,2,2024-09-24,USD,RECEIVED
18716,PO-0018716,155,4,2025-08-04,USD,RECEIVED
18717,PO-0018717,186,3,2025-08-30,USD,OPEN
18718,PO-0018718,245,12,2025-04-17,USD,PARTIAL
18719,PO-0018719,479,5,2023-07-12,USD,RECEIVED
18720,PO-0018720,417,7,2023-12-01,USD,RECEIVED
18721,PO-0018721,262,2,2023-05-19,USD,RECEIVED
18722,PO-0018722,80,8,2024-02-07,USD,OPEN
18723,PO-0018723,368,2,2024-01-26,USD,RECEIVED
18724,PO-0018724,427,10,2025-03-03,USD,RECEIVED
18725,PO-0018725,391,12,2024-01-01,USD,RECEIVED
18726,PO-0018726,355,4,2026-09-06,USD,CANCELLED
18727,PO-0018727,82,1,2025-09-04,USD,PARTIAL
18728,PO-0018728,475,11,2026-03-08,USD,RECEIVED
18729,PO-0018729,147,8,2023-04-14,USD,OPEN
18730,PO-0018730,233,2,2023-06-26,USD,RECEIVED
18731,PO-0018731,264,10,2024-06-07,USD,RECEIVED
18732,PO-0018732,136,1,2026-01-15,USD,CANCELLED
18733,PO-0018733,57,1,2024-02-08,USD,RECEIVED
18734,PO-0018734,388,2,2025-05-01,USD,OPEN
18735,PO-0018735,471,2,2025-02-24,USD,RECEIVED
18736,PO-0018736,358,10,2024-07-23,USD,RECEIVED
18737,PO-0018737,25,4,2024-12-24,USD,RECEIVED
18738,PO-0018738,455,11,2026-04-16,USD,RECEIVED
18739,PO-0018739,484,9,2026-05-30,USD,RECEIVED
18740,PO-0018740,54,7,2026-09-06,USD,RECEIVED
18741,PO-0018741,156,10,2025-06-06,USD,RECEIVED
18742,PO-0018742,424,3,2026-08-17,USD,PARTIAL
18743,PO-0018743,136,8,2024-04-29,USD,PARTIAL
18744,PO-0018744,156,10,2026-07-26,USD,RECEIVED
18745,PO-0018745,110,1,2026-08-28,USD,RECEIVED
18746,PO-0018746,97,9,2026-09-02,USD,RECEIVED
18747,PO-0018747,498,1,2025-08-01,USD,RECEIVED
18748,PO-0018748,105,1,2025-12-02,USD,CANCELLED
18749,PO-0018749,112,12,2023-07-01,USD,RECEIVED
18750,PO-0018750,155,7,2025-04-16,USD,RECEIVED
18751,PO-0018751,49,9,2024-08-26,USD,RECEIVED
18752,PO-0018752,350,4,2026-05-24,USD,RECEIVED
18753,PO-0018753,145,4,2025-01-30,USD,RECEIVED
18754,PO-0018754,313,6,2026-03-26,USD,RECEIVED
18755,PO-0018755,363,4,2024-03-16,USD,PARTIAL
18756,PO-0018756,49,9,2024-09-02,USD,RECEIVED
18757,PO-0018757,223,6,2024-08-27,USD,RECEIVED
18758,PO-0018758,124,4,2025-02-23,USD,RECEIVED
18759,PO-0018759,39,4,2026-01-11,USD,RECEIVED
18760,PO-0018760,57,9,2023-05-24,USD,RECEIVED
18761,PO-0018761,84,5,2023-08-25,USD,RECEIVED
18762,PO-0018762,493,6,2024-07-16,USD,RECEIVED
18763,PO-0018763,45,5,2025-02-21,USD,RECEIVED
18764,PO-0018764,234,9,2025-06-16,USD,RECEIVED
18765,PO-0018765,326,6,2024-06-18,USD,RECEIVED
18766,PO-0018766,224,1,2023-05-03,USD,RECEIVED
18767,PO-0018767,352,6,2023-10-04,USD,OPEN
18768,PO-0018768,239,7,2025-11-17,USD,RECEIVED
18769,PO-0018769,345,7,2025-08-31,USD,RECEIVED
18770,PO-0018770,378,8,2026-02-08,USD,RECEIVED
18771,PO-0018771,430,9,2026-04-29,USD,RECEIVED
18772,PO-0018772,230,3,2024-02-07,USD,RECEIVED
18773,PO-0018773,425,8,2026-05-22,USD,RECEIVED
18774,PO-0018774,355,1,2026-08-01,USD,PARTIAL
18775,PO-0018775,285,2,2025-04-20,USD,PARTIAL
18776,PO-0018776,423,2,2024-03-19,USD,RECEIVED
18777,PO-0018777,149,8,2023-08-27,USD,RECEIVED
18778,PO-0018778,91,6,2023-11-29,USD,RECEIVED
18779,PO-0018779,116,5,2026-07-23,USD,RECEIVED
18780,PO-0018780,399,1,2024-01-14,USD,RECEIVED
18781,PO-0018781,464,4,2024-10-17,USD,RECEIVED
18782,PO-0018782,139,6,2024-04-13,USD,RECEIVED
18783,PO-0018783,441,2,2024-04-13,USD,RECEIVED
18784,PO-0018784,22,5,2023-10-04,USD,RECEIVED
18785,PO-0018785,447,1,2025-11-06,USD,RECEIVED
18786,PO-0018786,483,8,2023-09-17,USD,RECEIVED
18787,PO-0018787,137,12,2023-09-12,USD,RECEIVED
18788,PO-0018788,85,5,2023-01-06,USD,RECEIVED
18789,PO-0018789,287,11,2024-05-23,USD,RECEIVED
18790,PO-0018790,127,2,2026-09-14,USD,RECEIVED
18791,PO-0018791,439,3,2023-11-27,USD,RECEIVED
18792,PO-0018792,77,12,2025-09-15,USD,RECEIVED
18793,PO-0018793,209,8,2026-09-03,USD,OPEN
18794,PO-0018794,456,1,2023-01-20,USD,RECEIVED
18795,PO-0018795,26,5,2025-07-24,USD,RECEIVED
18796,PO-0018796,440,3,2025-07-14,USD,RECEIVED
18797,PO-0018797,313,10,2025-07-09,USD,PARTIAL
18798,PO-0018798,337,8,2023-03-29,USD,RECEIVED
18799,PO-0018799,316,12,2026-01-18,USD,RECEIVED
18800,PO-0018800,460,9,2026-09-30,USD,RECEIVED
18801,PO-0018801,246,4,2025-01-03,USD,RECEIVED
18802,PO-0018802,415,11,2025-09-29,USD,PARTIAL
18803,PO-0018803,253,12,2023-06-25,USD,RECEIVED
18804,PO-0018804,376,7,2025-08-14,USD,RECEIVED
18805,PO-0018805,421,3,2024-12-27,USD,RECEIVED
18806,PO-0018806,419,5,2026-05-03,USD,RECEIVED
18807,PO-0018807,478,2,2025-04-07,USD,RECEIVED
18808,PO-0018808,378,12,2024-02-25,USD,CANCELLED
18809,PO-0018809,247,4,2024-05-09,USD,OPEN
18810,PO-0018810,361,9,2023-04-22,USD,RECEIVED
18811,PO-0018811,195,9,2025-10-11,USD,RECEIVED
18812,PO-0018812,379,6,2025-04-21,USD,RECEIVED
18813,PO-0018813,79,3,2024-05-21,USD,RECEIVED
18814,PO-0018814,366,11,2023-10-18,USD,OPEN
18815,PO-0018815,317,10,2026-05-29,USD,RECEIVED
18816,PO-0018816,237,9,2024-01-29,USD,RECEIVED
18817,PO-0018817,476,9,2025-11-05,USD,RECEIVED
18818,PO-0018818,134,7,2023-02-20,USD,RECEIVED
18819,PO-0018819,16,2,2025-01-16,USD,RECEIVED
18820,PO-0018820,451,11,2025-01-13,USD,CANCELLED
18821,PO-0018821,311,10,2025-06-29,USD,RECEIVED
18822,PO-0018822,377,10,2026-02-15,USD,RECEIVED
18823,PO-0018823,500,1,2024-10-22,USD,CANCELLED
18824,PO-0018824,325,7,2024-03-09,USD,OPEN
18825,PO-0018825,171,1,2024-06-12,USD,RECEIVED
18826,PO-0018826,280,12,2023-04-10,USD,RECEIVED
18827,PO-0018827,127,3,2024-12-05,USD,CANCELLED
18828,PO-0018828,300,2,2024-10-31,USD,RECEIVED
18829,PO-0018829,122,12,2026-06-12,USD,OPEN
18830,PO-0018830,442,3,2025-01-05,USD,RECEIVED
18831,PO-0018831,279,12,2023-09-19,USD,RECEIVED
18832,PO-0018832,171,5,2025-09-17,USD,PARTIAL
18833,PO-0018833,311,3,2023-07-28,USD,RECEIVED
18834,PO-0018834,337,6,2025-04-09,USD,PARTIAL
18835,PO-0018835,169,8,2023-12-29,USD,RECEIVED
18836,PO-0018836,499,6,2024-07-21,USD,RECEIVED
18837,PO-0018837,111,11,2026-05-03,USD,OPEN
18838,PO-0018838,336,2,2023-01-05,USD,RECEIVED
18839,PO-0018839,76,5,2024-04-06,USD,CANCELLED
18840,PO-0018840,477,7,2024-08-24,USD,RECEIVED
18841,PO-0018841,201,3,2023-07-06,USD,OPEN
18842,PO-0018842,149,1,2024-09-16,USD,RECEIVED
18843,PO-0018843,286,3,2025-07-31,USD,RECEIVED
18844,PO-0018844,203,12,2025-08-23,USD,RECEIVED
18845,PO-0018845,262,4,2025-12-26,USD,RECEIVED
18846,PO-0018846,140,11,2025-07-29,USD,RECEIVED
18847,PO-0018847,375,8,2024-08-13,USD,RECEIVED
18848,PO-0018848,181,7,2024-08-07,USD,RECEIVED
18849,PO-0018849,15,11,2024-01-03,USD,RECEIVED
18850,PO-0018850,378,3,2023-09-22,USD,RECEIVED
18851,PO-0018851,194,9,2025-07-16,USD,RECEIVED
18852,PO-0018852,347,8,2026-03-15,USD,RECEIVED
18853,PO-0018853,70,9,2025-10-16,USD,RECEIVED
18854,PO-0018854,204,4,2026-06-03,USD,CANCELLED
18855,PO-0018855,436,8,2026-03-01,USD,CANCELLED
18856,PO-0018856,459,1,2026-07-27,USD,RECEIVED
18857,PO-0018857,165,11,2025-10-20,USD,RECEIVED
18858,PO-0018858,213,3,2025-10-25,USD,RECEIVED
18859,PO-0018859,137,3,2023-10-19,USD,OPEN
18860,PO-0018860,373,2,2023-04-30,USD,CANCELLED
18861,PO-0018861,63,2,2025-07-06,USD,RECEIVED
18862,PO-0018862,150,7,2026-07-17,USD,RECEIVED
18863,PO-0018863,77,12,2024-06-18,USD,RECEIVED
18864,PO-0018864,279,6,2025-02-26,USD,CANCELLED
18865,PO-0018865,413,10,2026-06-23,USD,OPEN
18866,PO-0018866,306,3,2023-05-01,USD,RECEIVED
18867,PO-0018867,242,9,2023-02-15,USD,RECEIVED
18868,PO-0018868,388,7,2026-08-13,USD,PARTIAL
18869,PO-0018869,131,1,2024-04-05,USD,RECEIVED
18870,PO-0018870,65,5,2024-01-30,USD,RECEIVED
18871,PO-0018871,107,7,2026-05-04,USD,RECEIVED
18872,PO-0018872,290,2,2023-09-17,USD,RECEIVED
18873,PO-0018873,329,11,2023-11-01,USD,RECEIVED
18874,PO-0018874,489,7,2024-08-25,USD,OPEN
18875,PO-0018875,6,5,2026-05-14,USD,RECEIVED
18876,PO-0018876,59,1,2026-08-19,USD,RECEIVED
18877,PO-0018877,299,10,2023-01-29,USD,RECEIVED
18878,PO-0018878,204,7,2023-06-05,USD,RECEIVED
18879,PO-0018879,62,4,2024-10-12,USD,RECEIVED
18880,PO-0018880,61,11,2025-11-01,USD,RECEIVED
18881,PO-0018881,268,7,2024-08-15,USD,CANCELLED
18882,PO-0018882,311,11,2024-02-02,USD,RECEIVED
18883,PO-0018883,373,8,2024-07-29,USD,RECEIVED
18884,PO-0018884,143,4,2025-08-01,USD,RECEIVED
18885,PO-0018885,172,10,2025-04-03,USD,RECEIVED
18886,PO-0018886,327,7,2024-07-28,USD,RECEIVED
18887,PO-0018887,222,12,2023-06-14,USD,PARTIAL
18888,PO-0018888,270,2,2023-02-22,USD,RECEIVED
18889,PO-0018889,326,3,2023-04-28,USD,CANCELLED
18890,PO-0018890,264,4,2026-04-10,USD,RECEIVED
18891,PO-0018891,336,1,2025-06-30,USD,RECEIVED
18892,PO-0018892,328,1,2026-08-14,USD,RECEIVED
18893,PO-0018893,145,2,2025-07-24,USD,RECEIVED
18894,PO-0018894,177,4,2026-09-24,USD,RECEIVED
18895,PO-0018895,111,1,2025-10-26,USD,OPEN
18896,PO-0018896,309,1,2026-09-22,USD,RECEIVED
18897,PO-0018897,381,12,2025-12-24,USD,RECEIVED
18898,PO-0018898,283,6,2025-02-06,USD,RECEIVED
18899,PO-0018899,289,12,2024-06-24,USD,RECEIVED
18900,PO-0018900,423,9,2023-10-11,USD,RECEIVED
18901,PO-0018901,266,1,2025-03-06,USD,RECEIVED
18902,PO-0018902,217,9,2025-11-05,USD,CANCELLED
18903,PO-0018903,6,10,2024-08-29,USD,RECEIVED
18904,PO-0018904,337,5,2025-09-06,USD,RECEIVED
18905,PO-0018905,109,11,2026-09-18,USD,RECEIVED
18906,PO-0018906,365,11,2026-03-11,USD,RECEIVED
18907,PO-0018907,406,8,2025-10-14,USD,RECEIVED
18908,PO-0018908,339,8,2025-02-04,USD,OPEN
18909,PO-0018909,340,7,2025-11-15,USD,PARTIAL
18910,PO-0018910,128,8,2024-08-28,USD,RECEIVED
18911,PO-0018911,265,4,2023-02-16,USD,RECEIVED
18912,PO-0018912,57,5,2026-03-16,USD,RECEIVED
18913,PO-0018913,84,6,2025-05-02,USD,OPEN
18914,PO-0018914,258,10,2024-09-29,USD,CANCELLED
18915,PO-0018915,384,3,2023-01-07,USD,PARTIAL
18916,PO-0018916,216,2,2025-01-15,USD,RECEIVED
18917,PO-0018917,403,6,2023-02-14,USD,RECEIVED
18918,PO-0018918,480,1,2026-07-02,USD,OPEN
18919,PO-0018919,306,11,2023-01-23,USD,RECEIVED
18920,PO-0018920,459,10,2023-11-25,USD,RECEIVED
18921,PO-0018921,389,3,2026-03-30,USD,RECEIVED
18922,PO-0018922,326,11,2025-12-01,USD,PARTIAL
18923,PO-0018923,65,9,2025-09-10,USD,RECEIVED
18924,PO-0018924,170,9,2026-09-24,USD,RECEIVED
18925,PO-0018925,456,10,2024-07-09,USD,PARTIAL
18926,PO-0018926,221,5,2024-11-16,USD,CANCELLED
18927,PO-0018927,22,8,2025-05-29,USD,RECEIVED
18928,PO-0018928,107,8,2024-05-20,USD,PARTIAL
18929,PO-0018929,444,1,2024-02-01,USD,CANCELLED
18930,PO-0018930,446,1,2025-03-21,USD,RECEIVED
18931,PO-0018931,250,5,2023-12-31,USD,RECEIVED
18932,PO-0018932,394,8,2025-10-17,USD,OPEN
18933,PO-0018933,479,4,2025-01-20,USD,RECEIVED
18934,PO-0018934,168,2,2026-07-11,USD,CANCELLED
18935,PO-0018935,200,8,2026-07-14,USD,CANCELLED
18936,PO-0018936,265,5,2023-07-25,USD,RECEIVED
18937,PO-0018937,26,9,2026-01-23,USD,RECEIVED
18938,PO-0018938,110,12,2024-12-24,USD,RECEIVED
18939,PO-0018939,468,3,2024-01-08,USD,RECEIVED
18940,PO-0018940,359,9,2023-08-12,USD,RECEIVED
18941,PO-0018941,305,1,2023-01-27,USD,RECEIVED
18942,PO-0018942,176,3,2023-07-19,USD,RECEIVED
18943,PO-0018943,21,7,2023-12-09,USD,RECEIVED
18944,PO-0018944,303,4,2023-10-10,USD,RECEIVED
18945,PO-0018945,274,4,2024-01-26,USD,OPEN
18946,PO-0018946,330,1,2023-09-25,USD,RECEIVED
18947,PO-0018947,170,6,2023-03-13,USD,RECEIVED
18948,PO-0018948,118,3,2026-05-27,USD,CANCELLED
18949,PO-0018949,293,10,2025-02-16,USD,RECEIVED
18950,PO-0018950,317,5,2024-12-24,USD,RECEIVED
18951,PO-0018951,90,2,2023-06-04,USD,RECEIVED
18952,PO-0018952,208,10,2024-10-10,USD,RECEIVED
18953,PO-0018953,228,9,2024-08-29,USD,PARTIAL
18954,PO-0018954,271,9,2025-12-31,USD,RECEIVED
18955,PO-0018955,321,7,2024-04-11,USD,RECEIVED
18956,PO-0018956,104,11,2026-03-29,USD,RECEIVED
18957,PO-0018957,248,12,2025-03-14,USD,OPEN
18958,PO-0018958,106,11,2023-12-03,USD,RECEIVED
18959,PO-0018959,481,7,2025-03-21,USD,PARTIAL
18960,PO-0018960,18,11,2023-08-18,USD,RECEIVED
18961,PO-0018961,293,4,2024-06-05,USD,PARTIAL
18962,PO-0018962,488,3,2025-04-26,USD,RECEIVED
18963,PO-0018963,393,9,2025-10-08,USD,RECEIVED
18964,PO-0018964,174,10,2024-10-18,USD,RECEIVED
18965,PO-0018965,90,10,2026-02-14,USD,RECEIVED
18966,PO-0018966,15,8,2025-06-10,USD,RECEIVED
18967,PO-0018967,324,8,2024-10-08,USD,RECEIVED
18968,PO-0018968,283,3,2023-10-01,USD,RECEIVED
18969,PO-0018969,6,11,2024-08-10,USD,RECEIVED
18970,PO-0018970,211,12,2023-02-21,USD,RECEIVED
18971,PO-0018971,314,5,2024-01-02,USD,RECEIVED
18972,PO-0018972,419,2,2024-04-11,USD,CANCELLED
18973,PO-0018973,298,1,2024-12-01,USD,RECEIVED
18974,PO-0018974,66,8,2025-01-16,USD,OPEN
18975,PO-0018975,175,9,2024-04-29,USD,RECEIVED
18976,PO-0018976,43,6,2025-07-30,USD,PARTIAL
18977,PO-0018977,364,7,2023-04-22,USD,RECEIVED
18978,PO-0018978,332,6,2025-08-09,USD,OPEN
18979,PO-0018979,393,9,2025-03-28,USD,RECEIVED
18980,PO-0018980,449,9,2024-06-25,USD,RECEIVED
18981,PO-0018981,10,12,2024-06-03,USD,RECEIVED
18982,PO-0018982,200,12,2026-03-18,USD,RECEIVED
18983,PO-0018983,66,2,2024-12-29,USD,OPEN
18984,PO-0018984,229,12,2026-01-24,USD,RECEIVED
18985,PO-0018985,484,1,2024-04-14,USD,RECEIVED
18986,PO-0018986,282,3,2024-09-15,USD,PARTIAL
18987,PO-0018987,311,4,2023-05-27,USD,OPEN
18988,PO-0018988,204,11,2023-07-13,USD,RECEIVED
