SITE_ID,SUPPLIER_ID,SITE_NAME,CITY,COUNTRY_ID,LEAD_TIME_DAYS,IS_PRIMARY,ACTIVE
762,280,DRIFT MANUFACTURING - Manila,Manila,19,40,False,True
1061,389,LAMBDA INDUSTRIES - Pune,Pune,21,73,True,True
24,10,NEXORA MANUFACTURING - Dongguan,Dongguan,11,25,True,True
25,10,NEXORA MANUFACTURING - Jakarta,Jakarta,20,23,False,True
567,211,LUNAR SEMICONDUCTORS - Austin,Austin,1,44,True,True
568,211,LUNAR SEMICONDUCTORS - Suzhou,Suzhou,11,62,False,True
569,211,LUNAR SEMICONDUCTORS - Osaka,Osaka,12,51,False,True
201,76,ORION PRECISION - San Jose,San Jose,1,28,True,True
202,76,ORION PRECISION - Hsinchu,Hsinchu,14,48,False,True
647,241,MATRIX SEMICONDUCTORS - Stuttgart,Stuttgart,5,72,True,True
648,241,MATRIX SEMICONDUCTORS - Beijing,Beijing,11,42,False,True
203,77,ORION SYSTEMS - Detroit,Detroit,1,59,True,True
204,77,ORION SYSTEMS - Ho Chi Minh City,Ho Chi Minh City,16,26,False,True
205,77,ORION SYSTEMS - Manila,Manila,19,28,False,True
131,50,SOLARIS MANUFACTURING - Guadalajara,Guadalajara,3,44,True,True
447,170,FLUX MANUFACTURING - Sao Paulo,Sao Paulo,4,22,True,True
448,170,FLUX MANUFACTURING - Hanoi,Hanoi,16,57,False,True
449,171,IONIC SEMICONDUCTORS - Sao Paulo,Sao Paulo,4,19,True,True
450,171,IONIC SEMICONDUCTORS - Dongguan,Dongguan,11,72,False,True
451,171,IONIC SEMICONDUCTORS - Hsinchu,Hsinchu,14,45,False,True
414,157,HELIX SYSTEMS - Toronto,Toronto,2,32,True,True
415,157,HELIX SYSTEMS - Paris,Paris,6,40,False,True
416,157,HELIX SYSTEMS - Shanghai,Shanghai,11,35,False,True
417,157,HELIX SYSTEMS - Beijing,Beijing,11,65,False,True
62,27,PENTAWAVE SYSTEMS - Amsterdam,Amsterdam,8,48,True,True
63,27,PENTAWAVE SYSTEMS - Singapore,Singapore,18,43,False,True
64,27,PENTAWAVE SYSTEMS - Pune,Pune,21,29,False,True
786,288,OMEGA SOLUTIONS - Tokyo,Tokyo,12,29,True,True
824,305,DELTA TECHNOLOGIES - Suzhou,Suzhou,11,33,True,True
825,305,DELTA TECHNOLOGIES - Seoul,Seoul,13,64,False,True
826,305,DELTA TECHNOLOGIES - Pune,Pune,21,24,False,True
49,23,PENTAWAVE MATERIALS - Buenos Aires,Buenos Aires,22,61,True,True
1130,416,NEXUS PRECISION - Amsterdam,Amsterdam,8,28,True,True
1131,416,NEXUS PRECISION - Hanoi,Hanoi,16,37,False,True
776,285,OMEGA TECHNOLOGIES - Bangkok,Bangkok,17,25,True,True
777,285,OMEGA TECHNOLOGIES - Singapore,Singapore,18,65,False,True
778,285,OMEGA TECHNOLOGIES - Jakarta,Jakarta,20,22,False,True
779,285,OMEGA TECHNOLOGIES - Buenos Aires,Buenos Aires,22,22,False,True
780,285,OMEGA TECHNOLOGIES - Santiago,Santiago,24,49,False,True
206,78,ORION SOLUTIONS - Monterrey,Monterrey,3,62,True,True
207,78,ORION SOLUTIONS - Paris,Paris,6,23,False,True
208,78,ORION SOLUTIONS - Warsaw,Warsaw,10,22,False,True
21,9,NEXORA INDUSTRIES - Monterrey,Monterrey,3,20,True,True
22,9,NEXORA INDUSTRIES - Hsinchu,Hsinchu,14,23,False,True
23,9,NEXORA INDUSTRIES - Bogota,Bogota,23,36,False,True
1105,407,TORUS SYSTEMS - Warsaw,Warsaw,10,57,True,True
872,326,ZETA PRECISION - Suzhou,Suzhou,11,70,True,True
873,326,ZETA PRECISION - Bangkok,Bangkok,17,39,False,True
40,18,BLUEFORGE SOLUTIONS - Bangkok,Bangkok,17,46,True,True
41,18,BLUEFORGE SOLUTIONS - Chennai,Chennai,21,66,False,True
528,197,STELLAR SYSTEMS - Warsaw,Warsaw,10,28,True,True
529,197,STELLAR SYSTEMS - Dongguan,Dongguan,11,51,False,True
530,197,STELLAR SYSTEMS - Osaka,Osaka,12,62,False,True
911,343,THETA MATERIALS - San Jose,San Jose,1,19,True,True
912,343,THETA MATERIALS - Stuttgart,Stuttgart,5,35,False,True
913,343,THETA MATERIALS - Hanoi,Hanoi,16,45,False,True
914,343,THETA MATERIALS - Jakarta,Jakarta,20,42,False,True
915,343,THETA MATERIALS - Buenos Aires,Buenos Aires,22,14,False,True
882,331,KAPPA SEMICONDUCTORS - Shenzhen,Shenzhen,11,31,True,True
1072,394,IOTA ELECTRONICS - Austin,Austin,1,56,True,True
1073,394,IOTA ELECTRONICS - San Jose,San Jose,1,28,False,True
1074,394,IOTA ELECTRONICS - Munich,Munich,5,32,False,True
1075,394,IOTA ELECTRONICS - Shenzhen,Shenzhen,11,37,False,True
1031,380,EPSILON MANUFACTURING - Amsterdam,Amsterdam,8,58,True,True
1032,380,EPSILON MANUFACTURING - Milan,Milan,9,37,False,True
943,350,THETA MANUFACTURING - Austin,Austin,1,38,True,True
944,350,THETA MANUFACTURING - Guadalajara,Guadalajara,3,51,False,True
945,350,THETA MANUFACTURING - Shanghai,Shanghai,11,68,False,True
946,350,THETA MANUFACTURING - Hsinchu,Hsinchu,14,27,False,True
947,350,THETA MANUFACTURING - Ho Chi Minh City,Ho Chi Minh City,16,54,False,True
948,350,THETA MANUFACTURING - Hanoi,Hanoi,16,29,False,True
949,350,THETA MANUFACTURING - Bangkok,Bangkok,17,26,False,True
950,350,THETA MANUFACTURING - Jakarta,Jakarta,20,55,False,True
1006,372,EPSILON COMPONENTS - Monterrey,Monterrey,3,58,True,True
1007,372,EPSILON COMPONENTS - Taichung,Taichung,14,39,False,True
1008,372,EPSILON COMPONENTS - Ho Chi Minh City,Ho Chi Minh City,16,21,False,True
1009,372,EPSILON COMPONENTS - Santiago,Santiago,24,68,False,True
