SHIPMENT_ID,CARRIER_ID,LANE_ID,SHIP_DATE,DELIVERY_DATE,STATUS
16356,20,280,2023-03-20,2023-04-22,DELAYED
16357,20,11,2023-09-19,2023-09-27,DELIVERED
16358,4,54,2025-06-16,2025-07-19,DELIVERED
16359,10,462,2026-08-12,2026-09-07,DELIVERED
16360,4,419,2024-07-26,2024-08-25,DELIVERED
16361,16,175,2024-02-16,2024-02-22,DELAYED
16362,3,420,2023-02-08,2023-02-18,DELIVERED
16363,20,275,2023-01-23,2023-02-10,DELIVERED
16364,12,208,2026-08-30,2026-09-15,DELAYED
16365,10,350,2024-05-15,2024-06-15,DELIVERED
16366,13,408,2026-08-15,2026-09-22,DELIVERED
16367,10,331,2025-03-11,2025-04-15,DELAYED
16368,14,2,2026-07-12,2026-08-19,DELIVERED
16369,2,466,2023-12-12,2024-01-20,DELIVERED
16370,10,445,2024-06-21,2024-07-02,DELIVERED
16371,7,151,2025-11-23,2025-12-18,DELAYED
16372,8,80,2025-05-23,2025-05-29,DELIVERED
16373,9,426,2023-10-15,2023-10-21,DELIVERED
16374,10,94,2023-11-08,2023-11-24,DELIVERED
16375,5,10,2025-05-18,2025-06-11,DELIVERED
16376,9,212,2023-04-21,2023-05-03,DELIVERED
16377,15,89,2026-04-15,2026-04-22,DELIVERED
16378,15,329,2024-01-02,2024-01-13,IN_TRANSIT
16379,2,493,2023-01-17,2023-01-24,DELIVERED
16380,5,280,2023-03-30,2023-05-04,DELIVERED
16381,5,133,2024-02-18,2024-03-13,DELIVERED
16382,4,162,2026-07-05,2026-07-30,DELIVERED
16383,4,140,2025-11-08,2025-12-05,DELIVERED
16384,12,428,2025-03-12,2025-03-21,DELIVERED
16385,10,437,2025-02-10,2025-02-21,DELIVERED
16386,5,247,2025-03-18,2025-04-07,DELIVERED
16387,11,315,2025-04-01,2025-04-22,DELIVERED
16388,19,300,2024-04-25,2024-05-23,DELIVERED
16389,18,19,2023-02-05,2023-03-10,IN_TRANSIT
16390,6,11,2023-06-05,2023-06-16,DELIVERED
16391,14,107,2023-06-08,2023-07-05,DELIVERED
16392,17,132,2026-02-20,2026-03-16,DELAYED
16393,16,36,2024-09-14,2024-10-14,DELIVERED
16394,9,220,2023-04-29,2023-06-07,DELIVERED
16395,1,307,2026-03-16,2026-04-02,DELIVERED
16396,9,143,2026-06-02,2026-07-04,DELIVERED
16397,12,350,2023-12-13,2023-12-27,DELIVERED
16398,16,24,2023-05-17,2023-06-23,DELIVERED
16399,3,498,2026-03-27,2026-04-06,IN_TRANSIT
16400,2,54,2024-11-30,2024-12-28,DELIVERED
16401,8,32,2026-01-20,2026-02-16,DELIVERED
16402,19,97,2023-11-21,2023-12-17,DELIVERED
16403,17,194,2026-05-21,2026-06-15,DELIVERED
16404,19,177,2024-10-25,2024-11-06,DELIVERED
16405,18,194,2023-11-10,2023-11-26,DELIVERED
16406,13,54,2024-01-15,2024-02-10,DELIVERED
16407,13,40,2026-01-12,2026-02-19,DELIVERED
16408,10,1,2025-05-04,2025-05-22,DELIVERED
16409,15,100,2023-08-07,2023-08-22,DELIVERED
16410,6,82,2024-09-27,2024-11-05,IN_TRANSIT
16411,10,22,2024-12-04,2025-01-11,DELAYED
16412,4,272,2025-07-27,2025-08-25,DELIVERED
16413,8,154,2023-02-21,2023-03-20,DELIVERED
16414,19,130,2023-06-05,2023-07-14,DELIVERED
16415,4,95,2025-05-03,2025-05-18,DELAYED
16416,10,138,2024-05-23,2024-06-06,DELIVERED
16417,6,84,2025-06-28,2025-07-13,DELAYED
16418,6,460,2025-12-04,2025-12-11,DELIVERED
16419,18,145,2024-07-26,2024-08-31,DELAYED
16420,1,289,2025-04-01,2025-05-05,DELIVERED
16421,20,298,2025-05-01,2025-05-30,DELAYED
16422,11,309,2023-03-28,2023-05-02,DELAYED
16423,9,174,2025-06-03,2025-07-06,DELIVERED
16424,20,331,2024-09-26,2024-10-31,DELIVERED
16425,9,6,2024-03-19,2024-04-24,DELIVERED
16426,12,168,2026-08-24,2026-09-06,DELIVERED
16427,8,295,2025-05-06,2025-05-24,DELIVERED
16428,4,215,2025-07-09,2025-08-11,DELIVERED
16429,1,386,2023-05-06,2023-05-13,DELIVERED
16430,13,340,2025-05-27,2025-06-02,IN_TRANSIT
16431,6,311,2025-07-16,2025-07-21,DELIVERED
16432,9,324,2026-05-28,2026-06-27,IN_TRANSIT
16433,3,377,2026-07-17,2026-07-31,DELIVERED
16434,4,451,2025-01-04,2025-01-24,DELIVERED
16435,14,62,2023-01-08,2023-01-23,DELIVERED
16436,12,292,2023-02-15,2023-03-06,IN_TRANSIT
16437,4,88,2025-12-31,2026-01-12,IN_TRANSIT
16438,1,337,2025-09-15,2025-10-14,IN_TRANSIT
16439,14,170,2025-12-10,2026-01-15,DELIVERED
16440,18,319,2024-12-27,2025-01-30,DELIVERED
16441,13,217,2025-12-19,2026-01-25,IN_TRANSIT
16442,16,326,2024-07-20,2024-08-14,DELIVERED
16443,18,259,2024-12-06,2025-01-07,DELIVERED
16444,12,177,2024-04-28,2024-05-23,DELIVERED
16445,7,433,2023-08-19,2023-09-10,IN_TRANSIT
16446,3,126,2025-06-17,2025-06-28,DELIVERED
16447,10,279,2024-10-01,2024-10-24,DELIVERED
16448,5,10,2025-04-03,2025-05-08,DELIVERED
16449,2,330,2025-02-20,2025-03-10,DELIVERED
16450,15,482,2025-08-21,2025-09-26,DELIVERED
16451,18,214,2023-06-06,2023-07-14,IN_TRANSIT
16452,14,219,2025-05-23,2025-06-02,DELIVERED
16453,19,67,2024-06-30,2024-07-07,DELIVERED
16454,8,1,2025-10-11,2025-11-16,IN_TRANSIT
16455,8,321,2024-08-28,2024-10-02,DELIVERED
16456,14,110,2023-03-27,2023-04-08,DELIVERED
16457,10,405,2023-10-26,2023-11-29,DELIVERED
16458,1,437,2024-04-20,2024-05-27,DELIVERED
16459,9,159,2026-04-03,2026-04-11,DELIVERED
16460,16,362,2024-08-18,2024-08-24,DELIVERED
16461,15,289,2023-08-15,2023-09-09,DELIVERED
16462,4,365,2023-06-15,2023-07-06,DELIVERED
16463,18,43,2024-04-25,2024-05-21,DELIVERED
16464,15,383,2025-07-08,2025-07-23,IN_TRANSIT
16465,12,48,2023-08-24,2023-09-13,IN_TRANSIT
16466,9,34,2026-05-12,2026-06-15,IN_TRANSIT
16467,14,403,2023-12-19,2024-01-06,DELIVERED
16468,3,465,2025-01-18,2025-02-13,DELAYED
16469,16,248,2024-02-12,2024-02-17,DELIVERED
16470,16,467,2026-03-20,2026-03-28,DELIVERED
16471,2,161,2025-04-22,2025-05-29,DELIVERED
16472,14,254,2023-10-29,2023-11-09,DELIVERED
16473,1,327,2023-12-23,2024-01-09,DELIVERED
16474,5,19,2026-07-08,2026-08-12,DELIVERED
16475,11,284,2026-01-04,2026-01-17,DELIVERED
16476,1,99,2026-02-10,2026-03-06,DELIVERED
16477,19,445,2024-04-28,2024-05-20,DELAYED
16478,15,274,2024-07-19,2024-08-01,DELIVERED
16479,18,328,2023-09-15,2023-10-07,DELIVERED
16480,12,187,2025-01-29,2025-03-07,DELAYED
16481,11,288,2024-06-09,2024-06-23,DELIVERED
16482,1,236,2024-08-06,2024-09-14,DELIVERED
16483,19,168,2026-06-19,2026-07-14,DELAYED
16484,11,227,2025-04-02,2025-04-16,DELIVERED
16485,13,62,2023-05-31,2023-07-07,DELIVERED
16486,18,497,2024-05-19,2024-06-12,DELIVERED
16487,14,275,2026-01-06,2026-01-13,DELIVERED
16488,19,58,2026-08-13,2026-08-20,DELIVERED
16489,13,246,2023-06-10,2023-07-07,DELIVERED
16490,10,125,2025-05-15,2025-06-03,IN_TRANSIT
16491,12,156,2025-03-13,2025-04-20,DELIVERED
16492,10,430,2024-05-24,2024-06-23,DELIVERED
16493,2,346,2026-02-11,2026-02-22,DELIVERED
16494,9,400,2025-03-01,2025-03-12,DELIVERED
16495,2,200,2023-03-30,2023-05-06,DELIVERED
16496,15,257,2023-05-13,2023-06-03,DELIVERED
16497,19,64,2024-08-02,2024-08-29,DELIVERED
16498,3,487,2026-04-17,2026-04-23,DELIVERED
16499,4,411,2025-12-09,2026-01-02,DELIVERED
16500,5,316,2023-12-09,2024-01-07,IN_TRANSIT
16501,3,162,2024-05-18,2024-06-24,DELIVERED
16502,6,486,2023-05-30,2023-06-04,DELIVERED
16503,12,209,2025-07-24,2025-08-25,DELIVERED
16504,13,211,2024-05-28,2024-06-11,DELIVERED
16505,1,218,2023-01-03,2023-02-09,DELIVERED
16506,12,256,2026-03-14,2026-04-17,DELIVERED
16507,12,222,2023-03-20,2023-03-26,DELIVERED
16508,12,365,2026-07-14,2026-08-22,IN_TRANSIT
16509,11,5,2024-08-09,2024-08-31,DELIVERED
16510,8,270,2026-01-12,2026-02-14,DELIVERED
16511,11,216,2026-02-27,2026-03-04,DELIVERED
16512,3,165,2023-02-06,2023-02-24,DELIVERED
16513,7,242,2023-09-19,2023-09-27,DELIVERED
16514,11,204,2024-04-05,2024-04-16,DELIVERED
16515,10,184,2024-01-20,2024-02-01,DELIVERED
16516,6,31,2025-03-02,2025-03-07,DELIVERED
16517,3,413,2023-09-15,2023-10-22,DELIVERED
16518,7,287,2025-08-01,2025-08-09,IN_TRANSIT
16519,7,485,2025-10-27,2025-11-26,DELAYED
16520,11,89,2025-07-17,2025-08-23,DELIVERED
16521,6,499,2026-04-10,2026-05-03,DELIVERED
16522,15,8,2024-12-07,2025-01-15,DELIVERED
16523,11,233,2024-01-08,2024-01-13,DELIVERED
16524,2,73,2024-05-09,2024-06-05,DELIVERED
16525,9,436,2026-06-24,2026-07-13,DELIVERED
16526,8,1,2025-01-13,2025-02-15,IN_TRANSIT
16527,20,187,2026-08-28,2026-10-01,DELIVERED
16528,11,124,2025-02-04,2025-02-15,IN_TRANSIT
16529,10,187,2024-11-18,2024-12-13,DELIVERED
16530,19,299,2025-04-25,2025-05-31,DELIVERED
16531,2,76,2023-12-10,2024-01-05,DELIVERED
16532,6,404,2026-04-13,2026-04-26,DELIVERED
16533,10,268,2026-03-15,2026-04-07,DELAYED
16534,4,258,2025-12-06,2026-01-06,DELIVERED
16535,2,138,2026-02-19,2026-03-03,DELIVERED
16536,7,220,2026-01-19,2026-02-01,DELIVERED
16537,18,292,2024-01-23,2024-02-20,DELIVERED
16538,15,363,2023-06-23,2023-07-05,DELIVERED
16539,4,60,2026-09-04,2026-10-10,IN_TRANSIT
16540,10,416,2024-01-07,2024-02-07,DELIVERED
16541,17,81,2025-01-23,2025-02-05,DELIVERED
16542,10,441,2026-08-04,2026-08-31,DELIVERED
16543,20,492,2026-09-27,2026-10-29,DELIVERED
16544,9,192,2025-11-05,2025-11-28,DELIVERED
16545,17,373,2024-11-27,2025-01-02,DELIVERED
16546,4,308,2024-05-09,2024-06-11,DELIVERED
16547,14,338,2024-06-10,2024-07-11,DELIVERED
16548,20,73,2025-07-15,2025-07-28,IN_TRANSIT
16549,12,340,2025-02-09,2025-02-27,DELAYED
16550,9,456,2026-06-29,2026-07-11,DELIVERED
16551,20,165,2024-04-22,2024-05-30,DELIVERED
16552,18,17,2026-01-07,2026-01-28,DELIVERED
16553,2,152,2025-07-09,2025-08-05,DELIVERED
16554,1,332,2023-08-29,2023-09-10,DELIVERED
16555,18,123,2025-03-09,2025-03-14,DELIVERED
16556,2,488,2023-03-31,2023-04-18,DELIVERED
16557,20,398,2026-05-26,2026-06-23,DELAYED
16558,14,158,2023-04-01,2023-04-20,IN_TRANSIT
16559,14,466,2025-10-16,2025-11-08,DELIVERED
16560,10,326,2025-06-06,2025-06-24,DELIVERED
16561,12,188,2024-05-07,2024-05-15,DELIVERED
16562,4,54,2023-11-30,2024-01-08,IN_TRANSIT
16563,6,263,2026-01-25,2026-03-01,DELIVERED
16564,19,95,2026-01-22,2026-02-04,DELIVERED
16565,9,173,2026-03-21,2026-04-10,DELIVERED
16566,18,485,2023-06-30,2023-07-18,DELIVERED
16567,3,479,2023-09-03,2023-10-02,DELIVERED
16568,16,51,2026-01-14,2026-02-07,DELIVERED
16569,1,272,2023-03-12,2023-04-05,DELIVERED
16570,8,361,2025-01-23,2025-01-31,IN_TRANSIT
16571,20,80,2025-04-20,2025-04-25,DELIVERED
16572,15,209,2025-07-29,2025-08-23,DELIVERED
16573,6,483,2024-06-05,2024-07-09,DELIVERED
16574,9,269,2025-09-11,2025-10-13,DELIVERED
16575,5,467,2026-01-14,2026-01-20,DELIVERED
16576,4,353,2024-01-08,2024-02-14,IN_TRANSIT
16577,3,404,2023-05-31,2023-06-21,DELAYED
16578,2,331,2024-03-18,2024-04-17,DELIVERED
16579,8,24,2024-01-29,2024-02-20,IN_TRANSIT
16580,15,358,2026-07-26,2026-08-20,DELIVERED
16581,8,202,2025-01-25,2025-02-05,DELAYED
16582,10,149,2025-01-17,2025-02-15,DELIVERED
16583,8,455,2025-02-09,2025-02-23,DELIVERED
16584,17,105,2024-04-23,2024-05-10,DELIVERED
16585,19,420,2023-10-22,2023-10-27,DELIVERED
16586,17,139,2023-03-17,2023-04-10,DELIVERED
16587,17,223,2023-07-30,2023-09-03,DELIVERED
16588,8,367,2025-05-18,2025-06-06,DELAYED
16589,19,68,2023-08-19,2023-08-29,DELAYED
16590,18,264,2025-06-23,2025-07-15,DELAYED
16591,3,171,2025-09-16,2025-10-08,DELAYED
16592,2,12,2024-08-14,2024-09-19,DELIVERED
16593,13,486,2023-03-24,2023-03-31,DELIVERED
16594,16,330,2023-05-18,2023-06-03,DELIVERED
16595,9,251,2023-10-19,2023-11-15,DELIVERED
16596,12,75,2024-03-24,2024-04-24,DELIVERED
16597,7,162,2024-01-17,2024-02-05,DELIVERED
16598,14,324,2026-04-25,2026-05-28,DELIVERED
16599,1,326,2025-01-21,2025-01-28,DELIVERED
16600,11,233,2024-03-01,2024-04-02,DELAYED
16601,9,105,2025-12-10,2025-12-16,DELIVERED
16602,17,179,2025-05-13,2025-06-08,DELIVERED
16603,17,284,2023-04-24,2023-05-11,DELIVERED
16604,4,161,2025-12-29,2026-01-09,DELIVERED
16605,17,82,2025-08-30,2025-09-23,IN_TRANSIT
16606,15,196,2024-07-27,2024-08-17,IN_TRANSIT
16607,14,207,2025-08-12,2025-09-02,DELIVERED
16608,2,460,2024-11-13,2024-11-26,DELIVERED
16609,12,340,2025-01-15,2025-01-30,DELIVERED
16610,19,36,2025-07-27,2025-08-05,DELIVERED
16611,2,58,2023-12-16,2024-01-12,IN_TRANSIT
16612,19,297,2025-03-24,2025-03-29,DELIVERED
16613,13,36,2024-08-23,2024-09-24,DELIVERED
16614,12,152,2024-05-07,2024-06-13,DELIVERED
16615,3,408,2023-01-23,2023-02-17,DELIVERED
16616,16,109,2024-10-09,2024-11-10,DELIVERED
16617,2,30,2024-01-21,2024-02-08,DELIVERED
16618,10,157,2023-03-08,2023-03-26,DELIVERED
16619,3,219,2023-08-10,2023-08-27,DELIVERED
16620,8,417,2023-07-29,2023-08-11,DELIVERED
16621,7,291,2026-07-17,2026-08-07,DELIVERED
16622,14,387,2026-06-27,2026-07-18,DELIVERED
16623,6,24,2023-02-19,2023-03-25,DELIVERED
16624,20,311,2024-12-19,2024-12-24,DELIVERED
16625,18,137,2025-05-03,2025-06-05,DELIVERED
16626,14,471,2025-08-26,2025-09-20,DELIVERED
16627,6,361,2024-06-01,2024-06-10,IN_TRANSIT
16628,9,227,2025-11-17,2025-11-24,DELIVERED
16629,16,438,2024-06-23,2024-07-06,DELIVERED
16630,11,117,2025-03-03,2025-03-29,DELIVERED
16631,5,15,2023-08-14,2023-09-04,DELIVERED
16632,12,33,2025-03-04,2025-04-01,DELAYED
16633,13,188,2023-10-06,2023-10-25,DELIVERED
16634,4,20,2026-04-10,2026-05-08,DELIVERED
16635,5,289,2025-10-19,2025-10-27,DELIVERED
16636,5,475,2023-04-24,2023-05-29,DELAYED
16637,1,449,2023-10-12,2023-10-29,DELIVERED
16638,17,97,2025-07-04,2025-07-17,DELIVERED
16639,10,315,2023-06-21,2023-07-04,DELIVERED
16640,5,405,2025-09-09,2025-09-14,DELIVERED
16641,19,79,2023-01-13,2023-02-10,DELIVERED
16642,17,461,2024-05-19,2024-05-24,IN_TRANSIT
16643,2,296,2025-08-17,2025-09-13,DELIVERED
16644,13,186,2024-02-24,2024-03-19,DELIVERED
16645,2,357,2024-01-02,2024-01-21,IN_TRANSIT
16646,17,289,2024-12-21,2025-01-05,DELIVERED
16647,14,132,2024-08-16,2024-09-06,DELIVERED
16648,18,435,2025-11-13,2025-12-05,DELIVERED
16649,2,91,2024-10-04,2024-10-16,DELIVERED
16650,12,209,2023-04-29,2023-05-08,IN_TRANSIT
16651,1,484,2024-03-07,2024-03-16,DELIVERED
16652,15,121,2023-07-25,2023-08-18,DELIVERED
16653,3,331,2025-04-14,2025-05-02,DELIVERED
16654,18,5,2026-01-15,2026-01-23,DELAYED
16655,20,5,2024-11-06,2024-11-12,DELIVERED
16656,2,448,2024-03-30,2024-04-04,DELIVERED
16657,10,375,2025-05-28,2025-06-26,DELAYED
16658,6,11,2023-05-03,2023-05-08,DELIVERED
16659,13,4,2024-08-21,2024-08-29,DELIVERED
16660,18,40,2023-04-28,2023-05-06,IN_TRANSIT
16661,6,223,2025-03-19,2025-04-07,DELIVERED
16662,16,87,2024-05-21,2024-06-15,DELIVERED
16663,11,475,2025-02-12,2025-03-15,DELAYED
16664,3,427,2023-11-26,2023-12-26,DELIVERED
16665,4,253,2026-06-20,2026-07-20,DELAYED
16666,1,25,2026-04-17,2026-04-30,DELIVERED
16667,14,101,2023-10-06,2023-11-08,DELIVERED
16668,14,407,2024-02-05,2024-02-18,DELIVERED
16669,14,175,2024-03-15,2024-04-03,DELIVERED
16670,11,214,2023-04-24,2023-05-27,DELIVERED
16671,4,399,2026-03-28,2026-05-03,IN_TRANSIT
16672,14,67,2026-09-03,2026-10-11,DELAYED
16673,5,150,2026-03-26,2026-04-20,DELIVERED
16674,3,458,2026-04-27,2026-05-03,DELIVERED
16675,15,158,2025-09-01,2025-09-07,DELIVERED
16676,9,142,2025-11-03,2025-11-26,IN_TRANSIT
16677,17,399,2025-09-17,2025-10-07,IN_TRANSIT
16678,14,418,2023-01-01,2023-01-27,DELIVERED
16679,8,193,2026-08-23,2026-09-15,DELIVERED
16680,13,458,2026-09-22,2026-09-28,DELIVERED
16681,12,473,2025-07-11,2025-08-09,DELIVERED
16682,13,223,2025-12-15,2026-01-09,DELIVERED
16683,17,208,2025-05-01,2025-05-15,DELIVERED
16684,3,244,2023-10-28,2023-11-29,DELIVERED
16685,11,98,2024-10-28,2024-11-02,DELIVERED
16686,10,402,2025-07-17,2025-08-03,DELAYED
16687,5,50,2025-07-01,2025-08-02,DELIVERED
16688,6,192,2026-05-31,2026-06-12,DELIVERED
16689,3,497,2024-04-10,2024-05-13,IN_TRANSIT
16690,8,490,2023-05-31,2023-07-02,DELIVERED
16691,15,135,2026-04-24,2026-05-29,DELIVERED
16692,11,2,2025-08-05,2025-08-10,DELIVERED
16693,17,194,2024-07-09,2024-07-23,DELIVERED
16694,3,476,2023-06-25,2023-08-03,IN_TRANSIT
16695,14,86,2023-08-19,2023-09-05,DELIVERED
16696,6,438,2025-08-11,2025-08-17,DELIVERED
16697,5,342,2023-07-12,2023-08-01,DELIVERED
16698,8,328,2026-09-16,2026-10-07,DELAYED
16699,15,424,2026-07-06,2026-07-18,DELIVERED
16700,9,51,2023-12-27,2024-01-09,DELIVERED
16701,18,335,2024-04-29,2024-05-14,DELIVERED
16702,1,470,2024-12-11,2024-12-28,DELIVERED
16703,2,254,2025-10-05,2025-10-10,DELIVERED
16704,1,478,2024-01-29,2024-02-29,DELIVERED
16705,20,37,2026-08-03,2026-08-09,DELAYED
16706,13,22,2023-01-21,2023-02-02,IN_TRANSIT
16707,20,488,2026-08-24,2026-09-21,DELIVERED
16708,2,387,2024-03-16,2024-04-18,DELIVERED
16709,2,315,2026-02-14,2026-03-23,IN_TRANSIT
16710,14,10,2025-11-23,2025-12-15,DELIVERED
16711,7,169,2023-07-10,2023-08-07,DELIVERED
16712,10,399,2025-12-27,2026-01-14,DELIVERED
16713,2,287,2024-05-27,2024-07-03,DELIVERED
16714,13,158,2025-09-08,2025-10-09,DELIVERED
16715,17,76,2023-01-04,2023-01-23,DELIVERED
16716,10,169,2024-09-11,2024-09-22,DELIVERED
16717,4,469,2023-06-11,2023-07-06,DELIVERED
16718,3,64,2025-01-16,2025-01-30,IN_TRANSIT
16719,12,325,2026-05-07,2026-06-10,DELIVERED
16720,13,299,2023-12-12,2024-01-12,DELIVERED
16721,5,235,2024-02-25,2024-03-07,DELIVERED
16722,13,83,2023-12-17,2024-01-01,DELIVERED
16723,8,268,2025-08-23,2025-08-30,DELIVERED
16724,16,240,2026-01-03,2026-01-09,DELIVERED
16725,18,75,2024-08-19,2024-09-08,DELIVERED
16726,17,480,2024-02-04,2024-03-03,DELIVERED
16727,8,360,2023-02-01,2023-02-25,DELIVERED
16728,9,88,2024-11-22,2024-12-27,DELIVERED
16729,17,317,2023-01-23,2023-03-01,IN_TRANSIT
16730,1,270,2023-08-27,2023-09-29,IN_TRANSIT
16731,20,370,2024-02-25,2024-03-10,DELIVERED
16732,5,336,2023-09-29,2023-10-09,DELIVERED
16733,7,158,2023-03-18,2023-03-31,DELIVERED
16734,7,455,2023-12-28,2024-02-03,DELIVERED
16735,13,124,2024-11-12,2024-11-22,DELIVERED
16736,16,371,2023-08-04,2023-09-01,IN_TRANSIT
16737,12,4,2025-08-15,2025-08-30,DELIVERED
16738,15,474,2024-11-20,2024-11-25,DELIVERED
16739,11,481,2023-10-19,2023-11-22,DELIVERED
16740,9,215,2023-07-06,2023-07-22,DELIVERED
16741,15,35,2023-07-31,2023-08-18,DELIVERED
16742,4,52,2026-05-01,2026-05-10,DELIVERED
16743,20,158,2026-02-21,2026-02-27,DELIVERED
16744,18,372,2024-06-16,2024-06-24,DELIVERED
16745,15,435,2025-02-08,2025-03-11,IN_TRANSIT
16746,12,20,2026-05-30,2026-06-10,DELIVERED
16747,2,484,2024-04-26,2024-05-28,DELIVERED
16748,12,362,2024-06-20,2024-07-24,DELAYED
16749,5,246,2026-04-02,2026-05-02,DELIVERED
16750,14,219,2025-02-01,2025-02-14,IN_TRANSIT
16751,5,117,2023-04-01,2023-04-27,DELAYED
16752,5,312,2024-02-05,2024-03-07,DELIVERED
16753,2,423,2026-05-19,2026-05-30,DELIVERED
16754,4,12,2024-04-08,2024-05-02,DELIVERED
16755,3,397,2026-08-27,2026-09-15,DELIVERED
16756,12,166,2025-09-23,2025-10-28,DELIVERED
16757,10,55,2023-11-22,2023-12-13,DELIVERED
16758,7,148,2024-01-11,2024-01-30,DELIVERED
16759,3,183,2023-10-09,2023-11-14,DELIVERED
16760,14,183,2025-12-19,2026-01-01,DELIVERED
16761,4,184,2025-01-29,2025-03-09,DELIVERED
16762,12,126,2023-03-09,2023-04-13,DELIVERED
16763,4,108,2024-07-31,2024-08-14,DELIVERED
16764,3,10,2025-05-12,2025-05-23,DELIVERED
16765,17,98,2026-01-06,2026-01-20,DELIVERED
16766,4,353,2023-06-21,2023-07-04,DELIVERED
16767,13,77,2024-01-04,2024-01-18,DELIVERED
16768,3,350,2025-04-26,2025-05-02,DELIVERED
16769,12,157,2023-09-20,2023-09-30,DELIVERED
16770,14,191,2024-03-27,2024-04-22,DELIVERED
16771,20,70,2024-04-27,2024-05-03,IN_TRANSIT
16772,5,463,2024-07-08,2024-07-30,DELIVERED
16773,2,28,2025-12-30,2026-01-21,DELIVERED
16774,18,62,2024-06-24,2024-07-08,DELIVERED
16775,16,94,2025-09-01,2025-09-18,DELIVERED
16776,19,7,2023-10-26,2023-11-18,DELIVERED
16777,12,429,2025-05-07,2025-05-15,DELIVERED
16778,6,380,2024-09-23,2024-10-08,DELIVERED
16779,4,494,2024-01-30,2024-02-26,DELIVERED
16780,5,276,2025-01-23,2025-02-14,IN_TRANSIT
16781,3,112,2023-05-19,2023-06-05,DELAYED
16782,4,142,2024-05-21,2024-06-11,DELIVERED
16783,19,317,2023-12-20,2023-12-26,DELIVERED
16784,13,30,2026-03-26,2026-04-15,DELIVERED
16785,19,490,2023-04-27,2023-05-19,DELIVERED
16786,9,170,2026-03-28,2026-04-22,DELIVERED
16787,14,16,2024-12-09,2025-01-17,DELAYED
16788,12,111,2023-11-02,2023-11-07,DELIVERED
16789,20,453,2024-01-08,2024-02-04,DELIVERED
16790,19,468,2024-10-18,2024-11-25,DELIVERED
16791,16,196,2024-01-24,2024-02-28,DELIVERED
16792,10,347,2024-03-23,2024-04-19,DELIVERED
16793,1,26,2023-10-04,2023-10-21,IN_TRANSIT
16794,15,182,2024-11-12,2024-11-27,DELIVERED
16795,1,72,2026-07-27,2026-08-26,DELIVERED
16796,15,24,2025-05-09,2025-06-11,DELIVERED
16797,16,213,2023-10-17,2023-10-23,DELIVERED
16798,16,6,2024-01-10,2024-01-27,DELIVERED
16799,4,376,2024-01-08,2024-02-03,DELIVERED
16800,8,108,2024-09-18,2024-09-29,DELIVERED
16801,14,384,2023-02-27,2023-03-26,DELIVERED
16802,11,374,2024-04-07,2024-05-15,DELIVERED
16803,1,429,2025-08-30,2025-10-02,DELIVERED
16804,9,190,2025-09-08,2025-10-01,DELIVERED
16805,16,73,2024-01-04,2024-01-22,DELIVERED
16806,11,177,2023-07-09,2023-08-04,DELIVERED
16807,1,385,2026-02-02,2026-02-25,IN_TRANSIT
16808,11,274,2026-01-02,2026-02-10,IN_TRANSIT
16809,16,34,2024-01-14,2024-01-28,IN_TRANSIT
16810,1,481,2026-01-20,2026-02-07,DELIVERED
16811,10,234,2024-11-02,2024-11-07,DELIVERED
16812,16,325,2024-09-11,2024-09-19,DELIVERED
16813,3,84,2026-07-03,2026-07-26,DELIVERED
16814,11,283,2026-03-01,2026-03-31,DELIVERED
16815,17,168,2023-02-07,2023-03-02,DELIVERED
16816,3,265,2024-10-31,2024-11-07,DELIVERED
16817,5,398,2024-12-19,2024-12-25,DELIVERED
16818,12,106,2023-05-28,2023-06-12,DELIVERED
16819,8,498,2023-09-10,2023-09-21,IN_TRANSIT
16820,16,17,2023-05-09,2023-05-21,DELIVERED
16821,7,334,2025-08-07,2025-08-23,DELIVERED
16822,7,165,2023-04-05,2023-05-04,DELIVERED
16823,7,316,2025-12-25,2026-01-07,IN_TRANSIT
16824,3,330,2024-02-12,2024-03-18,DELIVERED
16825,20,325,2024-05-28,2024-06-21,DELIVERED
16826,2,164,2025-01-28,2025-02-28,DELIVERED
16827,5,327,2025-04-08,2025-04-16,DELIVERED
16828,1,499,2024-03-14,2024-03-24,DELIVERED
16829,8,248,2024-11-13,2024-12-17,IN_TRANSIT
16830,16,226,2024-06-15,2024-07-01,DELAYED
16831,3,405,2024-09-09,2024-09-24,DELIVERED
16832,20,358,2023-08-15,2023-08-28,DELIVERED
16833,3,230,2023-10-12,2023-11-11,DELIVERED
16834,10,137,2023-10-16,2023-11-24,IN_TRANSIT
16835,4,397,2025-05-07,2025-06-13,DELIVERED
16836,4,57,2024-04-28,2024-06-04,DELIVERED
16837,11,348,2024-08-29,2024-10-02,DELIVERED
16838,2,24,2024-11-02,2024-11-15,DELIVERED
16839,4,358,2023-06-15,2023-07-04,DELIVERED
16840,7,143,2026-07-12,2026-08-06,DELIVERED
16841,18,219,2024-05-07,2024-06-10,DELIVERED
16842,20,339,2025-01-08,2025-01-30,DELAYED
16843,10,116,2025-05-25,2025-06-14,DELIVERED
16844,7,315,2024-08-06,2024-09-07,DELAYED
16845,16,370,2023-06-19,2023-07-27,DELIVERED
16846,1,209,2023-12-08,2024-01-01,DELIVERED
16847,3,351,2024-04-28,2024-05-28,DELIVERED
16848,10,219,2023-10-13,2023-11-10,IN_TRANSIT
