RECEIPT_ID,PO_LINE_ID,RECEIPT_DATE,QUANTITY_RECEIVED,WAREHOUSE_ID,DAYS_VARIANCE
72743,12743,2024-11-09,41.00,23,0
72744,12744,2025-05-14,321.00,17,-1
72745,12745,2023-08-21,787.00,22,0
72746,12746,2026-07-24,814.00,18,-1
72747,12747,2026-08-25,837.00,20,-5
72748,12748,2025-01-28,468.00,24,0
72749,12749,2024-02-16,856.00,6,-5
72750,12750,2025-07-14,795.00,7,-5
72751,12751,2023-07-01,1.00,5,4
72752,12752,2023-07-01,222.00,10,7
72753,12753,2023-09-18,726.00,5,0
72754,12754,2026-06-09,814.00,19,-4
72755,12755,2023-08-31,58.00,25,0
72756,12756,2025-07-01,22.00,24,-4
72757,12757,2024-05-04,958.00,21,0
72758,12758,2023-08-21,391.00,5,0
72759,12759,2024-08-02,67.00,4,-2
72760,12760,2026-07-24,435.00,24,0
72761,12761,2026-03-11,5.00,18,-1
72762,12762,2025-11-21,84.00,3,-4
72763,12763,2024-07-05,351.00,1,0
72764,12764,2025-04-20,155.00,3,-5
72765,12765,2023-05-09,843.00,15,-5
72766,12766,2025-03-28,508.00,23,-4
72767,12767,2024-01-06,56.00,22,6
72768,12768,2023-05-10,55.00,23,-4
72769,12769,2024-03-26,428.00,23,-3
72770,12770,2024-10-24,21.00,14,-5
72771,12771,2026-08-17,324.00,23,-4
72772,12772,2025-07-03,307.00,2,-5
72773,12773,2024-06-30,818.00,24,-2
72774,12774,2024-02-15,896.00,7,0
72775,12775,2026-05-01,6.00,5,-3
72776,12776,2026-04-29,677.00,8,-5
72777,12777,2024-03-14,281.00,20,-4
72778,12778,2025-02-24,333.00,11,-3
72779,12779,2025-12-07,734.00,24,-2
72780,12780,2025-04-23,900.00,15,-3
72781,12781,2023-10-04,578.00,13,-5
72782,12782,2026-07-13,261.00,4,-4
72783,12783,2024-09-23,299.00,25,0
72784,12784,2024-06-06,722.00,21,-5
72785,12785,2024-01-08,461.00,24,0
72786,12786,2023-05-27,124.00,10,-2
72787,12787,2024-05-14,645.00,19,0
72788,12788,2023-03-09,72.00,25,1
72789,12789,2026-04-23,587.00,8,-1
72790,12790,2026-05-05,979.00,22,-5
72791,12791,2023-11-11,550.00,1,-3
72792,12792,2025-03-13,229.00,23,-5
72793,12793,2024-09-06,211.00,18,-3
72794,12794,2023-04-19,431.00,18,-1
72795,12795,2026-04-03,518.00,14,-5
72796,12796,2026-09-03,281.00,20,-1
72797,12797,2023-06-01,793.00,24,-3
72798,12798,2024-11-05,349.00,13,-1
72799,12799,2026-05-22,764.00,25,-5
72800,12800,2024-01-02,408.00,13,-4
72801,12801,2025-02-20,400.00,21,9
72802,12802,2024-05-30,663.00,25,-4
72803,12803,2026-04-13,812.00,16,6
72804,12804,2023-04-26,720.00,10,-2
72805,12805,2025-02-03,893.00,10,-3
72806,12806,2026-08-02,749.00,8,-1
72807,12807,2025-07-07,687.00,22,-3
72808,12808,2025-07-26,124.00,24,-4
72809,12809,2023-07-03,220.00,17,-5
72810,12810,2026-02-18,498.00,12,6
72811,12811,2024-08-14,317.00,22,-5
72812,12812,2024-06-17,617.00,23,-2
72813,12813,2023-11-28,812.00,11,-5
72814,12814,2025-01-18,163.00,19,-1
72815,12815,2024-12-25,497.00,23,-1
72816,12816,2023-10-13,142.00,20,-1
72817,12817,2025-04-24,883.00,2,-2
72818,12818,2024-10-13,450.00,14,5
72819,12819,2023-10-08,633.00,10,0
72820,12820,2025-05-11,650.00,9,-1
72821,12821,2023-08-19,349.00,2,-5
72822,12822,2023-09-16,940.00,9,-5
72823,12823,2025-03-29,48.00,21,-5
72824,12824,2023-05-17,854.00,24,-3
72825,12825,2025-04-04,91.00,14,-1
72826,12826,2025-11-02,265.00,22,-1
72827,12827,2026-08-07,258.00,2,0
72828,12828,2026-10-02,643.00,16,-4
72829,12829,2025-07-02,209.00,18,-5
72830,12830,2024-08-11,205.00,13,0
72831,12831,2025-03-05,581.00,20,-4
72832,12832,2025-04-26,683.00,23,-4
72833,12833,2023-06-03,886.00,9,-4
72834,12834,2026-09-01,280.00,20,-4
72835,12835,2024-03-19,580.00,12,-4
72836,12836,2023-09-15,677.00,14,-4
72837,12837,2024-07-26,406.00,16,0
72838,12838,2023-05-16,412.00,7,-3
72839,12839,2026-03-01,419.00,11,0
72840,12840,2023-04-14,384.00,4,-5
72841,12841,2025-11-22,900.00,23,-4
72842,12842,2025-07-11,276.00,23,0
72843,12843,2025-04-15,568.00,22,-3
72844,12844,2026-06-03,268.00,3,6
72845,12845,2024-09-06,782.00,23,-4
72846,12846,2023-06-05,627.00,7,-5
72847,12847,2025-11-23,131.00,23,-3
72848,12848,2025-07-22,222.00,18,10
72849,12849,2025-06-10,322.00,7,9
72850,12850,2025-03-31,400.00,18,6
72851,12851,2024-06-30,377.00,21,-2
72852,12852,2024-03-15,461.00,15,-4
72853,12853,2023-10-22,981.00,14,0
72854,12854,2025-09-03,901.00,1,-5
72855,12855,2024-07-08,917.00,5,-4
72856,12856,2023-10-19,627.00,6,-5
72857,12857,2023-05-19,368.00,6,-5
72858,12858,2024-11-24,347.00,25,-2
72859,12859,2023-06-19,71.00,21,0
72860,12860,2023-01-30,441.00,7,0
72861,12861,2024-08-07,856.00,10,5
72862,12862,2025-08-25,760.00,16,-1
72863,12863,2026-09-10,502.00,9,4
72864,12864,2024-03-09,360.00,15,-5
72865,12865,2025-07-20,409.00,16,-2
72866,12866,2025-02-01,626.00,25,-1
72867,12867,2023-10-15,681.00,20,-5
72868,12868,2025-09-07,1.00,5,0
72869,12869,2026-07-06,715.00,4,-3
72870,12870,2026-10-20,286.00,20,-3
72871,12871,2025-10-31,607.00,6,-1
72872,12872,2024-05-11,655.00,16,-1
72873,12873,2025-08-18,296.00,25,-1
72874,12874,2025-12-28,833.00,23,-1
72875,12875,2024-03-07,362.00,21,-1
72876,12876,2024-08-02,574.00,21,-5
72877,12877,2025-03-03,940.00,20,-3
72878,12878,2024-09-11,696.00,17,-3
72879,12879,2024-02-16,591.00,14,10
72880,12880,2024-05-22,785.00,16,-5
72881,12881,2024-05-27,174.00,13,-3
72882,12882,2023-01-31,656.00,24,-2
72883,12883,2023-12-15,860.00,25,-4
72884,12884,2025-04-22,765.00,17,-1
72885,12885,2023-10-12,705.00,1,-2
72886,12886,2024-08-08,246.00,13,0
72887,12887,2023-04-07,735.00,9,6
72888,12888,2023-10-24,285.00,17,-2
72889,12889,2025-02-16,626.00,25,0
72890,12890,2025-06-22,306.00,25,-3
72891,12891,2023-04-04,31.00,17,0
72892,12892,2026-10-07,610.00,25,-4
72893,12893,2025-12-22,613.00,4,-4
72894,12894,2026-10-12,579.00,11,-5
72895,12895,2024-05-29,580.00,3,5
72896,12896,2023-05-25,82.00,5,-5
72897,12897,2025-07-27,742.00,25,-3
72898,12898,2025-07-29,918.00,6,0
72899,12899,2024-03-16,293.00,18,-4
72900,12900,2023-11-07,490.00,24,0
72901,12901,2024-07-21,888.00,21,0
72902,12902,2023-06-12,131.00,7,0
72903,12903,2024-07-04,740.00,3,-5
72904,12904,2023-12-02,72.00,6,-2
72905,12905,2024-11-16,201.00,17,0
72906,12906,2025-11-03,661.00,8,-5
72907,12907,2026-05-22,228.00,12,-4
72908,12908,2026-05-14,912.00,17,-3
72909,12909,2026-09-30,960.00,20,-3
72910,12910,2023-09-18,681.00,17,0
72911,12911,2023-03-13,335.00,23,6
72912,12912,2025-04-26,791.00,11,-4
72913,12913,2026-10-21,148.00,23,-2
72914,12914,2024-09-28,21.00,22,-2
72915,12915,2026-04-06,950.00,9,-3
72916,12916,2025-03-20,781.00,7,-4
72917,12917,2026-09-02,251.00,23,-5
72918,12918,2025-06-09,537.00,24,-3
72919,12919,2024-02-09,144.00,10,1
72920,12920,2026-05-11,29.00,10,-3
72921,12921,2026-05-18,578.00,20,-2
72922,12922,2025-03-24,419.00,18,0
72923,12923,2024-10-25,850.00,12,-1
72924,12924,2026-02-06,780.00,22,-1
72925,12925,2026-10-11,249.00,23,-4
72926,12926,2024-04-21,20.00,3,-1
72927,12927,2023-03-09,189.00,15,-2
72928,12928,2023-11-12,851.00,24,-3
72929,12929,2025-01-04,777.00,19,0
72930,12930,2026-10-23,66.00,8,-3
72931,12931,2023-11-08,335.00,22,0
72932,12932,2025-05-17,969.00,6,-4
72933,12933,2023-06-12,394.00,21,-5
72934,12934,2024-05-23,997.00,3,-2
72935,12935,2023-10-19,718.00,3,7
72936,12936,2025-06-18,956.00,4,-4
72937,12937,2024-12-19,638.00,15,1
72938,12938,2026-06-11,92.00,1,-3
72939,12939,2026-08-07,898.00,6,-4
72940,12940,2025-10-17,292.00,23,-2
72941,12941,2025-12-25,796.00,16,-5
72942,12942,2026-04-17,145.00,24,-4
72943,12943,2025-10-16,944.00,11,-2
72944,12944,2023-10-05,125.00,5,-5
72945,12945,2025-01-01,133.00,25,-4
72946,12946,2024-10-02,64.00,13,0
72947,12947,2024-04-12,727.00,11,9
72948,12948,2024-03-31,709.00,10,2
72949,12949,2025-09-08,835.00,20,-3
72950,12950,2026-04-16,873.00,3,-4
72951,12951,2023-03-30,911.00,3,0
72952,12952,2025-10-22,196.00,18,-5
72953,12953,2024-10-17,353.00,24,-2
72954,12954,2026-08-16,628.00,3,-4
72955,12955,2025-06-11,591.00,14,-4
72956,12956,2024-04-05,538.00,11,1
72957,12957,2026-09-20,785.00,23,-1
72958,12958,2025-03-09,547.00,21,-3
72959,12959,2026-09-07,585.00,12,-2
72960,12960,2025-10-05,114.00,25,-2
72961,12961,2025-06-05,303.00,11,8
72962,12962,2025-11-07,732.00,12,-1
72963,12963,2024-12-08,574.00,1,-5
72964,12964,2024-01-17,549.00,9,-3
72965,12965,2024-05-07,78.00,7,0
72966,12966,2026-07-12,315.00,9,0
72967,12967,2024-02-11,745.00,16,0
72968,12968,2025-05-12,882.00,6,-4
72969,12969,2025-06-17,373.00,10,-4
72970,12970,2023-04-12,268.00,9,-4
72971,12971,2023-10-18,56.00,4,5
72972,12972,2023-05-12,933.00,9,-2
72973,12973,2026-08-29,414.00,6,-4
72974,12974,2025-06-07,497.00,4,-5
72975,12975,2026-03-11,730.00,23,-1
72976,12976,2026-09-10,533.00,6,-4
72977,12977,2026-07-02,65.00,11,-3
72978,12978,2024-05-23,625.00,16,-5
72979,12979,2026-09-03,413.00,16,-4
72980,12980,2025-01-07,153.00,14,-2
72981,12981,2026-10-16,458.00,8,-4
72982,12982,2025-01-03,703.00,20,0
72983,12983,2025-01-11,434.00,1,9
72984,12984,2025-05-07,361.00,21,-2
72985,12985,2025-06-15,416.00,12,0
72986,12986,2025-03-31,604.00,12,6
72987,12987,2025-06-20,736.00,9,-2
72988,12988,2025-07-21,802.00,3,10
72989,12989,2025-01-03,130.00,20,0
72990,12990,2024-10-24,861.00,17,-5
72991,12991,2026-10-05,707.00,16,-1
72992,12992,2026-08-06,548.00,8,-3
72993,12993,2023-04-13,477.00,9,3
72994,12994,2023-11-23,936.00,17,-4
72995,12995,2025-07-10,254.00,11,-5
72996,12996,2024-12-09,838.00,5,-1
72997,12997,2026-06-16,523.00,19,-4
72998,12998,2024-10-29,945.00,19,-2
72999,12999,2024-12-20,889.00,11,-3
73000,13000,2024-07-31,234.00,12,-5
73001,13001,2023-04-04,962.00,19,1
73002,13002,2023-06-04,519.00,1,-3
73003,13003,2023-09-30,738.00,20,-3
73004,13004,2025-03-04,936.00,23,-5
73005,13005,2025-05-17,931.00,14,-4
73006,13006,2024-05-16,62.00,7,-4
73007,13007,2023-03-15,86.00,10,-4
73008,13008,2025-01-22,460.00,23,0
73009,13009,2024-05-17,70.00,15,-5
73010,13010,2023-12-21,798.00,18,-5
73011,13011,2025-05-07,28.00,18,-1
73012,13012,2026-07-29,617.00,9,-2
73013,13013,2023-04-14,618.00,20,-3
73014,13014,2026-03-28,967.00,5,-5
73015,13015,2024-08-10,944.00,16,0
73016,13016,2025-11-10,133.00,14,-3
73017,13017,2025-03-20,813.00,7,-4
73018,13018,2025-06-02,475.00,23,-3
73019,13019,2025-08-14,420.00,3,-4
73020,13020,2023-04-30,569.00,22,5
73021,13021,2026-03-27,476.00,2,-2
73022,13022,2023-08-16,867.00,4,-1
73023,13023,2026-01-31,826.00,3,-5
73024,13024,2026-10-14,309.00,16,-4
73025,13025,2023-11-04,378.00,9,9
73026,13026,2024-12-04,873.00,9,-4
73027,13027,2026-01-14,257.00,3,1
73028,13028,2024-03-22,882.00,14,-2
73029,13029,2024-03-16,244.00,18,-1
73030,13030,2024-01-04,385.00,25,-2
73031,13031,2023-06-05,91.00,12,-1
73032,13032,2024-05-25,943.00,6,4
73033,13033,2025-07-03,808.00,25,9
73034,13034,2023-04-26,715.00,25,0
73035,13035,2023-06-27,80.00,7,6
73036,13036,2024-12-11,568.00,3,-5
73037,13037,2024-05-30,32.00,24,-5
73038,13038,2023-01-17,141.00,13,-2
73039,13039,2026-10-05,398.00,9,3
73040,13040,2025-12-07,655.00,19,-2
73041,13041,2025-10-28,377.00,2,-1
73042,13042,2024-08-15,230.00,8,-4
73043,13043,2024-02-21,344.00,3,0
73044,13044,2024-10-01,28.00,18,-2
73045,13045,2026-04-13,353.00,18,4
73046,13046,2023-02-24,150.00,1,0
73047,13047,2025-03-13,240.00,21,4
73048,13048,2025-05-25,933.00,12,10
73049,13049,2024-03-11,62.00,20,-4
73050,13050,2025-11-08,384.00,12,-5
73051,13051,2026-05-21,606.00,18,0
73052,13052,2024-04-19,519.00,21,-4
73053,13053,2025-12-10,289.00,24,8
73054,13054,2024-01-06,131.00,8,-5
73055,13055,2023-06-25,315.00,21,-2
73056,13056,2025-10-26,928.00,18,3
73057,13057,2023-12-14,219.00,10,0
73058,13058,2023-11-14,845.00,16,3
73059,13059,2026-03-23,520.00,14,-2
73060,13060,2026-02-19,801.00,15,-4
73061,13061,2024-10-27,148.00,22,0
73062,13062,2025-11-13,889.00,11,0
73063,13063,2026-05-20,608.00,3,-2
73064,13064,2023-07-29,862.00,17,-5
73065,13065,2024-06-27,605.00,22,-3
73066,13066,2024-02-21,75.00,17,-1
73067,13067,2025-05-14,43.00,20,-2
73068,13068,2026-09-21,528.00,18,-1
73069,13069,2024-02-14,981.00,11,-2
73070,13070,2023-02-17,477.00,18,-4
73071,13071,2024-03-09,963.00,17,-5
73072,13072,2024-12-02,162.00,9,-2
73073,13073,2024-10-29,648.00,6,8
73074,13074,2026-05-06,266.00,24,-3
73075,13075,2024-05-04,746.00,22,-4
73076,13076,2023-04-13,796.00,7,5
73077,13077,2024-02-13,698.00,16,-5
73078,13078,2024-03-11,565.00,14,-2
73079,13079,2025-11-08,873.00,13,7
73080,13080,2023-07-23,462.00,1,-3
73081,13081,2023-04-28,14.00,2,7
73082,13082,2024-01-29,462.00,21,-4
73083,13083,2024-04-14,923.00,16,-5
73084,13084,2025-10-03,73.00,17,-3
73085,13085,2025-12-13,283.00,21,0
73086,13086,2024-12-13,688.00,22,0
73087,13087,2026-01-14,698.00,1,-5
73088,13088,2024-01-03,492.00,20,3
73089,13089,2026-06-21,553.00,3,2
73090,13090,2023-02-05,869.00,25,0
73091,13091,2024-09-21,696.00,19,3
73092,13092,2023-04-01,291.00,10,-1
73093,13093,2025-04-30,64.00,22,-1
73094,13094,2025-06-21,640.00,24,-5
73095,13095,2024-01-24,903.00,24,3
73096,13096,2023-06-15,268.00,25,3
73097,13097,2023-03-18,671.00,16,0
73098,13098,2023-08-22,692.00,5,-2
73099,13099,2024-11-13,589.00,21,-1
73100,13100,2025-09-16,96.00,15,-5
73101,13101,2023-03-25,303.00,24,-4
73102,13102,2024-05-06,581.00,22,0
73103,13103,2025-10-22,817.00,7,-3
73104,13104,2025-03-29,780.00,10,-4
73105,13105,2026-07-13,280.00,22,-5
73106,13106,2023-10-31,394.00,9,-1
73107,13107,2023-08-28,481.00,19,-4
73108,13108,2024-06-17,487.00,3,2
73109,13109,2024-08-13,269.00,6,-1
73110,13110,2025-10-08,473.00,1,-2
73111,13111,2025-10-19,95.00,23,10
73112,13112,2026-11-06,570.00,15,-5
73113,13113,2023-08-31,649.00,2,-5
73114,13114,2026-03-27,775.00,14,-1
73115,13115,2023-12-06,698.00,4,-1
73116,13116,2024-09-14,618.00,17,-2
73117,13117,2024-12-16,181.00,18,5
73118,13118,2023-10-31,249.00,17,0
73119,13119,2023-09-11,454.00,3,-2
73120,13120,2026-03-24,570.00,23,-3
73121,13121,2024-07-05,152.00,24,-1
73122,13122,2024-01-13,724.00,13,-5
73123,13123,2023-12-28,98.00,20,-2
73124,13124,2026-05-03,258.00,3,-2
73125,13125,2023-04-06,254.00,5,-2
73126,13126,2025-06-17,70.00,25,-1
73127,13127,2025-09-20,295.00,22,2
73128,13128,2024-05-09,902.00,7,-5
73129,13129,2023-06-25,672.00,19,-1
73130,13130,2023-05-01,563.00,13,-4
73131,13131,2025-10-13,974.00,18,-2
73132,13132,2024-06-22,236.00,14,-4
73133,13133,2025-03-14,472.00,21,0
73134,13134,2025-01-01,843.00,15,1
73135,13135,2024-03-17,549.00,19,-1
73136,13136,2024-12-05,310.00,24,-1
73137,13137,2024-07-15,309.00,14,-5
73138,13138,2026-05-13,224.00,8,-5
73139,13139,2023-03-12,346.00,3,-2
73140,13140,2025-05-30,440.00,24,-3
73141,13141,2023-11-08,1.00,14,-3
73142,13142,2024-09-20,801.00,18,-4
73143,13143,2025-09-25,432.00,20,-1
73144,13144,2024-06-13,594.00,17,-1
73145,13145,2024-09-15,644.00,4,2
73146,13146,2026-08-17,310.00,1,-3
73147,13147,2026-02-13,255.00,20,-2
73148,13148,2024-06-21,313.00,4,-3
73149,13149,2025-12-20,741.00,20,0
73150,13150,2026-02-10,719.00,12,0
73151,13151,2025-02-04,246.00,18,0
73152,13152,2026-03-23,80.00,25,-5
73153,13153,2026-09-30,857.00,18,-1
73154,13154,2024-10-25,149.00,4,-2
73155,13155,2025-08-05,862.00,18,-3
73156,13156,2025-05-27,365.00,23,-2
73157,13157,2023-06-18,12.00,20,-3
73158,13158,2025-10-21,570.00,7,-2
73159,13159,2026-01-09,64.00,25,-2
73160,13160,2023-02-12,742.00,9,-5
73161,13161,2024-12-31,877.00,13,-3
73162,13162,2024-12-17,722.00,14,-2
73163,13163,2026-01-14,837.00,1,0
73164,13164,2023-11-13,588.00,10,8
73165,13165,2023-11-22,885.00,2,-2
73166,13166,2025-07-19,449.00,14,1
73167,13167,2026-09-27,248.00,14,-1
73168,13168,2025-03-03,993.00,19,-4
73169,13169,2024-06-24,323.00,22,-4
73170,13170,2024-11-25,1.00,21,-2
73171,13171,2024-05-05,201.00,12,-1
73172,13172,2024-09-14,277.00,18,-5
73173,13173,2023-12-09,104.00,13,5
73174,13174,2025-09-27,122.00,9,-1
73175,13175,2024-11-09,766.00,11,-3
73176,13176,2023-11-16,428.00,12,-4
73177,13177,2024-09-07,23.00,22,-5
73178,13178,2024-12-06,409.00,15,0
73179,13179,2025-04-29,749.00,23,0
73180,13180,2024-08-21,860.00,21,-4
73181,13181,2023-03-05,267.00,22,-1
73182,13182,2024-02-16,987.00,13,-1
73183,13183,2024-04-12,779.00,20,-5
73184,13184,2025-06-21,629.00,4,-4
73185,13185,2025-09-04,108.00,11,-3
73186,13186,2026-07-21,547.00,2,-4
73187,13187,2025-04-30,277.00,10,-2
73188,13188,2026-05-27,493.00,5,-2
73189,13189,2026-07-13,671.00,13,-1
73190,13190,2024-06-13,621.00,11,-3
73191,13191,2024-03-23,562.00,6,-3
73192,13192,2026-07-03,351.00,5,-3
73193,13193,2025-01-29,749.00,5,-2
73194,13194,2026-05-19,561.00,13,-5
73195,13195,2024-10-31,963.00,19,-4
73196,13196,2024-05-07,677.00,2,-1
73197,13197,2024-03-05,501.00,2,0
73198,13198,2025-09-03,587.00,2,-5
73199,13199,2024-01-04,994.00,11,-2
73200,13200,2026-07-04,565.00,13,-4
73201,13201,2025-12-07,626.00,4,-2
73202,13202,2024-06-21,468.00,22,8
73203,13203,2026-06-25,93.00,14,7
73204,13204,2024-05-22,182.00,3,-1
73205,13205,2026-06-21,257.00,21,-5
73206,13206,2026-07-04,337.00,21,-4
73207,13207,2024-10-12,528.00,15,-5
73208,13208,2024-02-15,368.00,1,-4
73209,13209,2025-01-18,359.00,18,-2
73210,13210,2025-07-23,300.00,6,-2
73211,13211,2025-02-03,81.00,7,-2
73212,13212,2023-09-09,262.00,19,-4
73213,13213,2024-03-09,180.00,7,-2
73214,13214,2025-02-11,607.00,15,2
73215,13215,2023-03-25,768.00,1,-2
73216,13216,2023-09-19,561.00,3,-1
73217,13217,2026-01-03,887.00,5,-2
73218,13218,2026-07-29,828.00,1,-2
73219,13219,2024-10-28,236.00,10,-3
73220,13220,2024-10-31,371.00,3,-4
73221,13221,2026-03-26,594.00,16,0
73222,13222,2025-02-02,95.00,16,8
73223,13223,2024-02-25,812.00,5,-2
73224,13224,2025-10-28,892.00,9,4
73225,13225,2024-06-26,799.00,10,-2
73226,13226,2023-08-07,114.00,2,-2
73227,13227,2026-04-05,406.00,10,9
73228,13228,2025-02-06,737.00,13,0
73229,13229,2025-05-06,447.00,7,8
73230,13230,2025-11-26,733.00,25,-3
73231,13231,2024-01-06,890.00,17,0
73232,13232,2024-09-23,600.00,1,8
73233,13233,2024-07-29,27.00,2,-3
73234,13234,2026-03-06,587.00,1,0
73235,13235,2026-06-16,190.00,4,-2
73236,13236,2026-06-16,98.00,1,4
73237,13237,2025-12-26,404.00,3,-3
73238,13238,2023-06-04,925.00,7,-2
73239,13239,2024-08-25,431.00,17,-4
73240,13240,2025-02-25,463.00,6,0
73241,13241,2025-09-12,916.00,7,-4
73242,13242,2026-06-29,347.00,23,-2
73243,13243,2024-07-23,55.00,22,-1
73244,13244,2026-03-29,436.00,6,4
73245,13245,2026-05-14,639.00,18,8
73246,13246,2024-04-21,862.00,11,-3
73247,13247,2025-10-30,946.00,4,-5
73248,13248,2025-10-21,327.00,6,-5
73249,13249,2026-01-22,816.00,25,-2
73250,13250,2025-04-30,266.00,17,0
73251,13251,2025-09-14,485.00,8,-3
73252,13252,2023-06-15,776.00,15,-2
73253,13253,2024-11-08,374.00,13,-3
73254,13254,2025-08-01,724.00,10,-3
73255,13255,2023-10-23,834.00,3,2
73256,13256,2023-08-11,482.00,25,0
73257,13257,2024-10-11,754.00,18,-5
73258,13258,2026-03-03,977.00,11,-4
73259,13259,2024-04-21,980.00,3,5
73260,13260,2023-11-30,225.00,14,-5
73261,13261,2026-07-04,575.00,19,-4
73262,13262,2023-07-06,369.00,16,-2
73263,13263,2025-12-14,90.00,25,-2
73264,13264,2026-09-20,116.00,25,-1
73265,13265,2025-06-14,1.00,25,-5
73266,13266,2026-07-25,438.00,3,0
73267,13267,2026-10-22,992.00,11,-2
73268,13268,2024-12-06,85.00,1,9
73269,13269,2026-08-06,52.00,9,-5
73270,13270,2026-09-26,450.00,2,4
73271,13271,2023-09-04,217.00,3,0
73272,13272,2026-09-14,452.00,25,3
73273,13273,2024-08-18,139.00,2,0
73274,13274,2025-08-22,867.00,2,-4
73275,13275,2023-12-26,277.00,18,0
73276,13276,2024-07-16,592.00,17,-5
73277,13277,2025-07-16,188.00,22,-4
73278,13278,2024-06-07,779.00,18,-4
73279,13279,2023-12-06,1.00,3,-2
73280,13280,2026-09-14,516.00,10,4
73281,13281,2024-10-04,194.00,11,-5
73282,13282,2024-11-20,81.00,24,-5
73283,13283,2025-08-31,877.00,16,-5
73284,13284,2024-10-10,319.00,22,7
73285,13285,2023-03-16,128.00,12,-4
73286,13286,2025-02-27,847.00,22,3
73287,13287,2025-11-29,607.00,18,3
73288,13288,2026-09-20,321.00,4,19
73289,13289,2025-08-04,428.00,2,-2
73290,13290,2024-01-08,906.00,23,-4
73291,13291,2026-05-17,142.00,5,20
73292,13292,2023-05-18,453.00,19,-1
73293,13293,2025-06-17,841.00,16,-1
73294,13294,2024-04-30,243.00,2,3
73295,13295,2026-01-16,178.00,15,-3
73296,13296,2024-09-15,218.00,11,-5
73297,13297,2023-08-17,654.00,17,3
73298,13298,2026-06-28,494.00,20,-3
73299,13299,2023-12-19,120.00,25,0
73300,13300,2024-08-10,546.00,16,-4
73301,13301,2025-04-02,583.00,25,-4
73302,13302,2025-03-09,645.00,3,-5
73303,13303,2024-10-09,469.00,7,-4
73304,13304,2024-05-19,937.00,8,0
73305,13305,2024-07-06,833.00,13,0
73306,13306,2023-11-19,92.00,12,-2
73307,13307,2025-02-28,936.00,20,0
73308,13308,2025-05-07,344.00,8,-3
73309,13309,2025-12-30,504.00,2,-3
73310,13310,2025-09-24,704.00,18,0
73311,13311,2026-05-31,766.00,2,-3
73312,13312,2023-11-02,998.00,22,0
73313,13313,2026-11-02,727.00,20,0
73314,13314,2026-03-26,186.00,25,-4
73315,13315,2023-07-11,938.00,20,-4
73316,13316,2026-08-13,549.00,3,-3
73317,13317,2025-11-15,406.00,2,0
73318,13318,2026-02-07,887.00,7,-4
73319,13319,2023-03-05,143.00,7,-1
73320,13320,2025-05-30,414.00,7,-1
73321,13321,2025-11-05,500.00,20,-4
73322,13322,2025-01-27,542.00,13,0
73323,13323,2025-03-26,258.00,11,-4
73324,13324,2023-04-09,716.00,23,-3
73325,13325,2023-11-12,877.00,11,-4
73326,13326,2026-07-11,475.00,18,-3
73327,13327,2024-01-14,27.00,21,-3
73328,13328,2024-10-27,536.00,23,-4
73329,13329,2023-12-26,193.00,4,-3
73330,13330,2026-03-26,168.00,25,-3
73331,13331,2023-10-30,979.00,10,-3
73332,13332,2024-08-01,696.00,1,-1
73333,13333,2023-12-16,796.00,2,-5
73334,13334,2026-07-29,764.00,7,-3
73335,13335,2026-03-26,738.00,13,0
73336,13336,2023-05-26,963.00,19,-5
73337,13337,2026-11-09,933.00,5,6
73338,13338,2025-01-06,330.00,12,0
73339,13339,2024-06-25,141.00,14,0
73340,13340,2024-08-10,233.00,20,-5
73341,13341,2024-05-06,992.00,23,-5
73342,13342,2025-05-13,986.00,11,-1
73343,13343,2023-09-16,223.00,3,-4
73344,13344,2024-11-08,260.00,22,-5
73345,13345,2025-09-05,711.00,4,3
73346,13346,2023-10-25,262.00,24,-5
73347,13347,2026-05-03,887.00,25,0
73348,13348,2025-09-16,799.00,15,-1
73349,13349,2024-10-10,357.00,17,0
73350,13350,2024-07-26,711.00,13,-5
73351,13351,2024-01-04,923.00,11,-5
73352,13352,2025-11-26,214.00,4,-4
73353,13353,2023-11-26,105.00,25,0
73354,13354,2023-12-11,882.00,19,-3
73355,13355,2026-05-12,371.00,9,-1
73356,13356,2025-05-05,798.00,24,0
73357,13357,2024-02-09,206.00,1,-2
73358,13358,2023-11-01,340.00,12,-1
73359,13359,2025-10-02,22.00,16,-2
73360,13360,2025-11-19,440.00,15,1
73361,13361,2024-02-23,334.00,18,2
73362,13362,2023-07-28,952.00,10,-3
73363,13363,2024-06-10,534.00,1,1
73364,13364,2026-07-13,896.00,7,-3
73365,13365,2024-04-11,887.00,5,0
73366,13366,2023-07-04,819.00,11,7
73367,13367,2024-09-19,541.00,20,0
73368,13368,2026-08-13,564.00,7,5
73369,13369,2023-08-09,388.00,12,-1
73370,13370,2024-05-29,101.00,23,0
73371,13371,2026-07-13,159.00,6,-5
73372,13372,2025-08-13,403.00,9,9
73373,13373,2023-11-28,353.00,18,-5
73374,13374,2025-04-15,47.00,6,-1
73375,13375,2023-07-31,603.00,14,0
73376,13376,2026-03-31,326.00,6,3
73377,13377,2024-12-15,289.00,18,-4
73378,13378,2023-03-10,683.00,19,-5
73379,13379,2026-10-10,379.00,13,-5
73380,13380,2024-02-28,871.00,6,-1
73381,13381,2024-12-16,762.00,17,-3
73382,13382,2026-01-05,505.00,22,-5
73383,13383,2025-10-19,83.00,9,-2
73384,13384,2023-12-26,246.00,3,0
