PO_LINE_ID,PO_ID,PART_ID,QUANTITY,UNIT_PRICE,PROMISE_DATE
44195,14732,27819,932.00,104.44,2023-03-13
44196,14732,2986,747.00,312.05,2024-09-15
44197,14733,26049,428.00,332.15,2026-09-17
44198,14733,7630,375.00,269.32,2024-04-11
44199,14733,16068,897.00,169.13,2026-07-08
44200,14734,26527,42.00,305.31,2025-10-29
44201,14734,12091,729.00,473.95,2026-04-12
44202,14734,13313,110.00,174.52,2023-03-21
44203,14735,29168,910.00,208.64,2026-11-16
44204,14735,6720,106.00,412.43,2024-10-29
44205,14735,20746,508.00,24.26,2024-10-01
44206,14736,29657,38.00,43.26,2026-01-19
44207,14736,19258,385.00,217.25,2026-02-21
44208,14736,22856,992.00,70.19,2023-08-14
44209,14737,10626,886.00,111.27,2023-05-10
44210,14737,2087,771.00,352.46,2024-02-29
44211,14737,1031,830.00,175.01,2025-09-23
44212,14738,4426,400.00,202.89,2024-09-13
44213,14738,20480,275.00,64.68,2025-08-16
44214,14738,21263,851.00,42.88,2024-10-28
44215,14739,8752,728.00,289.64,2024-09-03
44216,14739,14749,511.00,93.55,2023-09-01
44217,14739,28338,986.00,58.58,2023-12-06
44218,14740,182,104.00,111.23,2026-02-11
44219,14740,4682,500.00,252.48,2023-11-11
44220,14740,6822,72.00,105.22,2024-07-13
44221,14741,13294,562.00,281.11,2024-09-05
44222,14741,24418,386.00,219.38,2023-06-27
44223,14741,20211,104.00,122.83,2024-01-12
44224,14742,25295,678.00,466.45,2024-12-14
44225,14742,1430,141.00,438.45,2023-09-05
44226,14742,1657,101.00,495.48,2025-11-25
44227,14743,15352,883.00,464.94,2024-07-08
44228,14743,3941,986.00,425.43,2024-08-04
44229,14743,28041,753.00,53.01,2023-02-19
44230,14744,1211,116.00,49.83,2025-11-18
44231,14744,15591,303.00,75.49,2025-09-21
44232,14744,26622,801.00,491.80,2025-01-31
44233,14745,4005,633.00,378.60,2026-08-10
44234,14745,21221,60.00,231.05,2026-03-15
44235,14745,3427,334.00,475.41,2024-05-26
44236,14746,11543,781.00,41.63,2025-04-13
44237,14746,2348,912.00,109.62,2026-04-03
44238,14746,9258,326.00,282.65,2024-06-10
44239,14747,23012,173.00,492.37,2023-03-06
44240,14747,18230,948.00,243.84,2024-06-23
44241,14747,11389,218.00,65.95,2026-06-22
44242,14748,26554,816.00,422.46,2025-03-05
44243,14748,19971,987.00,241.12,2023-07-10
44244,14748,16990,108.00,231.25,2024-12-24
44245,14749,23611,202.00,88.01,2023-09-14
44246,14749,18113,909.00,333.95,2024-07-30
44247,14749,2062,703.00,46.74,2026-05-24
44248,14750,22879,62.00,280.13,2025-01-20
44249,14750,4984,278.00,391.53,2023-02-24
44250,14750,29877,875.00,296.08,2023-07-27
44251,14751,13087,83.00,427.16,2025-04-02
44252,14751,4238,471.00,140.14,2024-07-05
44253,14751,12877,287.00,479.69,2024-07-08
44254,14752,24813,770.00,42.86,2023-01-18
44255,14752,22429,671.00,28.28,2026-10-08
44256,14752,24961,606.00,488.81,2026-01-26
44257,14753,4527,124.00,413.17,2023-07-17
44258,14753,11471,391.00,341.34,2025-05-09
44259,14753,12037,427.00,2.31,2025-12-12
44260,14754,14955,483.00,361.03,2024-07-11
44261,14754,29140,785.00,174.17,2025-05-01
44262,14754,4548,979.00,70.21,2026-04-26
44263,14755,28200,397.00,95.13,2023-03-04
44264,14755,2274,388.00,260.95,2023-03-24
44265,14755,9824,861.00,331.71,2024-09-09
44266,14756,18506,89.00,445.12,2026-08-08
44267,14756,25327,670.00,278.43,2023-04-27
44268,14756,1752,251.00,184.55,2023-07-21
44269,14757,22973,755.00,75.91,2026-08-18
44270,14757,19678,754.00,265.99,2023-12-20
44271,14757,4799,214.00,176.37,2025-01-20
44272,14758,10813,685.00,342.22,2026-01-23
44273,14758,12976,808.00,500.46,2023-03-20
44274,14758,22142,357.00,298.10,2024-08-19
44275,14759,7125,171.00,452.09,2026-07-19
44276,14759,25308,743.00,160.62,2026-06-18
44277,14759,13137,53.00,188.92,2025-09-02
44278,14760,20963,884.00,73.37,2026-03-15
44279,14760,5104,167.00,229.26,2024-11-03
44280,14760,26849,503.00,60.79,2025-05-09
44281,14761,19977,462.00,7.82,2026-01-26
44282,14761,14132,983.00,70.74,2026-09-05
44283,14761,10679,496.00,264.39,2026-03-03
44284,14762,5927,733.00,214.54,2025-09-16
44285,14762,5317,622.00,154.95,2024-09-27
44286,14762,5780,614.00,480.13,2026-07-10
44287,14763,14843,497.00,482.41,2026-09-18
44288,14763,13757,562.00,255.91,2026-05-24
44289,14763,25365,514.00,80.48,2026-05-06
44290,14764,10776,485.00,291.73,2023-09-21
44291,14764,706,274.00,390.91,2023-10-05
44292,14764,3465,416.00,275.72,2024-05-28
44293,14765,7035,966.00,214.72,2023-07-11
44294,14765,26693,948.00,181.42,2026-08-12
44295,14765,6036,739.00,264.96,2025-10-18
44296,14766,16769,628.00,153.77,2023-05-01
44297,14766,20706,507.00,422.99,2023-11-01
44298,14766,28416,412.00,104.95,2026-03-17
44299,14767,13916,479.00,261.56,2024-01-26
44300,14767,915,120.00,265.28,2025-07-13
44301,14767,4592,865.00,346.50,2025-11-05
44302,14768,24952,674.00,28.37,2024-08-08
44303,14768,26239,29.00,69.36,2026-04-07
44304,14768,472,802.00,396.92,2023-10-17
44305,14769,7838,865.00,480.53,2023-11-10
44306,14769,20405,347.00,472.10,2025-03-11
44307,14769,29105,199.00,109.08,2024-09-07
44308,14770,28521,741.00,125.43,2025-05-26
44309,14770,2489,624.00,399.76,2024-01-26
44310,14770,3319,744.00,58.87,2024-02-07
44311,14771,3025,907.00,292.96,2025-01-13
44312,14771,6215,652.00,141.36,2026-04-02
44313,14771,20957,476.00,443.99,2026-03-03
44314,14772,4635,580.00,454.18,2025-12-31
44315,14772,12505,14.00,368.89,2023-07-30
44316,14772,9185,518.00,98.17,2026-08-22
44317,14773,28095,368.00,113.05,2025-05-20
44318,14773,4852,206.00,477.86,2025-11-05
44319,14773,7668,475.00,358.31,2026-08-22
44320,14774,21249,634.00,215.90,2024-11-25
44321,14774,19041,931.00,432.33,2025-06-12
44322,14774,5619,995.00,348.48,2025-01-02
44323,14775,20921,305.00,4.78,2024-02-04
44324,14775,8038,391.00,219.93,2024-05-20
44325,14775,13433,295.00,197.96,2025-03-21
44326,14776,23889,637.00,326.49,2025-04-27
44327,14776,13325,218.00,359.32,2023-05-28
44328,14776,4110,826.00,279.14,2025-09-22
44329,14777,23156,786.00,390.43,2024-07-24
44330,14777,15850,73.00,82.66,2025-01-19
44331,14777,29917,247.00,192.47,2023-09-05
44332,14778,26551,969.00,116.33,2024-03-22
44333,14778,4097,49.00,185.27,2026-02-05
44334,14778,17953,207.00,272.65,2025-01-31
44335,14779,10078,144.00,283.40,2026-10-05
44336,14779,10259,782.00,97.00,2023-05-23
44337,14779,26939,420.00,361.94,2024-06-05
44338,14780,28840,203.00,11.10,2026-07-11
44339,14780,25193,52.00,242.70,2025-10-19
44340,14780,24272,639.00,352.73,2025-10-31
44341,14781,8485,572.00,101.32,2025-04-29
44342,14781,6762,665.00,205.24,2025-12-03
44343,14781,5553,276.00,135.23,2023-09-26
44344,14782,1424,430.00,313.27,2026-06-27
44345,14782,7243,749.00,246.28,2024-03-29
44346,14782,5956,963.00,38.15,2026-02-23
44347,14783,13240,409.00,288.94,2023-08-11
44348,14783,3906,665.00,79.17,2023-04-18
44349,14783,24065,406.00,19.15,2023-12-21
44350,14784,21182,871.00,411.33,2024-02-07
44351,14784,20237,48.00,75.61,2024-12-02
44352,14784,23605,736.00,368.08,2024-11-22
44353,14785,9747,384.00,230.36,2024-12-24
44354,14785,22277,344.00,85.36,2025-05-29
44355,14785,24976,697.00,244.91,2025-08-05
44356,14786,12632,454.00,130.58,2023-08-19
44357,14786,713,755.00,327.91,2026-04-23
44358,14786,19580,421.00,247.83,2024-09-21
44359,14787,21989,596.00,219.33,2023-10-01
44360,14787,8191,306.00,230.90,2024-09-05
44361,14787,29063,612.00,216.83,2026-11-01
44362,14788,20873,134.00,51.36,2025-08-09
44363,14788,12148,713.00,476.20,2023-07-01
44364,14788,14017,201.00,83.52,2024-08-04
44365,14789,16509,47.00,415.55,2026-05-22
44366,14789,8141,817.00,182.58,2024-01-04
44367,14789,11687,504.00,475.82,2026-03-10
44368,14790,13723,422.00,330.14,2023-12-26
44369,14790,11498,356.00,219.40,2025-01-07
44370,14790,14559,510.00,481.01,2023-03-28
44371,14791,25134,862.00,9.22,2024-11-07
44372,14791,26107,15.00,391.26,2023-03-25
44373,14791,18645,754.00,363.01,2024-03-05
44374,14792,25421,820.00,428.63,2025-12-31
44375,14792,22272,464.00,93.47,2024-12-05
44376,14792,6858,714.00,174.24,2024-06-18
44377,14793,15136,502.00,42.46,2024-02-05
44378,14793,27086,189.00,93.09,2023-05-15
44379,14793,18663,957.00,321.82,2023-03-07
44380,14794,16887,919.00,65.66,2024-12-31
44381,14794,15393,588.00,22.52,2023-10-21
44382,14794,29873,251.00,216.42,2024-10-31
44383,14795,5118,138.00,475.11,2026-06-09
44384,14795,13130,755.00,53.29,2024-02-29
44385,14795,4620,653.00,266.75,2025-12-27
44386,14796,22510,937.00,163.91,2024-05-23
44387,14796,28807,287.00,13.35,2025-02-20
44388,14796,8782,739.00,95.66,2025-07-19
44389,14797,29925,753.00,252.29,2024-10-05
44390,14797,13013,793.00,33.86,2026-06-21
44391,14797,20727,218.00,274.38,2026-07-20
44392,14798,1913,294.00,119.78,2026-07-19
44393,14798,13777,900.00,229.97,2026-02-05
44394,14798,9141,266.00,117.44,2025-10-10
44395,14799,17831,329.00,49.60,2024-05-04
44396,14799,8239,416.00,124.46,2023-04-12
44397,14799,20856,416.00,132.12,2025-07-17
44398,14800,26149,691.00,298.04,2026-07-28
44399,14800,201,324.00,404.04,2026-03-09
44400,14800,24147,988.00,410.45,2024-09-11
44401,14801,12024,899.00,155.52,2026-07-24
44402,14801,17578,685.00,338.89,2023-03-26
44403,14801,28140,936.00,302.99,2023-02-27
44404,14802,2141,345.00,456.04,2025-12-05
44405,14802,5699,647.00,210.45,2025-12-29
44406,14802,17507,830.00,258.89,2023-09-01
44407,14803,29063,225.00,125.28,2025-09-27
44408,14803,9461,403.00,496.84,2026-01-22
44409,14803,17787,181.00,272.08,2024-12-08
44410,14804,7209,337.00,446.50,2026-06-14
44411,14804,10052,825.00,426.95,2026-07-03
44412,14804,12967,611.00,185.41,2023-05-31
44413,14805,12598,390.00,38.14,2025-02-10
44414,14805,17984,861.00,153.70,2024-12-31
44415,14805,11272,993.00,216.95,2025-11-25
44416,14806,9149,815.00,151.08,2026-02-28
44417,14806,27083,266.00,370.58,2026-03-16
44418,14806,539,654.00,378.27,2025-07-08
44419,14807,9578,552.00,2.17,2025-09-27
44420,14807,3017,265.00,236.01,2024-01-30
44421,14807,11487,602.00,134.54,2023-05-13
44422,14808,481,402.00,25.53,2025-03-07
44423,14808,7445,502.00,18.10,2023-03-11
44424,14808,14277,677.00,241.47,2026-06-22
44425,14809,9082,511.00,414.24,2024-02-09
44426,14809,24266,149.00,237.73,2025-05-26
44427,14809,19806,928.00,395.14,2026-11-01
44428,14810,25773,691.00,57.71,2023-04-28
44429,14810,17143,831.00,151.95,2025-09-21
44430,14810,24107,594.00,303.77,2024-10-28
44431,14811,19448,32.00,205.69,2025-07-06
44432,14811,21874,782.00,62.97,2025-05-18
44433,14811,21106,189.00,211.84,2023-04-09
44434,14812,29468,365.00,60.21,2025-03-21
44435,14812,246,923.00,35.23,2026-05-02
44436,14812,6595,697.00,421.57,2025-08-25
44437,14813,21166,819.00,230.48,2024-03-04
44438,14813,17957,120.00,81.36,2026-09-30
44439,14813,5358,56.00,354.98,2023-10-31
44440,14814,18752,596.00,222.45,2025-01-18
44441,14814,15677,655.00,65.36,2024-06-23
44442,14814,21315,946.00,361.95,2026-10-03
44443,14815,24968,153.00,332.19,2025-08-29
44444,14815,17580,793.00,321.33,2023-08-13
44445,14815,26543,343.00,271.00,2023-11-06
44446,14816,15915,415.00,383.96,2023-11-21
44447,14816,17423,219.00,415.64,2023-05-15
44448,14816,21246,913.00,64.34,2026-03-14
44449,14817,5393,252.00,441.95,2023-07-22
44450,14817,22852,648.00,437.21,2026-04-07
44451,14817,28089,417.00,157.04,2025-09-01
44452,14818,21884,316.00,391.31,2025-04-23
44453,14818,1225,702.00,458.98,2025-07-24
44454,14818,7281,787.00,41.62,2024-03-04
44455,14819,19704,803.00,169.90,2026-10-06
44456,14819,10022,559.00,88.84,2025-03-19
44457,14819,26630,365.00,50.48,2024-09-12
44458,14820,4297,482.00,210.18,2025-04-18
44459,14820,337,694.00,324.17,2024-08-17
44460,14820,20777,669.00,57.81,2025-03-26
44461,14821,24945,407.00,396.32,2024-03-10
44462,14821,25231,920.00,216.77,2023-06-07
44463,14821,10730,725.00,79.99,2024-04-16
44464,14822,14525,283.00,13.14,2023-08-01
44465,14822,13682,90.00,283.97,2023-07-09
44466,14822,17241,31.00,474.30,2026-11-01
44467,14823,12682,120.00,277.30,2024-03-08
44468,14823,3852,505.00,190.63,2023-10-20
44469,14823,17728,245.00,119.85,2023-06-10
44470,14824,13173,39.00,325.40,2024-03-31
44471,14824,10228,784.00,203.86,2026-08-18
44472,14824,18229,325.00,164.51,2025-12-15
44473,14825,20851,577.00,169.12,2026-02-07
44474,14825,12721,563.00,201.00,2023-11-16
44475,14825,25701,104.00,64.17,2026-11-11
44476,14826,25378,722.00,74.85,2023-06-23
44477,14826,17629,699.00,236.75,2024-02-08
44478,14826,10672,791.00,288.05,2023-06-12
44479,14827,8438,373.00,466.18,2024-02-28
44480,14827,20617,696.00,394.24,2026-01-01
44481,14827,21658,892.00,31.00,2024-04-02
44482,14828,17097,960.00,179.66,2024-09-23
44483,14828,5285,472.00,110.70,2026-09-28
44484,14828,7190,731.00,36.59,2023-11-16
44485,14829,16092,460.00,294.72,2024-04-15
44486,14829,25491,678.00,114.80,2025-02-23
44487,14829,21065,366.00,160.31,2025-08-23
44488,14830,27993,485.00,219.01,2026-09-29
44489,14830,14006,830.00,155.06,2026-07-25
44490,14830,11609,626.00,10.71,2023-11-03
44491,14831,25170,251.00,311.30,2025-07-30
44492,14831,24614,809.00,32.57,2025-06-15
44493,14831,6758,567.00,338.27,2024-08-26
44494,14832,17110,959.00,56.86,2025-04-30
44495,14832,15769,859.00,432.49,2024-03-14
44496,14832,14448,21.00,198.81,2023-08-05
44497,14833,14708,638.00,222.03,2024-03-12
44498,14833,24281,237.00,477.01,2024-10-21
44499,14833,12248,941.00,45.16,2024-06-26
44500,14834,24473,323.00,103.81,2024-08-21
44501,14834,2632,670.00,187.92,2023-11-20
44502,14834,16436,410.00,216.49,2023-12-18
44503,14835,12281,143.00,152.72,2026-01-26
44504,14835,10018,646.00,254.88,2023-06-09
44505,14835,25430,290.00,358.20,2023-03-29
44506,14836,3116,912.00,104.28,2023-02-09
44507,14836,23606,697.00,216.20,2026-10-22
44508,14836,16380,409.00,486.81,2026-04-14
44509,14837,11733,37.00,135.82,2023-05-08
44510,14837,8659,751.00,13.45,2024-05-03
44511,14837,20859,976.00,126.15,2026-06-08
44512,14838,23984,225.00,314.63,2023-12-13
44513,14838,8960,740.00,152.18,2026-10-06
44514,14838,3146,859.00,457.56,2026-01-01
44515,14839,830,161.00,112.09,2023-07-07
44516,14839,22555,102.00,216.88,2024-11-09
44517,14839,15145,494.00,458.03,2025-08-23
44518,14840,28219,408.00,455.65,2024-09-03
44519,14840,23575,985.00,255.13,2026-07-23
44520,14840,22109,809.00,394.57,2024-01-26
44521,14841,19768,604.00,126.93,2023-02-23
44522,14841,13826,935.00,343.55,2025-05-08
44523,14841,5207,474.00,335.36,2025-12-05
44524,14842,12206,295.00,272.21,2025-08-11
44525,14842,20960,43.00,400.14,2025-03-27
44526,14842,13099,97.00,477.47,2024-10-30
44527,14843,21942,596.00,264.62,2025-05-27
44528,14843,7124,382.00,342.44,2023-07-15
44529,14843,6047,64.00,269.62,2023-07-12
44530,14844,26404,267.00,341.71,2025-03-18
44531,14844,28798,501.00,92.99,2024-09-27
44532,14844,20586,934.00,366.45,2024-03-08
44533,14845,6888,56.00,387.59,2023-06-24
44534,14845,5311,285.00,368.53,2024-09-07
44535,14845,14668,440.00,255.48,2024-07-22
44536,14846,23381,305.00,106.84,2025-12-11
44537,14846,23885,460.00,424.49,2025-05-07
44538,14846,27828,125.00,42.79,2024-12-26
44539,14847,2864,377.00,229.76,2023-02-24
44540,14847,26934,709.00,98.28,2024-03-29
44541,14847,23108,253.00,35.28,2024-10-14
44542,14848,11683,611.00,115.81,2025-05-07
44543,14848,23298,369.00,411.16,2025-02-04
44544,14848,14399,270.00,196.22,2024-02-18
44545,14849,4970,724.00,330.77,2025-09-07
44546,14849,25137,134.00,61.63,2023-09-16
44547,14849,17646,953.00,297.95,2026-08-26
44548,14850,14770,398.00,211.86,2023-12-24
44549,14850,3075,955.00,417.19,2023-11-18
44550,14850,17831,224.00,454.69,2023-06-26
44551,14851,5368,519.00,92.98,2023-03-28
44552,14851,13836,306.00,146.47,2023-11-14
44553,14851,10530,390.00,470.64,2024-04-10
44554,14852,21349,647.00,88.90,2025-05-26
44555,14852,11713,41.00,441.82,2023-05-05
44556,14852,11221,632.00,397.61,2026-02-12
44557,14853,14832,957.00,132.14,2023-03-20
44558,14853,1010,477.00,115.91,2026-07-01
44559,14853,16067,794.00,327.69,2023-12-15
44560,14854,16388,425.00,161.45,2023-02-14
44561,14854,28748,196.00,439.10,2024-09-14
44562,14854,28050,965.00,492.33,2023-09-07
44563,14855,14894,48.00,120.13,2026-02-25
44564,14855,17438,24.00,23.33,2025-07-31
44565,14855,6354,729.00,194.94,2024-02-07
44566,14856,14572,614.00,407.48,2026-09-30
44567,14856,22003,996.00,275.68,2024-06-22
44568,14856,4587,406.00,403.49,2026-10-30
44569,14857,8071,795.00,195.22,2024-10-23
44570,14857,9366,546.00,46.41,2026-10-16
44571,14857,5980,852.00,374.65,2025-11-24
44572,14858,22921,804.00,354.54,2025-03-25
44573,14858,28336,755.00,428.36,2024-07-01
44574,14858,7725,825.00,335.30,2025-05-02
44575,14859,29967,202.00,207.83,2024-10-22
44576,14859,25863,499.00,64.93,2024-05-05
44577,14859,25177,512.00,256.02,2024-01-18
44578,14860,19759,411.00,218.80,2024-12-31
44579,14860,20304,995.00,168.49,2023-08-02
44580,14860,22854,703.00,161.77,2025-03-22
44581,14861,1562,229.00,451.27,2024-04-01
44582,14861,29701,561.00,155.42,2023-03-19
44583,14861,24775,550.00,211.59,2024-08-12
44584,14862,20727,486.00,81.15,2024-01-25
44585,14862,20653,296.00,304.84,2023-08-14
44586,14862,20921,513.00,366.77,2025-12-10
44587,14863,5309,82.00,21.69,2026-02-03
44588,14863,16336,107.00,488.12,2023-08-13
44589,14863,23610,613.00,366.61,2024-02-27
44590,14864,22913,708.00,377.15,2024-05-29
44591,14864,26553,187.00,321.12,2023-12-11
44592,14864,6075,428.00,331.34,2025-06-21
44593,14865,23209,163.00,480.49,2025-02-21
44594,14865,483,598.00,480.58,2023-06-11
44595,14865,6942,381.00,323.27,2024-09-23
44596,14866,19990,786.00,224.54,2024-09-21
44597,14866,14337,963.00,383.32,2025-08-30
44598,14866,13453,553.00,144.90,2025-07-13
44599,14867,11523,199.00,410.98,2024-01-11
44600,14867,29296,18.00,131.70,2023-04-12
44601,14867,188,98.00,187.81,2025-07-29
44602,14868,4939,635.00,364.56,2025-05-06
44603,14868,13577,333.00,233.82,2024-06-02
44604,14868,28728,881.00,336.66,2025-01-23
44605,14869,20202,338.00,74.98,2025-02-25
44606,14869,5309,402.00,113.40,2023-09-19
44607,14869,8022,120.00,360.87,2026-06-06
44608,14870,9724,987.00,425.59,2023-11-21
44609,14870,18552,558.00,411.73,2023-10-18
44610,14870,15110,628.00,445.37,2024-05-27
44611,14871,11611,187.00,138.79,2026-10-17
44612,14871,15671,522.00,371.81,2026-09-14
44613,14871,23133,336.00,488.22,2023-09-29
44614,14872,3798,540.00,399.35,2025-09-12
44615,14872,22114,109.00,58.25,2024-11-30
44616,14872,9040,121.00,106.76,2023-05-15
44617,14873,28731,737.00,119.92,2024-12-15
44618,14873,11671,197.00,279.42,2025-07-17
44619,14873,25181,19.00,188.59,2024-01-05
44620,14874,11781,899.00,418.91,2023-09-26
44621,14874,24341,495.00,230.66,2025-03-18
44622,14874,1656,199.00,100.89,2023-07-03
44623,14875,12543,295.00,233.04,2025-05-08
44624,14875,17133,880.00,262.37,2024-10-13
44625,14875,2931,379.00,25.41,2024-03-21
44626,14876,25496,644.00,236.04,2024-07-22
44627,14876,5713,561.00,10.14,2023-04-24
44628,14876,27503,584.00,231.47,2024-12-03
44629,14877,23772,546.00,136.63,2025-07-11
44630,14877,29716,153.00,22.32,2025-11-12
44631,14877,3545,832.00,372.87,2024-12-02
44632,14878,17384,373.00,192.66,2025-05-02
44633,14878,29998,74.00,111.92,2023-09-26
44634,14878,7655,696.00,357.05,2025-08-05
44635,14879,12575,136.00,18.35,2023-11-07
44636,14879,7171,375.00,468.41,2026-03-09
44637,14879,27103,95.00,13.30,2026-06-29
44638,14880,13445,384.00,480.31,2023-09-24
44639,14880,15843,565.00,408.23,2024-11-14
44640,14880,23743,632.00,494.91,2024-01-23
44641,14881,13474,331.00,398.97,2026-03-21
44642,14881,20177,127.00,113.64,2023-02-12
44643,14881,23890,390.00,190.92,2025-08-06
44644,14882,24705,383.00,489.70,2023-11-28
44645,14882,13534,589.00,415.03,2025-03-24
44646,14882,16487,779.00,272.49,2026-03-20
44647,14883,15867,638.00,219.24,2023-08-10
44648,14883,2892,363.00,343.53,2024-09-30
44649,14883,7215,544.00,118.32,2024-01-11
44650,14884,11515,490.00,414.06,2023-11-12
44651,14884,24105,613.00,478.87,2023-03-01
44652,14884,21151,952.00,388.53,2024-06-30
44653,14885,17467,732.00,103.74,2024-05-05
44654,14885,11045,412.00,11.35,2025-06-26
44655,14885,8470,993.00,23.50,2024-02-17
44656,14886,1708,379.00,211.58,2023-07-26
44657,14886,18475,749.00,95.01,2024-02-02
44658,14886,15027,951.00,41.78,2026-04-07
44659,14887,13030,374.00,47.60,2023-10-14
44660,14887,2557,576.00,87.48,2024-07-25
44661,14887,21578,212.00,98.82,2024-02-10
44662,14888,3101,163.00,439.16,2026-07-20
44663,14888,29191,574.00,96.09,2024-04-28
44664,14888,27659,447.00,48.96,2024-09-16
44665,14889,1750,307.00,121.42,2023-04-22
44666,14889,18279,164.00,142.43,2023-06-24
44667,14889,25032,640.00,270.90,2026-10-13
44668,14890,15371,855.00,22.25,2025-02-26
44669,14890,17234,502.00,254.68,2023-04-21
44670,14890,24262,220.00,72.81,2024-04-29
44671,14891,15076,267.00,131.84,2023-09-21
44672,14891,1121,364.00,81.88,2026-01-28
44673,14891,18251,928.00,277.53,2024-09-08
44674,14892,59,525.00,343.43,2024-02-09
44675,14892,14032,733.00,295.02,2025-03-08
44676,14892,27149,561.00,455.87,2024-08-03
44677,14893,3604,581.00,96.04,2025-10-09
44678,14893,22130,723.00,400.67,2023-05-17
44679,14893,28357,292.00,292.21,2024-08-28
44680,14894,24785,990.00,401.02,2026-05-28
44681,14894,12858,33.00,234.75,2025-01-12
44682,14894,10473,347.00,249.27,2024-02-16
44683,14895,21805,923.00,83.26,2024-09-14
44684,14895,20725,18.00,368.51,2026-03-23
44685,14895,7979,938.00,88.92,2023-02-16
44686,14896,3035,651.00,401.25,2025-02-04
44687,14896,21124,291.00,119.78,2023-11-16
44688,14896,14134,507.00,497.18,2026-06-09
44689,14897,6516,668.00,311.71,2025-06-09
44690,14897,26622,424.00,351.15,2025-06-06
44691,14897,5407,236.00,394.05,2026-10-05
44692,14898,23406,770.00,376.11,2025-09-24
44693,14898,21835,795.00,436.29,2024-10-02
44694,14898,15920,992.00,43.62,2024-07-05
44695,14899,26878,544.00,371.50,2025-09-23
44696,14899,15345,568.00,144.44,2026-01-12
44697,14899,3960,838.00,49.88,2023-12-26
44698,14900,19532,607.00,460.12,2026-06-08
44699,14900,10224,644.00,167.18,2023-08-18
44700,14900,7348,168.00,160.16,2024-08-08
44701,14901,26048,457.00,477.92,2026-06-04
44702,14901,23505,456.00,492.31,2024-06-26
44703,14901,26123,903.00,247.39,2024-09-30
44704,14902,19458,750.00,370.61,2026-08-14
44705,14902,887,341.00,168.27,2024-01-05
44706,14902,28329,379.00,240.93,2025-02-06
44707,14903,1140,984.00,196.09,2026-09-08
44708,14903,8255,305.00,36.38,2025-07-01
44709,14903,20107,44.00,294.74,2023-09-02
44710,14904,6957,795.00,181.00,2024-04-02
44711,14904,29942,252.00,91.65,2024-03-09
44712,14904,24237,43.00,73.54,2023-04-06
44713,14905,12754,75.00,412.96,2025-04-24
44714,14905,15416,362.00,285.55,2025-07-25
44715,14905,17722,860.00,354.36,2026-09-29
44716,14906,23898,117.00,96.92,2025-09-15
44717,14906,17712,177.00,437.71,2024-10-01
44718,14906,15277,450.00,219.36,2025-06-22
44719,14907,7226,610.00,286.93,2023-03-04
44720,14907,22608,111.00,71.46,2026-02-22
44721,14907,15596,703.00,267.16,2024-06-29
44722,14908,12073,754.00,44.78,2026-04-12
44723,14908,14010,753.00,414.29,2025-06-09
44724,14908,17577,358.00,92.55,2025-05-16
44725,14909,7314,884.00,440.34,2024-02-23
44726,14909,9435,134.00,357.71,2025-07-08
44727,14909,17080,93.00,248.99,2025-09-10
44728,14910,8184,103.00,433.94,2024-11-06
44729,14910,21756,995.00,3.35,2025-02-17
44730,14910,2648,676.00,76.99,2024-12-25
44731,14911,21718,543.00,280.83,2025-07-10
44732,14911,9040,355.00,302.14,2025-11-28
44733,14911,6692,354.00,227.99,2025-08-23
44734,14912,25701,138.00,225.58,2023-03-10
44735,14912,14013,372.00,364.41,2025-08-13
44736,14912,3380,822.00,13.34,2023-04-26
44737,14913,15795,104.00,230.50,2023-09-02
44738,14913,17533,427.00,275.68,2025-08-17
44739,14913,22539,990.00,172.94,2025-03-15
44740,14914,18291,900.00,380.06,2026-05-14
44741,14914,28623,451.00,268.79,2025-01-14
44742,14914,16624,46.00,377.31,2026-03-20
44743,14915,15782,269.00,87.76,2024-12-21
44744,14915,29658,751.00,79.63,2024-12-13
44745,14915,20766,976.00,165.42,2025-02-04
44746,14916,29448,987.00,237.98,2024-03-05
44747,14916,2274,172.00,229.43,2025-04-10
44748,14916,29682,599.00,140.87,2025-01-23
44749,14917,7629,385.00,395.99,2025-10-10
44750,14917,24810,351.00,219.72,2026-04-06
44751,14917,15399,977.00,412.94,2024-08-22
44752,14918,24481,816.00,346.74,2024-09-05
44753,14918,2665,749.00,34.59,2026-02-18
44754,14918,19250,588.00,334.03,2023-11-03
44755,14919,24338,684.00,452.22,2025-09-08
44756,14919,4928,734.00,174.61,2023-12-06
44757,14919,11923,924.00,132.66,2024-06-09
44758,14920,18499,583.00,348.55,2023-08-13
44759,14920,17574,587.00,221.27,2023-04-05
44760,14920,11405,12.00,322.92,2025-12-24
44761,14921,19725,615.00,249.38,2023-07-10
44762,14921,11885,762.00,82.60,2023-05-02
44763,14921,9025,342.00,450.38,2024-04-22
44764,14922,22667,654.00,150.79,2026-01-27
44765,14922,8944,910.00,383.69,2023-08-05
44766,14922,7709,145.00,366.06,2023-04-20
44767,14923,22813,652.00,277.85,2023-09-26
44768,14923,12428,185.00,372.15,2024-12-02
44769,14923,3597,966.00,25.50,2023-09-30
44770,14924,15449,294.00,56.04,2023-06-02
44771,14924,999,443.00,460.71,2024-08-30
44772,14924,21630,366.00,360.65,2025-12-04
44773,14925,13588,849.00,167.17,2023-12-22
44774,14925,24734,877.00,19.82,2026-05-23
44775,14925,6516,81.00,120.79,2023-09-25
