APPROVAL_ID,SUPPLIER_ID,SITE_ID,PART_ID,APPROVAL_DATE,STATUS
36707,122,649,17412,2023-02-28,APPROVED
36708,397,306,28229,2024-10-19,APPROVED
36709,266,289,9296,2025-05-30,APPROVED
36710,497,756,13972,2023-01-11,APPROVED
36711,245,593,1526,2024-03-07,APPROVED
36712,217,247,18612,2025-08-04,APPROVED
36713,87,947,25777,2024-09-01,APPROVED
36714,87,947,15251,2025-06-29,APPROVED
36715,168,1055,18748,2025-03-22,APPROVED
36716,101,598,14762,2023-01-14,APPROVED
36717,216,979,12887,2025-01-07,APPROVED
36718,61,664,23725,2025-01-18,APPROVED
36719,301,836,3770,2024-01-10,APPROVED
36720,30,814,13882,2025-01-22,APPROVED
36721,147,1162,20751,2024-12-15,APPROVED
36722,422,10,24906,2024-12-15,APPROVED
36723,33,804,23635,2024-08-08,APPROVED
36724,8,579,12123,2025-06-22,APPROVED
36725,471,318,9654,2024-10-16,APPROVED
36726,347,302,8941,2023-03-31,APPROVED
36727,234,1050,16835,2023-06-15,APPROVED
36728,111,5,26443,2025-02-06,APPROVED
36729,358,594,29406,2025-04-28,APPROVED
36730,364,692,22936,2025-04-25,APPROVED
36731,240,989,28485,2025-07-30,APPROVED
36732,255,115,27708,2025-08-28,APPROVED
36733,52,181,16994,2024-03-11,APPROVED
36734,205,681,18741,2023-08-25,APPROVED
36735,139,130,11724,2024-11-25,APPROVED
36736,376,1013,19600,2025-07-23,APPROVED
36737,268,419,12635,2024-04-19,APPROVED
36738,467,626,14986,2023-10-21,APPROVED
36739,446,44,24761,2023-02-04,APPROVED
36740,224,1111,2850,2025-05-09,APPROVED
36741,343,4,15441,2025-09-10,APPROVED
36742,250,83,21521,2023-10-30,APPROVED
36743,193,582,7803,2023-02-22,APPROVED
36744,235,506,21768,2024-10-24,APPROVED
36745,42,122,29395,2024-06-26,APPROVED
36746,145,905,28366,2024-07-06,APPROVED
36747,227,343,15339,2023-11-21,APPROVED
36748,450,500,14789,2023-07-14,APPROVED
36749,377,984,731,2023-01-02,APPROVED
36750,435,107,3943,2023-07-24,APPROVED
36751,152,1032,16458,2024-07-23,APPROVED
36752,321,277,9959,2025-05-26,APPROVED
36753,159,873,16122,2025-08-14,APPROVED
36754,147,923,6048,2024-07-03,APPROVED
36755,81,364,26055,2024-12-18,APPROVED
36756,428,696,22893,2023-04-03,APPROVED
36757,446,282,1032,2024-09-28,APPROVED
36758,344,994,14539,2023-01-01,APPROVED
36759,432,695,17350,2023-11-01,APPROVED
36760,201,1163,9450,2023-07-14,APPROVED
36761,151,706,29660,2024-02-13,APPROVED
36762,301,1051,19049,2024-02-21,APPROVED
36763,444,96,16981,2025-04-17,APPROVED
36764,268,918,1815,2024-08-05,APPROVED
36765,259,244,8273,2023-07-25,APPROVED
36766,1,815,15900,2024-01-01,APPROVED
36767,251,856,20318,2024-01-07,APPROVED
36768,13,179,5216,2025-03-30,APPROVED
36769,376,976,8614,2024-08-19,APPROVED
36770,92,866,24618,2023-07-31,APPROVED
36771,157,964,1935,2025-02-15,APPROVED
36772,473,67,3770,2025-08-23,APPROVED
36773,425,730,1353,2023-11-14,APPROVED
36774,321,241,19386,2025-04-27,APPROVED
36775,235,388,10835,2023-01-07,APPROVED
36776,137,650,4799,2024-05-07,APPROVED
36777,61,956,17644,2025-03-27,APPROVED
36778,426,34,18560,2025-02-24,APPROVED
36779,293,519,22038,2023-05-20,APPROVED
36780,155,11,24419,2023-02-25,APPROVED
36781,341,319,19844,2023-01-14,APPROVED
36782,190,705,28599,2024-12-22,APPROVED
36783,230,320,9203,2023-08-05,APPROVED
36784,153,745,26706,2023-06-16,APPROVED
36785,301,721,18187,2023-08-15,APPROVED
36786,453,233,17347,2024-05-26,APPROVED
36787,428,243,4461,2023-06-28,APPROVED
36788,447,367,10960,2023-09-20,APPROVED
36789,11,287,25053,2023-06-16,APPROVED
36790,336,1191,17057,2023-02-12,APPROVED
36791,424,1161,17110,2025-06-09,APPROVED
36792,59,574,9397,2024-11-18,APPROVED
36793,261,852,9780,2023-08-09,APPROVED
36794,226,1038,15194,2023-12-12,APPROVED
36795,146,347,29679,2023-08-01,APPROVED
36796,152,1075,2959,2023-09-18,APPROVED
36797,397,356,12542,2024-03-29,APPROVED
36798,348,16,14756,2023-06-27,APPROVED
36799,124,573,19290,2024-03-09,APPROVED
36800,92,622,13512,2024-08-17,APPROVED
36801,138,839,18971,2025-08-16,APPROVED
36802,46,1111,4850,2025-07-08,APPROVED
36803,287,992,4621,2023-01-24,APPROVED
36804,161,1070,4646,2023-09-05,APPROVED
36805,156,537,3183,2025-05-21,APPROVED
36806,148,64,27696,2025-04-13,APPROVED
36807,247,27,7930,2024-09-04,APPROVED
36808,224,250,27324,2023-01-24,APPROVED
36809,424,904,6030,2023-06-07,APPROVED
36810,230,148,16270,2025-04-21,APPROVED
36811,186,710,10164,2023-10-02,APPROVED
36812,41,871,19505,2023-11-02,APPROVED
36813,1,341,26051,2024-07-28,APPROVED
36814,124,778,18857,2025-02-27,APPROVED
36815,106,154,9887,2025-07-02,APPROVED
36816,51,995,21872,2025-02-25,APPROVED
36817,73,217,19819,2024-06-18,APPROVED
36818,388,975,2793,2025-03-29,APPROVED
36819,196,847,3364,2025-02-18,APPROVED
36820,427,780,29583,2024-01-09,APPROVED
36821,440,241,3101,2025-05-04,APPROVED
36822,268,1059,17653,2023-01-02,APPROVED
36823,315,772,17675,2025-05-07,APPROVED
36824,276,908,3587,2024-07-08,APPROVED
36825,454,752,29818,2024-02-05,APPROVED
36826,330,120,13903,2023-03-04,APPROVED
36827,255,528,15976,2025-01-23,APPROVED
36828,195,770,517,2024-02-12,APPROVED
36829,204,157,2601,2024-06-24,APPROVED
36830,243,815,13116,2023-03-13,APPROVED
36831,116,1173,27343,2024-06-20,APPROVED
36832,5,1104,25634,2023-10-13,APPROVED
36833,115,420,11542,2023-07-06,APPROVED
36834,241,228,13068,2023-10-03,APPROVED
36835,441,203,24450,2023-04-27,APPROVED
36836,152,1023,6539,2025-05-07,APPROVED
36837,128,409,4296,2024-03-21,APPROVED
36838,195,1041,17104,2024-11-16,APPROVED
36839,126,517,9620,2025-03-28,APPROVED
36840,484,684,19437,2024-02-25,APPROVED
36841,478,150,8989,2023-05-12,APPROVED
36842,140,1149,6867,2025-09-23,APPROVED
36843,90,181,12837,2024-08-08,APPROVED
36844,158,1074,528,2024-08-24,APPROVED
36845,45,751,23251,2023-10-31,APPROVED
36846,468,732,23135,2023-09-12,APPROVED
36847,87,1079,27761,2024-06-22,APPROVED
36848,262,567,9918,2023-07-28,APPROVED
36849,110,299,3449,2025-03-21,APPROVED
36850,209,177,10492,2024-02-27,APPROVED
36851,15,836,4174,2023-04-09,APPROVED
36852,9,756,2088,2024-06-04,APPROVED
36853,227,822,4990,2023-04-12,APPROVED
36854,408,368,9259,2023-06-16,APPROVED
36855,400,574,249,2025-06-30,APPROVED
36856,163,170,29596,2023-09-08,APPROVED
36857,69,1017,28324,2024-04-29,APPROVED
36858,438,64,9352,2025-01-19,APPROVED
36859,130,1066,28182,2023-09-22,APPROVED
36860,190,328,14944,2024-03-30,APPROVED
36861,178,639,3028,2023-07-28,APPROVED
36862,190,248,28079,2023-06-01,APPROVED
36863,140,191,27015,2025-03-11,APPROVED
36864,13,684,20345,2024-10-18,APPROVED
36865,107,1071,15033,2025-01-17,APPROVED
36866,360,1139,14167,2024-01-14,APPROVED
36867,281,358,13744,2023-12-03,APPROVED
36868,369,343,15714,2023-06-20,APPROVED
36869,426,824,27983,2024-12-24,APPROVED
36870,92,915,7264,2023-12-24,APPROVED
36871,313,44,22018,2024-01-19,APPROVED
36872,350,932,11784,2024-09-05,APPROVED
36873,313,699,3413,2025-04-03,APPROVED
36874,412,801,15824,2025-03-23,APPROVED
36875,234,241,930,2025-06-16,APPROVED
36876,180,336,28329,2024-01-09,APPROVED
36877,65,128,19990,2024-09-29,APPROVED
36878,399,133,22040,2023-10-01,APPROVED
36879,242,910,28792,2024-11-27,APPROVED
36880,12,208,13879,2025-03-16,APPROVED
36881,62,417,6751,2024-01-24,APPROVED
36882,55,398,8775,2024-01-27,APPROVED
36883,62,633,7645,2025-08-24,APPROVED
36884,92,262,24592,2024-02-12,APPROVED
36885,417,1116,19699,2024-10-05,APPROVED
36886,376,599,14880,2023-10-06,APPROVED
36887,119,1148,23839,2023-01-10,APPROVED
36888,319,844,18965,2025-06-01,APPROVED
36889,314,1187,10056,2024-10-12,APPROVED
36890,361,1193,10613,2023-06-05,APPROVED
36891,435,53,86,2025-03-09,APPROVED
36892,329,313,23881,2023-07-29,APPROVED
36893,249,191,14218,2025-06-08,APPROVED
36894,395,953,18522,2024-11-20,APPROVED
36895,347,258,9402,2023-05-28,APPROVED
36896,323,666,5219,2024-10-09,APPROVED
36897,187,908,16990,2025-03-19,APPROVED
36898,409,682,3896,2025-09-19,APPROVED
36899,276,245,27369,2025-04-01,APPROVED
36900,297,98,27697,2023-11-18,APPROVED
36901,312,196,8581,2024-05-17,APPROVED
36902,363,242,19081,2025-05-20,APPROVED
36903,53,152,4107,2025-02-15,APPROVED
36904,36,903,23215,2025-06-18,APPROVED
36905,1,413,25119,2025-01-21,APPROVED
36906,216,957,22425,2023-05-23,APPROVED
36907,82,319,1177,2024-08-25,APPROVED
36908,187,463,7965,2025-04-08,APPROVED
36909,237,1037,12111,2023-11-16,APPROVED
36910,281,174,24617,2024-02-28,APPROVED
36911,134,308,27247,2023-05-01,APPROVED
36912,178,218,8252,2023-01-17,APPROVED
36913,222,872,2244,2024-09-30,APPROVED
36914,380,111,20510,2025-09-14,APPROVED
36915,358,501,29978,2025-05-29,APPROVED
36916,49,1181,5216,2024-10-02,APPROVED
36917,353,1034,3876,2024-02-22,APPROVED
36918,348,623,13817,2023-05-27,APPROVED
36919,307,287,24356,2024-05-28,APPROVED
36920,300,1073,29926,2023-10-01,APPROVED
36921,488,51,1850,2025-08-10,APPROVED
36922,378,1196,24370,2025-01-09,APPROVED
36923,488,1037,29433,2024-02-16,APPROVED
36924,332,158,29396,2023-10-25,APPROVED
36925,237,1029,24770,2023-09-04,APPROVED
36926,189,647,29291,2023-05-25,APPROVED
36927,412,884,17240,2023-06-04,APPROVED
36928,266,1048,29030,2023-03-24,APPROVED
36929,96,901,25699,2025-09-16,APPROVED
36930,66,722,16766,2025-06-28,APPROVED
36931,382,867,23401,2025-07-28,APPROVED
36932,41,202,1982,2024-02-03,APPROVED
36933,408,604,3540,2025-02-01,APPROVED
36934,57,949,18175,2024-08-13,APPROVED
36935,447,913,19152,2023-07-18,APPROVED
36936,289,611,20614,2023-04-14,APPROVED
36937,322,506,25185,2024-01-04,APPROVED
36938,188,106,19479,2023-01-20,APPROVED
36939,317,1190,17304,2023-06-20,APPROVED
36940,96,828,20401,2023-01-09,APPROVED
36941,479,185,16697,2024-06-20,APPROVED
36942,236,103,26238,2024-06-26,APPROVED
36943,66,55,11825,2024-06-23,APPROVED
36944,59,909,14948,2023-12-08,APPROVED
36945,435,448,28048,2023-03-13,APPROVED
36946,205,894,9778,2025-03-08,APPROVED
36947,175,951,16303,2025-07-13,APPROVED
36948,224,801,14988,2024-11-03,APPROVED
36949,365,4,2961,2024-12-18,APPROVED
36950,88,1130,10134,2024-05-13,APPROVED
36951,228,29,27108,2025-07-30,APPROVED
36952,9,795,593,2024-02-13,APPROVED
36953,205,324,7105,2023-09-21,APPROVED
36954,198,1146,9585,2025-07-18,APPROVED
36955,476,134,21770,2023-08-31,APPROVED
36956,190,928,7821,2023-07-17,APPROVED
36957,435,981,26051,2024-10-30,APPROVED
36958,119,177,12956,2024-12-20,APPROVED
36959,94,708,14294,2024-03-23,APPROVED
36960,466,25,7854,2024-06-08,APPROVED
36961,127,1058,8025,2025-09-10,APPROVED
36962,127,808,15523,2024-09-13,APPROVED
36963,297,470,16441,2023-04-20,APPROVED
36964,135,709,16324,2025-02-20,APPROVED
36965,126,802,28437,2025-04-20,APPROVED
36966,85,772,10803,2023-09-22,APPROVED
36967,53,423,674,2024-10-29,APPROVED
36968,198,951,17825,2023-10-01,APPROVED
36969,269,794,23928,2025-08-29,APPROVED
36970,399,248,9235,2024-11-29,APPROVED
36971,239,1035,4431,2023-12-16,APPROVED
36972,308,312,20998,2023-05-02,APPROVED
36973,70,812,15979,2023-10-22,APPROVED
36974,191,455,15129,2024-01-09,APPROVED
36975,208,537,13307,2023-05-20,APPROVED
36976,406,1148,22778,2025-02-17,APPROVED
36977,158,217,7103,2023-04-05,APPROVED
36978,469,238,28786,2023-04-03,APPROVED
36979,376,59,11113,2024-02-10,APPROVED
36980,342,1115,9990,2025-04-25,APPROVED
36981,4,216,163,2025-01-24,APPROVED
36982,226,656,2068,2023-08-17,APPROVED
36983,201,1025,25310,2024-09-04,APPROVED
36984,102,617,27148,2024-07-01,APPROVED
36985,74,597,5085,2025-04-22,APPROVED
36986,132,303,5737,2024-04-30,APPROVED
36987,251,589,22496,2025-06-10,APPROVED
36988,454,281,9472,2024-07-07,APPROVED
36989,471,231,29612,2023-06-29,APPROVED
36990,271,919,13110,2025-01-26,APPROVED
36991,458,1062,21553,2023-08-25,APPROVED
36992,82,1189,25919,2025-07-03,APPROVED
36993,168,642,11226,2024-01-16,APPROVED
36994,196,411,12481,2023-07-10,APPROVED
36995,229,841,26366,2024-01-13,APPROVED
36996,106,1163,10505,2024-02-19,APPROVED
36997,300,510,16950,2024-12-30,APPROVED
36998,386,962,20021,2023-04-03,APPROVED
36999,158,600,8996,2024-01-09,APPROVED
37000,34,532,26041,2024-09-08,APPROVED
37001,346,921,14098,2025-05-29,APPROVED
37002,275,1096,26126,2025-08-23,APPROVED
37003,88,48,7168,2023-03-21,APPROVED
37004,442,669,16317,2023-02-05,APPROVED
37005,445,611,24137,2025-04-06,APPROVED
37006,426,682,24985,2023-04-09,APPROVED
37007,179,1017,902,2025-07-07,APPROVED
37008,89,484,22243,2024-05-09,APPROVED
37009,11,841,21182,2024-10-05,APPROVED
37010,99,1128,9637,2023-05-21,APPROVED
37011,418,330,7863,2024-06-17,APPROVED
37012,27,682,1830,2025-01-21,APPROVED
37013,20,193,5696,2023-11-17,APPROVED
37014,272,725,15328,2024-05-08,APPROVED
37015,236,730,29609,2023-07-12,APPROVED
37016,225,173,11185,2023-08-05,APPROVED
37017,470,1082,21968,2024-09-01,APPROVED
37018,274,59,21239,2023-02-16,APPROVED
37019,410,753,10815,2024-08-06,APPROVED
37020,105,331,27848,2025-05-03,APPROVED
37021,317,103,28932,2025-06-02,APPROVED
37022,438,176,28083,2024-07-15,APPROVED
37023,384,538,24680,2025-04-18,APPROVED
37024,83,935,19532,2024-05-12,APPROVED
37025,51,913,13206,2023-04-03,APPROVED
37026,499,476,23677,2024-12-13,APPROVED
37027,289,326,12620,2025-01-09,APPROVED
37028,337,191,17661,2024-06-04,APPROVED
37029,356,715,29112,2023-11-03,APPROVED
37030,263,1095,25731,2024-04-03,APPROVED
37031,51,47,3253,2024-07-11,APPROVED
37032,450,710,8760,2024-01-02,APPROVED
37033,75,417,17042,2025-06-20,APPROVED
37034,35,588,16071,2025-03-08,APPROVED
37035,228,418,3297,2023-02-11,APPROVED
37036,338,33,13753,2023-03-04,APPROVED
37037,326,1191,25728,2024-05-21,APPROVED
37038,362,712,333,2024-12-04,APPROVED
37039,448,930,16108,2023-05-28,APPROVED
37040,52,1115,8079,2025-01-26,APPROVED
37041,11,562,16614,2023-02-17,APPROVED
37042,240,481,19342,2024-06-01,APPROVED
37043,418,676,7928,2023-10-13,APPROVED
37044,229,330,23012,2024-03-17,APPROVED
37045,456,454,3341,2024-10-06,APPROVED
37046,121,50,21834,2025-05-31,APPROVED
37047,296,513,16814,2023-01-04,APPROVED
37048,326,1051,6190,2023-01-26,APPROVED
37049,299,852,29196,2024-03-23,APPROVED
37050,209,424,17291,2024-10-02,APPROVED
37051,47,1147,21308,2025-03-01,APPROVED
37052,110,560,4339,2023-06-20,APPROVED
37053,40,855,22769,2024-10-03,APPROVED
37054,88,288,18352,2024-10-03,APPROVED
37055,298,333,10381,2025-01-22,APPROVED
37056,30,634,7046,2025-09-08,APPROVED
37057,407,304,14441,2025-03-26,APPROVED
37058,202,501,25259,2024-11-27,APPROVED
37059,445,1081,5083,2023-12-21,APPROVED
37060,224,574,25733,2024-09-20,APPROVED
37061,64,176,25081,2023-12-29,APPROVED
37062,301,1054,3919,2023-01-01,APPROVED
37063,221,665,3756,2023-03-21,APPROVED
37064,259,585,15108,2024-04-29,APPROVED
37065,294,188,6190,2024-11-10,APPROVED
37066,472,591,3911,2025-07-14,APPROVED
37067,247,199,16038,2024-05-23,APPROVED
37068,189,180,14874,2024-11-12,APPROVED
37069,159,4,16220,2025-01-28,APPROVED
37070,259,984,19261,2023-10-21,APPROVED
37071,141,771,20582,2024-08-22,APPROVED
37072,149,1026,27276,2023-03-13,APPROVED
37073,453,1043,25980,2023-03-12,APPROVED
37074,318,559,4178,2025-05-26,APPROVED
37075,210,1048,13970,2025-08-04,APPROVED
37076,319,55,10680,2024-07-08,APPROVED
37077,126,411,1049,2024-06-19,APPROVED
37078,136,674,22529,2024-10-08,APPROVED
37079,459,357,5067,2024-02-15,APPROVED
37080,486,783,17504,2024-11-20,APPROVED
37081,442,145,28929,2025-06-17,APPROVED
37082,281,613,21564,2025-04-08,APPROVED
37083,138,228,2426,2023-06-22,APPROVED
37084,302,30,15908,2025-03-23,APPROVED
37085,358,293,5935,2025-04-03,APPROVED
37086,159,774,2359,2025-03-29,APPROVED
37087,330,1094,7335,2024-08-27,APPROVED
37088,146,958,8883,2023-06-01,APPROVED
37089,313,1112,16064,2024-11-19,APPROVED
37090,108,436,2280,2025-06-16,APPROVED
37091,338,1195,5075,2024-06-11,APPROVED
37092,450,23,14607,2023-02-17,APPROVED
37093,35,715,16313,2025-05-29,APPROVED
37094,398,188,7768,2025-05-27,APPROVED
37095,35,943,25951,2023-05-29,APPROVED
37096,278,469,5777,2025-08-01,APPROVED
37097,146,554,20978,2023-12-20,APPROVED
37098,91,282,21214,2023-08-26,APPROVED
37099,57,1025,4488,2024-02-29,APPROVED
37100,30,963,7984,2023-07-28,APPROVED
37101,372,370,18910,2024-05-27,APPROVED
37102,381,513,18041,2025-06-11,APPROVED
37103,320,285,12887,2023-04-16,APPROVED
37104,286,592,11907,2023-02-01,APPROVED
37105,386,825,19663,2024-11-22,APPROVED
37106,192,763,21047,2025-07-31,APPROVED
37107,27,417,16086,2024-04-11,APPROVED
37108,101,1153,10115,2025-06-08,APPROVED
37109,120,357,23747,2025-01-18,APPROVED
37110,468,812,29582,2025-07-11,APPROVED
37111,9,466,181,2023-05-09,APPROVED
37112,406,335,15966,2023-06-24,APPROVED
37113,84,585,24960,2023-03-27,APPROVED
37114,272,556,20942,2024-11-08,APPROVED
37115,26,455,4394,2025-06-26,APPROVED
37116,156,918,15709,2024-10-09,APPROVED
37117,477,558,149,2025-04-12,APPROVED
37118,35,1047,6859,2023-01-08,APPROVED
37119,471,1048,21843,2023-09-02,APPROVED
37120,371,325,19164,2023-02-21,APPROVED
37121,24,245,14940,2025-06-10,APPROVED
37122,130,6,15020,2025-04-02,APPROVED
37123,290,152,5424,2024-03-18,APPROVED
37124,130,379,8260,2024-03-28,APPROVED
37125,479,42,4381,2023-07-02,APPROVED
37126,340,353,27686,2025-09-08,APPROVED
37127,190,613,28662,2023-09-25,APPROVED
37128,225,744,13923,2024-05-12,APPROVED
37129,240,1046,10658,2025-07-03,APPROVED
37130,479,776,29325,2023-12-07,APPROVED
37131,493,188,14394,2023-03-02,APPROVED
37132,472,373,24115,2023-06-22,APPROVED
37133,272,175,512,2025-04-13,APPROVED
37134,312,445,24538,2024-12-29,APPROVED
37135,147,593,21621,2024-11-19,APPROVED
37136,137,310,25689,2025-04-23,APPROVED
37137,296,852,22722,2023-08-23,APPROVED
37138,315,942,27257,2024-11-09,APPROVED
37139,116,522,15401,2025-09-12,APPROVED
37140,183,296,7773,2024-08-20,APPROVED
37141,69,548,12157,2025-07-31,APPROVED
37142,44,765,24276,2023-08-15,APPROVED
37143,340,807,8786,2023-04-16,APPROVED
37144,422,611,23578,2023-12-12,APPROVED
37145,56,797,6409,2023-09-22,APPROVED
37146,238,822,3366,2023-07-22,APPROVED
37147,173,340,21145,2024-05-27,APPROVED
37148,245,183,8573,2023-02-09,APPROVED
37149,269,104,13114,2023-12-01,APPROVED
37150,254,469,12534,2025-06-29,APPROVED
37151,200,89,27949,2024-07-25,APPROVED
37152,473,307,3067,2025-04-12,APPROVED
37153,204,739,2031,2024-10-08,APPROVED
37154,195,220,384,2024-10-06,APPROVED
37155,109,1164,14950,2024-08-26,APPROVED
37156,409,501,12906,2023-10-07,APPROVED
37157,205,122,14174,2023-03-09,APPROVED
37158,474,727,28677,2023-07-06,APPROVED
37159,78,250,609,2023-04-15,APPROVED
37160,25,831,168,2023-03-14,APPROVED
37161,390,990,25420,2023-10-30,APPROVED
37162,155,461,27770,2025-02-04,APPROVED
37163,145,92,4545,2023-05-08,APPROVED
37164,310,527,12881,2024-01-11,APPROVED
37165,296,574,21955,2023-04-26,APPROVED
37166,377,939,27969,2023-10-22,APPROVED
37167,149,162,28080,2023-12-02,APPROVED
37168,311,435,5490,2024-10-04,APPROVED
37169,388,1151,24705,2025-07-07,APPROVED
37170,367,1029,3492,2023-01-28,APPROVED
37171,77,290,72,2023-06-15,APPROVED
37172,332,675,28857,2025-03-20,APPROVED
37173,216,332,6296,2024-02-01,APPROVED
37174,454,355,11650,2025-07-12,APPROVED
37175,446,133,5838,2023-09-28,APPROVED
37176,313,652,4429,2025-05-15,APPROVED
37177,165,920,4195,2023-06-28,APPROVED
37178,465,732,3907,2025-02-01,APPROVED
37179,220,833,20227,2025-03-01,APPROVED
37180,482,656,24936,2024-01-13,APPROVED
37181,332,597,10713,2025-05-08,APPROVED
37182,131,863,14853,2023-09-12,APPROVED
37183,417,1080,24776,2024-09-30,APPROVED
37184,274,801,29041,2023-08-14,APPROVED
37185,172,122,26430,2024-08-02,APPROVED
37186,406,275,4117,2023-07-26,APPROVED
37187,432,152,26728,2023-08-07,APPROVED
37188,393,1089,9744,2024-11-10,APPROVED
37189,188,776,28141,2023-02-03,APPROVED
37190,63,69,17375,2024-06-15,APPROVED
37191,226,211,1670,2024-07-11,APPROVED
37192,39,769,15071,2023-04-28,APPROVED
37193,263,846,21356,2025-02-14,APPROVED
37194,1,819,21377,2023-06-01,APPROVED
37195,69,1009,984,2023-03-09,APPROVED
37196,302,104,26468,2024-06-30,APPROVED
37197,205,180,13993,2024-07-18,APPROVED
37198,279,223,23752,2024-06-02,APPROVED
37199,339,782,9454,2024-02-26,APPROVED
37200,330,1034,27,2024-06-10,APPROVED
37201,165,876,10795,2024-02-04,APPROVED
37202,66,139,9780,2025-05-13,APPROVED
37203,275,256,9705,2025-04-29,APPROVED
37204,417,1162,22701,2023-11-22,APPROVED
37205,428,702,12425,2023-02-09,APPROVED
37206,57,145,29617,2025-06-14,APPROVED
37207,414,71,3364,2023-01-03,APPROVED
37208,365,604,4140,2024-02-25,APPROVED
37209,61,604,29098,2025-09-11,APPROVED
37210,451,1185,27306,2023-06-03,APPROVED
37211,390,913,25403,2024-05-04,APPROVED
37212,223,697,6908,2024-03-05,APPROVED
37213,181,667,19106,2025-02-13,APPROVED
37214,309,952,6212,2024-02-15,APPROVED
37215,131,432,19313,2024-06-20,APPROVED
37216,72,91,27483,2025-04-24,APPROVED
37217,323,288,4802,2024-05-29,APPROVED
37218,423,807,24534,2025-04-08,APPROVED
37219,118,826,5709,2025-08-23,APPROVED
37220,157,260,23703,2024-05-31,APPROVED
37221,365,808,14198,2025-03-02,APPROVED
37222,373,911,10428,2024-02-29,APPROVED
37223,353,424,11638,2024-12-21,APPROVED
37224,209,539,5290,2023-06-19,APPROVED
37225,440,399,27817,2025-01-21,APPROVED
37226,231,91,29936,2024-07-24,APPROVED
37227,59,350,6306,2025-05-20,APPROVED
37228,139,475,27600,2025-02-08,APPROVED
37229,134,749,23941,2024-12-11,APPROVED
37230,76,916,20787,2025-09-21,APPROVED
37231,307,729,26591,2023-09-10,APPROVED
37232,256,98,2030,2025-08-26,APPROVED
37233,498,711,27592,2025-02-07,APPROVED
37234,197,1043,306,2024-03-04,APPROVED
37235,237,846,9307,2024-10-05,APPROVED
37236,34,545,5672,2025-08-13,APPROVED
37237,84,100,13396,2023-04-19,APPROVED
37238,38,174,1770,2023-01-29,APPROVED
37239,333,868,26140,2024-09-01,APPROVED
37240,72,851,4100,2023-08-21,APPROVED
37241,268,1188,1314,2024-06-26,APPROVED
37242,498,111,24084,2023-08-21,APPROVED
37243,442,678,29325,2024-12-22,APPROVED
37244,280,797,5380,2024-03-08,APPROVED
37245,32,173,5609,2024-10-10,APPROVED
37246,374,937,14052,2024-02-25,APPROVED
37247,446,18,11398,2023-01-06,APPROVED
37248,427,289,13940,2024-04-23,APPROVED
37249,134,422,28364,2023-02-22,APPROVED
37250,151,963,9356,2025-04-08,APPROVED
37251,487,307,11114,2024-04-09,APPROVED
37252,174,403,25793,2024-01-31,APPROVED
37253,128,52,29821,2024-12-02,APPROVED
37254,132,952,4470,2025-05-03,APPROVED
37255,399,359,21596,2024-12-12,APPROVED
37256,437,294,13764,2025-08-04,APPROVED
37257,487,442,23412,2024-04-08,APPROVED
37258,253,849,6636,2024-06-15,APPROVED
37259,297,506,740,2023-06-02,APPROVED
37260,326,233,12504,2023-06-28,APPROVED
37261,254,523,17987,2023-06-27,APPROVED
37262,98,978,29790,2024-09-06,APPROVED
37263,381,513,14499,2025-01-30,APPROVED
37264,350,809,4781,2024-01-18,APPROVED
37265,24,708,12064,2025-03-23,APPROVED
37266,399,723,11481,2024-05-02,APPROVED
37267,347,1044,16106,2024-10-04,APPROVED
37268,408,93,24409,2023-01-19,APPROVED
37269,146,538,7013,2023-10-25,APPROVED
37270,416,256,24981,2023-05-20,APPROVED
37271,73,579,16211,2025-06-13,APPROVED
37272,486,375,28130,2025-06-20,APPROVED
37273,120,457,12714,2025-05-26,APPROVED
37274,241,195,21351,2023-06-25,APPROVED
37275,40,349,14936,2025-03-20,APPROVED
37276,392,297,26166,2025-01-26,APPROVED
37277,48,610,53,2023-09-21,APPROVED
37278,148,264,1892,2025-06-22,APPROVED
37279,335,126,17744,2023-03-09,APPROVED
37280,353,308,9888,2023-11-11,APPROVED
37281,460,848,16442,2025-07-22,APPROVED
37282,199,964,20052,2023-12-24,APPROVED
37283,448,211,24353,2023-09-24,APPROVED
37284,54,533,9537,2025-06-17,APPROVED
37285,460,879,23861,2024-08-14,APPROVED
37286,242,1054,18506,2024-09-04,APPROVED
37287,359,63,6735,2025-02-13,APPROVED
37288,447,651,29289,2025-02-03,APPROVED
37289,306,17,785,2023-05-20,APPROVED
37290,179,446,10149,2024-04-29,APPROVED
37291,336,1039,9756,2025-01-12,APPROVED
37292,362,1075,13057,2023-01-17,APPROVED
37293,248,1010,20471,2024-08-09,APPROVED
37294,250,647,20802,2023-11-10,APPROVED
37295,241,381,11452,2024-08-18,APPROVED
37296,390,415,19363,2024-07-11,APPROVED
37297,356,1184,16423,2023-06-23,APPROVED
37298,64,84,1532,2024-11-18,APPROVED
37299,326,835,17863,2024-08-16,APPROVED
37300,272,208,11038,2025-07-18,APPROVED
37301,487,192,6388,2023-12-27,APPROVED
37302,335,317,909,2025-07-22,APPROVED
37303,499,597,19560,2025-09-13,APPROVED
37304,22,861,9874,2025-04-14,APPROVED
37305,59,1038,7765,2023-05-16,APPROVED
37306,67,1150,4398,2024-10-18,APPROVED
37307,356,928,8821,2025-09-14,APPROVED
37308,262,486,29122,2023-07-09,APPROVED
37309,334,843,703,2024-07-19,APPROVED
