ORDER_ID,ORDER_NUMBER,CUSTOMER_ID,ORDER_DATE,PLANT_ID,STATUS
7620,SO-0007620,4,2026-09-04,4,SHIPPED
7621,SO-0007621,54,2023-08-01,4,SHIPPED
7622,SO-0007622,6,2026-06-04,9,PARTIAL
7623,SO-0007623,25,2025-02-27,7,SHIPPED
7624,SO-0007624,71,2025-10-22,4,SHIPPED
7625,SO-0007625,37,2024-04-16,5,SHIPPED
7626,SO-0007626,79,2024-10-27,10,SHIPPED
7627,SO-0007627,23,2023-03-28,2,OPEN
7628,SO-0007628,2,2025-03-06,1,SHIPPED
7629,SO-0007629,25,2025-09-06,12,PARTIAL
7630,SO-0007630,35,2025-11-17,7,PARTIAL
7631,SO-0007631,42,2023-09-06,10,PARTIAL
7632,SO-0007632,42,2026-08-29,5,SHIPPED
7633,SO-0007633,42,2026-02-01,10,SHIPPED
7634,SO-0007634,44,2023-05-29,10,OPEN
7635,SO-0007635,18,2025-08-18,10,SHIPPED
7636,SO-0007636,21,2024-09-20,7,SHIPPED
7637,SO-0007637,70,2025-04-30,6,SHIPPED
7638,SO-0007638,41,2024-02-08,7,PARTIAL
7639,SO-0007639,35,2024-02-16,4,SHIPPED
7640,SO-0007640,33,2024-12-17,2,SHIPPED
7641,SO-0007641,76,2023-07-13,9,PARTIAL
7642,SO-0007642,64,2023-02-17,12,SHIPPED
7643,SO-0007643,2,2025-04-13,8,SHIPPED
7644,SO-0007644,42,2024-07-04,3,PARTIAL
7645,SO-0007645,72,2024-02-04,7,OPEN
7646,SO-0007646,18,2024-10-27,2,OPEN
7647,SO-0007647,22,2024-03-18,10,SHIPPED
7648,SO-0007648,50,2026-07-24,1,SHIPPED
7649,SO-0007649,11,2024-12-10,11,SHIPPED
7650,SO-0007650,50,2024-11-29,7,SHIPPED
7651,SO-0007651,21,2024-02-20,12,SHIPPED
7652,SO-0007652,54,2024-03-24,7,SHIPPED
7653,SO-0007653,29,2024-11-10,5,SHIPPED
7654,SO-0007654,24,2024-09-20,5,SHIPPED
7655,SO-0007655,68,2025-05-05,7,SHIPPED
7656,SO-0007656,25,2023-06-05,4,SHIPPED
7657,SO-0007657,11,2026-09-01,2,SHIPPED
7658,SO-0007658,20,2026-08-14,2,SHIPPED
7659,SO-0007659,22,2023-06-07,4,SHIPPED
7660,SO-0007660,28,2026-08-04,2,SHIPPED
7661,SO-0007661,49,2023-01-14,6,OPEN
7662,SO-0007662,57,2024-06-19,10,SHIPPED
7663,SO-0007663,77,2025-06-19,8,PARTIAL
7664,SO-0007664,11,2025-11-26,11,PARTIAL
7665,SO-0007665,9,2024-07-09,5,SHIPPED
7666,SO-0007666,2,2025-08-15,10,SHIPPED
7667,SO-0007667,78,2023-07-22,6,PARTIAL
7668,SO-0007668,5,2025-11-29,6,OPEN
7669,SO-0007669,64,2024-04-21,9,SHIPPED
7670,SO-0007670,47,2025-09-06,9,SHIPPED
7671,SO-0007671,60,2025-02-21,8,SHIPPED
7672,SO-0007672,33,2024-07-28,12,SHIPPED
7673,SO-0007673,23,2023-09-27,10,PARTIAL
7674,SO-0007674,10,2024-11-19,1,SHIPPED
7675,SO-0007675,8,2025-08-07,2,OPEN
7676,SO-0007676,30,2024-05-06,9,PARTIAL
7677,SO-0007677,5,2026-04-25,4,PARTIAL
7678,SO-0007678,15,2023-12-15,10,SHIPPED
7679,SO-0007679,20,2024-01-23,8,OPEN
7680,SO-0007680,47,2026-01-09,12,SHIPPED
7681,SO-0007681,35,2023-01-22,8,OPEN
7682,SO-0007682,13,2024-11-25,4,PARTIAL
7683,SO-0007683,56,2026-09-15,10,PARTIAL
7684,SO-0007684,56,2024-03-04,12,SHIPPED
7685,SO-0007685,35,2025-01-05,8,OPEN
7686,SO-0007686,66,2025-02-01,1,SHIPPED
7687,SO-0007687,13,2025-07-26,9,SHIPPED
7688,SO-0007688,16,2024-06-11,5,SHIPPED
7689,SO-0007689,65,2023-08-25,11,SHIPPED
7690,SO-0007690,23,2025-04-17,6,PARTIAL
7691,SO-0007691,10,2026-03-06,8,PARTIAL
7692,SO-0007692,26,2025-04-30,7,SHIPPED
7693,SO-0007693,69,2024-06-04,3,SHIPPED
7694,SO-0007694,9,2023-06-15,12,PARTIAL
7695,SO-0007695,40,2025-02-11,11,SHIPPED
7696,SO-0007696,20,2024-10-10,1,SHIPPED
7697,SO-0007697,58,2026-05-18,10,OPEN
7698,SO-0007698,3,2026-08-05,4,OPEN
7699,SO-0007699,27,2023-04-09,12,SHIPPED
7700,SO-0007700,9,2023-05-02,3,SHIPPED
7701,SO-0007701,63,2023-07-27,10,PARTIAL
7702,SO-0007702,46,2025-07-24,10,SHIPPED
7703,SO-0007703,12,2024-05-11,7,OPEN
7704,SO-0007704,68,2023-09-18,10,SHIPPED
7705,SO-0007705,14,2023-05-28,2,PARTIAL
7706,SO-0007706,45,2026-08-15,4,PARTIAL
7707,SO-0007707,77,2026-04-09,9,SHIPPED
7708,SO-0007708,4,2024-09-18,11,SHIPPED
7709,SO-0007709,29,2023-11-24,6,SHIPPED
7710,SO-0007710,15,2026-01-30,9,SHIPPED
7711,SO-0007711,15,2024-11-03,3,OPEN
7712,SO-0007712,46,2025-06-01,12,PARTIAL
7713,SO-0007713,80,2024-04-06,4,SHIPPED
7714,SO-0007714,60,2024-04-30,3,PARTIAL
7715,SO-0007715,28,2026-01-18,10,SHIPPED
7716,SO-0007716,45,2024-11-15,3,SHIPPED
7717,SO-0007717,56,2026-08-23,7,SHIPPED
7718,SO-0007718,54,2026-05-25,4,PARTIAL
7719,SO-0007719,80,2026-01-16,6,SHIPPED
7720,SO-0007720,77,2026-07-02,1,SHIPPED
7721,SO-0007721,30,2026-06-29,9,SHIPPED
7722,SO-0007722,33,2023-07-20,1,SHIPPED
7723,SO-0007723,70,2023-08-12,9,SHIPPED
7724,SO-0007724,41,2024-08-05,2,SHIPPED
7725,SO-0007725,46,2026-07-08,7,OPEN
7726,SO-0007726,9,2023-10-06,3,PARTIAL
7727,SO-0007727,55,2023-02-28,11,SHIPPED
7728,SO-0007728,59,2026-06-25,1,SHIPPED
7729,SO-0007729,69,2023-01-30,4,SHIPPED
7730,SO-0007730,44,2025-10-22,2,SHIPPED
7731,SO-0007731,68,2026-03-30,3,SHIPPED
7732,SO-0007732,70,2023-08-21,5,OPEN
7733,SO-0007733,16,2023-09-17,11,SHIPPED
7734,SO-0007734,10,2025-12-11,4,SHIPPED
7735,SO-0007735,16,2025-11-15,11,SHIPPED
7736,SO-0007736,55,2023-03-03,10,SHIPPED
7737,SO-0007737,11,2026-02-15,2,SHIPPED
7738,SO-0007738,20,2023-06-25,12,PARTIAL
7739,SO-0007739,70,2023-03-08,7,SHIPPED
7740,SO-0007740,71,2025-08-03,1,PARTIAL
7741,SO-0007741,75,2026-08-22,7,SHIPPED
7742,SO-0007742,40,2023-06-30,4,SHIPPED
7743,SO-0007743,11,2024-02-15,3,OPEN
7744,SO-0007744,45,2024-10-02,4,PARTIAL
7745,SO-0007745,43,2024-01-22,12,SHIPPED
7746,SO-0007746,70,2024-09-13,12,SHIPPED
7747,SO-0007747,35,2024-04-20,12,OPEN
7748,SO-0007748,53,2023-01-11,1,OPEN
7749,SO-0007749,49,2026-07-27,8,PARTIAL
7750,SO-0007750,30,2025-05-11,2,PARTIAL
7751,SO-0007751,23,2024-10-14,8,PARTIAL
7752,SO-0007752,11,2023-08-11,6,PARTIAL
7753,SO-0007753,27,2023-03-16,10,SHIPPED
7754,SO-0007754,5,2023-08-21,8,SHIPPED
7755,SO-0007755,47,2026-02-15,9,SHIPPED
7756,SO-0007756,5,2026-03-18,9,PARTIAL
7757,SO-0007757,16,2025-08-04,9,PARTIAL
7758,SO-0007758,17,2025-03-24,8,SHIPPED
7759,SO-0007759,1,2025-12-15,12,SHIPPED
7760,SO-0007760,46,2024-07-17,7,OPEN
7761,SO-0007761,59,2023-09-03,12,OPEN
7762,SO-0007762,15,2025-08-01,3,SHIPPED
7763,SO-0007763,1,2023-07-12,12,SHIPPED
7764,SO-0007764,42,2024-03-17,2,OPEN
7765,SO-0007765,9,2025-04-06,7,PARTIAL
7766,SO-0007766,70,2024-04-11,2,PARTIAL
7767,SO-0007767,48,2025-04-26,2,PARTIAL
7768,SO-0007768,18,2023-05-19,9,SHIPPED
7769,SO-0007769,6,2026-03-16,3,SHIPPED
7770,SO-0007770,73,2023-09-09,11,SHIPPED
7771,SO-0007771,45,2023-07-27,11,SHIPPED
7772,SO-0007772,13,2025-02-07,6,SHIPPED
7773,SO-0007773,77,2024-07-05,11,SHIPPED
7774,SO-0007774,66,2024-04-13,2,SHIPPED
7775,SO-0007775,42,2023-05-19,12,SHIPPED
7776,SO-0007776,22,2025-08-01,12,PARTIAL
7777,SO-0007777,1,2023-03-02,1,PARTIAL
7778,SO-0007778,72,2025-05-11,7,SHIPPED
7779,SO-0007779,19,2023-12-12,11,SHIPPED
7780,SO-0007780,71,2023-04-13,9,PARTIAL
7781,SO-0007781,61,2025-04-16,12,SHIPPED
7782,SO-0007782,31,2026-02-11,6,SHIPPED
7783,SO-0007783,58,2025-11-09,1,PARTIAL
7784,SO-0007784,23,2026-08-10,12,OPEN
7785,SO-0007785,21,2025-05-31,1,PARTIAL
7786,SO-0007786,24,2024-08-28,12,PARTIAL
7787,SO-0007787,62,2023-01-14,2,SHIPPED
7788,SO-0007788,50,2026-05-31,5,SHIPPED
7789,SO-0007789,22,2023-07-30,4,SHIPPED
7790,SO-0007790,28,2024-06-17,5,SHIPPED
7791,SO-0007791,33,2023-06-04,5,PARTIAL
7792,SO-0007792,58,2026-04-11,4,SHIPPED
7793,SO-0007793,26,2026-01-16,4,SHIPPED
7794,SO-0007794,67,2024-05-09,2,SHIPPED
7795,SO-0007795,54,2026-07-17,5,OPEN
7796,SO-0007796,17,2026-04-04,12,SHIPPED
7797,SO-0007797,31,2023-04-21,3,PARTIAL
7798,SO-0007798,21,2023-11-08,6,SHIPPED
7799,SO-0007799,16,2023-06-23,9,SHIPPED
7800,SO-0007800,59,2025-01-21,1,OPEN
7801,SO-0007801,20,2026-07-30,3,SHIPPED
7802,SO-0007802,19,2026-03-06,6,OPEN
7803,SO-0007803,51,2025-09-29,3,SHIPPED
7804,SO-0007804,70,2025-01-18,1,SHIPPED
7805,SO-0007805,4,2024-12-15,1,SHIPPED
7806,SO-0007806,75,2023-09-16,2,SHIPPED
7807,SO-0007807,26,2024-12-07,6,SHIPPED
7808,SO-0007808,12,2023-02-26,2,SHIPPED
7809,SO-0007809,3,2024-06-29,5,SHIPPED
7810,SO-0007810,31,2023-09-19,5,PARTIAL
7811,SO-0007811,64,2026-07-31,7,SHIPPED
7812,SO-0007812,27,2024-10-04,10,PARTIAL
7813,SO-0007813,50,2026-06-24,7,PARTIAL
7814,SO-0007814,62,2023-03-08,10,SHIPPED
7815,SO-0007815,60,2025-09-06,10,PARTIAL
7816,SO-0007816,22,2026-09-11,8,SHIPPED
7817,SO-0007817,63,2024-09-05,6,OPEN
7818,SO-0007818,63,2025-11-08,9,SHIPPED
7819,SO-0007819,43,2025-03-17,10,PARTIAL
7820,SO-0007820,68,2025-07-20,4,SHIPPED
7821,SO-0007821,51,2024-10-29,6,SHIPPED
7822,SO-0007822,1,2025-08-15,7,SHIPPED
7823,SO-0007823,19,2024-03-16,9,OPEN
7824,SO-0007824,6,2025-04-16,1,OPEN
7825,SO-0007825,60,2024-01-13,7,OPEN
7826,SO-0007826,16,2023-01-03,9,PARTIAL
7827,SO-0007827,68,2026-05-31,12,PARTIAL
7828,SO-0007828,27,2025-08-15,2,PARTIAL
7829,SO-0007829,72,2024-07-07,9,SHIPPED
7830,SO-0007830,42,2023-05-02,6,OPEN
7831,SO-0007831,48,2026-05-22,8,SHIPPED
7832,SO-0007832,21,2025-10-26,11,OPEN
7833,SO-0007833,46,2023-03-31,9,PARTIAL
7834,SO-0007834,8,2024-09-30,9,OPEN
7835,SO-0007835,36,2023-07-12,8,SHIPPED
7836,SO-0007836,52,2025-01-23,12,SHIPPED
7837,SO-0007837,4,2023-08-25,5,SHIPPED
7838,SO-0007838,69,2024-10-21,2,SHIPPED
7839,SO-0007839,76,2026-04-28,4,SHIPPED
7840,SO-0007840,25,2023-10-04,4,OPEN
7841,SO-0007841,77,2026-07-24,3,SHIPPED
7842,SO-0007842,33,2023-09-19,7,SHIPPED
7843,SO-0007843,2,2024-04-24,12,SHIPPED
7844,SO-0007844,68,2025-05-13,11,SHIPPED
7845,SO-0007845,59,2026-06-04,1,PARTIAL
7846,SO-0007846,43,2023-03-04,2,OPEN
7847,SO-0007847,69,2026-01-31,6,OPEN
7848,SO-0007848,54,2024-03-11,9,OPEN
7849,SO-0007849,42,2023-12-29,10,SHIPPED
7850,SO-0007850,62,2024-05-05,1,SHIPPED
7851,SO-0007851,2,2023-08-20,11,SHIPPED
7852,SO-0007852,70,2023-03-25,9,SHIPPED
7853,SO-0007853,37,2026-04-28,12,SHIPPED
7854,SO-0007854,68,2023-11-16,1,SHIPPED
7855,SO-0007855,47,2025-11-01,6,SHIPPED
7856,SO-0007856,38,2023-01-01,6,SHIPPED
7857,SO-0007857,35,2024-03-20,9,SHIPPED
7858,SO-0007858,75,2023-02-16,8,SHIPPED
7859,SO-0007859,9,2025-05-05,11,SHIPPED
7860,SO-0007860,66,2023-06-15,11,SHIPPED
7861,SO-0007861,37,2025-10-02,5,OPEN
7862,SO-0007862,39,2026-05-16,11,PARTIAL
7863,SO-0007863,44,2023-11-27,7,SHIPPED
7864,SO-0007864,58,2024-06-17,4,SHIPPED
7865,SO-0007865,15,2024-05-15,11,SHIPPED
7866,SO-0007866,69,2025-01-27,9,PARTIAL
7867,SO-0007867,24,2024-03-14,6,SHIPPED
7868,SO-0007868,21,2024-12-28,6,SHIPPED
7869,SO-0007869,25,2023-10-08,3,PARTIAL
7870,SO-0007870,9,2025-02-04,4,SHIPPED
7871,SO-0007871,16,2024-06-14,5,SHIPPED
7872,SO-0007872,73,2023-12-14,2,SHIPPED
7873,SO-0007873,38,2025-02-04,4,PARTIAL
7874,SO-0007874,16,2026-07-04,6,PARTIAL
7875,SO-0007875,72,2023-08-30,8,SHIPPED
7876,SO-0007876,20,2025-11-03,9,PARTIAL
7877,SO-0007877,3,2024-10-04,8,SHIPPED
7878,SO-0007878,33,2024-02-17,11,SHIPPED
7879,SO-0007879,78,2025-12-21,10,OPEN
7880,SO-0007880,20,2025-11-12,8,OPEN
7881,SO-0007881,23,2023-02-09,9,SHIPPED
7882,SO-0007882,12,2023-06-01,7,PARTIAL
7883,SO-0007883,33,2025-05-07,10,SHIPPED
7884,SO-0007884,57,2026-03-21,1,PARTIAL
7885,SO-0007885,66,2023-06-19,10,OPEN
7886,SO-0007886,35,2025-04-22,10,SHIPPED
7887,SO-0007887,14,2024-11-28,11,SHIPPED
7888,SO-0007888,45,2023-01-19,7,SHIPPED
7889,SO-0007889,27,2023-06-26,7,OPEN
7890,SO-0007890,23,2025-11-12,8,PARTIAL
7891,SO-0007891,51,2023-08-09,1,SHIPPED
7892,SO-0007892,22,2026-04-07,2,SHIPPED
7893,SO-0007893,68,2024-08-06,5,SHIPPED
7894,SO-0007894,20,2025-10-20,5,SHIPPED
7895,SO-0007895,33,2025-01-10,12,SHIPPED
7896,SO-0007896,48,2026-02-05,4,SHIPPED
7897,SO-0007897,37,2023-12-02,7,SHIPPED
7898,SO-0007898,34,2026-04-28,7,SHIPPED
7899,SO-0007899,29,2026-09-11,10,SHIPPED
7900,SO-0007900,56,2025-11-07,10,SHIPPED
7901,SO-0007901,66,2025-03-18,6,PARTIAL
7902,SO-0007902,42,2024-06-20,2,SHIPPED
7903,SO-0007903,27,2025-01-18,7,SHIPPED
7904,SO-0007904,79,2023-01-25,11,OPEN
7905,SO-0007905,33,2023-01-20,3,SHIPPED
7906,SO-0007906,20,2023-12-31,3,SHIPPED
7907,SO-0007907,24,2026-07-26,9,SHIPPED
7908,SO-0007908,15,2023-03-01,3,PARTIAL
7909,SO-0007909,27,2025-04-08,4,SHIPPED
7910,SO-0007910,29,2024-06-09,4,SHIPPED
7911,SO-0007911,35,2025-04-05,5,SHIPPED
7912,SO-0007912,47,2025-10-08,11,SHIPPED
7913,SO-0007913,80,2025-01-05,4,SHIPPED
7914,SO-0007914,72,2023-06-06,6,SHIPPED
7915,SO-0007915,1,2025-12-24,2,SHIPPED
7916,SO-0007916,71,2023-11-17,6,SHIPPED
7917,SO-0007917,72,2024-08-22,4,OPEN
7918,SO-0007918,39,2024-08-17,2,SHIPPED
7919,SO-0007919,38,2026-06-07,7,SHIPPED
7920,SO-0007920,44,2023-05-24,9,SHIPPED
7921,SO-0007921,18,2024-12-18,5,OPEN
7922,SO-0007922,63,2024-04-12,4,OPEN
7923,SO-0007923,45,2026-04-27,11,PARTIAL
7924,SO-0007924,43,2025-12-07,12,SHIPPED
7925,SO-0007925,21,2024-06-22,6,SHIPPED
7926,SO-0007926,55,2026-05-16,3,PARTIAL
7927,SO-0007927,15,2025-05-29,4,SHIPPED
7928,SO-0007928,62,2025-09-21,3,SHIPPED
7929,SO-0007929,19,2026-04-05,2,SHIPPED
7930,SO-0007930,13,2026-05-11,12,OPEN
7931,SO-0007931,34,2024-07-06,11,SHIPPED
7932,SO-0007932,76,2025-03-12,10,OPEN
7933,SO-0007933,71,2025-06-18,1,OPEN
7934,SO-0007934,8,2026-03-09,10,OPEN
7935,SO-0007935,75,2026-07-10,6,PARTIAL
7936,SO-0007936,26,2025-06-24,6,SHIPPED
7937,SO-0007937,60,2023-08-11,2,OPEN
7938,SO-0007938,57,2024-09-13,5,SHIPPED
7939,SO-0007939,80,2026-04-22,8,PARTIAL
7940,SO-0007940,9,2023-11-20,9,SHIPPED
7941,SO-0007941,26,2025-06-28,8,OPEN
7942,SO-0007942,24,2025-09-20,4,OPEN
7943,SO-0007943,62,2025-01-21,6,OPEN
7944,SO-0007944,77,2026-08-03,3,SHIPPED
7945,SO-0007945,52,2023-10-09,12,PARTIAL
7946,SO-0007946,57,2025-05-08,9,PARTIAL
7947,SO-0007947,69,2025-04-25,6,SHIPPED
7948,SO-0007948,39,2023-12-26,2,SHIPPED
7949,SO-0007949,24,2023-06-20,9,SHIPPED
7950,SO-0007950,20,2025-04-23,7,SHIPPED
7951,SO-0007951,47,2023-04-20,7,OPEN
7952,SO-0007952,71,2025-10-06,1,SHIPPED
7953,SO-0007953,17,2025-10-01,11,SHIPPED
7954,SO-0007954,67,2023-01-02,12,SHIPPED
7955,SO-0007955,42,2023-05-25,7,PARTIAL
7956,SO-0007956,25,2026-04-19,2,SHIPPED
7957,SO-0007957,22,2023-08-05,8,SHIPPED
7958,SO-0007958,72,2024-05-22,9,OPEN
7959,SO-0007959,5,2024-07-18,10,SHIPPED
7960,SO-0007960,28,2024-04-13,6,SHIPPED
7961,SO-0007961,56,2025-09-14,7,PARTIAL
7962,SO-0007962,26,2025-08-31,11,PARTIAL
7963,SO-0007963,16,2025-03-18,3,SHIPPED
7964,SO-0007964,30,2024-02-16,6,SHIPPED
7965,SO-0007965,73,2024-04-21,7,PARTIAL
7966,SO-0007966,54,2023-08-14,7,SHIPPED
7967,SO-0007967,36,2023-07-19,7,SHIPPED
7968,SO-0007968,37,2025-07-17,8,SHIPPED
7969,SO-0007969,40,2023-12-29,4,SHIPPED
7970,SO-0007970,6,2023-08-13,6,OPEN
7971,SO-0007971,79,2024-04-04,12,SHIPPED
7972,SO-0007972,61,2026-08-25,3,OPEN
7973,SO-0007973,50,2024-08-23,10,SHIPPED
7974,SO-0007974,77,2024-11-19,10,SHIPPED
7975,SO-0007975,6,2026-08-05,7,SHIPPED
7976,SO-0007976,69,2025-01-21,9,OPEN
7977,SO-0007977,32,2023-02-17,7,SHIPPED
7978,SO-0007978,42,2025-09-09,1,SHIPPED
7979,SO-0007979,51,2026-04-21,10,SHIPPED
7980,SO-0007980,79,2025-11-02,10,SHIPPED
7981,SO-0007981,37,2026-04-15,8,PARTIAL
7982,SO-0007982,28,2025-01-15,6,SHIPPED
7983,SO-0007983,66,2026-02-16,7,SHIPPED
7984,SO-0007984,58,2024-09-15,12,SHIPPED
7985,SO-0007985,20,2026-06-15,5,SHIPPED
7986,SO-0007986,75,2023-08-27,8,OPEN
7987,SO-0007987,19,2025-07-10,11,SHIPPED
7988,SO-0007988,68,2023-02-17,2,SHIPPED
7989,SO-0007989,64,2026-08-26,12,OPEN
7990,SO-0007990,43,2024-12-24,2,OPEN
7991,SO-0007991,22,2024-05-09,7,OPEN
7992,SO-0007992,68,2026-09-24,1,SHIPPED
7993,SO-0007993,78,2025-03-14,12,SHIPPED
7994,SO-0007994,68,2024-02-25,5,OPEN
7995,SO-0007995,37,2026-06-05,1,PARTIAL
7996,SO-0007996,21,2024-07-23,12,PARTIAL
7997,SO-0007997,21,2024-09-10,10,PARTIAL
7998,SO-0007998,55,2023-01-14,1,PARTIAL
7999,SO-0007999,34,2025-12-18,7,OPEN
8000,SO-0008000,57,2026-03-24,3,PARTIAL
8001,SO-0008001,68,2025-08-22,5,PARTIAL
8002,SO-0008002,55,2024-01-26,8,PARTIAL
8003,SO-0008003,60,2026-03-11,7,PARTIAL
8004,SO-0008004,23,2024-12-31,1,SHIPPED
8005,SO-0008005,44,2023-01-11,5,SHIPPED
8006,SO-0008006,3,2025-08-19,10,SHIPPED
8007,SO-0008007,51,2024-09-23,4,SHIPPED
8008,SO-0008008,14,2024-01-31,6,SHIPPED
8009,SO-0008009,34,2024-07-22,1,OPEN
8010,SO-0008010,33,2024-09-14,12,OPEN
8011,SO-0008011,21,2026-02-13,7,SHIPPED
8012,SO-0008012,16,2023-07-05,12,SHIPPED
8013,SO-0008013,75,2024-02-26,10,OPEN
8014,SO-0008014,42,2026-07-23,1,SHIPPED
8015,SO-0008015,57,2025-03-18,10,PARTIAL
8016,SO-0008016,62,2023-12-06,6,OPEN
8017,SO-0008017,51,2024-10-04,11,SHIPPED
8018,SO-0008018,21,2023-02-01,7,SHIPPED
8019,SO-0008019,47,2024-08-11,6,PARTIAL
8020,SO-0008020,58,2023-01-17,11,SHIPPED
8021,SO-0008021,22,2023-04-30,12,SHIPPED
8022,SO-0008022,41,2026-06-29,1,OPEN
8023,SO-0008023,28,2024-01-15,1,PARTIAL
8024,SO-0008024,41,2023-01-02,5,OPEN
8025,SO-0008025,65,2023-05-18,6,SHIPPED
8026,SO-0008026,42,2025-02-06,1,SHIPPED
8027,SO-0008027,32,2025-05-16,11,SHIPPED
8028,SO-0008028,33,2026-05-25,10,OPEN
8029,SO-0008029,6,2026-02-25,2,SHIPPED
8030,SO-0008030,65,2026-06-30,7,OPEN
8031,SO-0008031,8,2024-04-11,1,PARTIAL
8032,SO-0008032,24,2023-06-25,7,OPEN
8033,SO-0008033,69,2025-12-27,4,SHIPPED
8034,SO-0008034,17,2023-09-09,6,SHIPPED
8035,SO-0008035,57,2025-05-01,7,PARTIAL
8036,SO-0008036,40,2026-01-11,12,SHIPPED
8037,SO-0008037,6,2026-06-11,3,PARTIAL
8038,SO-0008038,32,2023-08-01,8,PARTIAL
8039,SO-0008039,34,2024-05-22,10,SHIPPED
8040,SO-0008040,6,2023-06-13,4,OPEN
8041,SO-0008041,80,2025-12-16,3,PARTIAL
8042,SO-0008042,6,2023-11-17,9,PARTIAL
8043,SO-0008043,36,2023-04-27,5,SHIPPED
8044,SO-0008044,45,2025-07-17,8,PARTIAL
8045,SO-0008045,66,2025-02-13,10,OPEN
8046,SO-0008046,57,2023-12-31,10,SHIPPED
8047,SO-0008047,27,2023-05-24,3,OPEN
8048,SO-0008048,63,2024-04-26,5,SHIPPED
8049,SO-0008049,60,2024-01-17,7,PARTIAL
8050,SO-0008050,43,2023-12-27,11,PARTIAL
8051,SO-0008051,74,2024-10-09,6,OPEN
8052,SO-0008052,4,2023-10-17,5,SHIPPED
8053,SO-0008053,62,2026-06-10,8,PARTIAL
8054,SO-0008054,59,2023-09-12,12,SHIPPED
8055,SO-0008055,74,2023-06-01,8,PARTIAL
8056,SO-0008056,36,2024-01-14,4,PARTIAL
8057,SO-0008057,31,2025-04-15,8,PARTIAL
8058,SO-0008058,53,2024-01-17,10,PARTIAL
8059,SO-0008059,13,2024-07-10,3,SHIPPED
8060,SO-0008060,47,2024-10-17,11,OPEN
8061,SO-0008061,1,2026-01-11,2,PARTIAL
8062,SO-0008062,47,2026-01-31,10,SHIPPED
8063,SO-0008063,64,2024-08-14,6,SHIPPED
8064,SO-0008064,4,2025-08-07,7,PARTIAL
8065,SO-0008065,21,2024-04-09,2,OPEN
8066,SO-0008066,58,2025-08-08,12,OPEN
8067,SO-0008067,13,2025-11-12,3,SHIPPED
8068,SO-0008068,62,2025-01-23,12,SHIPPED
8069,SO-0008069,21,2024-05-02,2,SHIPPED
8070,SO-0008070,1,2024-05-18,5,OPEN
8071,SO-0008071,77,2026-06-16,8,OPEN
8072,SO-0008072,2,2026-08-18,11,PARTIAL
8073,SO-0008073,6,2023-12-22,1,OPEN
8074,SO-0008074,78,2024-06-30,1,PARTIAL
8075,SO-0008075,62,2026-06-24,3,SHIPPED
8076,SO-0008076,40,2024-06-17,11,SHIPPED
8077,SO-0008077,20,2025-08-13,10,PARTIAL
8078,SO-0008078,29,2023-12-11,8,PARTIAL
8079,SO-0008079,54,2024-09-24,1,SHIPPED
8080,SO-0008080,29,2025-07-17,4,OPEN
8081,SO-0008081,16,2026-04-23,2,SHIPPED
8082,SO-0008082,21,2025-04-30,2,OPEN
8083,SO-0008083,10,2024-12-16,3,SHIPPED
8084,SO-0008084,48,2025-04-02,10,SHIPPED
8085,SO-0008085,58,2023-08-19,7,SHIPPED
8086,SO-0008086,7,2023-07-15,10,SHIPPED
8087,SO-0008087,30,2023-07-30,12,SHIPPED
8088,SO-0008088,55,2023-03-06,5,OPEN
8089,SO-0008089,41,2023-09-16,5,SHIPPED
8090,SO-0008090,42,2024-05-20,3,OPEN
8091,SO-0008091,17,2024-12-13,4,SHIPPED
8092,SO-0008092,8,2026-01-01,3,SHIPPED
8093,SO-0008093,30,2024-03-06,6,SHIPPED
8094,SO-0008094,20,2025-01-09,11,SHIPPED
8095,SO-0008095,46,2026-03-01,10,SHIPPED
8096,SO-0008096,56,2023-08-28,4,SHIPPED
8097,SO-0008097,78,2024-02-10,8,PARTIAL
8098,SO-0008098,72,2025-07-12,10,SHIPPED
8099,SO-0008099,57,2023-10-28,6,SHIPPED
8100,SO-0008100,51,2024-12-18,8,SHIPPED
8101,SO-0008101,9,2026-07-12,2,SHIPPED
8102,SO-0008102,5,2025-11-24,9,OPEN
8103,SO-0008103,56,2025-11-06,4,SHIPPED
8104,SO-0008104,70,2025-11-01,5,SHIPPED
8105,SO-0008105,76,2024-11-25,6,OPEN
8106,SO-0008106,46,2025-05-05,8,SHIPPED
8107,SO-0008107,57,2025-11-16,10,SHIPPED
8108,SO-0008108,59,2023-09-30,8,SHIPPED
8109,SO-0008109,4,2023-10-15,5,OPEN
8110,SO-0008110,12,2024-01-20,8,PARTIAL
8111,SO-0008111,44,2023-05-26,12,PARTIAL
8112,SO-0008112,75,2023-09-04,4,OPEN
8113,SO-0008113,52,2026-07-08,2,SHIPPED
8114,SO-0008114,27,2026-06-03,12,SHIPPED
8115,SO-0008115,56,2025-09-27,5,OPEN
8116,SO-0008116,74,2025-06-01,8,SHIPPED
8117,SO-0008117,77,2025-08-03,10,SHIPPED
8118,SO-0008118,44,2023-11-25,3,SHIPPED
8119,SO-0008119,78,2023-06-18,6,SHIPPED
8120,SO-0008120,15,2023-04-17,1,SHIPPED
8121,SO-0008121,64,2025-04-05,9,SHIPPED
8122,SO-0008122,13,2026-04-30,11,OPEN
8123,SO-0008123,39,2026-08-03,7,SHIPPED
