BOM_LINE_ID,BOM_ID,PART_ID,QUANTITY_PER,FIND_NUMBER
13147,1315,3793,13.0000,7
13148,1315,1750,15.0000,8
13149,1315,7871,1.0000,9
13150,1315,9457,18.0000,10
13151,1316,24795,11.0000,1
13152,1316,23760,6.0000,2
13153,1316,13507,10.0000,3
13154,1316,26002,4.0000,4
13155,1316,20569,9.0000,5
13156,1316,8042,10.0000,6
13157,1316,9983,15.0000,7
13158,1316,14694,7.0000,8
13159,1316,24510,19.0000,9
13160,1316,277,2.0000,10
13161,1317,24685,3.0000,1
13162,1317,6555,10.0000,2
13163,1317,6052,16.0000,3
13164,1317,946,3.0000,4
13165,1317,628,19.0000,5
13166,1317,25011,9.0000,6
13167,1317,16743,1.0000,7
13168,1317,20644,6.0000,8
13169,1317,11201,9.0000,9
13170,1317,155,11.0000,10
13171,1318,11619,16.0000,1
13172,1318,4428,13.0000,2
13173,1318,20743,18.0000,3
13174,1318,11896,12.0000,4
13175,1318,21478,11.0000,5
13176,1318,8234,20.0000,6
13177,1318,15635,20.0000,7
13178,1318,19248,10.0000,8
13179,1318,27866,17.0000,9
13180,1318,12410,19.0000,10
13181,1319,28495,5.0000,1
13182,1319,14472,2.0000,2
13183,1319,11008,18.0000,3
13184,1319,19999,10.0000,4
13185,1319,23746,13.0000,5
13186,1319,3310,20.0000,6
13187,1319,22659,7.0000,7
13188,1319,21438,5.0000,8
13189,1319,20964,13.0000,9
13190,1319,16016,12.0000,10
13191,1320,19167,12.0000,1
13192,1320,27219,10.0000,2
13193,1320,9019,6.0000,3
13194,1320,8400,15.0000,4
13195,1320,13273,20.0000,5
13196,1320,7594,19.0000,6
13197,1320,25343,1.0000,7
13198,1320,6944,17.0000,8
13199,1320,22823,13.0000,9
13200,1320,9191,9.0000,10
13201,1321,7219,13.0000,1
13202,1321,200,19.0000,2
13203,1321,21511,11.0000,3
13204,1321,13523,14.0000,4
13205,1321,17538,14.0000,5
13206,1321,24045,13.0000,6
13207,1321,18469,16.0000,7
13208,1321,13268,12.0000,8
13209,1321,13184,8.0000,9
13210,1321,27256,6.0000,10
13211,1322,11652,8.0000,1
13212,1322,17779,9.0000,2
13213,1322,25374,1.0000,3
13214,1322,8243,13.0000,4
13215,1322,11555,17.0000,5
13216,1322,3583,6.0000,6
13217,1322,6618,8.0000,7
13218,1322,8757,10.0000,8
13219,1322,4912,12.0000,9
13220,1322,7246,14.0000,10
13221,1323,18216,9.0000,1
13222,1323,7600,8.0000,2
13223,1323,6108,13.0000,3
13224,1323,10172,12.0000,4
13225,1323,12807,3.0000,5
13226,1323,18546,4.0000,6
13227,1323,21686,14.0000,7
13228,1323,10627,20.0000,8
13229,1323,17468,3.0000,9
13230,1323,845,19.0000,10
13231,1324,13544,4.0000,1
13232,1324,6586,13.0000,2
13233,1324,20656,20.0000,3
13234,1324,27106,7.0000,4
13235,1324,22681,19.0000,5
13236,1324,26010,7.0000,6
13237,1324,18113,12.0000,7
13238,1324,9405,14.0000,8
13239,1324,25412,16.0000,9
13240,1324,16953,5.0000,10
13241,1325,15034,16.0000,1
13242,1325,1005,2.0000,2
13243,1325,3629,18.0000,3
13244,1325,28895,17.0000,4
13245,1325,21926,8.0000,5
13246,1325,16693,1.0000,6
13247,1325,29800,17.0000,7
13248,1325,26068,18.0000,8
13249,1325,26037,9.0000,9
13250,1325,19143,6.0000,10
13251,1326,14204,15.0000,1
13252,1326,28814,2.0000,2
13253,1326,19988,7.0000,3
13254,1326,8843,13.0000,4
13255,1326,11509,20.0000,5
13256,1326,16302,19.0000,6
13257,1326,13434,8.0000,7
13258,1326,6721,3.0000,8
13259,1326,12252,1.0000,9
13260,1326,19582,6.0000,10
13261,1327,7034,18.0000,1
13262,1327,17603,20.0000,2
13263,1327,9335,15.0000,3
13264,1327,938,13.0000,4
13265,1327,20411,5.0000,5
13266,1327,16020,4.0000,6
13267,1327,27057,11.0000,7
13268,1327,16182,16.0000,8
13269,1327,25190,8.0000,9
13270,1327,18921,3.0000,10
13271,1328,20741,5.0000,1
13272,1328,16024,5.0000,2
13273,1328,26529,14.0000,3
13274,1328,26686,14.0000,4
13275,1328,22921,1.0000,5
13276,1328,29506,8.0000,6
13277,1328,21875,15.0000,7
13278,1328,11378,4.0000,8
13279,1328,17828,1.0000,9
13280,1328,14381,11.0000,10
13281,1329,25529,20.0000,1
13282,1329,4366,13.0000,2
13283,1329,13619,3.0000,3
13284,1329,8597,7.0000,4
13285,1329,29451,13.0000,5
13286,1329,4272,17.0000,6
13287,1329,1002,19.0000,7
13288,1329,24826,16.0000,8
13289,1329,20404,20.0000,9
13290,1329,19261,16.0000,10
13291,1330,10212,19.0000,1
13292,1330,10514,19.0000,2
13293,1330,9420,18.0000,3
13294,1330,17576,15.0000,4
13295,1330,7795,8.0000,5
13296,1330,11850,16.0000,6
13297,1330,8512,9.0000,7
13298,1330,12770,15.0000,8
13299,1330,29240,12.0000,9
13300,1330,19042,15.0000,10
13301,1331,23286,5.0000,1
13302,1331,25154,9.0000,2
13303,1331,20647,12.0000,3
13304,1331,17693,3.0000,4
13305,1331,11682,9.0000,5
13306,1331,9444,19.0000,6
13307,1331,21847,17.0000,7
13308,1331,13654,13.0000,8
13309,1331,2593,14.0000,9
13310,1331,1325,1.0000,10
13311,1332,11734,6.0000,1
13312,1332,16193,17.0000,2
13313,1332,28070,1.0000,3
13314,1332,25032,2.0000,4
13315,1332,16308,20.0000,5
13316,1332,25482,11.0000,6
13317,1332,6836,17.0000,7
13318,1332,1865,4.0000,8
13319,1332,27934,20.0000,9
13320,1332,13700,9.0000,10
13321,1333,17786,7.0000,1
13322,1333,13686,16.0000,2
13323,1333,27333,9.0000,3
13324,1333,26008,9.0000,4
13325,1333,23467,16.0000,5
13326,1333,7677,16.0000,6
13327,1333,26756,3.0000,7
13328,1333,20733,3.0000,8
13329,1333,28184,4.0000,9
13330,1333,6518,14.0000,10
13331,1334,1738,6.0000,1
13332,1334,29644,13.0000,2
13333,1334,27980,14.0000,3
13334,1334,3598,19.0000,4
13335,1334,10496,18.0000,5
13336,1334,6106,12.0000,6
13337,1334,15973,2.0000,7
13338,1334,2045,12.0000,8
13339,1334,21994,18.0000,9
13340,1334,4528,18.0000,10
13341,1335,22133,20.0000,1
13342,1335,12217,8.0000,2
13343,1335,19841,18.0000,3
13344,1335,4416,4.0000,4
13345,1335,28480,3.0000,5
13346,1335,978,2.0000,6
13347,1335,11748,9.0000,7
13348,1335,12870,6.0000,8
13349,1335,13225,4.0000,9
13350,1335,9109,20.0000,10
13351,1336,7069,8.0000,1
13352,1336,26793,13.0000,2
13353,1336,9641,15.0000,3
13354,1336,12355,8.0000,4
13355,1336,1799,7.0000,5
13356,1336,13726,7.0000,6
13357,1336,29124,1.0000,7
13358,1336,23775,13.0000,8
13359,1336,9076,5.0000,9
13360,1336,28542,18.0000,10
13361,1337,1857,6.0000,1
13362,1337,22918,4.0000,2
13363,1337,26691,1.0000,3
13364,1337,5719,1.0000,4
13365,1337,9078,10.0000,5
13366,1337,14755,8.0000,6
13367,1337,3463,18.0000,7
13368,1337,20121,18.0000,8
13369,1337,7583,15.0000,9
13370,1337,24756,8.0000,10
13371,1338,19858,18.0000,1
13372,1338,21992,15.0000,2
13373,1338,23573,17.0000,3
13374,1338,2526,6.0000,4
13375,1338,4684,3.0000,5
13376,1338,15271,17.0000,6
13377,1338,11460,4.0000,7
13378,1338,686,10.0000,8
13379,1338,4185,9.0000,9
13380,1338,133,10.0000,10
13381,1339,22841,19.0000,1
13382,1339,19872,2.0000,2
13383,1339,1234,8.0000,3
13384,1339,8028,5.0000,4
13385,1339,26999,18.0000,5
13386,1339,13052,9.0000,6
13387,1339,15620,17.0000,7
13388,1339,21263,2.0000,8
13389,1339,18121,5.0000,9
13390,1339,10417,16.0000,10
13391,1340,5166,18.0000,1
13392,1340,12592,20.0000,2
13393,1340,2114,12.0000,3
13394,1340,28904,19.0000,4
13395,1340,25189,17.0000,5
13396,1340,1823,11.0000,6
13397,1340,13190,2.0000,7
13398,1340,11323,7.0000,8
13399,1340,21426,11.0000,9
13400,1340,10580,7.0000,10
13401,1341,6330,7.0000,1
13402,1341,22339,16.0000,2
13403,1341,3372,8.0000,3
13404,1341,21112,17.0000,4
13405,1341,3501,4.0000,5
13406,1341,16419,13.0000,6
13407,1341,15951,4.0000,7
13408,1341,16934,11.0000,8
13409,1341,16237,7.0000,9
13410,1341,4721,7.0000,10
13411,1342,3754,4.0000,1
13412,1342,12295,20.0000,2
13413,1342,11060,8.0000,3
13414,1342,17639,4.0000,4
13415,1342,17247,4.0000,5
13416,1342,21417,5.0000,6
13417,1342,17432,14.0000,7
13418,1342,15252,17.0000,8
13419,1342,19530,12.0000,9
13420,1342,17785,20.0000,10
13421,1343,18183,6.0000,1
13422,1343,11943,17.0000,2
13423,1343,27881,7.0000,3
13424,1343,23328,14.0000,4
13425,1343,18484,10.0000,5
13426,1343,27586,10.0000,6
13427,1343,13198,7.0000,7
13428,1343,6608,4.0000,8
13429,1343,26374,20.0000,9
13430,1343,10150,2.0000,10
13431,1344,23510,7.0000,1
13432,1344,19276,10.0000,2
13433,1344,1461,8.0000,3
13434,1344,4198,5.0000,4
13435,1344,25574,4.0000,5
13436,1344,319,7.0000,6
13437,1344,13984,2.0000,7
13438,1344,4830,10.0000,8
13439,1344,14546,12.0000,9
13440,1344,27757,18.0000,10
13441,1345,11755,4.0000,1
13442,1345,23765,7.0000,2
13443,1345,25441,12.0000,3
13444,1345,5909,5.0000,4
13445,1345,2093,17.0000,5
13446,1345,14038,11.0000,6
13447,1345,20696,20.0000,7
13448,1345,10918,13.0000,8
13449,1345,13566,11.0000,9
13450,1345,2329,19.0000,10
13451,1346,3408,20.0000,1
13452,1346,7594,2.0000,2
13453,1346,25105,17.0000,3
13454,1346,7477,2.0000,4
13455,1346,28240,19.0000,5
13456,1346,24971,12.0000,6
13457,1346,14755,2.0000,7
13458,1346,29425,2.0000,8
13459,1346,17550,8.0000,9
13460,1346,23708,11.0000,10
13461,1347,27093,15.0000,1
13462,1347,29343,15.0000,2
13463,1347,9516,2.0000,3
13464,1347,19726,19.0000,4
13465,1347,27299,9.0000,5
13466,1347,18470,14.0000,6
13467,1347,9414,16.0000,7
13468,1347,18315,20.0000,8
13469,1347,1795,18.0000,9
13470,1347,278,16.0000,10
13471,1348,25167,20.0000,1
13472,1348,8082,17.0000,2
13473,1348,16707,15.0000,3
13474,1348,26611,9.0000,4
13475,1348,2966,2.0000,5
13476,1348,14703,13.0000,6
13477,1348,7013,11.0000,7
13478,1348,19261,13.0000,8
13479,1348,1769,18.0000,9
13480,1348,29556,2.0000,10
13481,1349,12860,13.0000,1
13482,1349,19691,8.0000,2
13483,1349,4361,13.0000,3
13484,1349,21372,7.0000,4
13485,1349,26259,5.0000,5
13486,1349,26666,13.0000,6
13487,1349,23722,18.0000,7
13488,1349,232,2.0000,8
13489,1349,10639,14.0000,9
13490,1349,16234,20.0000,10
13491,1350,15288,1.0000,1
13492,1350,14074,19.0000,2
13493,1350,26994,4.0000,3
13494,1350,20331,3.0000,4
13495,1350,4915,3.0000,5
13496,1350,1052,6.0000,6
13497,1350,2469,9.0000,7
13498,1350,992,13.0000,8
13499,1350,18855,8.0000,9
13500,1350,20257,10.0000,10
13501,1351,28706,11.0000,1
13502,1351,15763,4.0000,2
13503,1351,16513,12.0000,3
13504,1351,26293,13.0000,4
13505,1351,24112,3.0000,5
13506,1351,4207,12.0000,6
13507,1351,11651,5.0000,7
13508,1351,15290,5.0000,8
13509,1351,20682,15.0000,9
13510,1351,5589,2.0000,10
13511,1352,14269,4.0000,1
13512,1352,26436,17.0000,2
13513,1352,8256,9.0000,3
13514,1352,29294,19.0000,4
13515,1352,7004,5.0000,5
13516,1352,19363,12.0000,6
13517,1352,23467,10.0000,7
13518,1352,1326,9.0000,8
13519,1352,4570,3.0000,9
13520,1352,25290,5.0000,10
13521,1353,5312,14.0000,1
13522,1353,237,3.0000,2
13523,1353,5778,7.0000,3
13524,1353,4387,3.0000,4
13525,1353,25955,19.0000,5
13526,1353,12143,2.0000,6
13527,1353,13326,19.0000,7
13528,1353,4150,3.0000,8
13529,1353,13541,17.0000,9
13530,1353,7064,5.0000,10
13531,1354,2335,20.0000,1
13532,1354,8608,8.0000,2
13533,1354,2983,1.0000,3
13534,1354,11868,12.0000,4
13535,1354,20659,6.0000,5
13536,1354,19650,10.0000,6
13537,1354,15212,14.0000,7
13538,1354,11523,10.0000,8
13539,1354,18169,3.0000,9
13540,1354,20554,3.0000,10
13541,1355,2732,16.0000,1
13542,1355,21624,12.0000,2
13543,1355,6049,9.0000,3
13544,1355,2584,15.0000,4
13545,1355,19063,9.0000,5
13546,1355,20205,9.0000,6
13547,1355,4196,10.0000,7
13548,1355,23726,8.0000,8
13549,1355,3827,17.0000,9
13550,1355,984,17.0000,10
13551,1356,10269,9.0000,1
13552,1356,12189,10.0000,2
13553,1356,26548,1.0000,3
13554,1356,19152,13.0000,4
13555,1356,3406,5.0000,5
13556,1356,23665,1.0000,6
13557,1356,13082,9.0000,7
13558,1356,15322,17.0000,8
13559,1356,19776,9.0000,9
13560,1356,7152,12.0000,10
13561,1357,24659,13.0000,1
13562,1357,22000,13.0000,2
13563,1357,236,19.0000,3
13564,1357,7294,12.0000,4
13565,1357,777,11.0000,5
13566,1357,15968,12.0000,6
13567,1357,1362,8.0000,7
13568,1357,11225,11.0000,8
13569,1357,8048,7.0000,9
13570,1357,13892,18.0000,10
13571,1358,28215,17.0000,1
13572,1358,26372,13.0000,2
13573,1358,22785,5.0000,3
13574,1358,23796,6.0000,4
13575,1358,70,12.0000,5
13576,1358,25463,20.0000,6
13577,1358,209,16.0000,7
13578,1358,16117,3.0000,8
13579,1358,10505,10.0000,9
13580,1358,8889,19.0000,10
13581,1359,8351,9.0000,1
13582,1359,3256,15.0000,2
13583,1359,29492,15.0000,3
13584,1359,27469,15.0000,4
13585,1359,2562,15.0000,5
13586,1359,26695,13.0000,6
13587,1359,21278,18.0000,7
13588,1359,20340,7.0000,8
13589,1359,3837,14.0000,9
13590,1359,20019,16.0000,10
13591,1360,27641,20.0000,1
13592,1360,14801,11.0000,2
13593,1360,13402,16.0000,3
13594,1360,2125,13.0000,4
13595,1360,19138,1.0000,5
13596,1360,24632,9.0000,6
13597,1360,11885,15.0000,7
13598,1360,9365,1.0000,8
13599,1360,6771,7.0000,9
13600,1360,14957,6.0000,10
13601,1361,17302,6.0000,1
13602,1361,19035,16.0000,2
13603,1361,25624,4.0000,3
13604,1361,1104,5.0000,4
13605,1361,717,4.0000,5
13606,1361,3294,8.0000,6
13607,1361,7154,20.0000,7
13608,1361,9140,6.0000,8
13609,1361,22728,5.0000,9
13610,1361,21249,4.0000,10
13611,1362,19273,19.0000,1
13612,1362,21933,6.0000,2
13613,1362,4061,14.0000,3
13614,1362,25941,18.0000,4
13615,1362,10067,2.0000,5
13616,1362,10908,17.0000,6
13617,1362,1227,9.0000,7
13618,1362,5819,3.0000,8
13619,1362,26449,14.0000,9
13620,1362,2692,18.0000,10
13621,1363,26318,16.0000,1
13622,1363,17880,7.0000,2
13623,1363,10672,4.0000,3
13624,1363,963,3.0000,4
13625,1363,18412,15.0000,5
13626,1363,25501,4.0000,6
13627,1363,2154,1.0000,7
13628,1363,27181,19.0000,8
13629,1363,5733,4.0000,9
13630,1363,23987,1.0000,10
13631,1364,17198,18.0000,1
13632,1364,5320,3.0000,2
13633,1364,15283,18.0000,3
13634,1364,25739,14.0000,4
13635,1364,18042,7.0000,5
13636,1364,2558,6.0000,6
13637,1364,5106,12.0000,7
13638,1364,1749,12.0000,8
13639,1364,9581,16.0000,9
13640,1364,11995,2.0000,10
13641,1365,16264,3.0000,1
13642,1365,6642,3.0000,2
13643,1365,19107,12.0000,3
13644,1365,16315,17.0000,4
13645,1365,15554,1.0000,5
13646,1365,14710,3.0000,6
13647,1365,24374,14.0000,7
13648,1365,26032,4.0000,8
13649,1365,18670,19.0000,9
13650,1365,8609,1.0000,10
13651,1366,15579,10.0000,1
13652,1366,13283,14.0000,2
13653,1366,20795,1.0000,3
13654,1366,15088,18.0000,4
13655,1366,29795,16.0000,5
13656,1366,1748,3.0000,6
13657,1366,20086,13.0000,7
13658,1366,6573,11.0000,8
13659,1366,11893,3.0000,9
13660,1366,23666,10.0000,10
13661,1367,15756,16.0000,1
13662,1367,13007,6.0000,2
13663,1367,29335,2.0000,3
13664,1367,11382,4.0000,4
13665,1367,5227,20.0000,5
13666,1367,18011,3.0000,6
13667,1367,24047,2.0000,7
13668,1367,11849,18.0000,8
13669,1367,28565,19.0000,9
13670,1367,16572,15.0000,10
13671,1368,12313,16.0000,1
13672,1368,22658,18.0000,2
13673,1368,8659,15.0000,3
13674,1368,22135,16.0000,4
13675,1368,776,1.0000,5
13676,1368,779,12.0000,6
13677,1368,23643,10.0000,7
13678,1368,17666,7.0000,8
13679,1368,19994,16.0000,9
13680,1368,18234,8.0000,10
13681,1369,22736,20.0000,1
13682,1369,5050,10.0000,2
13683,1369,14279,18.0000,3
13684,1369,16198,3.0000,4
13685,1369,13592,1.0000,5
13686,1369,5563,14.0000,6
13687,1369,7439,3.0000,7
13688,1369,8447,10.0000,8
13689,1369,27538,14.0000,9
13690,1369,10255,5.0000,10
13691,1370,4510,6.0000,1
13692,1370,26805,6.0000,2
13693,1370,7933,7.0000,3
13694,1370,9404,4.0000,4
13695,1370,6934,13.0000,5
13696,1370,18542,16.0000,6
13697,1370,12292,8.0000,7
13698,1370,4125,14.0000,8
13699,1370,12511,17.0000,9
13700,1370,8306,3.0000,10
13701,1371,28477,6.0000,1
13702,1371,24398,8.0000,2
13703,1371,5818,13.0000,3
13704,1371,17625,18.0000,4
13705,1371,9912,17.0000,5
13706,1371,11053,5.0000,6
13707,1371,4449,10.0000,7
13708,1371,23458,11.0000,8
13709,1371,23878,14.0000,9
13710,1371,13519,1.0000,10
13711,1372,15298,17.0000,1
13712,1372,3680,4.0000,2
13713,1372,237,18.0000,3
13714,1372,10771,15.0000,4
13715,1372,86,2.0000,5
13716,1372,4873,6.0000,6
13717,1372,5988,17.0000,7
13718,1372,7811,9.0000,8
13719,1372,15134,5.0000,9
13720,1372,24853,2.0000,10
13721,1373,8452,4.0000,1
13722,1373,5844,2.0000,2
13723,1373,20615,9.0000,3
13724,1373,15616,12.0000,4
13725,1373,10269,18.0000,5
13726,1373,12758,20.0000,6
13727,1373,2487,2.0000,7
13728,1373,12381,3.0000,8
13729,1373,2075,8.0000,9
13730,1373,24826,15.0000,10
13731,1374,7984,11.0000,1
13732,1374,19464,18.0000,2
13733,1374,25791,14.0000,3
13734,1374,14338,12.0000,4
13735,1374,10865,3.0000,5
13736,1374,25522,13.0000,6
13737,1374,5650,20.0000,7
13738,1374,4373,20.0000,8
13739,1374,23312,4.0000,9
13740,1374,18632,19.0000,10
13741,1375,19115,12.0000,1
13742,1375,23588,5.0000,2
13743,1375,20153,1.0000,3
13744,1375,5500,18.0000,4
13745,1375,14372,4.0000,5
13746,1375,9555,10.0000,6
13747,1375,20187,5.0000,7
13748,1375,21647,10.0000,8
13749,1375,15270,12.0000,9
13750,1375,22278,5.0000,10
13751,1376,8946,18.0000,1
13752,1376,19192,13.0000,2
13753,1376,2074,19.0000,3
13754,1376,6896,18.0000,4
13755,1376,11832,5.0000,5
13756,1376,21297,10.0000,6
13757,1376,20055,5.0000,7
13758,1376,5924,12.0000,8
13759,1376,4686,13.0000,9
13760,1376,20318,11.0000,10
13761,1377,13614,9.0000,1
13762,1377,1950,13.0000,2
13763,1377,22893,9.0000,3
13764,1377,17,17.0000,4
13765,1377,4925,1.0000,5
13766,1377,2890,8.0000,6
13767,1377,21163,20.0000,7
13768,1377,23771,13.0000,8
13769,1377,13974,1.0000,9
13770,1377,3462,13.0000,10
13771,1378,22920,16.0000,1
13772,1378,26547,20.0000,2
13773,1378,21522,10.0000,3
13774,1378,13853,11.0000,4
13775,1378,8956,13.0000,5
13776,1378,6814,8.0000,6
13777,1378,22317,10.0000,7
13778,1378,21454,10.0000,8
13779,1378,28239,14.0000,9
13780,1378,24527,4.0000,10
13781,1379,27802,3.0000,1
13782,1379,11924,14.0000,2
13783,1379,6004,8.0000,3
13784,1379,1708,20.0000,4
13785,1379,20186,9.0000,5
13786,1379,16587,2.0000,6
13787,1379,19940,20.0000,7
13788,1379,4404,8.0000,8
13789,1379,10644,17.0000,9
13790,1379,7969,11.0000,10
13791,1380,11457,1.0000,1
13792,1380,18402,11.0000,2
13793,1380,23634,11.0000,3
13794,1380,20485,7.0000,4
13795,1380,16989,5.0000,5
13796,1380,17053,1.0000,6
13797,1380,4881,2.0000,7
13798,1380,10070,6.0000,8
13799,1380,11503,2.0000,9
13800,1380,18366,1.0000,10
13801,1381,23789,1.0000,1
13802,1381,7987,13.0000,2
13803,1381,11560,19.0000,3
13804,1381,24582,11.0000,4
13805,1381,15121,2.0000,5
13806,1381,26826,8.0000,6
13807,1381,4696,4.0000,7
13808,1381,8514,9.0000,8
13809,1381,8490,6.0000,9
13810,1381,21494,18.0000,10
13811,1382,29194,10.0000,1
13812,1382,13596,18.0000,2
13813,1382,9060,17.0000,3
13814,1382,28470,19.0000,4
13815,1382,28855,16.0000,5
13816,1382,27332,7.0000,6
13817,1382,22452,3.0000,7
13818,1382,12974,10.0000,8
13819,1382,14926,6.0000,9
13820,1382,16862,19.0000,10
13821,1383,22043,19.0000,1
13822,1383,10465,19.0000,2
13823,1383,7034,15.0000,3
13824,1383,18883,3.0000,4
13825,1383,18982,19.0000,5
13826,1383,1412,10.0000,6
13827,1383,10560,4.0000,7
13828,1383,29686,6.0000,8
13829,1383,2192,18.0000,9
13830,1383,7017,3.0000,10
13831,1384,15659,6.0000,1
13832,1384,17815,9.0000,2
13833,1384,12107,18.0000,3
13834,1384,1139,15.0000,4
13835,1384,1595,6.0000,5
13836,1384,17624,1.0000,6
13837,1384,17896,20.0000,7
13838,1384,25725,11.0000,8
13839,1384,3594,3.0000,9
13840,1384,28795,14.0000,10
13841,1385,18701,9.0000,1
13842,1385,18005,9.0000,2
13843,1385,15196,7.0000,3
13844,1385,5327,17.0000,4
13845,1385,6974,18.0000,5
13846,1385,14419,16.0000,6
13847,1385,24007,1.0000,7
13848,1385,27208,19.0000,8
13849,1385,18682,16.0000,9
13850,1385,3484,4.0000,10
13851,1386,12919,8.0000,1
13852,1386,8830,19.0000,2
13853,1386,10148,11.0000,3
13854,1386,2497,8.0000,4
13855,1386,1735,4.0000,5
13856,1386,24111,17.0000,6
13857,1386,25643,2.0000,7
13858,1386,8693,3.0000,8
13859,1386,20823,7.0000,9
13860,1386,6035,1.0000,10
13861,1387,9825,5.0000,1
13862,1387,12665,13.0000,2
13863,1387,25006,10.0000,3
13864,1387,4821,19.0000,4
13865,1387,27147,5.0000,5
13866,1387,20362,14.0000,6
13867,1387,25651,7.0000,7
13868,1387,16236,13.0000,8
13869,1387,17301,4.0000,9
13870,1387,15624,4.0000,10
13871,1388,15755,2.0000,1
13872,1388,871,10.0000,2
13873,1388,4828,19.0000,3
13874,1388,10615,10.0000,4
13875,1388,12251,12.0000,5
13876,1388,15279,2.0000,6
13877,1388,9355,19.0000,7
13878,1388,1577,10.0000,8
13879,1388,11036,12.0000,9
13880,1388,29890,10.0000,10
13881,1389,18290,12.0000,1
13882,1389,1762,16.0000,2
13883,1389,21123,20.0000,3
13884,1389,16622,16.0000,4
13885,1389,29611,17.0000,5
13886,1389,6383,2.0000,6
13887,1389,775,15.0000,7
13888,1389,27136,6.0000,8
13889,1389,28533,10.0000,9
13890,1389,8025,1.0000,10
13891,1390,24972,3.0000,1
13892,1390,13306,3.0000,2
13893,1390,27707,4.0000,3
13894,1390,823,12.0000,4
13895,1390,23864,6.0000,5
13896,1390,29430,19.0000,6
13897,1390,16533,20.0000,7
13898,1390,21822,2.0000,8
13899,1390,15458,16.0000,9
13900,1390,13786,17.0000,10
13901,1391,1780,3.0000,1
13902,1391,9621,2.0000,2
13903,1391,12145,14.0000,3
13904,1391,8822,19.0000,4
13905,1391,28644,2.0000,5
13906,1391,17931,13.0000,6
13907,1391,13321,4.0000,7
13908,1391,453,7.0000,8
13909,1391,16907,20.0000,9
13910,1391,19324,6.0000,10
13911,1392,20448,13.0000,1
13912,1392,27705,20.0000,2
13913,1392,16816,10.0000,3
13914,1392,1998,17.0000,4
13915,1392,12629,14.0000,5
13916,1392,8030,10.0000,6
13917,1392,5932,3.0000,7
13918,1392,27455,20.0000,8
13919,1392,5759,14.0000,9
13920,1392,14212,11.0000,10
13921,1393,25465,19.0000,1
13922,1393,10863,18.0000,2
13923,1393,22328,3.0000,3
13924,1393,19423,8.0000,4
13925,1393,1644,5.0000,5
13926,1393,9926,17.0000,6
13927,1393,10216,3.0000,7
13928,1393,11123,10.0000,8
13929,1393,22054,1.0000,9
13930,1393,23667,11.0000,10
13931,1394,6823,17.0000,1
13932,1394,3332,18.0000,2
13933,1394,25864,7.0000,3
13934,1394,19513,14.0000,4
13935,1394,12347,5.0000,5
13936,1394,6570,10.0000,6
13937,1394,11928,11.0000,7
13938,1394,27106,16.0000,8
13939,1394,9290,14.0000,9
13940,1394,6545,1.0000,10
13941,1395,17522,13.0000,1
13942,1395,628,19.0000,2
13943,1395,12825,19.0000,3
13944,1395,633,1.0000,4
13945,1395,26379,6.0000,5
13946,1395,6571,5.0000,6
13947,1395,24835,6.0000,7
13948,1395,7681,7.0000,8
13949,1395,20161,4.0000,9
13950,1395,19499,4.0000,10
13951,1396,22680,17.0000,1
13952,1396,15805,3.0000,2
13953,1396,601,13.0000,3
13954,1396,7970,9.0000,4
13955,1396,5219,9.0000,5
13956,1396,21731,15.0000,6
13957,1396,20825,10.0000,7
13958,1396,27849,11.0000,8
13959,1396,11090,5.0000,9
13960,1396,17453,1.0000,10
13961,1397,7200,8.0000,1
13962,1397,6039,2.0000,2
13963,1397,29719,16.0000,3
13964,1397,26636,5.0000,4
13965,1397,22629,13.0000,5
13966,1397,17566,16.0000,6
13967,1397,23195,2.0000,7
13968,1397,17209,3.0000,8
13969,1397,7751,18.0000,9
13970,1397,22427,2.0000,10
13971,1398,10710,6.0000,1
13972,1398,23289,12.0000,2
13973,1398,23230,20.0000,3
13974,1398,28937,1.0000,4
13975,1398,12826,6.0000,5
13976,1398,17857,3.0000,6
13977,1398,19731,3.0000,7
13978,1398,5525,6.0000,8
13979,1398,24350,19.0000,9
13980,1398,22402,9.0000,10
13981,1399,19791,3.0000,1
13982,1399,3287,4.0000,2
13983,1399,19699,13.0000,3
13984,1399,11089,10.0000,4
13985,1399,25467,16.0000,5
13986,1399,1090,2.0000,6
13987,1399,13547,2.0000,7
13988,1399,26921,6.0000,8
13989,1399,9574,15.0000,9
13990,1399,17932,2.0000,10
13991,1400,24309,13.0000,1
13992,1400,10708,16.0000,2
13993,1400,29619,12.0000,3
13994,1400,21270,3.0000,4
13995,1400,16585,12.0000,5
13996,1400,26146,6.0000,6
13997,1400,6810,12.0000,7
13998,1400,4471,9.0000,8
13999,1400,5374,9.0000,9
14000,1400,2264,6.0000,10
14001,1401,26267,14.0000,1
14002,1401,22848,2.0000,2
14003,1401,629,18.0000,3
14004,1401,13918,18.0000,4
14005,1401,23416,12.0000,5
14006,1401,9750,4.0000,6
14007,1401,22066,6.0000,7
14008,1401,7669,11.0000,8
14009,1401,1503,7.0000,9
14010,1401,18820,10.0000,10
14011,1402,29877,9.0000,1
14012,1402,22151,17.0000,2
14013,1402,2477,7.0000,3
14014,1402,3559,5.0000,4
14015,1402,21410,20.0000,5
14016,1402,16581,19.0000,6
14017,1402,15745,9.0000,7
14018,1402,4109,13.0000,8
14019,1402,16263,19.0000,9
14020,1402,6310,13.0000,10
