PART_ID,PART_NUMBER,PART_NAME,COMMODITY_ID,SUB_COMMODITY_ID,UOM_CODE,UNIT_COST_USD,WEIGHT_KG,LIFECYCLE_STATUS,IS_SYNTHETIC
22895,P-022895,SolderPaste-22895,7,21,EA,291.11,9.823,ACTIVE,True
22896,P-022896,MCU-22896,3,9,EA,101.67,4.329,ACTIVE,True
22897,P-022897,DRAM-22897,5,15,EA,126.83,1.593,ACTIVE,True
22898,P-022898,OpAmp-22898,11,33,EA,169.65,9.123,ACTIVE,True
22899,P-022899,Resistor-22899,12,36,EA,399.74,1.425,ACTIVE,True
22900,P-022900,Capacitor-22900,8,23,EA,52.32,6.643,ACTIVE,True
22901,P-022901,Inductor-22901,12,34,EA,327.74,3.156,ACTIVE,True
22902,P-022902,Connector-22902,1,3,EA,65.72,9.948,ACTIVE,True
22903,P-022903,PCB-22903,9,25,EA,263.00,6.910,ACTIVE,True
22904,P-022904,Enclosure-22904,6,17,EA,384.52,4.991,ACTIVE,True
22905,P-022905,Heatsink-22905,2,4,EA,434.04,5.575,ACTIVE,True
22906,P-022906,LED-22906,11,31,EA,426.94,0.603,ACTIVE,True
22907,P-022907,Converter-22907,7,19,EA,402.93,4.987,ACTIVE,True
22908,P-022908,TempSensor-22908,1,1,EA,372.85,1.448,ACTIVE,True
22909,P-022909,Cable-22909,3,9,EA,87.71,0.101,ACTIVE,True
22910,P-022910,Aluminum-22910,10,30,EA,191.57,6.398,NRND,True
22911,P-022911,SolderPaste-22911,1,3,EA,316.02,8.179,ACTIVE,True
22912,P-022912,MCU-22912,1,1,EA,13.14,9.780,ACTIVE,True
22913,P-022913,DRAM-22913,11,31,EA,154.41,4.270,ACTIVE,True
22914,P-022914,OpAmp-22914,11,32,EA,245.24,2.961,ACTIVE,True
22915,P-022915,Resistor-22915,6,16,EA,54.14,9.310,ACTIVE,True
22916,P-022916,Capacitor-22916,7,20,EA,192.02,6.793,ACTIVE,True
22917,P-022917,Inductor-22917,9,25,EA,219.89,0.180,ACTIVE,True
22918,P-022918,Connector-22918,6,17,EA,137.01,9.317,ACTIVE,True
22919,P-022919,PCB-22919,5,14,EA,339.00,4.977,ACTIVE,True
22920,P-022920,Enclosure-22920,2,5,EA,406.15,6.524,ACTIVE,True
22921,P-022921,Heatsink-22921,5,14,EA,394.07,3.504,ACTIVE,True
22922,P-022922,LED-22922,7,19,EA,102.17,2.567,ACTIVE,True
22923,P-022923,Converter-22923,12,34,EA,349.09,5.695,ACTIVE,True
22924,P-022924,TempSensor-22924,8,24,EA,465.30,0.736,ACTIVE,True
22925,P-022925,Cable-22925,11,32,EA,398.76,2.436,ACTIVE,True
22926,P-022926,Aluminum-22926,10,28,EA,444.34,8.903,ACTIVE,True
22927,P-022927,SolderPaste-22927,5,13,EA,198.25,9.623,NRND,True
22928,P-022928,MCU-22928,4,12,EA,100.41,8.829,ACTIVE,True
22929,P-022929,DRAM-22929,7,20,EA,457.07,4.115,ACTIVE,True
22930,P-022930,OpAmp-22930,9,25,EA,111.21,5.472,ACTIVE,True
22931,P-022931,Resistor-22931,5,14,EA,336.21,0.803,ACTIVE,True
22932,P-022932,Capacitor-22932,3,9,EA,110.85,2.837,ACTIVE,True
22933,P-022933,Inductor-22933,12,36,EA,492.75,3.340,ACTIVE,True
22934,P-022934,Connector-22934,2,5,EA,149.97,2.484,ACTIVE,True
22935,P-022935,PCB-22935,1,2,EA,390.39,5.471,ACTIVE,True
22936,P-022936,Enclosure-22936,12,36,EA,442.32,9.720,ACTIVE,True
22937,P-022937,Heatsink-22937,5,15,EA,350.39,1.746,ACTIVE,True
22938,P-022938,LED-22938,6,17,EA,343.16,9.108,NRND,True
22939,P-022939,Converter-22939,5,15,EA,482.83,9.052,ACTIVE,True
22940,P-022940,TempSensor-22940,8,22,EA,122.25,4.176,ACTIVE,True
22941,P-022941,Cable-22941,2,5,EA,446.22,7.878,ACTIVE,True
22942,P-022942,Aluminum-22942,2,4,EA,470.24,8.278,ACTIVE,True
22943,P-022943,SolderPaste-22943,9,27,EA,346.92,9.314,ACTIVE,True
22944,P-022944,MCU-22944,8,23,EA,182.61,4.452,ACTIVE,True
22945,P-022945,DRAM-22945,5,14,EA,187.39,5.286,ACTIVE,True
22946,P-022946,OpAmp-22946,4,10,EA,365.64,4.980,ACTIVE,True
22947,P-022947,Resistor-22947,7,20,EA,82.30,9.500,ACTIVE,True
22948,P-022948,Capacitor-22948,8,24,EA,475.21,2.301,ACTIVE,True
22949,P-022949,Inductor-22949,2,5,EA,243.66,1.785,NRND,True
22950,P-022950,Connector-22950,5,13,EA,159.35,3.361,ACTIVE,True
22951,P-022951,PCB-22951,9,26,EA,490.19,6.771,ACTIVE,True
22952,P-022952,Enclosure-22952,11,33,EA,209.11,4.295,ACTIVE,True
22953,P-022953,Heatsink-22953,9,27,EA,118.06,6.548,ACTIVE,True
22954,P-022954,LED-22954,12,35,EA,157.19,8.041,ACTIVE,True
22955,P-022955,Converter-22955,7,19,EA,360.97,8.412,ACTIVE,True
22956,P-022956,TempSensor-22956,5,15,EA,360.78,2.427,ACTIVE,True
22957,P-022957,Cable-22957,9,26,EA,253.14,8.168,ACTIVE,True
22958,P-022958,Aluminum-22958,4,12,EA,293.44,2.944,ACTIVE,True
22959,P-022959,SolderPaste-22959,5,15,EA,253.84,1.317,ACTIVE,True
22960,P-022960,MCU-22960,8,23,EA,462.62,5.712,ACTIVE,True
22961,P-022961,DRAM-22961,10,29,EA,340.25,6.022,ACTIVE,True
22962,P-022962,OpAmp-22962,3,9,EA,37.93,6.632,ACTIVE,True
22963,P-022963,Resistor-22963,9,27,EA,88.75,3.641,ACTIVE,True
22964,P-022964,Capacitor-22964,1,2,EA,78.40,4.767,ACTIVE,True
22965,P-022965,Inductor-22965,10,30,EA,150.36,4.864,ACTIVE,True
22966,P-022966,Connector-22966,2,4,EA,140.64,2.752,ACTIVE,True
22967,P-022967,PCB-22967,12,34,EA,446.48,9.326,ACTIVE,True
22968,P-022968,Enclosure-22968,8,22,EA,409.63,1.192,ACTIVE,True
22969,P-022969,Heatsink-22969,6,16,EA,367.35,9.929,ACTIVE,True
22970,P-022970,LED-22970,7,19,EA,297.65,1.166,ACTIVE,True
22971,P-022971,Converter-22971,8,23,EA,331.94,7.817,ACTIVE,True
22972,P-022972,TempSensor-22972,2,4,EA,426.66,9.855,ACTIVE,True
22973,P-022973,Cable-22973,10,28,EA,351.64,3.949,ACTIVE,True
22974,P-022974,Aluminum-22974,5,14,EA,252.79,2.739,ACTIVE,True
22975,P-022975,SolderPaste-22975,3,9,EA,180.22,8.573,ACTIVE,True
22976,P-022976,MCU-22976,7,21,EA,281.43,3.664,ACTIVE,True
22977,P-022977,DRAM-22977,3,8,EA,313.32,1.965,ACTIVE,True
22978,P-022978,OpAmp-22978,5,15,EA,34.47,4.169,ACTIVE,True
22979,P-022979,Resistor-22979,9,25,EA,196.35,8.732,ACTIVE,True
22980,P-022980,Capacitor-22980,10,29,EA,323.24,1.699,ACTIVE,True
22981,P-022981,Inductor-22981,6,17,EA,354.07,8.584,ACTIVE,True
22982,P-022982,Connector-22982,4,12,EA,455.23,3.162,ACTIVE,True
22983,P-022983,PCB-22983,2,5,EA,227.92,3.102,ACTIVE,True
22984,P-022984,Enclosure-22984,12,35,EA,213.07,4.213,ACTIVE,True
22985,P-022985,Heatsink-22985,8,23,EA,40.09,7.435,ACTIVE,True
22986,P-022986,LED-22986,9,25,EA,253.60,2.707,ACTIVE,True
22987,P-022987,Converter-22987,12,36,EA,478.95,6.676,ACTIVE,True
22988,P-022988,TempSensor-22988,12,36,EA,189.63,2.499,ACTIVE,True
22989,P-022989,Cable-22989,9,27,EA,303.30,8.455,ACTIVE,True
22990,P-022990,Aluminum-22990,7,21,EA,129.79,8.422,EOL,True
22991,P-022991,SolderPaste-22991,5,14,EA,369.71,4.056,ACTIVE,True
22992,P-022992,MCU-22992,7,20,EA,196.77,1.156,ACTIVE,True
22993,P-022993,DRAM-22993,5,13,EA,15.16,9.243,ACTIVE,True
22994,P-022994,OpAmp-22994,3,9,EA,463.72,3.975,ACTIVE,True
22995,P-022995,Resistor-22995,12,36,EA,499.99,5.876,ACTIVE,True
22996,P-022996,Capacitor-22996,7,20,EA,4.11,4.610,ACTIVE,True
22997,P-022997,Inductor-22997,1,3,EA,18.63,4.294,ACTIVE,True
22998,P-022998,Connector-22998,7,20,EA,414.22,6.889,ACTIVE,True
22999,P-022999,PCB-22999,11,33,EA,323.74,4.371,ACTIVE,True
23000,P-023000,Enclosure-23000,6,17,EA,3.99,0.136,ACTIVE,True
23001,P-023001,Heatsink-23001,6,17,EA,4.28,3.539,ACTIVE,True
23002,P-023002,LED-23002,7,20,EA,480.79,6.127,ACTIVE,True
23003,P-023003,Converter-23003,11,33,EA,203.74,7.351,ACTIVE,True
23004,P-023004,TempSensor-23004,4,12,EA,40.87,9.680,ACTIVE,True
23005,P-023005,Cable-23005,8,23,EA,227.55,2.994,ACTIVE,True
23006,P-023006,Aluminum-23006,3,7,EA,436.57,8.378,ACTIVE,True
23007,P-023007,SolderPaste-23007,9,26,EA,316.83,6.769,ACTIVE,True
23008,P-023008,MCU-23008,7,19,EA,25.13,8.183,ACTIVE,True
23009,P-023009,DRAM-23009,10,29,EA,322.90,8.570,ACTIVE,True
23010,P-023010,OpAmp-23010,8,23,EA,477.81,5.297,ACTIVE,True
23011,P-023011,Resistor-23011,4,10,EA,409.86,3.253,ACTIVE,True
23012,P-023012,Capacitor-23012,3,9,EA,327.16,9.436,ACTIVE,True
23013,P-023013,Inductor-23013,12,34,EA,196.95,9.631,ACTIVE,True
23014,P-023014,Connector-23014,9,27,EA,153.99,1.334,ACTIVE,True
23015,P-023015,PCB-23015,10,29,EA,164.01,8.745,ACTIVE,True
23016,P-023016,Enclosure-23016,1,1,EA,276.19,4.685,ACTIVE,True
23017,P-023017,Heatsink-23017,7,21,EA,38.48,7.035,ACTIVE,True
23018,P-023018,LED-23018,5,14,EA,8.28,7.556,ACTIVE,True
23019,P-023019,Converter-23019,12,34,EA,425.46,8.222,ACTIVE,True
23020,P-023020,TempSensor-23020,4,10,EA,300.68,3.771,ACTIVE,True
23021,P-023021,Cable-23021,9,26,EA,176.51,2.496,ACTIVE,True
23022,P-023022,Aluminum-23022,3,7,EA,44.70,0.252,ACTIVE,True
23023,P-023023,SolderPaste-23023,6,17,EA,467.78,9.820,ACTIVE,True
23024,P-023024,MCU-23024,2,5,EA,9.81,4.986,ACTIVE,True
23025,P-023025,DRAM-23025,7,21,EA,231.61,3.652,NRND,True
23026,P-023026,OpAmp-23026,9,26,EA,18.02,0.633,ACTIVE,True
23027,P-023027,Resistor-23027,6,16,EA,27.99,8.292,ACTIVE,True
23028,P-023028,Capacitor-23028,8,24,EA,108.88,3.364,ACTIVE,True
23029,P-023029,Inductor-23029,1,2,EA,221.82,0.100,ACTIVE,True
23030,P-023030,Connector-23030,11,31,EA,438.46,3.463,ACTIVE,True
23031,P-023031,PCB-23031,8,23,EA,418.87,6.736,ACTIVE,True
23032,P-023032,Enclosure-23032,9,26,EA,29.42,2.640,ACTIVE,True
23033,P-023033,Heatsink-23033,1,3,EA,64.36,2.241,ACTIVE,True
23034,P-023034,LED-23034,10,30,EA,197.07,0.711,NRND,True
23035,P-023035,Converter-23035,2,6,EA,374.17,0.789,ACTIVE,True
23036,P-023036,TempSensor-23036,6,18,EA,106.62,6.382,ACTIVE,True
23037,P-023037,Cable-23037,10,29,EA,103.85,3.742,ACTIVE,True
23038,P-023038,Aluminum-23038,1,1,EA,112.49,9.327,ACTIVE,True
23039,P-023039,SolderPaste-23039,6,17,EA,166.34,1.239,EOL,True
23040,P-023040,MCU-23040,1,1,EA,379.99,5.830,EOL,True
23041,P-023041,DRAM-23041,7,21,EA,253.56,4.839,OBSOLETE,True
23042,P-023042,OpAmp-23042,12,36,EA,52.22,3.295,ACTIVE,True
23043,P-023043,Resistor-23043,6,16,EA,319.71,3.238,ACTIVE,True
23044,P-023044,Capacitor-23044,9,26,EA,273.04,2.722,ACTIVE,True
23045,P-023045,Inductor-23045,1,2,EA,462.70,5.630,ACTIVE,True
23046,P-023046,Connector-23046,11,33,EA,475.43,8.963,ACTIVE,True
23047,P-023047,PCB-23047,3,7,EA,58.17,0.878,ACTIVE,True
23048,P-023048,Enclosure-23048,11,32,EA,472.96,7.962,ACTIVE,True
23049,P-023049,Heatsink-23049,5,13,EA,408.09,7.084,ACTIVE,True
23050,P-023050,LED-23050,2,5,EA,64.13,2.243,ACTIVE,True
23051,P-023051,Converter-23051,10,28,EA,60.40,7.246,ACTIVE,True
23052,P-023052,TempSensor-23052,12,35,EA,49.16,0.257,ACTIVE,True
23053,P-023053,Cable-23053,11,33,EA,398.25,7.320,ACTIVE,True
23054,P-023054,Aluminum-23054,3,8,EA,125.42,1.781,ACTIVE,True
23055,P-023055,SolderPaste-23055,11,33,EA,327.67,2.639,ACTIVE,True
23056,P-023056,MCU-23056,2,5,EA,48.70,5.926,ACTIVE,True
23057,P-023057,DRAM-23057,12,34,EA,473.76,4.079,OBSOLETE,True
23058,P-023058,OpAmp-23058,11,31,EA,20.32,2.368,ACTIVE,True
23059,P-023059,Resistor-23059,4,11,EA,86.15,5.968,ACTIVE,True
23060,P-023060,Capacitor-23060,9,26,EA,472.53,4.339,ACTIVE,True
23061,P-023061,Inductor-23061,5,13,EA,224.11,8.621,ACTIVE,True
23062,P-023062,Connector-23062,4,12,EA,321.04,5.215,ACTIVE,True
23063,P-023063,PCB-23063,6,18,EA,312.18,1.556,ACTIVE,True
23064,P-023064,Enclosure-23064,9,26,EA,174.10,2.152,ACTIVE,True
23065,P-023065,Heatsink-23065,7,19,EA,461.81,5.949,OBSOLETE,True
23066,P-023066,LED-23066,6,18,EA,366.20,5.369,ACTIVE,True
23067,P-023067,Converter-23067,11,32,EA,71.94,2.115,ACTIVE,True
23068,P-023068,TempSensor-23068,12,34,EA,208.11,9.472,ACTIVE,True
23069,P-023069,Cable-23069,5,15,EA,295.06,3.953,ACTIVE,True
23070,P-023070,Aluminum-23070,6,16,EA,273.35,5.040,ACTIVE,True
23071,P-023071,SolderPaste-23071,1,3,EA,91.30,0.644,ACTIVE,True
23072,P-023072,MCU-23072,12,36,EA,296.74,2.433,ACTIVE,True
23073,P-023073,DRAM-23073,9,26,EA,182.06,8.648,ACTIVE,True
23074,P-023074,OpAmp-23074,2,5,EA,343.04,6.994,ACTIVE,True
23075,P-023075,Resistor-23075,2,4,EA,336.66,4.577,ACTIVE,True
23076,P-023076,Capacitor-23076,9,26,EA,408.64,0.117,ACTIVE,True
23077,P-023077,Inductor-23077,7,21,EA,120.76,3.328,ACTIVE,True
23078,P-023078,Connector-23078,10,29,EA,192.63,0.369,ACTIVE,True
23079,P-023079,PCB-23079,4,10,EA,37.67,0.775,NRND,True
23080,P-023080,Enclosure-23080,9,26,EA,332.37,0.456,NRND,True
23081,P-023081,Heatsink-23081,3,9,EA,147.90,0.340,ACTIVE,True
23082,P-023082,LED-23082,1,3,EA,112.52,8.879,ACTIVE,True
23083,P-023083,Converter-23083,9,27,EA,420.50,9.347,ACTIVE,True
23084,P-023084,TempSensor-23084,4,11,EA,493.16,3.963,ACTIVE,True
23085,P-023085,Cable-23085,11,32,EA,373.90,8.231,ACTIVE,True
23086,P-023086,Aluminum-23086,8,22,EA,385.79,8.666,ACTIVE,True
23087,P-023087,SolderPaste-23087,11,31,EA,94.54,5.449,ACTIVE,True
23088,P-023088,MCU-23088,11,33,EA,429.13,5.636,ACTIVE,True
23089,P-023089,DRAM-23089,7,19,EA,398.38,9.203,ACTIVE,True
23090,P-023090,OpAmp-23090,6,17,EA,196.44,7.957,ACTIVE,True
23091,P-023091,Resistor-23091,8,23,EA,359.35,9.339,ACTIVE,True
23092,P-023092,Capacitor-23092,4,11,EA,246.46,4.765,ACTIVE,True
23093,P-023093,Inductor-23093,6,18,EA,21.49,8.779,ACTIVE,True
23094,P-023094,Connector-23094,12,35,EA,60.92,0.982,ACTIVE,True
23095,P-023095,PCB-23095,5,14,EA,127.77,8.343,ACTIVE,True
23096,P-023096,Enclosure-23096,5,14,EA,62.85,3.611,ACTIVE,True
23097,P-023097,Heatsink-23097,3,7,EA,333.38,9.581,ACTIVE,True
23098,P-023098,LED-23098,6,18,EA,88.11,2.633,ACTIVE,True
23099,P-023099,Converter-23099,12,35,EA,290.42,7.493,ACTIVE,True
23100,P-023100,TempSensor-23100,5,15,EA,56.90,5.615,NRND,True
23101,P-023101,Cable-23101,1,1,EA,425.27,3.214,ACTIVE,True
23102,P-023102,Aluminum-23102,3,9,EA,454.76,9.860,ACTIVE,True
23103,P-023103,SolderPaste-23103,1,3,EA,373.27,6.826,ACTIVE,True
23104,P-023104,MCU-23104,7,20,EA,261.68,0.435,ACTIVE,True
23105,P-023105,DRAM-23105,5,14,EA,203.71,0.265,ACTIVE,True
23106,P-023106,OpAmp-23106,10,30,EA,495.20,2.526,ACTIVE,True
23107,P-023107,Resistor-23107,8,22,EA,198.69,3.763,ACTIVE,True
23108,P-023108,Capacitor-23108,5,14,EA,158.58,7.167,ACTIVE,True
23109,P-023109,Inductor-23109,2,4,EA,215.91,3.086,ACTIVE,True
23110,P-023110,Connector-23110,12,36,EA,163.87,9.747,ACTIVE,True
23111,P-023111,PCB-23111,4,11,EA,479.03,4.926,ACTIVE,True
23112,P-023112,Enclosure-23112,9,25,EA,253.95,1.585,ACTIVE,True
23113,P-023113,Heatsink-23113,2,5,EA,303.89,4.696,ACTIVE,True
23114,P-023114,LED-23114,5,15,EA,459.89,3.504,ACTIVE,True
23115,P-023115,Converter-23115,3,7,EA,141.35,7.264,ACTIVE,True
23116,P-023116,TempSensor-23116,1,3,EA,76.69,6.073,ACTIVE,True
23117,P-023117,Cable-23117,1,2,EA,354.39,4.174,ACTIVE,True
23118,P-023118,Aluminum-23118,3,8,EA,262.89,8.647,ACTIVE,True
23119,P-023119,SolderPaste-23119,7,21,EA,214.55,4.688,ACTIVE,True
23120,P-023120,MCU-23120,8,23,EA,345.77,3.573,ACTIVE,True
23121,P-023121,DRAM-23121,9,27,EA,377.37,7.093,ACTIVE,True
23122,P-023122,OpAmp-23122,3,7,EA,90.18,5.417,ACTIVE,True
23123,P-023123,Resistor-23123,4,11,EA,111.44,2.204,ACTIVE,True
23124,P-023124,Capacitor-23124,10,28,EA,310.73,9.713,ACTIVE,True
23125,P-023125,Inductor-23125,1,3,EA,2.36,9.656,ACTIVE,True
23126,P-023126,Connector-23126,1,3,EA,242.42,9.547,ACTIVE,True
23127,P-023127,PCB-23127,3,7,EA,387.34,6.685,ACTIVE,True
23128,P-023128,Enclosure-23128,12,35,EA,479.83,1.382,ACTIVE,True
23129,P-023129,Heatsink-23129,8,24,EA,298.65,3.187,ACTIVE,True
23130,P-023130,LED-23130,4,11,EA,219.39,9.134,NRND,True
23131,P-023131,Converter-23131,12,35,EA,16.98,1.633,ACTIVE,True
23132,P-023132,TempSensor-23132,8,22,EA,231.22,9.137,ACTIVE,True
23133,P-023133,Cable-23133,6,18,EA,442.32,2.699,ACTIVE,True
23134,P-023134,Aluminum-23134,1,2,EA,326.69,7.265,ACTIVE,True
23135,P-023135,SolderPaste-23135,4,12,EA,102.59,4.257,ACTIVE,True
23136,P-023136,MCU-23136,6,16,EA,71.34,7.657,NRND,True
23137,P-023137,DRAM-23137,7,19,EA,116.64,7.181,ACTIVE,True
23138,P-023138,OpAmp-23138,7,20,EA,208.68,7.976,ACTIVE,True
23139,P-023139,Resistor-23139,1,2,EA,68.48,6.109,ACTIVE,True
23140,P-023140,Capacitor-23140,12,35,EA,235.92,5.115,ACTIVE,True
23141,P-023141,Inductor-23141,7,19,EA,470.84,0.534,ACTIVE,True
23142,P-023142,Connector-23142,4,12,EA,462.52,8.294,ACTIVE,True
23143,P-023143,PCB-23143,8,24,EA,359.52,6.927,ACTIVE,True
23144,P-023144,Enclosure-23144,5,15,EA,344.70,3.937,ACTIVE,True
23145,P-023145,Heatsink-23145,1,1,EA,386.86,7.873,ACTIVE,True
23146,P-023146,LED-23146,11,32,EA,22.49,6.059,ACTIVE,True
23147,P-023147,Converter-23147,3,8,EA,201.75,6.143,ACTIVE,True
23148,P-023148,TempSensor-23148,5,15,EA,47.60,2.138,NRND,True
23149,P-023149,Cable-23149,12,35,EA,73.83,5.800,EOL,True
23150,P-023150,Aluminum-23150,10,28,EA,121.93,2.970,ACTIVE,True
23151,P-023151,SolderPaste-23151,4,11,EA,217.10,3.696,ACTIVE,True
23152,P-023152,MCU-23152,11,33,EA,147.98,8.878,ACTIVE,True
23153,P-023153,DRAM-23153,7,21,EA,249.54,3.225,ACTIVE,True
23154,P-023154,OpAmp-23154,3,9,EA,203.09,5.362,ACTIVE,True
23155,P-023155,Resistor-23155,2,6,EA,78.34,8.984,ACTIVE,True
23156,P-023156,Capacitor-23156,1,3,EA,318.49,7.377,ACTIVE,True
23157,P-023157,Inductor-23157,7,20,EA,347.28,6.069,ACTIVE,True
23158,P-023158,Connector-23158,10,30,EA,180.22,5.527,ACTIVE,True
23159,P-023159,PCB-23159,11,31,EA,452.23,3.539,ACTIVE,True
23160,P-023160,Enclosure-23160,7,20,EA,169.89,2.461,ACTIVE,True
23161,P-023161,Heatsink-23161,8,23,EA,368.00,6.613,ACTIVE,True
23162,P-023162,LED-23162,12,36,EA,113.13,9.459,ACTIVE,True
23163,P-023163,Converter-23163,8,23,EA,393.51,9.124,ACTIVE,True
23164,P-023164,TempSensor-23164,10,29,EA,32.93,6.391,ACTIVE,True
23165,P-023165,Cable-23165,8,24,EA,123.44,6.910,OBSOLETE,True
23166,P-023166,Aluminum-23166,7,19,EA,406.71,8.528,ACTIVE,True
23167,P-023167,SolderPaste-23167,12,34,EA,479.45,5.402,ACTIVE,True
23168,P-023168,MCU-23168,12,35,EA,3.75,3.747,ACTIVE,True
23169,P-023169,DRAM-23169,5,15,EA,351.07,2.801,ACTIVE,True
23170,P-023170,OpAmp-23170,2,4,EA,91.86,9.912,ACTIVE,True
23171,P-023171,Resistor-23171,9,25,EA,467.10,3.237,ACTIVE,True
23172,P-023172,Capacitor-23172,12,36,EA,360.06,6.844,ACTIVE,True
23173,P-023173,Inductor-23173,8,24,EA,438.22,6.865,ACTIVE,True
23174,P-023174,Connector-23174,4,10,EA,350.60,2.920,ACTIVE,True
23175,P-023175,PCB-23175,2,4,EA,183.92,1.251,ACTIVE,True
23176,P-023176,Enclosure-23176,10,28,EA,382.51,6.523,ACTIVE,True
23177,P-023177,Heatsink-23177,3,8,EA,195.05,3.743,ACTIVE,True
23178,P-023178,LED-23178,9,27,EA,164.64,9.692,ACTIVE,True
23179,P-023179,Converter-23179,3,8,EA,151.03,6.770,ACTIVE,True
23180,P-023180,TempSensor-23180,5,14,EA,467.57,6.964,ACTIVE,True
23181,P-023181,Cable-23181,12,35,EA,324.55,7.973,ACTIVE,True
23182,P-023182,Aluminum-23182,5,14,EA,190.59,9.499,ACTIVE,True
23183,P-023183,SolderPaste-23183,6,18,EA,458.63,5.685,ACTIVE,True
23184,P-023184,MCU-23184,8,22,EA,96.64,4.889,ACTIVE,True
23185,P-023185,DRAM-23185,11,31,EA,477.50,0.128,ACTIVE,True
23186,P-023186,OpAmp-23186,3,8,EA,381.85,1.717,ACTIVE,True
23187,P-023187,Resistor-23187,3,9,EA,229.21,2.700,ACTIVE,True
23188,P-023188,Capacitor-23188,12,36,EA,195.64,2.425,ACTIVE,True
23189,P-023189,Inductor-23189,1,3,EA,294.53,7.345,ACTIVE,True
23190,P-023190,Connector-23190,8,24,EA,13.19,8.505,ACTIVE,True
23191,P-023191,PCB-23191,11,31,EA,476.54,9.357,EOL,True
23192,P-023192,Enclosure-23192,4,11,EA,340.42,7.718,EOL,True
23193,P-023193,Heatsink-23193,3,7,EA,84.14,3.097,ACTIVE,True
23194,P-023194,LED-23194,1,2,EA,233.23,1.672,ACTIVE,True
23195,P-023195,Converter-23195,11,33,EA,454.38,3.295,ACTIVE,True
23196,P-023196,TempSensor-23196,7,20,EA,65.14,1.933,ACTIVE,True
23197,P-023197,Cable-23197,11,31,EA,459.41,6.494,ACTIVE,True
23198,P-023198,Aluminum-23198,7,19,EA,128.51,8.035,ACTIVE,True
23199,P-023199,SolderPaste-23199,4,11,EA,164.25,8.763,ACTIVE,True
23200,P-023200,MCU-23200,9,25,EA,387.85,2.983,ACTIVE,True
23201,P-023201,DRAM-23201,2,4,EA,260.84,8.916,ACTIVE,True
23202,P-023202,OpAmp-23202,12,36,EA,342.03,0.287,ACTIVE,True
23203,P-023203,Resistor-23203,7,21,EA,113.77,2.626,ACTIVE,True
23204,P-023204,Capacitor-23204,10,28,EA,148.14,3.169,ACTIVE,True
23205,P-023205,Inductor-23205,12,34,EA,156.62,8.908,ACTIVE,True
23206,P-023206,Connector-23206,12,34,EA,389.41,5.666,ACTIVE,True
23207,P-023207,PCB-23207,5,13,EA,413.44,3.370,ACTIVE,True
23208,P-023208,Enclosure-23208,10,30,EA,246.68,9.186,ACTIVE,True
23209,P-023209,Heatsink-23209,1,3,EA,229.79,7.822,ACTIVE,True
23210,P-023210,LED-23210,12,34,EA,355.15,0.066,ACTIVE,True
23211,P-023211,Converter-23211,2,5,EA,143.32,0.949,ACTIVE,True
23212,P-023212,TempSensor-23212,9,25,EA,227.75,8.191,ACTIVE,True
23213,P-023213,Cable-23213,8,22,EA,449.60,9.024,ACTIVE,True
23214,P-023214,Aluminum-23214,1,1,EA,316.84,2.093,ACTIVE,True
23215,P-023215,SolderPaste-23215,1,3,EA,327.56,0.120,OBSOLETE,True
23216,P-023216,MCU-23216,10,30,EA,84.15,8.839,ACTIVE,True
23217,P-023217,DRAM-23217,8,24,EA,233.38,9.158,ACTIVE,True
23218,P-023218,OpAmp-23218,5,14,EA,341.66,4.485,ACTIVE,True
23219,P-023219,Resistor-23219,2,6,EA,229.99,9.534,ACTIVE,True
23220,P-023220,Capacitor-23220,6,16,EA,115.33,9.864,ACTIVE,True
23221,P-023221,Inductor-23221,3,7,EA,188.44,8.746,ACTIVE,True
23222,P-023222,Connector-23222,11,33,EA,302.19,7.737,ACTIVE,True
23223,P-023223,PCB-23223,2,6,EA,5.91,6.646,ACTIVE,True
23224,P-023224,Enclosure-23224,4,11,EA,412.99,1.843,ACTIVE,True
23225,P-023225,Heatsink-23225,10,28,EA,392.89,5.677,ACTIVE,True
23226,P-023226,LED-23226,11,32,EA,377.56,4.573,ACTIVE,True
23227,P-023227,Converter-23227,12,35,EA,305.49,0.009,ACTIVE,True
23228,P-023228,TempSensor-23228,12,35,EA,365.91,0.318,ACTIVE,True
23229,P-023229,Cable-23229,12,34,EA,389.22,1.894,ACTIVE,True
23230,P-023230,Aluminum-23230,10,30,EA,85.47,8.739,ACTIVE,True
23231,P-023231,SolderPaste-23231,10,28,EA,392.19,8.819,ACTIVE,True
23232,P-023232,MCU-23232,11,33,EA,38.21,9.419,ACTIVE,True
23233,P-023233,DRAM-23233,6,18,EA,53.89,0.309,ACTIVE,True
23234,P-023234,OpAmp-23234,5,15,EA,379.89,0.756,ACTIVE,True
23235,P-023235,Resistor-23235,10,29,EA,116.33,4.977,ACTIVE,True
23236,P-023236,Capacitor-23236,1,3,EA,471.40,4.406,ACTIVE,True
23237,P-023237,Inductor-23237,9,25,EA,45.60,5.227,ACTIVE,True
23238,P-023238,Connector-23238,10,28,EA,398.67,1.721,ACTIVE,True
23239,P-023239,PCB-23239,2,4,EA,283.01,7.885,ACTIVE,True
23240,P-023240,Enclosure-23240,12,34,EA,360.78,7.263,ACTIVE,True
23241,P-023241,Heatsink-23241,12,35,EA,211.14,0.476,ACTIVE,True
23242,P-023242,LED-23242,8,24,EA,131.60,3.347,ACTIVE,True
