ORDER_LINE_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,REQUESTED_DATE
31930,1930,139,281.00,262.36,2024-10-30
31931,1931,375,433.00,794.76,2024-06-28
31932,1932,5,249.00,140.09,2024-07-04
31933,1933,216,244.00,275.83,2024-02-20
31934,1934,36,126.00,505.96,2026-09-21
31935,1935,352,330.00,1645.13,2023-12-06
31936,1936,335,113.00,1154.26,2023-02-18
31937,1937,410,44.00,1297.59,2026-05-26
31938,1938,243,494.00,327.15,2025-05-15
31939,1939,257,94.00,1892.53,2025-09-14
31940,1940,292,459.00,1843.07,2025-12-18
31941,1941,482,15.00,1890.19,2024-12-16
31942,1942,431,122.00,2009.01,2025-09-19
31943,1943,32,400.00,1149.72,2026-07-09
31944,1944,150,265.00,122.63,2023-02-16
31945,1945,30,145.00,1753.98,2026-03-12
31946,1946,338,114.00,1327.11,2024-07-21
31947,1947,62,254.00,328.47,2024-09-11
31948,1948,180,200.00,1162.99,2023-12-26
31949,1949,478,170.00,1252.36,2026-07-01
31950,1950,27,489.00,1643.72,2026-05-01
31951,1951,9,221.00,1060.73,2024-08-26
31952,1952,232,63.00,137.10,2026-05-21
31953,1953,249,132.00,952.18,2023-04-24
31954,1954,18,439.00,1142.69,2023-11-14
31955,1955,186,243.00,1188.98,2023-04-19
31956,1956,6,100.00,1270.91,2025-12-24
31957,1957,57,10.00,1397.06,2024-05-28
31958,1958,452,257.00,198.19,2026-03-17
31959,1959,354,343.00,1656.06,2025-06-11
31960,1960,228,216.00,488.41,2024-01-31
31961,1961,289,473.00,557.48,2023-11-28
31962,1962,270,235.00,1212.96,2025-01-31
31963,1963,452,253.00,729.91,2024-05-14
31964,1964,448,466.00,1304.29,2024-10-23
31965,1965,91,402.00,948.09,2024-10-08
31966,1966,184,316.00,1167.78,2024-01-02
31967,1967,355,96.00,412.93,2024-12-21
31968,1968,350,461.00,1446.18,2026-01-14
31969,1969,73,222.00,472.71,2025-05-23
31970,1970,317,186.00,1615.99,2026-06-09
31971,1971,285,119.00,776.91,2023-09-03
31972,1972,383,281.00,2016.99,2023-04-28
31973,1973,464,375.00,936.76,2024-07-09
31974,1974,316,419.00,104.36,2025-04-24
31975,1975,32,344.00,506.46,2025-04-14
31976,1976,216,22.00,1356.04,2026-01-17
31977,1977,411,377.00,1905.53,2024-12-17
31978,1978,140,359.00,329.64,2026-07-21
31979,1979,291,180.00,1145.97,2026-06-29
31980,1980,492,467.00,277.96,2026-06-01
31981,1981,431,466.00,1633.54,2026-07-27
31982,1982,275,53.00,1761.11,2024-10-08
31983,1983,325,415.00,1440.33,2023-10-22
31984,1984,406,223.00,1322.26,2024-12-21
31985,1985,364,174.00,125.69,2026-09-29
31986,1986,480,233.00,895.78,2023-05-15
31987,1987,200,80.00,939.77,2024-08-20
31988,1988,464,168.00,746.59,2023-10-28
31989,1989,56,468.00,1914.50,2023-03-15
31990,1990,331,182.00,752.56,2026-06-12
31991,1991,114,472.00,1615.91,2023-10-03
31992,1992,451,342.00,926.93,2024-01-10
31993,1993,58,43.00,1133.23,2025-07-09
31994,1994,71,338.00,1389.16,2024-11-08
31995,1995,331,456.00,2043.76,2025-02-02
31996,1996,28,286.00,2017.45,2024-09-27
31997,1997,392,100.00,1320.27,2023-07-22
31998,1998,9,461.00,1692.04,2024-02-25
31999,1999,341,395.00,869.04,2026-01-27
32000,2000,411,209.00,1755.83,2025-02-15
32001,2001,364,63.00,470.29,2026-09-16
32002,2002,159,52.00,758.99,2024-12-08
32003,2003,138,219.00,408.82,2025-10-26
32004,2004,188,177.00,1917.98,2026-04-07
32005,2005,115,114.00,478.00,2025-12-17
32006,2006,154,225.00,100.17,2023-07-09
32007,2007,410,419.00,829.27,2023-02-12
32008,2008,324,181.00,1181.04,2025-04-25
32009,2009,289,158.00,1908.55,2025-06-06
32010,2010,468,338.00,421.10,2023-02-22
32011,2011,294,436.00,1692.40,2024-07-26
32012,2012,454,71.00,1596.57,2023-04-03
32013,2013,30,333.00,917.28,2025-04-07
32014,2014,371,98.00,1612.25,2023-02-02
32015,2015,50,411.00,889.10,2024-01-29
32016,2016,328,121.00,1393.70,2023-07-02
32017,2017,13,417.00,1636.16,2023-11-07
32018,2018,30,355.00,1428.26,2024-08-12
32019,2019,356,114.00,1173.28,2025-04-16
32020,2020,351,30.00,435.24,2025-11-28
32021,2021,478,119.00,1415.04,2026-08-12
32022,2022,483,124.00,1959.85,2026-05-02
32023,2023,473,438.00,782.58,2023-01-31
32024,2024,354,273.00,415.13,2024-08-18
32025,2025,39,214.00,1058.66,2024-11-29
32026,2026,480,357.00,1545.86,2025-11-30
32027,2027,379,459.00,1368.34,2025-07-20
32028,2028,292,340.00,1563.14,2025-08-14
32029,2029,245,291.00,1816.63,2025-02-14
32030,2030,54,308.00,882.85,2024-10-19
32031,2031,37,468.00,901.09,2024-02-01
32032,2032,339,498.00,1710.41,2023-02-26
32033,2033,28,265.00,881.56,2024-10-31
32034,2034,250,99.00,1783.59,2024-07-13
32035,2035,190,370.00,180.59,2024-08-22
32036,2036,171,350.00,1999.89,2024-08-19
32037,2037,234,77.00,1127.13,2024-06-20
32038,2038,483,153.00,164.36,2024-05-07
32039,2039,32,252.00,444.83,2024-03-03
32040,2040,346,350.00,499.61,2026-01-11
32041,2041,183,431.00,1487.51,2024-07-16
32042,2042,296,376.00,665.15,2025-06-23
32043,2043,47,272.00,595.96,2026-03-06
32044,2044,172,286.00,1397.99,2026-09-23
32045,2045,188,453.00,1660.15,2024-06-19
32046,2046,208,440.00,157.99,2025-03-31
32047,2047,396,397.00,632.76,2025-06-09
32048,2048,423,109.00,583.36,2023-10-08
32049,2049,145,7.00,971.51,2026-01-11
32050,2050,490,62.00,1427.02,2025-08-30
32051,2051,12,124.00,926.32,2026-03-12
32052,2052,361,415.00,1731.18,2026-04-15
32053,2053,447,395.00,276.60,2025-12-21
32054,2054,2,210.00,490.07,2025-10-24
32055,2055,224,128.00,867.53,2024-12-12
32056,2056,484,282.00,88.32,2026-04-11
32057,2057,454,168.00,957.86,2023-04-12
32058,2058,387,225.00,748.74,2024-05-11
32059,2059,455,180.00,1899.34,2023-08-26
32060,2060,219,258.00,894.02,2025-09-06
32061,2061,47,246.00,1938.51,2023-10-04
32062,2062,333,330.00,1170.51,2023-03-07
32063,2063,144,99.00,1409.73,2025-09-20
32064,2064,64,387.00,1811.97,2026-10-20
32065,2065,232,366.00,1266.35,2024-12-31
32066,2066,381,150.00,91.06,2026-10-21
32067,2067,379,293.00,1128.28,2023-11-15
32068,2068,95,125.00,961.19,2023-04-10
32069,2069,101,276.00,1183.82,2026-07-16
32070,2070,431,480.00,1045.69,2025-12-18
32071,2071,22,478.00,1742.57,2023-04-06
32072,2072,188,38.00,1011.36,2024-08-08
32073,2073,399,210.00,1398.02,2024-09-04
32074,2074,253,411.00,852.75,2024-03-22
32075,2075,29,81.00,148.64,2024-01-29
32076,2076,51,125.00,80.00,2024-12-27
32077,2077,202,279.00,931.35,2025-07-23
32078,2078,486,407.00,1568.77,2023-07-24
32079,2079,495,16.00,1564.12,2026-02-24
32080,2080,474,272.00,867.23,2025-09-03
32081,2081,143,205.00,846.64,2025-02-13
32082,2082,461,367.00,1945.01,2025-03-14
32083,2083,460,308.00,1777.21,2026-03-13
32084,2084,103,236.00,2012.84,2026-01-21
32085,2085,173,167.00,552.59,2025-10-26
32086,2086,134,199.00,2021.93,2023-02-03
32087,2087,103,299.00,783.16,2025-12-04
32088,2088,411,310.00,1463.07,2023-10-03
32089,2089,486,389.00,827.29,2023-01-28
32090,2090,338,62.00,1476.45,2025-09-03
32091,2091,233,362.00,1685.64,2025-01-06
32092,2092,313,488.00,1447.39,2025-03-12
32093,2093,97,24.00,142.18,2023-07-23
32094,2094,95,202.00,1843.91,2023-12-24
32095,2095,55,112.00,579.56,2026-01-01
32096,2096,408,175.00,137.83,2026-05-23
32097,2097,6,363.00,1833.12,2023-05-05
32098,2098,169,156.00,397.83,2023-04-18
32099,2099,464,305.00,1998.10,2024-06-09
32100,2100,221,457.00,613.41,2024-02-07
32101,2101,121,110.00,2047.80,2023-11-29
32102,2102,451,158.00,1148.10,2025-06-28
32103,2103,493,223.00,950.13,2024-11-28
32104,2104,14,307.00,802.09,2023-06-05
32105,2105,430,232.00,1226.00,2025-06-26
32106,2106,13,409.00,448.96,2026-05-27
32107,2107,8,474.00,502.70,2024-10-11
32108,2108,35,42.00,1058.83,2026-09-13
32109,2109,133,447.00,2016.64,2023-06-08
32110,2110,22,473.00,1581.77,2023-06-11
32111,2111,90,215.00,1664.94,2023-07-28
32112,2112,172,54.00,1104.66,2026-08-01
32113,2113,287,126.00,1349.98,2025-06-13
32114,2114,388,92.00,400.00,2024-04-27
32115,2115,196,73.00,567.62,2024-05-07
32116,2116,499,38.00,108.42,2026-07-28
32117,2117,282,118.00,435.73,2026-07-01
32118,2118,138,300.00,1854.82,2026-06-25
32119,2119,64,262.00,1918.69,2025-09-25
32120,2120,404,19.00,1090.01,2026-08-01
32121,2121,329,280.00,430.80,2026-04-06
32122,2122,421,383.00,1298.01,2025-02-18
32123,2123,483,169.00,1149.23,2024-02-16
32124,2124,260,44.00,1379.23,2025-02-08
32125,2125,156,73.00,1851.01,2025-05-28
32126,2126,297,219.00,1270.92,2024-09-06
32127,2127,494,107.00,1155.00,2026-01-30
32128,2128,37,82.00,1523.12,2026-01-19
32129,2129,5,98.00,444.94,2023-03-12
32130,2130,73,21.00,511.16,2023-02-04
32131,2131,10,197.00,607.40,2024-08-27
32132,2132,400,134.00,1148.31,2023-01-23
32133,2133,349,178.00,1977.22,2026-03-18
32134,2134,225,430.00,1671.99,2024-12-01
32135,2135,226,403.00,1357.98,2024-11-13
32136,2136,460,404.00,626.99,2026-10-15
32137,2137,250,78.00,153.51,2026-07-14
32138,2138,268,402.00,1524.23,2025-07-06
32139,2139,154,190.00,1829.75,2023-12-22
32140,2140,28,464.00,1382.99,2024-08-14
32141,2141,284,28.00,997.23,2024-03-18
32142,2142,287,217.00,1657.52,2023-07-09
32143,2143,201,346.00,1666.53,2026-05-03
32144,2144,94,270.00,1970.78,2024-11-08
32145,2145,201,374.00,1702.32,2024-05-06
32146,2146,295,415.00,859.08,2023-03-17
32147,2147,173,237.00,948.32,2025-12-04
32148,2148,410,310.00,389.27,2023-09-23
32149,2149,383,450.00,2009.58,2024-11-01
32150,2150,317,135.00,1162.85,2024-05-25
32151,2151,93,333.00,1024.32,2025-10-06
32152,2152,349,168.00,1783.12,2024-02-28
32153,2153,357,336.00,1016.45,2023-06-26
32154,2154,142,411.00,1633.69,2025-11-05
32155,2155,27,120.00,758.67,2024-12-15
32156,2156,147,202.00,1796.25,2025-06-01
32157,2157,50,492.00,1972.81,2026-02-17
32158,2158,388,294.00,1851.32,2023-10-06
32159,2159,266,308.00,1442.09,2023-04-21
32160,2160,49,260.00,722.55,2024-11-12
32161,2161,419,418.00,143.75,2023-02-14
32162,2162,353,182.00,358.10,2026-06-30
32163,2163,174,92.00,1324.86,2024-01-03
32164,2164,286,355.00,1298.30,2026-07-05
32165,2165,425,178.00,1692.46,2023-07-29
32166,2166,174,365.00,1751.75,2023-11-03
32167,2167,159,302.00,105.06,2025-05-09
32168,2168,108,399.00,1727.77,2024-03-06
32169,2169,103,394.00,1928.76,2024-03-15
32170,2170,472,69.00,1973.46,2024-12-03
32171,2171,475,488.00,1815.68,2024-07-02
32172,2172,135,163.00,1538.20,2026-09-18
32173,2173,492,192.00,1403.81,2025-09-11
32174,2174,27,194.00,339.89,2024-02-16
32175,2175,399,288.00,627.15,2026-06-28
32176,2176,388,143.00,943.81,2026-06-20
32177,2177,224,241.00,621.00,2024-11-12
32178,2178,146,354.00,794.77,2025-07-10
32179,2179,475,266.00,1704.18,2024-08-20
32180,2180,31,302.00,1916.78,2026-03-30
32181,2181,328,17.00,1576.07,2024-01-27
32182,2182,363,87.00,841.92,2024-08-09
32183,2183,334,334.00,829.53,2025-08-30
32184,2184,136,433.00,1117.61,2023-03-07
32185,2185,496,307.00,284.53,2024-12-10
32186,2186,253,248.00,1612.25,2024-10-15
32187,2187,404,398.00,890.27,2026-07-06
32188,2188,175,455.00,358.42,2025-01-23
32189,2189,354,63.00,1785.91,2023-06-02
32190,2190,500,240.00,1277.84,2026-09-14
32191,2191,371,120.00,711.72,2026-08-18
32192,2192,210,231.00,421.06,2026-01-23
32193,2193,4,155.00,1994.25,2023-08-27
32194,2194,481,300.00,1707.39,2024-09-19
32195,2195,494,261.00,1895.70,2024-04-22
32196,2196,274,164.00,892.48,2023-10-28
32197,2197,250,435.00,307.98,2025-11-18
32198,2198,487,442.00,1431.43,2025-11-13
32199,2199,322,15.00,929.71,2026-09-24
32200,2200,327,454.00,1669.56,2023-11-02
32201,2201,358,401.00,1043.56,2025-12-09
32202,2202,360,265.00,246.19,2025-10-02
32203,2203,56,147.00,254.85,2024-02-22
32204,2204,208,435.00,1573.60,2026-03-30
32205,2205,38,474.00,675.88,2025-08-19
32206,2206,266,484.00,946.84,2026-02-19
32207,2207,347,165.00,1463.61,2026-01-06
32208,2208,345,340.00,406.82,2025-09-29
32209,2209,377,179.00,1330.24,2023-12-07
32210,2210,206,202.00,92.39,2024-03-25
32211,2211,405,21.00,159.48,2024-11-07
32212,2212,221,227.00,1757.26,2024-07-15
32213,2213,177,126.00,1218.26,2023-08-15
32214,2214,224,72.00,527.56,2025-11-26
32215,2215,342,172.00,331.43,2024-09-18
32216,2216,351,364.00,418.25,2023-06-05
32217,2217,77,231.00,1787.29,2025-01-03
32218,2218,228,254.00,490.20,2025-08-04
32219,2219,485,256.00,899.06,2026-10-26
32220,2220,176,336.00,408.86,2026-05-28
32221,2221,404,391.00,1251.38,2026-10-10
32222,2222,277,364.00,1445.67,2026-06-06
32223,2223,228,264.00,1209.85,2025-03-29
32224,2224,260,485.00,254.08,2023-02-08
32225,2225,286,192.00,777.08,2024-11-17
32226,2226,69,348.00,2032.81,2024-12-30
32227,2227,35,215.00,1371.86,2024-01-14
32228,2228,438,307.00,359.03,2025-01-07
32229,2229,489,320.00,979.61,2025-07-20
32230,2230,186,197.00,1305.30,2023-06-12
32231,2231,90,350.00,478.45,2026-06-16
32232,2232,143,445.00,2003.24,2023-07-07
32233,2233,208,314.00,946.86,2026-08-04
32234,2234,300,212.00,654.07,2024-04-27
32235,2235,285,113.00,1101.39,2023-10-16
32236,2236,49,66.00,114.07,2023-08-21
32237,2237,373,412.00,1180.74,2023-04-30
32238,2238,233,89.00,546.46,2026-09-24
32239,2239,453,403.00,919.05,2024-04-17
32240,2240,197,212.00,2007.87,2025-02-06
32241,2241,465,119.00,1530.44,2024-11-01
32242,2242,297,285.00,1250.40,2026-03-20
32243,2243,442,471.00,267.75,2023-03-24
32244,2244,394,430.00,242.65,2023-12-21
32245,2245,398,294.00,1783.89,2024-01-02
32246,2246,366,489.00,690.77,2023-12-09
32247,2247,459,144.00,330.51,2026-10-01
32248,2248,7,196.00,1246.62,2025-07-26
32249,2249,383,12.00,264.20,2025-04-26
32250,2250,328,71.00,1984.50,2026-02-16
32251,2251,477,291.00,1966.21,2026-01-26
32252,2252,259,236.00,211.07,2023-05-31
32253,2253,154,239.00,1354.65,2025-08-02
32254,2254,69,25.00,847.93,2026-03-11
32255,2255,23,80.00,214.17,2023-10-18
32256,2256,248,156.00,1509.18,2024-09-07
32257,2257,80,74.00,1895.24,2024-03-23
32258,2258,181,167.00,739.65,2025-04-16
32259,2259,144,170.00,402.99,2025-01-13
32260,2260,287,177.00,174.10,2025-04-13
32261,2261,12,313.00,1858.28,2025-12-23
32262,2262,404,448.00,539.73,2024-04-13
32263,2263,436,395.00,1901.44,2023-06-17
32264,2264,364,204.00,1432.77,2023-10-08
32265,2265,406,361.00,538.32,2025-03-24
32266,2266,83,297.00,1496.83,2026-09-24
32267,2267,139,285.00,643.35,2025-10-28
32268,2268,39,483.00,1111.05,2024-02-02
32269,2269,458,310.00,762.59,2025-05-29
32270,2270,176,294.00,314.69,2026-04-21
32271,2271,467,234.00,267.34,2024-01-16
32272,2272,90,382.00,300.64,2024-08-31
32273,2273,476,342.00,1150.70,2024-09-08
32274,2274,412,160.00,1194.80,2023-10-04
32275,2275,303,16.00,322.61,2024-01-12
32276,2276,227,33.00,1886.61,2024-08-20
32277,2277,180,73.00,894.24,2023-07-08
32278,2278,10,97.00,1065.35,2025-07-01
32279,2279,82,86.00,94.67,2025-09-02
32280,2280,454,277.00,544.68,2024-06-04
32281,2281,442,396.00,619.66,2026-07-05
32282,2282,313,343.00,671.72,2024-04-08
32283,2283,204,45.00,1650.71,2026-03-24
32284,2284,364,84.00,1652.73,2023-12-08
32285,2285,292,386.00,480.80,2024-06-20
32286,2286,151,492.00,1693.04,2025-03-21
32287,2287,310,224.00,1518.49,2026-08-17
32288,2288,30,428.00,680.37,2025-09-06
32289,2289,51,137.00,1696.20,2026-04-16
32290,2290,135,114.00,1488.63,2026-04-20
32291,2291,410,266.00,1742.55,2024-03-25
32292,2292,343,420.00,1256.37,2023-10-10
32293,2293,241,254.00,157.87,2024-01-05
32294,2294,6,248.00,257.94,2024-06-13
32295,2295,366,489.00,1806.42,2026-08-17
32296,2296,383,395.00,191.07,2025-06-14
32297,2297,285,488.00,1232.19,2024-07-29
32298,2298,52,270.00,1770.62,2026-03-01
32299,2299,99,174.00,1507.11,2025-08-14
32300,2300,118,6.00,1451.75,2023-07-28
32301,2301,209,344.00,902.64,2023-06-04
32302,2302,250,205.00,1054.43,2023-10-17
32303,2303,96,245.00,852.66,2023-03-30
32304,2304,174,172.00,756.11,2023-02-23
32305,2305,137,234.00,113.37,2023-02-19
32306,2306,8,347.00,546.48,2024-03-31
32307,2307,411,155.00,104.33,2024-08-06
32308,2308,407,68.00,1342.87,2024-10-12
32309,2309,458,384.00,344.75,2025-04-09
32310,2310,355,141.00,1775.58,2026-02-11
32311,2311,361,422.00,904.83,2026-07-19
32312,2312,269,32.00,1524.29,2024-09-15
32313,2313,488,110.00,858.22,2024-02-11
32314,2314,123,366.00,87.33,2024-07-21
32315,2315,267,176.00,1001.18,2024-09-22
32316,2316,395,339.00,898.58,2025-02-24
32317,2317,464,157.00,192.18,2025-04-27
32318,2318,268,100.00,1172.27,2023-11-07
32319,2319,310,193.00,913.53,2026-01-16
32320,2320,234,348.00,766.20,2026-08-02
32321,2321,447,219.00,258.91,2026-04-20
32322,2322,70,441.00,723.82,2025-07-15
32323,2323,89,41.00,757.15,2026-02-13
32324,2324,492,334.00,1573.13,2025-09-09
32325,2325,417,152.00,1968.23,2025-08-25
32326,2326,226,47.00,1559.22,2026-10-08
32327,2327,181,5.00,603.52,2024-06-05
32328,2328,249,42.00,1954.79,2026-06-19
32329,2329,475,455.00,507.96,2026-01-06
32330,2330,144,10.00,1205.06,2026-11-03
32331,2331,244,209.00,331.82,2024-06-18
32332,2332,328,423.00,1038.59,2023-08-07
32333,2333,243,187.00,1188.03,2025-05-08
32334,2334,13,449.00,204.88,2024-07-17
32335,2335,489,301.00,1682.10,2026-06-30
32336,2336,468,120.00,181.42,2026-03-29
32337,2337,34,228.00,1273.61,2024-08-20
32338,2338,253,169.00,106.02,2026-10-04
32339,2339,311,158.00,1708.46,2026-05-29
32340,2340,248,16.00,1878.72,2026-07-11
32341,2341,283,149.00,982.07,2025-07-12
32342,2342,306,95.00,1851.54,2026-04-14
32343,2343,227,123.00,1421.03,2025-06-27
32344,2344,485,223.00,428.53,2025-01-13
32345,2345,434,194.00,1430.51,2026-05-26
32346,2346,288,114.00,672.25,2025-08-19
32347,2347,133,480.00,806.59,2024-04-11
32348,2348,213,97.00,1344.14,2025-01-03
32349,2349,146,333.00,54.52,2025-10-02
32350,2350,81,154.00,542.72,2023-03-22
32351,2351,188,271.00,867.75,2024-06-22
32352,2352,273,267.00,1937.23,2023-03-11
32353,2353,115,424.00,1543.89,2025-06-29
32354,2354,304,262.00,1743.02,2025-12-25
32355,2355,21,446.00,433.66,2023-02-06
32356,2356,154,6.00,1111.63,2023-09-24
32357,2357,134,401.00,1678.76,2025-04-24
32358,2358,457,380.00,272.22,2025-09-06
32359,2359,209,433.00,1541.62,2024-01-07
32360,2360,390,487.00,426.94,2023-07-22
32361,2361,197,293.00,1580.99,2025-06-07
32362,2362,418,259.00,1551.05,2026-07-28
32363,2363,3,239.00,730.13,2025-06-23
32364,2364,284,253.00,1759.81,2025-09-17
32365,2365,413,151.00,847.63,2023-09-30
32366,2366,333,30.00,1280.32,2024-01-15
32367,2367,463,410.00,1970.09,2024-05-14
32368,2368,274,252.00,1051.65,2024-10-02
32369,2369,311,106.00,1140.89,2023-04-20
32370,2370,16,450.00,917.53,2023-11-20
32371,2371,66,436.00,436.26,2025-09-26
32372,2372,339,428.00,80.11,2025-06-14
32373,2373,397,286.00,824.47,2023-10-06
32374,2374,252,99.00,1755.52,2024-12-30
32375,2375,75,484.00,2012.15,2025-09-28
32376,2376,413,97.00,123.23,2025-03-19
32377,2377,7,312.00,1716.13,2023-03-24
32378,2378,2,27.00,2009.69,2024-07-08
32379,2379,163,330.00,364.68,2025-06-18
32380,2380,491,489.00,293.42,2024-03-05
32381,2381,10,137.00,1439.27,2025-02-22
32382,2382,207,237.00,1296.17,2024-01-13
32383,2383,277,225.00,558.01,2026-05-16
32384,2384,58,478.00,756.46,2024-05-14
32385,2385,205,126.00,453.08,2026-01-22
32386,2386,18,377.00,1471.12,2026-04-18
32387,2387,63,283.00,1071.16,2026-04-30
32388,2388,287,209.00,1765.29,2024-10-25
32389,2389,342,481.00,1470.43,2025-03-16
32390,2390,397,170.00,1655.66,2025-07-11
32391,2391,407,373.00,260.09,2025-03-30
32392,2392,158,34.00,1407.21,2025-12-26
32393,2393,152,444.00,1609.34,2025-04-03
32394,2394,333,23.00,1209.89,2025-11-18
32395,2395,216,276.00,1433.12,2026-06-24
32396,2396,53,427.00,412.76,2023-07-20
32397,2397,448,115.00,1153.55,2025-03-15
32398,2398,407,137.00,617.40,2026-01-17
32399,2399,236,55.00,1335.59,2023-06-12
32400,2400,64,478.00,1354.67,2024-09-07
32401,2401,55,333.00,892.80,2024-01-21
32402,2402,238,254.00,708.38,2026-08-31
32403,2403,477,160.00,565.21,2023-10-14
32404,2404,403,166.00,1172.53,2024-03-18
32405,2405,270,308.00,290.68,2026-09-14
32406,2406,109,249.00,1376.99,2026-04-05
32407,2407,185,94.00,528.44,2023-01-31
32408,2408,127,479.00,220.78,2026-02-22
32409,2409,45,40.00,1582.99,2025-04-03
32410,2410,381,382.00,1397.03,2025-01-24
32411,2411,6,458.00,1404.76,2024-12-18
32412,2412,95,430.00,1061.11,2026-03-04
32413,2413,307,427.00,974.09,2026-04-26
32414,2414,261,352.00,1724.18,2024-04-17
32415,2415,382,426.00,1194.86,2024-04-16
32416,2416,280,374.00,717.71,2026-02-22
32417,2417,316,25.00,1128.90,2023-05-18
32418,2418,251,58.00,80.16,2023-09-09
32419,2419,441,393.00,1371.27,2026-08-31
32420,2420,383,359.00,995.43,2023-08-08
32421,2421,327,243.00,1587.62,2026-03-11
32422,2422,348,384.00,1540.12,2025-09-16
32423,2423,356,140.00,790.53,2025-11-23
32424,2424,233,110.00,203.73,2025-05-26
32425,2425,238,283.00,1381.78,2026-10-16
32426,2426,427,138.00,804.59,2025-03-19
32427,2427,6,305.00,1756.32,2025-01-17
32428,2428,166,421.00,1636.95,2026-01-13
32429,2429,299,295.00,525.39,2025-03-24
32430,2430,335,67.00,798.35,2026-03-16
32431,2431,480,38.00,177.75,2023-07-25
32432,2432,352,90.00,1750.56,2026-10-01
32433,2433,390,472.00,607.89,2025-12-18
32434,2434,11,315.00,1832.11,2025-10-04
32435,2435,412,464.00,685.86,2024-02-02
32436,2436,231,206.00,1248.57,2026-05-27
32437,2437,393,132.00,777.49,2024-08-29
32438,2438,343,173.00,1811.78,2023-04-07
32439,2439,75,446.00,1704.94,2024-12-06
32440,2440,267,236.00,473.96,2023-05-07
32441,2441,8,233.00,1437.82,2023-11-17
32442,2442,15,16.00,389.90,2026-03-16
32443,2443,162,78.00,1925.21,2026-03-10
32444,2444,71,439.00,1159.65,2024-12-30
32445,2445,489,172.00,1867.02,2024-10-23
32446,2446,365,90.00,315.13,2024-07-26
32447,2447,315,248.00,1441.45,2023-06-25
32448,2448,68,270.00,1259.55,2025-01-11
32449,2449,437,329.00,1025.63,2025-04-23
32450,2450,310,5.00,1105.84,2024-01-25
32451,2451,322,112.00,892.28,2023-07-02
32452,2452,233,380.00,1137.46,2024-10-23
32453,2453,304,443.00,1457.97,2025-06-15
32454,2454,372,370.00,1923.85,2025-03-17
32455,2455,42,177.00,2016.23,2023-11-03
32456,2456,280,303.00,397.62,2026-09-11
32457,2457,290,322.00,1177.04,2025-03-10
32458,2458,278,216.00,703.50,2024-09-15
32459,2459,432,9.00,1120.72,2023-12-14
32460,2460,500,207.00,184.83,2023-12-20
32461,2461,498,212.00,539.26,2025-08-29
32462,2462,484,248.00,1916.75,2024-09-11
32463,2463,386,465.00,972.88,2025-09-21
32464,2464,158,387.00,919.88,2025-05-06
32465,2465,403,6.00,1456.01,2024-06-06
32466,2466,133,448.00,432.42,2024-03-24
32467,2467,59,69.00,1145.97,2024-04-01
32468,2468,308,52.00,1329.25,2024-01-12
32469,2469,295,275.00,929.62,2024-06-01
32470,2470,344,52.00,405.32,2023-09-25
32471,2471,163,179.00,723.66,2025-06-13
32472,2472,236,75.00,1813.10,2026-10-09
32473,2473,445,341.00,1159.45,2023-03-12
32474,2474,165,422.00,1579.49,2023-09-30
32475,2475,196,314.00,1535.81,2025-09-24
32476,2476,138,165.00,124.35,2026-10-23
32477,2477,439,87.00,514.21,2026-01-11
32478,2478,185,212.00,852.87,2025-09-14
32479,2479,152,107.00,1841.68,2023-12-28
32480,2480,427,29.00,900.25,2023-06-13
32481,2481,136,330.00,1573.98,2024-10-11
32482,2482,208,484.00,716.23,2025-12-11
32483,2483,115,285.00,1193.13,2025-07-10
32484,2484,406,189.00,1786.51,2026-04-02
32485,2485,226,206.00,406.58,2023-09-01
32486,2486,82,466.00,796.51,2023-04-30
32487,2487,426,429.00,1942.17,2026-05-02
32488,2488,392,331.00,526.83,2023-04-04
32489,2489,3,244.00,1293.62,2024-07-15
32490,2490,168,408.00,1609.92,2023-08-19
32491,2491,83,218.00,71.13,2023-12-19
32492,2492,290,138.00,1575.76,2026-08-10
32493,2493,105,451.00,1013.22,2024-04-11
32494,2494,19,368.00,1264.17,2023-02-24
32495,2495,377,239.00,1851.64,2026-05-26
32496,2496,400,130.00,533.76,2023-11-03
32497,2497,178,333.00,609.96,2023-08-15
32498,2498,420,232.00,1089.15,2023-05-16
32499,2499,28,357.00,1889.71,2026-04-08
32500,2500,227,274.00,977.36,2025-09-06
32501,2501,101,48.00,1576.54,2023-07-28
32502,2502,424,59.00,818.28,2023-03-03
32503,2503,266,60.00,748.02,2025-12-27
32504,2504,477,25.00,1746.63,2023-05-04
32505,2505,83,212.00,514.86,2023-10-02
32506,2506,183,382.00,1453.27,2026-07-25
32507,2507,360,12.00,176.31,2025-12-08
32508,2508,244,373.00,790.59,2026-07-27
32509,2509,209,160.00,1277.72,2023-08-04
32510,2510,72,86.00,1233.69,2024-02-18
32511,2511,385,224.00,1682.19,2024-11-17
32512,2512,161,146.00,1115.32,2023-09-13
32513,2513,2,372.00,1067.93,2025-02-20
32514,2514,184,297.00,86.19,2026-02-05
32515,2515,351,304.00,1363.27,2024-10-19
32516,2516,247,113.00,1346.28,2023-06-02
32517,2517,279,123.00,1925.42,2025-09-02
32518,2518,117,352.00,500.42,2025-06-05
32519,2519,406,381.00,521.02,2025-03-13
32520,2520,201,168.00,80.74,2026-09-08
32521,2521,326,386.00,1723.15,2025-10-10
