INSPECTION_ID,RECEIPT_ID,PART_ID,SUPPLIER_ID,INSPECTION_DATE,SAMPLE_SIZE,DEFECT_COUNT,RESULT,PPM
8591,88284,15027,277,2026-09-19,688,4,CONDITIONAL,5814.0
8592,41421,21108,166,2025-08-30,472,1,PASS,2118.6
8593,41680,21953,207,2023-07-27,714,2,PASS,2801.1
8594,70957,19417,192,2025-08-03,280,0,PASS,0.0
8595,67224,2760,108,2025-04-27,355,4,CONDITIONAL,11267.6
8596,19591,24536,496,2023-02-07,512,2,PASS,3906.3
8597,69728,18021,33,2023-12-18,770,3,PASS,3896.1
8598,60736,2695,167,2024-02-17,435,0,PASS,0.0
8599,9796,19173,90,2025-10-17,290,1,PASS,3448.3
8600,28431,17008,297,2024-04-27,644,2,PASS,3105.6
8601,27699,19405,170,2023-01-16,491,4,CONDITIONAL,8146.6
8602,36249,14032,112,2025-11-22,669,3,PASS,4484.3
8603,2222,4854,371,2026-08-13,428,1,PASS,2336.4
8604,13832,7361,264,2026-07-23,859,4,CONDITIONAL,4656.6
8605,82133,20066,468,2026-04-25,571,1,PASS,1751.3
8606,24797,1669,66,2024-09-21,949,3,PASS,3161.2
8607,71321,16919,365,2023-12-03,843,4,CONDITIONAL,4745.0
8608,26731,22214,429,2023-02-02,960,4,CONDITIONAL,4166.7
8609,85142,19178,57,2026-05-15,181,1,PASS,5524.9
8610,47574,26111,404,2023-01-14,815,1,PASS,1227.0
8611,40504,28240,264,2025-09-23,377,2,PASS,5305.0
8612,56758,16904,169,2025-12-15,453,1,PASS,2207.5
8613,62581,5554,497,2025-05-26,965,1,PASS,1036.3
8614,22169,17168,48,2026-05-01,705,0,PASS,0.0
8615,63333,12711,163,2025-10-07,962,1,PASS,1039.5
8616,81007,29516,428,2026-01-21,304,2,PASS,6578.9
8617,12691,3888,208,2026-08-24,614,4,CONDITIONAL,6514.7
8618,13958,24124,38,2025-05-02,261,4,CONDITIONAL,15325.7
8619,54707,29117,206,2025-08-22,389,3,PASS,7712.1
8620,34542,8791,34,2023-11-09,763,4,CONDITIONAL,5242.5
8621,24825,8142,392,2024-12-22,907,3,PASS,3307.6
8622,21941,3319,34,2026-06-19,188,0,PASS,0.0
8623,51972,29823,92,2026-04-17,670,4,CONDITIONAL,5970.1
8624,4591,11801,169,2023-08-18,593,2,PASS,3372.7
8625,9014,8019,281,2024-12-07,536,2,PASS,3731.3
8626,75110,21303,480,2025-03-19,555,4,CONDITIONAL,7207.2
8627,11002,8558,263,2023-08-13,174,1,PASS,5747.1
8628,10376,13298,332,2025-09-30,108,1,PASS,9259.3
8629,64178,3261,407,2025-11-23,396,3,PASS,7575.8
8630,73103,23158,62,2026-07-15,890,2,PASS,2247.2
8631,62770,10114,264,2023-09-09,624,4,CONDITIONAL,6410.3
8632,81031,27086,72,2025-01-12,753,3,PASS,3984.1
8633,82437,23579,168,2025-07-01,508,1,PASS,1968.5
8634,29378,21965,169,2026-01-05,601,2,PASS,3327.8
8635,65599,17443,463,2024-01-08,935,4,CONDITIONAL,4278.1
8636,25922,23627,56,2024-10-04,671,1,PASS,1490.3
8637,9724,20984,48,2024-03-20,385,0,PASS,0.0
8638,22880,17873,252,2024-12-11,847,3,PASS,3541.9
8639,67254,5817,444,2025-05-06,937,2,PASS,2134.5
8640,34260,2124,5,2026-08-02,905,1,PASS,1105.0
8641,18174,27046,294,2024-04-10,448,2,PASS,4464.3
8642,32473,5299,146,2025-02-22,804,4,CONDITIONAL,4975.1
8643,78849,22901,401,2024-02-23,626,2,PASS,3194.9
8644,3775,25759,348,2023-01-02,116,1,PASS,8620.7
8645,77906,29868,411,2025-11-22,174,0,PASS,0.0
8646,27794,25008,304,2026-09-14,890,0,PASS,0.0
8647,81485,13239,142,2024-09-18,347,3,PASS,8645.5
8648,22597,12958,153,2024-11-14,778,2,PASS,2570.7
8649,81916,17974,382,2025-01-09,481,0,PASS,0.0
8650,66228,17949,135,2025-02-01,394,2,PASS,5076.1
8651,23675,28048,500,2023-08-11,802,2,PASS,2493.8
8652,62111,8125,46,2025-01-19,943,1,PASS,1060.4
8653,75495,11963,290,2025-06-24,650,1,PASS,1538.5
8654,6760,3007,158,2024-08-31,218,4,CONDITIONAL,18348.6
8655,41369,8025,107,2023-06-02,345,4,CONDITIONAL,11594.2
8656,46655,12244,403,2023-04-16,442,1,PASS,2262.4
8657,9845,26319,273,2023-08-04,501,2,PASS,3992.0
8658,12115,8601,464,2025-08-29,818,2,PASS,2445.0
8659,18662,10973,144,2026-06-23,325,1,PASS,3076.9
8660,4875,27563,384,2023-10-09,410,0,PASS,0.0
8661,23234,4488,453,2023-04-16,614,1,PASS,1628.7
8662,7149,11241,164,2023-07-07,107,4,CONDITIONAL,37383.2
8663,52840,28037,168,2026-09-20,485,0,PASS,0.0
8664,38795,5180,439,2024-10-15,988,4,CONDITIONAL,4048.6
8665,11789,9575,160,2025-12-27,640,2,PASS,3125.0
8666,50583,11839,338,2026-09-24,440,2,PASS,4545.5
8667,29594,15078,347,2025-06-20,636,0,PASS,0.0
8668,41075,6463,422,2024-11-20,235,4,CONDITIONAL,17021.3
8669,52624,14379,252,2025-12-12,973,2,PASS,2055.5
8670,15154,11786,100,2024-04-26,640,2,PASS,3125.0
8671,87726,9803,500,2026-08-22,493,0,PASS,0.0
8672,6546,7799,338,2025-10-02,109,0,PASS,0.0
8673,55115,24968,225,2023-05-12,400,3,PASS,7500.0
8674,85803,15776,227,2026-02-01,350,2,PASS,5714.3
8675,58249,23010,60,2024-04-09,440,4,CONDITIONAL,9090.9
8676,51844,9784,139,2023-04-29,234,0,PASS,0.0
8677,48790,7842,194,2023-06-06,171,3,PASS,17543.9
8678,86795,3405,359,2023-02-10,763,1,PASS,1310.6
8679,15505,823,155,2026-03-16,436,1,PASS,2293.6
8680,25251,11232,112,2025-11-13,812,2,PASS,2463.1
8681,68242,2630,99,2025-05-10,227,1,PASS,4405.3
8682,66672,25226,349,2026-04-11,696,3,PASS,4310.3
8683,6196,6970,82,2025-02-27,647,4,CONDITIONAL,6182.4
8684,20395,25980,150,2024-04-28,918,2,PASS,2178.6
8685,24187,12379,103,2025-10-05,385,3,PASS,7792.2
8686,15166,7820,342,2024-10-24,259,4,CONDITIONAL,15444.0
8687,68701,1710,464,2025-11-09,746,0,PASS,0.0
8688,83043,27495,490,2023-11-26,717,2,PASS,2789.4
8689,43700,4001,379,2023-08-22,294,1,PASS,3401.4
8690,26826,10073,448,2024-07-10,735,4,CONDITIONAL,5442.2
8691,80497,15655,344,2025-11-01,480,3,PASS,6250.0
8692,66932,25487,135,2024-12-03,559,3,PASS,5366.7
8693,61802,2608,89,2023-12-08,547,0,PASS,0.0
8694,25738,8347,459,2025-07-14,904,4,CONDITIONAL,4424.8
8695,52728,13324,203,2025-05-15,214,4,CONDITIONAL,18691.6
8696,303,13668,42,2023-09-08,961,4,CONDITIONAL,4162.3
8697,81966,21304,84,2025-10-07,108,4,CONDITIONAL,37037.0
8698,38119,3108,316,2025-09-29,904,0,PASS,0.0
8699,60612,2768,4,2026-09-19,346,2,PASS,5780.3
8700,30299,21842,113,2023-07-06,119,3,PASS,25210.1
8701,68395,10808,301,2026-05-10,241,2,PASS,8298.8
8702,17006,1033,455,2026-06-29,735,4,CONDITIONAL,5442.2
8703,89939,3723,468,2023-06-22,675,1,PASS,1481.5
8704,49954,3114,58,2023-08-28,257,0,PASS,0.0
8705,42380,29474,393,2023-07-26,844,3,PASS,3554.5
8706,18332,15805,17,2023-06-20,510,3,PASS,5882.4
8707,16568,9769,455,2023-02-21,254,4,CONDITIONAL,15748.0
8708,60636,10241,124,2023-04-27,562,3,PASS,5338.1
8709,24682,12241,226,2025-08-02,170,3,PASS,17647.1
8710,23327,8142,367,2026-06-26,674,0,PASS,0.0
8711,9909,14369,57,2023-07-15,844,0,PASS,0.0
8712,4974,27793,16,2023-04-27,796,1,PASS,1256.3
8713,36606,23685,48,2025-09-16,692,1,PASS,1445.1
8714,45247,120,209,2024-10-07,682,4,CONDITIONAL,5865.1
8715,18637,29031,443,2024-10-29,364,2,PASS,5494.5
8716,14040,15474,316,2024-01-26,885,4,CONDITIONAL,4519.8
8717,67938,11570,487,2024-03-21,989,3,PASS,3033.4
8718,11628,18868,81,2025-04-16,918,1,PASS,1089.3
8719,79980,14254,449,2025-08-21,889,1,PASS,1124.9
8720,45609,19188,226,2024-09-09,610,0,PASS,0.0
8721,78309,18717,405,2024-08-29,271,2,PASS,7380.1
8722,41510,19899,54,2025-10-06,931,1,PASS,1074.1
8723,43695,11921,340,2026-02-17,844,0,PASS,0.0
8724,18180,16050,449,2026-04-13,136,4,CONDITIONAL,29411.8
8725,9649,23205,324,2023-04-04,987,4,CONDITIONAL,4052.7
8726,87137,14342,379,2025-04-13,560,4,CONDITIONAL,7142.9
8727,45493,16860,383,2023-09-17,461,4,CONDITIONAL,8676.8
8728,22343,23651,271,2025-02-18,142,0,PASS,0.0
8729,72592,8739,354,2026-08-15,632,2,PASS,3164.6
8730,64526,5497,393,2025-08-02,337,2,PASS,5934.7
8731,63047,24662,489,2023-08-06,255,0,PASS,0.0
8732,70663,9150,154,2026-08-13,681,2,PASS,2936.9
8733,26537,25423,275,2025-11-21,105,3,PASS,28571.4
8734,29656,29475,207,2025-07-31,431,1,PASS,2320.2
8735,60876,3187,14,2024-11-17,692,0,PASS,0.0
8736,58850,12219,376,2025-11-04,115,3,PASS,26087.0
8737,10322,27253,237,2023-08-02,428,3,PASS,7009.3
8738,5128,12013,389,2025-03-24,420,3,PASS,7142.9
8739,82032,1275,7,2024-07-14,303,4,CONDITIONAL,13201.3
8740,48560,29460,36,2023-02-10,889,0,PASS,0.0
8741,2429,11705,232,2026-04-12,618,0,PASS,0.0
8742,69856,2582,146,2025-08-22,722,0,PASS,0.0
8743,9786,2473,61,2023-10-07,229,4,CONDITIONAL,17467.2
8744,71589,10480,399,2025-10-03,805,2,PASS,2484.5
8745,17918,660,184,2024-05-24,918,3,PASS,3268.0
8746,63671,19535,312,2025-12-19,330,0,PASS,0.0
8747,2093,12079,230,2023-09-17,722,2,PASS,2770.1
8748,9210,20982,72,2023-03-12,214,2,PASS,9345.8
8749,39494,18921,413,2023-06-25,749,0,PASS,0.0
8750,30083,26504,473,2024-03-20,780,2,PASS,2564.1
8751,88710,5925,193,2024-01-29,657,1,PASS,1522.1
8752,84232,22458,335,2025-01-17,666,0,PASS,0.0
8753,42387,10191,302,2023-09-24,334,3,PASS,8982.0
8754,35216,4367,38,2023-02-26,922,1,PASS,1084.6
8755,53989,28546,408,2025-11-26,897,0,PASS,0.0
8756,14396,9481,454,2023-02-24,122,0,PASS,0.0
8757,12434,12858,316,2026-05-31,523,2,PASS,3824.1
8758,18890,24932,184,2023-03-04,266,4,CONDITIONAL,15037.6
8759,83799,22626,314,2024-02-27,446,3,PASS,6726.5
8760,55519,23461,198,2024-05-31,685,0,PASS,0.0
8761,63857,5459,156,2023-09-26,178,4,CONDITIONAL,22471.9
8762,64614,5200,457,2024-08-01,741,0,PASS,0.0
8763,71589,6522,307,2025-07-11,660,1,PASS,1515.2
8764,17362,23064,497,2025-11-16,250,0,PASS,0.0
8765,75923,25440,394,2025-01-08,195,4,CONDITIONAL,20512.8
8766,51277,2001,472,2025-05-25,369,4,CONDITIONAL,10840.1
8767,78078,9886,89,2024-10-21,754,4,CONDITIONAL,5305.0
8768,61307,3096,225,2023-06-25,572,1,PASS,1748.3
8769,17800,20863,96,2025-10-25,689,2,PASS,2902.8
8770,16840,15556,193,2024-12-07,142,0,PASS,0.0
8771,5762,998,485,2024-09-15,634,3,PASS,4731.9
8772,62873,22522,458,2023-02-25,481,1,PASS,2079.0
8773,64183,5191,368,2024-03-19,606,4,CONDITIONAL,6600.7
8774,8696,20349,252,2026-02-14,455,4,CONDITIONAL,8791.2
8775,76223,7572,106,2025-01-05,860,4,CONDITIONAL,4651.2
8776,22056,15677,487,2026-07-22,496,4,CONDITIONAL,8064.5
8777,7409,10441,6,2024-10-24,124,0,PASS,0.0
8778,44395,15467,136,2024-06-12,613,2,PASS,3262.6
8779,4542,14822,233,2023-12-13,900,2,PASS,2222.2
8780,18463,22412,89,2025-12-11,291,4,CONDITIONAL,13745.7
8781,4678,25001,201,2025-01-14,132,2,PASS,15151.5
8782,47330,24103,374,2023-03-21,987,3,PASS,3039.5
8783,48441,15650,497,2024-02-04,344,2,PASS,5814.0
8784,10116,18513,229,2025-07-21,666,1,PASS,1501.5
8785,30082,14758,97,2025-07-27,390,3,PASS,7692.3
8786,28256,3810,259,2025-11-04,444,1,PASS,2252.3
8787,3571,21153,88,2023-07-06,570,1,PASS,1754.4
8788,36508,28832,381,2025-07-29,665,1,PASS,1503.8
8789,84418,17085,324,2026-03-17,854,3,PASS,3512.9
8790,84259,3625,164,2025-12-01,438,3,PASS,6849.3
8791,10729,4288,303,2024-06-26,261,1,PASS,3831.4
8792,76062,9052,229,2026-03-06,146,0,PASS,0.0
8793,70922,2108,360,2024-09-25,418,4,CONDITIONAL,9569.4
8794,73584,12373,54,2023-08-19,124,3,PASS,24193.5
8795,55024,14239,331,2023-09-09,139,4,CONDITIONAL,28777.0
8796,65197,22273,408,2024-01-23,450,2,PASS,4444.4
8797,39876,15049,421,2025-06-27,489,2,PASS,4090.0
8798,65453,28713,391,2025-07-06,576,1,PASS,1736.1
8799,2075,19715,344,2024-10-14,619,4,CONDITIONAL,6462.0
8800,43926,12355,443,2024-06-08,153,3,PASS,19607.8
8801,21270,6275,264,2024-12-04,400,0,PASS,0.0
8802,25175,7325,135,2025-01-18,367,3,PASS,8174.4
8803,73439,11120,198,2023-05-11,968,3,PASS,3099.2
8804,39670,12068,388,2025-06-04,963,0,PASS,0.0
8805,82315,13968,138,2023-02-20,417,3,PASS,7194.2
8806,2430,24307,391,2023-08-11,350,0,PASS,0.0
8807,63246,17201,276,2025-08-02,512,2,PASS,3906.3
8808,83148,20021,293,2024-10-03,604,4,CONDITIONAL,6622.5
8809,33488,8880,19,2023-05-28,573,4,CONDITIONAL,6980.8
8810,9988,6921,46,2024-01-06,407,0,PASS,0.0
8811,38511,28802,297,2025-10-10,697,3,PASS,4304.2
8812,61582,8014,440,2023-01-13,471,4,CONDITIONAL,8492.6
8813,63006,2974,236,2026-08-22,163,1,PASS,6135.0
8814,55570,3227,298,2023-02-03,575,1,PASS,1739.1
8815,45544,7594,158,2025-04-08,654,0,PASS,0.0
8816,13493,16350,17,2025-06-30,157,2,PASS,12738.9
8817,18631,19724,467,2025-11-05,899,2,PASS,2224.7
8818,52745,29865,352,2024-05-06,930,0,PASS,0.0
8819,14755,20888,348,2025-09-30,513,1,PASS,1949.3
8820,11719,1732,89,2024-09-21,665,3,PASS,4511.3
8821,10114,16404,93,2025-04-21,670,2,PASS,2985.1
8822,13007,7665,218,2025-06-27,913,0,PASS,0.0
8823,78165,18778,65,2024-01-17,431,0,PASS,0.0
8824,84073,14689,316,2023-11-10,857,3,PASS,3500.6
8825,51917,6817,288,2024-02-23,308,4,CONDITIONAL,12987.0
8826,61027,26847,393,2024-05-05,170,1,PASS,5882.4
8827,10357,17485,21,2023-12-25,245,4,CONDITIONAL,16326.5
8828,89491,391,88,2026-06-25,471,4,CONDITIONAL,8492.6
8829,42625,7793,424,2024-02-10,208,0,PASS,0.0
8830,15128,16305,207,2026-02-19,114,1,PASS,8771.9
8831,70711,15229,211,2026-02-01,249,1,PASS,4016.1
8832,1600,11606,383,2024-09-26,856,4,CONDITIONAL,4672.9
8833,72156,19268,44,2023-09-09,350,1,PASS,2857.1
8834,41433,29833,445,2026-09-18,747,1,PASS,1338.7
8835,68017,5132,181,2023-12-19,296,3,PASS,10135.1
8836,73662,11042,12,2023-05-26,143,3,PASS,20979.0
8837,38527,22142,302,2024-06-18,888,4,CONDITIONAL,4504.5
8838,48551,20702,77,2025-01-28,262,2,PASS,7633.6
8839,15461,3798,49,2026-02-01,143,2,PASS,13986.0
8840,25854,12658,256,2025-12-04,968,3,PASS,3099.2
8841,72165,25545,249,2023-05-24,503,3,PASS,5964.2
8842,35535,9221,377,2025-08-25,686,2,PASS,2915.5
8843,7587,23828,189,2023-12-21,390,3,PASS,7692.3
8844,72821,14012,356,2026-06-19,798,2,PASS,2506.3
8845,36549,18698,453,2026-04-27,277,0,PASS,0.0
8846,45571,21851,120,2026-07-11,886,2,PASS,2257.3
8847,52433,6909,78,2025-11-03,848,0,PASS,0.0
8848,29351,27456,368,2023-02-13,282,4,CONDITIONAL,14184.4
8849,8186,18469,49,2023-01-05,577,2,PASS,3466.2
8850,80804,2066,262,2025-04-29,957,1,PASS,1044.9
8851,3555,3115,400,2026-06-22,541,2,PASS,3696.9
8852,68608,13243,391,2023-03-23,117,1,PASS,8547.0
8853,42038,27783,266,2025-07-23,838,4,CONDITIONAL,4773.3
8854,28666,15194,488,2025-09-06,670,4,CONDITIONAL,5970.1
8855,66845,8073,341,2024-11-04,223,4,CONDITIONAL,17937.2
8856,31074,9543,146,2025-03-28,504,1,PASS,1984.1
8857,50345,13611,294,2024-01-02,503,4,CONDITIONAL,7952.3
8858,64842,9884,496,2026-04-19,291,1,PASS,3436.4
8859,73941,26594,491,2024-11-14,984,3,PASS,3048.8
8860,85225,27832,15,2024-01-05,615,3,PASS,4878.0
8861,61468,17285,378,2024-12-30,278,3,PASS,10791.4
8862,86115,22065,123,2025-07-29,166,0,PASS,0.0
8863,72450,15032,101,2024-02-08,206,3,PASS,14563.1
8864,22712,25301,425,2026-05-25,377,1,PASS,2652.5
8865,23604,20164,341,2023-09-02,624,1,PASS,1602.6
8866,67969,7421,232,2024-10-29,591,1,PASS,1692.0
8867,79132,124,72,2023-12-31,385,3,PASS,7792.2
8868,37402,15785,422,2024-03-24,519,2,PASS,3853.6
8869,13686,24129,150,2026-07-11,823,4,CONDITIONAL,4860.3
8870,51120,13891,104,2023-05-24,151,3,PASS,19867.5
8871,59035,4928,65,2023-09-15,219,2,PASS,9132.4
8872,6014,18461,416,2024-11-23,959,1,PASS,1042.8
8873,19799,6869,176,2025-06-16,564,1,PASS,1773.0
8874,72009,25300,22,2023-04-16,447,1,PASS,2237.1
8875,61631,28079,220,2026-06-21,940,0,PASS,0.0
8876,25010,14025,255,2024-10-13,527,2,PASS,3795.1
8877,56665,29780,224,2026-06-03,393,3,PASS,7633.6
8878,45802,16274,8,2025-05-21,189,4,CONDITIONAL,21164.0
8879,47230,12010,275,2023-09-20,360,4,CONDITIONAL,11111.1
8880,8101,10296,247,2025-05-12,774,0,PASS,0.0
8881,12792,29645,71,2025-01-19,934,1,PASS,1070.7
8882,34973,15660,322,2026-08-15,393,0,PASS,0.0
8883,8158,4733,96,2025-10-21,293,1,PASS,3413.0
8884,73634,26159,194,2026-09-11,967,3,PASS,3102.4
8885,84506,23566,277,2024-08-23,512,2,PASS,3906.3
8886,76992,19634,458,2024-11-26,353,4,CONDITIONAL,11331.4
8887,37784,277,398,2025-03-24,321,0,PASS,0.0
8888,44525,3428,470,2024-07-03,677,1,PASS,1477.1
8889,50846,2791,125,2023-09-09,837,4,CONDITIONAL,4779.0
8890,12248,21630,150,2024-04-07,280,4,CONDITIONAL,14285.7
8891,5662,4107,474,2023-10-19,511,2,PASS,3913.9
8892,6675,15027,288,2025-07-07,392,3,PASS,7653.1
8893,80504,985,474,2024-02-21,977,4,CONDITIONAL,4094.2
8894,85204,25457,201,2023-07-15,927,4,CONDITIONAL,4315.0
8895,87393,25630,305,2023-08-24,597,0,PASS,0.0
8896,19265,11006,283,2023-07-31,903,4,CONDITIONAL,4429.7
8897,31191,19651,89,2025-11-29,669,0,PASS,0.0
8898,55242,7622,453,2026-09-16,610,3,PASS,4918.0
8899,40129,1375,3,2023-06-08,298,13,FAIL,43624.2
8900,77722,18807,71,2026-06-05,964,2,PASS,2074.7
8901,46269,11642,103,2023-11-30,458,4,CONDITIONAL,8733.6
8902,83357,3658,399,2023-03-02,700,4,CONDITIONAL,5714.3
8903,61213,22596,172,2024-06-27,467,1,PASS,2141.3
8904,15737,25947,480,2025-03-07,183,4,CONDITIONAL,21857.9
8905,80331,19,1,2026-05-18,673,2,PASS,2971.8
8906,81551,232,353,2026-01-20,333,3,PASS,9009.0
8907,40459,4822,480,2025-10-22,129,1,PASS,7751.9
8908,57082,5941,375,2024-10-24,842,0,PASS,0.0
8909,20339,20725,404,2023-01-07,533,2,PASS,3752.3
8910,89604,23353,30,2024-03-31,632,3,PASS,4746.8
8911,17343,23697,320,2026-03-21,532,3,PASS,5639.1
8912,67828,16847,301,2023-02-16,139,2,PASS,14388.5
8913,45524,3318,430,2025-07-17,639,4,CONDITIONAL,6259.8
8914,79692,29690,405,2024-11-16,633,2,PASS,3159.6
8915,76679,17255,340,2024-05-24,697,3,PASS,4304.2
8916,23229,28327,129,2023-08-31,994,0,PASS,0.0
8917,65690,23875,499,2025-08-07,332,1,PASS,3012.0
8918,82186,20580,341,2023-12-14,185,1,PASS,5405.4
8919,53967,16831,159,2023-09-09,165,0,PASS,0.0
8920,5395,26119,350,2023-06-09,938,0,PASS,0.0
8921,1251,9192,198,2023-09-12,873,1,PASS,1145.5
8922,63090,15294,366,2023-09-13,987,3,PASS,3039.5
8923,78757,6731,143,2023-03-05,382,1,PASS,2617.8
8924,23521,4607,334,2026-06-04,260,3,PASS,11538.5
8925,12594,1517,216,2026-01-23,374,3,PASS,8021.4
8926,72915,348,12,2026-04-30,391,0,PASS,0.0
8927,68592,23214,443,2024-12-28,710,4,CONDITIONAL,5633.8
8928,5291,6353,476,2024-01-28,684,1,PASS,1462.0
8929,69092,25033,94,2023-04-16,500,3,PASS,6000.0
8930,73999,2110,10,2026-09-26,211,2,PASS,9478.7
8931,41159,18696,169,2026-06-14,785,0,PASS,0.0
8932,50891,3034,127,2026-04-26,635,2,PASS,3149.6
8933,8571,24196,381,2023-11-13,910,3,PASS,3296.7
8934,64895,2659,390,2026-08-29,248,3,PASS,12096.8
8935,54610,1529,248,2023-04-24,377,0,PASS,0.0
8936,42016,24112,481,2024-01-11,853,1,PASS,1172.3
8937,40656,10802,428,2025-10-14,377,2,PASS,5305.0
8938,74320,22104,398,2023-10-14,918,0,PASS,0.0
8939,78982,12430,69,2026-07-08,466,0,PASS,0.0
8940,6549,25790,378,2024-10-02,357,3,PASS,8403.4
8941,46153,15840,257,2024-06-01,969,3,PASS,3096.0
8942,25963,17638,135,2026-04-09,934,1,PASS,1070.7
8943,70527,3706,332,2025-04-16,686,0,PASS,0.0
8944,83360,9201,39,2023-07-11,398,4,CONDITIONAL,10050.3
8945,40598,8324,334,2023-11-30,299,1,PASS,3344.5
8946,71043,26556,383,2023-06-14,757,3,PASS,3963.0
8947,14275,11286,252,2026-07-27,996,4,CONDITIONAL,4016.1
8948,68937,29208,127,2026-05-24,571,3,PASS,5253.9
8949,55555,8600,47,2025-01-21,416,3,PASS,7211.5
8950,29891,6951,347,2025-02-26,129,2,PASS,15503.9
8951,67954,22956,226,2025-10-15,840,2,PASS,2381.0
8952,83426,10847,341,2024-07-18,808,4,CONDITIONAL,4950.5
8953,75650,18763,422,2025-06-20,496,0,PASS,0.0
8954,76143,17334,97,2024-01-06,845,2,PASS,2366.9
8955,1451,12562,121,2026-03-16,302,1,PASS,3311.3
8956,73407,14424,333,2026-06-18,618,4,CONDITIONAL,6472.5
8957,25538,18464,317,2024-09-06,650,1,PASS,1538.5
8958,80941,26317,57,2023-10-14,996,0,PASS,0.0
8959,87548,2932,182,2023-04-18,773,4,CONDITIONAL,5174.6
8960,15034,12161,377,2024-01-06,821,4,CONDITIONAL,4872.1
8961,19277,28695,177,2023-11-13,404,1,PASS,2475.2
8962,39164,14888,414,2024-11-02,488,4,CONDITIONAL,8196.7
8963,61825,20687,350,2024-11-12,487,2,PASS,4106.8
8964,18821,1891,457,2026-07-27,863,3,PASS,3476.2
8965,66550,7545,470,2024-04-15,577,1,PASS,1733.1
8966,75180,16016,184,2025-11-13,585,2,PASS,3418.8
8967,35228,20303,437,2025-11-18,724,0,PASS,0.0
8968,18595,28731,91,2025-02-02,706,4,CONDITIONAL,5665.7
8969,77119,2632,40,2023-12-02,442,4,CONDITIONAL,9049.8
8970,34782,1660,393,2025-06-06,708,3,PASS,4237.3
8971,60983,20490,269,2023-07-12,852,3,PASS,3521.1
8972,78433,26387,100,2023-01-27,784,2,PASS,2551.0
8973,52436,3203,97,2026-01-09,965,3,PASS,3108.8
8974,13696,21453,108,2025-06-25,954,1,PASS,1048.2
8975,23304,28343,135,2023-12-03,413,0,PASS,0.0
8976,1976,3075,115,2025-08-09,463,4,CONDITIONAL,8639.3
8977,87059,1556,482,2025-06-09,818,4,CONDITIONAL,4890.0
8978,18126,6512,474,2025-10-13,658,1,PASS,1519.8
8979,86349,11900,71,2024-06-05,990,4,CONDITIONAL,4040.4
8980,73692,24787,78,2024-01-21,313,4,CONDITIONAL,12779.6
8981,27089,1031,360,2026-09-03,153,1,PASS,6535.9
8982,76058,11028,282,2025-10-05,273,4,CONDITIONAL,14652.0
8983,63846,13543,331,2025-09-12,113,1,PASS,8849.6
8984,84012,613,127,2024-10-09,922,2,PASS,2169.2
8985,10675,7577,252,2025-04-04,530,2,PASS,3773.6
8986,81227,16211,451,2023-01-18,315,4,CONDITIONAL,12698.4
8987,59847,18853,442,2024-07-09,405,4,CONDITIONAL,9876.5
8988,10837,10921,129,2024-02-14,840,3,PASS,3571.4
8989,48351,20145,408,2025-11-17,358,0,PASS,0.0
8990,88483,4910,437,2024-03-22,366,1,PASS,2732.2
8991,15370,29127,281,2024-06-13,876,0,PASS,0.0
8992,59799,18507,374,2026-05-20,465,2,PASS,4301.1
8993,62573,4798,257,2024-05-05,733,4,CONDITIONAL,5457.0
8994,16320,28860,198,2023-01-02,295,3,PASS,10169.5
8995,3717,17393,71,2026-05-19,969,0,PASS,0.0
8996,19206,16677,212,2026-07-17,536,2,PASS,3731.3
8997,61369,13859,48,2025-03-10,939,1,PASS,1065.0
8998,43346,15220,332,2025-06-26,657,3,PASS,4566.2
8999,15739,3055,212,2025-06-22,647,2,PASS,3091.2
9000,2583,5235,463,2025-01-07,326,0,PASS,0.0
9001,51385,29769,324,2024-05-11,479,4,CONDITIONAL,8350.7
9002,1604,26414,440,2026-07-14,166,4,CONDITIONAL,24096.4
9003,52280,28829,378,2023-12-10,998,0,PASS,0.0
9004,50192,518,251,2024-01-19,920,4,CONDITIONAL,4347.8
9005,23240,11753,200,2024-02-15,967,3,PASS,3102.4
9006,35476,15428,101,2025-06-27,541,1,PASS,1848.4
9007,48240,13145,4,2026-05-28,498,4,CONDITIONAL,8032.1
9008,84494,25238,64,2023-05-24,677,0,PASS,0.0
9009,64296,11175,363,2024-06-10,651,4,CONDITIONAL,6144.4
9010,77789,23398,296,2026-08-07,916,2,PASS,2183.4
9011,31781,9509,212,2024-05-15,426,4,CONDITIONAL,9389.7
9012,53004,21097,273,2023-07-25,490,2,PASS,4081.6
9013,17946,22448,289,2024-04-02,715,1,PASS,1398.6
9014,15472,19534,187,2026-07-29,275,1,PASS,3636.4
9015,37324,25510,437,2023-11-30,822,3,PASS,3649.6
9016,16234,1964,477,2023-08-09,169,1,PASS,5917.2
9017,55471,27301,297,2023-08-10,592,4,CONDITIONAL,6756.8
9018,52157,11255,243,2026-08-06,447,3,PASS,6711.4
9019,55616,4103,393,2025-05-08,569,1,PASS,1757.5
9020,35319,10214,59,2026-04-30,903,4,CONDITIONAL,4429.7
9021,84766,13655,456,2025-01-26,278,4,CONDITIONAL,14388.5
9022,88230,29596,174,2025-07-31,703,4,CONDITIONAL,5689.9
9023,29526,6305,485,2024-02-22,589,2,PASS,3395.6
9024,35788,8502,80,2024-11-14,399,4,CONDITIONAL,10025.1
